timestamp,control[0],control[1],control[2],control[3],control[4]
8000000,0.032622553,0.037613362,-0.004780792,0.15,0.1900002
8004000,0.032526392,0.0376879,-0.004793313,0.15,0.1800002
8008000,0.032208286,0.03789871,-0.004878395,0.15,0.1700002
8012000,0.031582773,0.03812276,-0.004916949,0.15,0.16000019
8016000,0.030811273,0.0383619,-0.004832387,0.15,0.15000018
8020000,0.030869301,0.038453978,-0.004721878,0.15,0.14000018
8024000,0.031349737,0.03840838,-0.004512948,0.15,0.13000017
8028000,0.031752534,0.038566105,-0.004412372,0.15,0.120000176
8032000,0.032603,0.038645703,-0.004466618,0.15,0.11000018
8036000,0.033673644,0.038380712,-0.004548567,0.15,0.10000018
8044000,0.033229712,0.037979428,-0.004525317,0.15,0.080000184
8048000,0.033237386,0.037983973,-0.004524925,0.15,0.07000019
8052000,0.03262683,0.038025204,-0.004398983,0.15,0.06000019
8056000,0.032305103,0.03773886,-0.004456202,0.15,0.05000019
8060000,0.03233392,0.037463352,-0.004492184,0.15,0.040000193
8064000,0.032503437,0.037518475,-0.004468308,0.15,0.030000193
8068000,0.031925045,0.037668753,-0.004673159,0.15,0.020000193
8072000,0.030667616,0.037488014,-0.004960327,0.15,0.010000194
8076000,0.029852545,0.03738886,-0.004990915,0.15,1.94E-07
8080000,0.029998148,0.037719063,-0.004804401,0.15,0
8084000,0.030562095,0.03802703,-0.004708776,0.15,0
8088000,0.03068811,0.038000144,-0.00479385,0.15,0
8092000,0.030570222,0.037889052,-0.004806799,0.15,0
8096000,0.030706188,0.037903544,-0.004827307,0.15,0
8100000,0.030838588,0.037948407,-0.004878972,0.15,0
8104000,0.03162898,0.037974443,-0.004966322,0.15,0
8108000,0.03263837,0.038074125,-0.004967455,0.15,0
8112000,0.03266155,0.03802491,-0.004821205,0.15,0
8116000,0.031793404,0.03769445,-0.00463737,0.15,0
8120000,0.03086957,0.03732781,-0.004572293,0.15,0
8124000,0.029839642,0.03701779,-0.004729261,0.15,0
8128000,0.028822495,0.036819763,-0.004947145,0.15,0
8132000,0.029402379,0.036921073,-0.004939943,0.15,0
8136000,0.03116031,0.037280373,-0.0047981,0.15,0
8140000,0.032174345,0.03760744,-0.004750392,0.15,0
8148000,0.03142097,0.0377599,-0.004668476,0.15,0
8152000,0.03051979,0.037535347,-0.00455553,0.15,0
8156000,0.029845405,0.037276883,-0.004565208,0.15,0
8160000,0.030221358,0.03721335,-0.004745914,0.15,0
8164000,0.03132191,0.037255973,-0.004934998,0.15,0
8168000,0.031298183,0.037258916,-0.004935801,0.15,0
8172000,0.031537317,0.03735398,-0.004939534,0.15,0
8176000,0.030943893,0.03745195,-0.004480783,0.15,0
8180000,0.031253967,0.037441514,-0.004353025,0.15,0
8184000,0.031270962,0.037229966,-0.00437137,0.15,0
8188000,0.031905778,0.0369602,-0.004171781,0.15,0
8192000,0.03342174,0.03691515,-0.00406972,0.15,0
8196000,0.03382721,0.03697616,-0.004120159,0.15,0
8200000,0.03339154,0.03684001,-0.004189432,0.15,0
8204000,0.033195518,0.036723945,-0.004366951,0.15,0
8208000,0.032839067,0.036863737,-0.004732882,0.15,0
8212000,0.025086574,0.03696602,-0.002713921,0,0
8216000,0.025310706,0.037070893,-0.002185558,0,0
8220000,0.025324559,0.0370792,-0.00215218,0,0
8224000,0.025537984,0.037338633,-0.001712663,0,0
8228000,0.024997134,0.03720246,-0.001836384,0,0
8236000,0.023247503,0.03674228,0.000803701,1,0
8240000,0.024037145,0.03678004,0.001072738,1,0
8244000,0.024876297,0.036945604,0.000484026,1,0
8248000,0.0250026,0.03686521,9.89E-05,1,0
8252000,0.025001502,0.036828954,0.000171458,1,0
8256000,0.024954623,0.036571637,8.07E-05,1,0
8260000,0.025777644,0.03678207,0.000302152,1,0
8264000,0.025555603,0.037158962,0.000418065,1,0
8268000,0.024289612,0.03740719,0.000839998,1,0
8272000,0.022989843,0.037249308,0.001544185,1,0
8276000,0.02159604,0.03672122,0.002245772,1,0
8280000,0.021235151,0.036144506,0.002550253,1,0
8284000,0.021837648,0.035721567,0.002259986,1,0
8288000,0.021604989,0.035531696,0.001913106,1,0
8292000,0.021035882,0.03562498,0.001889445,1,0
8300000,0.023155238,0.036087476,0.002795292,1,0
8304000,0.024635362,0.036037114,0.002975145,1,0
8308000,0.025242774,0.03578557,0.002385515,1,0
8316000,0.024623202,0.036052432,0.001113743,1,0
8320000,0.024361735,0.0362061,0.001132103,1,0
8324000,0.024286075,0.03601679,0.001306766,1,0
8328000,0.0241893,0.03589481,0.00105285,1,0
8332000,0.024393227,0.035968773,0.000697554,1,0
8336000,0.024676003,0.0361387,0.001347624,1,0
8340000,0.024675256,0.036145784,0.001439004,1,0
8344000,0.024312714,0.036408365,0.0020176,1,0
8348000,0.024466023,0.03648472,0.00142448,1,0
8352000,0.02457167,0.036567435,0.001629779,1,0
8356000,0.023994895,0.036444653,0.002251863,1,0
8360000,0.023210684,0.036327932,0.003076661,1,0
8364000,0.022435552,0.036228072,0.004164154,1,0
8368000,0.02205525,0.036018297,0.00476365,1,0
8372000,0.022313338,0.03575854,0.004882819,1,0
8376000,0.022497421,0.035599306,0.004573585,1,0
8380000,0.022710757,0.03560397,0.004287433,1,0
8384000,0.023227917,0.035642345,0.004830525,1,0
8388000,0.023390954,0.03564106,0.005030909,1,0
8392000,0.023005519,0.03566837,0.004875045,1,0
8396000,0.022857811,0.03584898,0.005621972,1,0
8400000,0.023367332,0.036047395,0.006290325,1,0
8404000,0.023905339,0.035949927,0.006245774,1,0
8412000,0.023438675,0.035703633,0.005491511,1,0
8416000,0.023123952,0.035890814,0.004588527,1,0
8420000,0.023667363,0.036220957,0.004719748,1,0
8424000,0.024340978,0.036325745,0.004746572,1,0
8432000,0.0237709,0.036136072,0.003185327,1,0
8440000,0.023454467,0.03607662,0.004805783,1,0
8444000,0.023155535,0.036025688,0.005195359,1,0
8448000,0.02254071,0.03578187,0.004268152,1,0
8452000,0.021465193,0.03558443,0.004374161,1,0
8456000,0.020657197,0.035639208,0.004579466,1,0
8460000,0.021093467,0.035707615,0.004575598,1,0
8464000,0.022124942,0.035662603,0.004465066,1,0
8472000,0.02199451,0.035599872,0.00500172,1,0
8476000,0.021514513,0.035614025,0.005706491,1,0
8480000,0.022143457,0.03582373,0.005097034,1,0
8488000,0.02252421,0.035843696,0.004127539,1,0
8492000,0.02333774,0.035736986,0.0036895,1,0
8496000,0.02400187,0.0354546,0.003516634,1,0
8500000,0.023655746,0.03501698,0.003778004,1,0
8504000,0.023320884,0.03474873,0.00350482,1,0
8508000,0.02359356,0.03469993,0.003543091,1,0
8512000,0.023827292,0.034762263,0.003770504,1,0
8516000,0.023697771,0.03487742,0.003844699,1,0
8520000,0.023466919,0.035062015,0.003575554,1,0
8524000,0.023037212,0.035359386,0.003621027,1,0
8528000,0.022311276,0.035539452,0.003661396,1,0
8532000,0.021605525,0.035476387,0.00415355,1,0
8540000,0.021923227,0.03535141,0.004031515,1,0
8544000,0.022467444,0.035348937,0.003503388,1,0
8548000,0.022666745,0.035519183,0.00318054,1,0
8552000,0.022632029,0.035516948,0.003025238,1,0
8556000,0.022104226,0.035640877,0.002644369,1,0
8560000,0.022034079,0.035368882,0.00239379,1,0
8564000,0.022725493,0.03506101,0.002704056,1,0
8568000,0.02262073,0.034891095,0.002957757,1,0
8572000,0.02242816,0.03510314,0.003275406,1,0
8576000,0.02259651,0.035458636,0.003379649,1,0
8580000,0.022599235,0.03555303,0.003306258,1,0
8584000,0.022492273,0.03556999,0.003062269,1,0
8588000,0.022568295,0.03560906,0.00305079,1,0
8596000,0.018998215,0.03111959,0.002719616,1,0
8600000,0.019422371,0.031015826,0.002844994,1,0
8604000,0.01985146,0.031092664,0.003173918,1,0
8608000,0.02007469,0.031259775,0.003317596,1,0
8612000,0.019805025,0.031241987,0.003589301,1,0
8616000,0.019469658,0.030988486,0.003909597,1,0
8620000,0.019867288,0.030705024,0.004407261,1,0
8624000,0.020624705,0.030648112,0.004551495,1,0
8628000,0.020853909,0.030781992,0.004461225,1,0
8632000,0.020821024,0.030901108,0.004263991,1,0
8636000,0.020788552,0.030981839,0.004422797,1,0
8640000,0.020689247,0.031139394,0.004635014,1,0
8644000,0.020513179,0.0313587,0.004866939,1,0
8648000,0.020345764,0.031490337,0.004858498,1,0
8652000,0.020195078,0.03154211,0.004822577,1,0
8656000,0.019867072,0.031458452,0.004625769,1,0
8660000,0.019254422,0.031195736,0.004592283,1,0
8668000,0.018632028,0.031129781,0.00475894,1,0
8672000,0.019418335,0.031257365,0.004703756,1,0
8676000,0.019832958,0.03133589,0.004447471,1,0
8680000,0.019723853,0.03127638,0.004079431,1,0
8684000,0.01982057,0.031092677,0.003994059,1,0
8688000,0.020606874,0.030968603,0.003973848,1,0
8692000,0.014247122,0.023204135,0.004082438,1,0
8696000,0.014392545,0.023253702,0.004019068,1,0
8700000,0.014219982,0.02329996,0.003886136,1,0
8704000,0.014090455,0.023398556,0.003623176,1,0
8708000,0.014338071,0.02341044,0.003340617,1,0
8712000,0.014697058,0.023378212,0.002997099,1,0
8716000,0.014752516,0.023418874,0.002745869,1,0
8720000,0.014589268,0.023420049,0.002622908,1,0
8724000,0.014329935,0.023420928,0.002591941,1,0
