timestamp,indicated_airspeed_m_s,true_airspeed_m_s
8012000,-0.55010766,-0.56085265
8036000,-0.9303406,-0.9485174
8064000,0.3771694,0.38453823
8084000,-1.7483584,-1.7825247
8108000,0.78259385,0.79787904
8132000,0.7725795,0.7876772
8156000,-1.2164962,-1.240267
8180000,1.4016657,1.4290465
8204000,0.91806203,0.93599993
8228000,1.3900772,1.4172298
8252000,0.8528778,0.86954653
8276000,-0.9717304,-0.9907195
8300000,0.64253217,0.65508676
8328000,1.6741922,1.7069018
8352000,3.472873,3.5407145
8372000,4.3718004,4.4572167
8396000,4.9917464,5.0892653
8424000,6.455446,6.581536
8444000,7.171308,7.311454
8468000,8.329533,8.492175
8492000,8.991743,9.167413
8520000,9.933754,10.127849
8544000,10.658264,10.866525
8564000,11.168766,11.387032
8592000,12.117549,12.354413
8612000,12.688287,12.936177
8636000,13.27782,13.537155
8660000,13.892739,14.164085
8684000,14.472839,14.7557125
8708000,15.047633,15.341678
8732000,15.44002,15.741607
8756000,16.000086,16.312695
8780000,16.424688,16.745594
8808000,16.847244,17.176477
8828000,17.17336,17.50905
8852000,17.592573,17.936256
8876000,17.991455,18.342838
8904000,18.419195,18.779085
8924000,18.747627,19.113901
8948000,19.02787,19.39974
8972000,19.371359,19.749914
8996000,19.64292,20.026794
9020000,19.986837,20.377373
9044000,20.203005,20.597761
9068000,20.375492,20.773558
9092000,20.62566,21.028694
9120000,20.84637,21.253897
9140000,20.995802,21.40605
9164000,21.168995,21.582565
9188000,21.350344,21.767406
9212000,21.544806,21.965872
9236000,21.654024,22.077177
9260000,21.84724,22.273926
9284000,21.904726,22.332819
9308000,22.05102,22.482016
9332000,22.171663,22.604635
9356000,22.198896,22.632683
9380000,22.393175,22.830761
9404000,22.48653,22.92602
9428000,22.459925,22.89889
9452000,22.640257,23.082792
9476000,22.698742,23.14213
9500000,22.717842,23.161835
9524000,22.795937,23.241575
9548000,22.86476,23.311522
9572000,22.88966,23.336926
9596000,22.921326,23.368973
9620000,22.989315,23.438637
9644000,23.042982,23.493372
9668000,23.029612,23.479506
9692000,23.063839,23.514568
9716000,23.109964,23.561586
9740000,23.11287,23.564814
9764000,23.19197,23.645308
9788000,23.104805,23.556665
9812000,23.165354,23.6183
9836000,23.18435,23.637667
9864000,23.211363,23.66556
9888000,23.217857,23.67194
9908000,23.155622,23.608675
9932000,23.261684,23.716816
9956000,23.274567,23.73009
9980000,23.239141,23.694109
10008000,23.206064,23.660288
10028000,23.29453,23.75077
10052000,23.274996,23.730661
10076000,23.333817,23.790699
10100000,23.226805,23.681824
10124000,23.181326,23.6354
10148000,23.297365,23.753809
10172000,23.218931,23.673744
10196000,23.169792,23.624043
10220000,23.205877,23.660933
10244000,23.17379,23.628187
10268000,23.184635,23.639032
10292000,23.17782,23.632366
10320000,23.152798,23.606937
10340000,23.14961,23.603918
10364000,23.182116,23.63703
10388000,23.062334,23.515017
10412000,23.184877,23.640348
10440000,23.163353,23.618263
10460000,23.010105,23.461864
10484000,23.178196,23.63352
10508000,23.12185,23.576262
10532000,23.096672,23.550577
10556000,23.03331,23.486029
10580000,22.939997,23.391129
10608000,23.0783,23.532358
10628000,22.993227,23.445553
10652000,22.920498,23.371292
10676000,22.976131,23.42822
10700000,22.895136,23.345898
10724000,22.958107,23.410189
10748000,22.92418,23.375748
10772000,22.96253,23.414871
10796000,22.939667,23.391855
10820000,22.804382,23.254192
10844000,22.874989,23.326157
10868000,22.840963,23.291637
10892000,22.746445,23.195372
10916000,22.788391,23.238209
10940000,22.790428,23.240694
10964000,22.698019,23.146654
10988000,22.747847,23.197498
11012000,22.687014,23.13564
11036000,22.643978,23.091942
11060000,22.662374,23.110807
11084000,22.701601,23.151049
11108000,22.595814,23.043379
11132000,22.566557,23.013618
11156000,22.5754,23.022839
11180000,22.549702,22.996717
11204000,22.55113,22.99846
11228000,22.454113,22.899744
11252000,22.481573,22.92786
11276000,22.529427,22.976784
11300000,22.44781,22.893711
11324000,22.416534,22.861994
11348000,22.404816,22.85027
11372000,22.439495,22.88576
11400000,22.398344,22.844116
11420000,22.359539,22.804646
11444000,22.398287,22.844305
11468000,22.389332,22.835419
11492000,22.421036,22.86807
11520000,22.411674,22.858622
11540000,22.342733,22.788801
11564000,22.341942,22.787949
11588000,22.333427,22.779217
11612000,22.251953,22.696617
11636000,22.30523,22.751083
11660000,22.312897,22.759123
11684000,22.348228,22.79507
11708000,22.370565,22.81811
11732000,22.261383,22.707104
11756000,22.275162,22.721445
11780000,22.211493,22.65665
11808000,22.079464,22.522024
11828000,22.034739,22.476786
11852000,21.895594,22.334978
11876000,21.814629,22.25279
11900000,21.71892,22.155273
11924000,21.675077,22.11066
11948000,21.517248,21.949947
11972000,21.475328,21.907305
11996000,21.379047,21.809187
12020000,21.334763,21.764227
12044000,21.27322,21.701624
12068000,21.146511,21.572424
12096000,21.122974,21.548777
12116000,21.053003,21.477587
12140000,21.070118,21.49508
12164000,20.892673,21.31421
12188000,20.941422,21.364311
12216000,20.894999,21.317158
12236000,20.81558,21.236319
12260000,20.809452,21.230253
12284000,20.842823,21.264643
12308000,20.827406,21.24883
12332000,20.798925,21.220076
12356000,20.773344,21.194178
12380000,20.718796,21.138699
12404000,20.726954,21.147005
12428000,20.71637,21.136616
12452000,20.67408,21.0935
12476000,20.724648,21.145506
12500000,20.6816,21.101595
12524000,20.754126,21.175787
12548000,20.708155,21.128841
12572000,20.705938,21.12676
12596000,20.70697,21.128199
12624000,20.71649,21.137913
12644000,20.692726,21.113823
12668000,20.676954,21.097939
12692000,20.716555,21.138338
12716000,20.66076,21.081558
12740000,20.633997,21.054438
12763999,20.72553,21.14826
12788000,20.62386,21.044634
12812000,20.655434,21.076778
12836000,20.609005,21.029709
12859999,20.612036,21.03288
12884000,20.678787,21.1013
12908000,20.655926,21.077932
12932000,20.637577,21.059431
12960000,20.69373,21.11703
12984000,20.672815,21.095554
13004000,20.61825,21.040154
13028000,20.652397,21.075106
13051999,20.632647,21.055124
13076000,20.630886,21.053392
13100000,20.579428,21.00126
13124000,20.59899,21.021368
13147999,20.451777,20.871124
13172000,20.580555,21.00265
13196000,20.586302,21.008791
13219999,20.460041,20.880108
13244000,20.581736,21.00434
13272000,20.571432,20.993858
13292000,20.530846,20.95261
13320000,20.536898,20.958797
13340000,20.54613,20.968454
13364000,20.557528,20.98013
13388000,20.518003,20.940083
13411999,20.547453,20.970207
13436000,20.510746,20.9328
13460000,20.501328,20.923464
13484000,20.541378,20.964357
13508000,20.426268,20.847063
13532000,20.573965,20.997942
13556000,20.42789,20.849113
13580000,20.399141,20.820026
13604000,20.430397,20.851696
13628000,20.518883,20.94242
13652000,20.389544,20.810469
13676000,20.402906,20.824293
13700000,20.431713,20.853891
13724000,20.401646,20.823172
13748000,20.49108,20.914484
13772000,20.43165,20.854141
13796000,20.425558,20.847956
13824000,20.382307,20.80396
13848000,20.44554,20.868732
13868000,20.389874,20.812233
13892000,20.372211,20.79426
13916000,20.43109,20.85433
13940000,20.420937,20.844141
13964000,20.407078,20.829895
13988000,20.375963,20.79834
14012000,20.285995,20.706755
14036000,20.286903,20.707893
14060000,20.26714,20.687372
14084000,20.281147,20.702085
14108000,20.284075,20.705273
14132000,20.326895,20.749157
14156000,20.341463,20.763998
14180000,20.24447,20.665182
14204000,20.269236,20.6906
14228000,20.313238,20.735516
14252000,20.284412,20.706396
14276000,20.222506,20.643175
14300000,20.27131,20.693184
14324000,20.155075,20.57465
14348000,20.193048,20.613523
14372000,20.20348,20.624393
14396000,20.263666,20.685991
14420000,20.20251,20.623674
14444000,20.229715,20.651602
14468000,20.173939,20.594654
14492000,20.201176,20.62276
14520000,20.170637,20.591663
14540000,20.147785,20.568474
14564000,20.168667,20.58989
14588000,20.20844,20.63063
14612000,20.218727,20.640797
14636000,20.093853,20.513865
14664000,20.177174,20.598927
14684000,20.080708,20.5008
14708000,20.111391,20.532108
14732000,20.211128,20.633984
14756000,20.135984,20.557343
14780000,20.105593,20.526558
14804000,20.141558,20.563412
14828000,20.020267,20.439655
14852000,20.079214,20.499876
14876000,20.109877,20.531544
14900000,20.034857,20.454784
14924000,20.072474,20.493338
14948000,20.126217,20.548382
14972000,20.050112,20.470911
14996000,20.096699,20.518469
15020000,20.03666,20.4573
15044000,20.005041,20.425295
15068000,20.04845,20.469582
15092000,20.063515,20.48535
15116000,20.003687,20.424042
15140000,19.93232,20.351643
15164000,20.037086,20.458645
15188000,20.014605,20.435804
15212000,19.978165,20.39886
15240000,19.98858,20.409472
15260000,20.074537,20.497087
15284000,19.930819,20.350796
15308000,19.99805,20.419575
15332000,19.983593,20.40474
15356000,20.00023,20.421898
15380000,19.973503,20.394669
15404000,20.020918,20.443232
15428000,19.978334,20.39991
15452000,19.934805,20.355356
15480000,19.947004,20.368063
15500000,19.960175,20.38174
15524000,19.87392,20.293682
15548000,19.954723,20.376495
15572000,19.913454,20.334326
15600000,19.912346,20.333448
15620000,19.927988,20.349405
15644000,19.914799,20.336006
15668000,19.928942,20.350634
15692000,19.887974,20.30892
15720000,19.773312,20.191929
15740000,19.803337,20.222723
15764000,19.896158,20.31757
15788000,19.835043,20.255358
15812000,19.87932,20.30056
15836000,19.82021,20.240385
15864000,19.838718,20.259438
15888000,19.864006,20.285492
15908000,19.798395,20.218576
15932000,19.800714,20.221092
15956000,19.808107,20.228786
15980000,19.895462,20.317995
16004000,19.86127,20.28315
16028000,19.730564,20.1499
16052000,19.80484,20.22603
16080000,19.772259,20.19278
16100000,19.787212,20.208008
16124000,19.740606,20.160551
16148000,19.727396,20.147276
16172000,19.736563,20.156654
16196000,19.745417,20.16593
16220000,19.744093,20.164371
16244000,19.712328,20.13207
16268000,19.787436,20.209133
16292000,19.770351,20.191769
16316000,19.728102,20.148876
16340000,19.741714,20.162626
16364000,19.737831,20.158796
16388000,19.68035,20.100485
16412000,19.654678,20.074162
16436000,19.695045,20.11547
16460000,19.644302,20.063986
16484000,19.759539,20.181425
16508000,19.64623,20.065914
16532000,19.663162,20.083395
16556000,19.694145,20.115118
16580000,19.633415,20.05335
16604000,19.705416,20.126873
16628000,19.590343,20.009415
16652000,19.606455,20.025917
16676000,19.633545,20.05389
16700000,19.587503,20.006836
16724000,19.6584,20.079283
16748000,19.560404,19.979221
16772000,19.599236,20.01933
16796000,19.7181,20.140638
16820000,19.577932,19.997889
16844000,19.588001,20.008102
16868000,19.6283,20.04949
16892000,19.543457,19.962934
16916000,19.60741,20.028294
16940000,19.502981,19.92181
16964000,19.566622,19.986805
16988000,19.567078,19.987398
17012000,19.590258,20.011288
17036000,19.544542,19.964693
17060000,19.576351,19.997152
17084000,19.59344,20.014778
17112000,19.626852,20.049068
17132000,19.54468,19.965067
17156000,19.59519,20.01697
17180000,19.539343,19.960066
17208000,19.621758,20.044317
17228000,19.485268,19.904617
17256000,19.52679,19.947474
17276000,19.532307,19.953234
17300000,19.544844,19.96621
17324000,19.48093,19.900778
17348000,19.446438,19.865875
17372000,19.552591,19.974277
17396000,19.485258,19.90556
17420000,19.475985,19.896265
17444000,19.4788,19.899181
17468000,19.52473,19.946276
17492000,19.539999,19.962252
17516000,19.499752,19.921041
17540000,19.461197,19.881805
17564000,19.451887,19.872055
17588000,19.421463,19.84134
17612000,19.494947,19.916647
17636000,19.499302,19.921236
17660000,19.493324,19.91513
17684000,19.52787,19.950575
17708000,19.40728,19.82757
17732000,19.427013,19.847572
17756000,19.406006,19.826447
17780000,19.415339,19.835714
17804000,19.462732,19.884417
17828000,19.38287,19.803074
17852000,19.464733,19.886642
17880000,19.41166,19.83286
17900000,19.341324,19.760973
17924000,19.452724,19.874859
17948000,19.48526,19.908194
17972000,19.383167,19.804047
17996000,19.422104,19.843988
18020000,19.421236,19.843111
18044000,19.376137,19.79699
18068000,19.423697,19.84576
18092000,19.35708,19.777723
18116000,19.362467,19.783388
18144000,19.347626,19.768467
18164000,19.380402,19.801838
