timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,indicated_airspeed_m_s.1,equivalent_airspeed_m_s,true_airspeed_m_s.1,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x.1,y.1,z.1,temperature.3,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ground_contact,maybe_landed,landed,ref_timestamp,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,dist_bottom,roll,pitch,yaw,thrust_body[0].1,timestamp.1,isTakeoff,isClimbing,isDescending,isCruise,isLand
51004475.0,-0.002461739,-0.062822795,0.011306481,0.15005457,0.0,1506.0,1500.0,1151.0,1501.831366,1497.168634,1472.0,14.68147023,15.04458993,11.72413507,14.81501183,14.72683179,15.09096975,14.60377773,14.96487368,133.3134572,133.3134572,11.72505464,-0.001431564,-0.005990091,0.000330783,-0.208740837,0.194276563,-0.057227645,2.0,0.48869774,1.48869774,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014737693,0.006094230999999999,-0.716870076,-0.71855557,-0.319980702,53.66905971,42.10330686,-0.024366929,-0.022542928,0.024640699,0.0,-0.8506444959999999,0.305924491,-6.503561287999999,11.72419827,954.1134892,11.72419827,0.012681612,-0.205844503,0.009374123,-0.89451543,0.306260194,-6.273594488,0.01835202,-0.190733657,-0.035548585,11.72419827,100.0343797,104.32080390000002,-0.21287886,-1.196698355,15.3707668,14.30131216,0.021389089,-0.798853629,-0.35601917,81.10749906,504.4071452,11.72413507,95411.3631,1.133644862,0.647739726,-0.15440795699999998,-0.746606592,0.020628399,-0.179256965,-0.034320172999999995,-0.005043252,0.0076116080000000015,-0.712840074,0.937144753,-0.001034959,0.004447211,-0.348908661,0.168390047,398710675.3,327327285.6,504780.8286,15.00609822,11.62609822,-9.467317462999999,-0.497567514,5.599680152,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-37.54513724,-317.26529910000005,-104.5559755,11.5488607,-9.454645999,-0.032497602,-0.764569818,0.219291335,3.200564125,104.7261355,0.06623805,0.139187518,-0.000417622,0.16587418,51004475.0,0.0,0.0,0.0,1.0,0.0
51159040.0,-0.004105737476953908,-0.04207088819839679,0.015894049645290582,0.15301877929058116,0.0,1508.1663326653306,1500.0,1154.0,1501.648002987976,1497.351997012024,1482.4796663146292,14.5080228697996,14.866771020861723,11.724005169278556,14.74840737779559,14.660624390961924,15.023071224869739,14.550400999038075,14.910122922525051,132.21520940961923,132.21520940961923,11.725566223987977,-0.0014307828957915833,-0.005987948505010021,0.0003262208657314629,-0.20876196647294587,0.19426497742885773,-0.05683488265330661,2.0,0.49953237142284573,1.4995323714228457,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011002934398797596,0.008115911549098197,-0.7181756920380762,-0.7192995633787576,-0.2644136033246493,51.55611443537074,42.054308951643286,-0.024229813490981963,-0.020944332428857716,0.02485964732264529,0.0,-0.8012037091262525,0.287312919492986,-6.9170211075110215,-5.32e+20,954.1160288509018,11.724025594408818,0.012888878773547094,-0.18049193084569137,-0.05499692231863727,-0.8810431063186372,0.38291016129258515,-6.691526833160322,0.010714111458917836,-0.17114214306212425,-0.07284884488777556,-5.32e+20,100.03456590901804,104.15807739358718,-0.20551392916032066,-1.4588400427695392,15.37074046953908,14.333892684589179,0.020736950332665333,-0.6028331159138276,-0.35667862559519037,80.30771368561123,504.38599334448895,11.724005169278556,95411.59280733467,1.133647517541082,0.42483329169539075,-0.5295629389999998,-0.02853838927855714,0.012889609368737476,-0.15543156940480962,-0.0780559778997996,-0.004359356765531062,0.01105193038276553,-0.7165836950320641,0.9364829131883767,-0.0001029412825651302,0.00594119430260521,-0.35065714103206413,0.17164532955511022,398710827.7208417,327327123.4801603,504827.4073951904,14.884995803406813,11.503176434208417,-9.44,-0.015438614360721439,5.595929668442886,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-35.856519171122244,-318.65294561362737,-104.54937651342686,11.438172777755511,-9.435525706673346,0.39936241892785573,-0.7444112012204409,0.06465738385771543,2.864411835647295,104.71953439739478,0.06724360501402805,0.16245756871543088,0.0034757734248496994,0.16996873176753505,51159039.92985972,0.0,0.0,0.0,1.0,0.0
51310936.0,-0.00036539485571142306,-0.02089564417835671,0.02188557124048096,0.15564222222044088,0.0,1511.0,1500.0,1156.3326653306613,1500.0,1499.0,1492.9171067915831,14.450412614088178,14.807756187474949,11.724325415711423,14.681802915591183,14.594416998597193,14.955172706412824,14.497024268076153,14.855372158376753,131.11696171923847,131.11696171923847,11.726077817975952,-0.0014300024589178357,-0.0059858070100200405,0.0003216587314629259,-0.20878309627855712,0.19425339085771545,-0.05644212063927856,2.0,0.5103670028456914,1.5103670028456913,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060229151302605205,0.012036294430861724,-0.7181710600761523,-0.719034966757515,-0.2651226496492986,49.36162137074148,42.135889179959925,-0.02410947388977956,-0.019333220583166333,0.02528495481963928,0.0,-0.6972342957795591,0.2605928422184369,-7.211781240571141,-5.32e+20,954.1344216757515,11.72429259244489,0.01373735598797595,-0.16122390767134268,-0.0861022233747495,-0.8418528158937877,0.24372277029659317,-7.04685884280962,0.014677591569138275,-0.1536814037935872,-0.0897616102004008,-5.32e+20,100.03466005370741,103.96002980701402,-0.1959756086793587,-1.66429084248497,15.370520719298597,14.391127308156312,0.01958785975551102,-0.42526151040280563,-0.35731231628256516,79.54161346362726,504.2668302699399,11.724325415711423,95412.94704132264,1.1336635930521042,-0.30474218340480963,0.527657854242485,0.7768347824569137,0.013984331957915833,-0.1335931081543086,-0.087651717250501,-0.0013356493206412826,0.015092107338677354,-0.7182325235370742,0.9361806076032064,0.002027703733466934,0.007301248006012024,-0.3514313531442886,0.1745656823246493,398710983.64168334,327326955.26032066,504785.8873903808,14.80487026014028,11.393914068416834,-9.44,0.3779085272785571,5.591225600885772,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-34.17013256490982,-320.0492456252505,-104.48556157915831,11.340872853326653,-9.438719437693386,0.7904878796553106,-0.5886359080300602,-0.1101956882244489,2.4550126111142285,104.65572071242485,0.0756358355490982,0.18159067242284568,0.006893684971943889,0.17286825943887776,51310935.521042086,0.0,0.0,0.0,1.0,0.0
51458173.0,-0.0005341003126252504,-0.001267069565130256,0.024095417849699402,0.1579438688977956,0.0,1512.5010020040081,1500.0,1158.0,1498.997995991984,1500.002004008016,1502.4969939879759,14.36545920785571,14.720650383727454,11.72500336220441,14.615198463386774,14.528209597895792,14.887274184609218,14.443647537114229,14.80062140256513,130.01871392885772,130.01871392885772,11.726589401963928,-0.0014292216873747494,-0.00598366551503006,0.0003170975971943888,-0.20880422591783568,0.19424180428657314,-0.05604935845891784,2.0,0.5212016352685371,1.5212016352685371,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010428961963927844,0.01595667764729459,-0.7181664281142284,-0.7187703701362725,-0.2658316969739479,47.167128296112224,42.21746940993988,-0.023986892509018035,-0.01771380778557114,0.02596651909218437,0.0,-0.7414778514268537,0.3155337766332665,-7.507285162406812,-3.166893787575148e+20,954.127200124048,11.72491099971944,0.013051627533066134,-0.13603595883166333,-0.0721084678737475,-0.8040746843106212,0.22496060247695393,-7.339222130815632,0.013315652168336675,-0.12647725692184367,-0.06221122720841682,-3.166893787575148e+20,100.03470993947896,103.70668564709419,-0.183513916997996,-1.8247189248416835,15.370423079579158,14.498758348577155,0.01743329581763527,-0.2594273624168336,-0.3579758374689379,78.75646567216432,504.20305978997993,11.72500336220441,95413.6903450501,1.1336724433066132,0.007939011076152278,0.5973516467234474,-0.0004852038797595122,0.01307373204208417,-0.11294116545490981,-0.05451616408817634,0.007596476597194396,0.019473590124248496,-0.7147140217314629,0.9367577858256513,0.006964642611222448,0.007795363865731462,-0.3498143541262525,0.17760571161322644,398711134.46432865,327326791.48897797,504699.1582022044,14.744837227975951,11.289673951122245,-9.460093012587174,0.7210231384509018,5.585732832388778,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-32.46820226250501,-321.4724398653307,-104.36315930460921,11.259135793827657,-9.461973161400802,1.1345164358416835,-0.49711076560921846,-0.20059080734068138,2.1893662937975953,104.5333163527054,0.0708444783206413,0.19822974738677354,0.0066825422244488975,0.1754760529258517,51458173.29659319,0.0,0.0,0.0,1.0,0.0
51610734.0,-0.0008406207354709423,0.01889584154709419,0.025098553358717433,0.1602168872945892,0.0,1512.3346693386773,1500.0,1160.6653306613227,1499.3306613226453,1499.6693386773547,1512.0028475831662,14.43474841258517,14.791547975631262,11.725990856513025,14.548594001182366,14.462002207194388,14.819375659478958,14.390270806152303,14.7458706401002,128.92046623847696,128.92046623847696,11.727100995951904,-0.0014284409178356712,-0.00598152402004008,0.0003125354629258517,-0.20882535555711423,0.19423021871543086,-0.05565659661322645,2.0,0.5320362666913827,1.5320362666913827,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039371227394789585,0.019877060861723448,-0.7181617961523046,-0.7185057735150301,-0.2665407432985972,44.97263523148297,42.299049636573145,-0.02385919271543086,-0.016079196733466933,0.026688417903807618,0.0,-0.8293475308176352,0.1979956723547094,-7.8989391990501,-4.700861723446894e+20,954.1493697765532,11.725817002945892,0.009448386486973949,-0.12376867729258517,-0.04209032852705411,-0.7553019036673346,0.1505046348016032,-7.722559589573146,0.02056971337875752,-0.11649342401603206,-0.01347592694589178,-4.700861723446894e+20,100.03473,103.44915813106212,-0.1707215665450902,-1.942111751258517,15.370270184869739,14.617150526052104,0.015062394779559118,-0.11846051159519037,-0.35858791025851705,78.0616213710421,504.0909663440882,11.725990856513025,95414.94914106213,1.1336874780941884,-0.008441538488977982,-0.014391665130260533,0.7420198703707417,0.020697489386773547,-0.08729637182565131,-0.019087047390781563,0.009786176038076154,0.023405344581162325,-0.7169012193867736,0.9363437461503006,0.008687710851703407,0.009244132895791584,-0.35084865602204407,0.18249857298997996,398711283.55190384,327326628.18677354,504571.31322525046,14.703077394308616,11.201539323106212,-9.491537297643287,1.039220757739479,5.580287561416834,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-30.782990436072144,-322.89577723507017,-104.19466706893787,11.192508454248497,-9.499574964903807,1.421615671763527,-0.38382370287975953,-0.2335916338557114,1.7340077951723445,104.36482706893787,0.07096886594388778,0.21173495471342688,0.004373306028056114,0.1789180735270541,51610734.38476954,0.0,0.0,0.0,1.0,0.0
51749299.0,0.0012064860260521048,0.03506753009619239,0.027248815933867736,0.16351793381763527,0.0,1513.0,1500.0,1163.838566476954,1499.0,1500.0,1519.6633266533065,14.338405045731463,14.692597485070142,11.727239386172345,14.481989548977957,14.395794806492985,14.751477134348697,14.336894075190381,14.691119882625252,127.82221844809618,127.82221844809618,11.72761257993988,-0.0014276604789579157,-0.0059793815250501,0.0003079733286573146,-0.2088464851963928,0.19421863214428858,-0.05526383509819639,2.0,0.5428708991142285,1.5428708991142284,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264157063967936,0.02414264382965932,-0.5484035507875752,-0.40038545789378766,8.779052889903806,84.19946689557113,42.44803823977956,-0.023731345458917835,-0.014400897581162324,0.02729851020240481,0.0,-0.6990523448977956,0.2595287191322645,-8.325358652060121,-5.32e+20,954.1662688859719,11.727064269458918,0.01562610504208417,-0.09884737714028057,-0.017482157370741484,-0.7665078909298598,0.23728996795390786,-8.151636888012023,0.023280768402805612,-0.08295419878957916,-0.015916851096192387,-5.32e+20,100.03473,103.19188309278557,-0.1578578113727455,-2.0217711172945894,15.370061542104208,14.730344122204409,0.012794343665330662,-0.0027853012645290692,-0.35914650306012025,77.45873539138276,503.7659948593186,11.727239386172345,95418.67942038077,1.133731694715431,-0.037545188130260504,-0.08794351663326683,-0.26566412105811604,0.023302202274549096,-0.06379806050300602,-0.011956078531062123,0.11502193687775547,0.02794258095991984,-0.023375213,0.9981053787274549,0.057629393867735454,0.013274059336673347,-0.012471743168336673,0.1860981516132265,398711433.6230461,327326461.33346695,504398.6774815631,14.681224042885772,11.143265671382766,-9.527958329222445,1.3524416303426854,5.575710385352705,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-29.14297177284569,-324.29683501683365,-103.99181685651303,11.145153941623246,-9.547826909857717,1.6385752810120242,-0.3231078199058117,-0.3874849953927856,1.3783396043486975,104.16197685651304,0.07217869220040081,0.2220108029519038,1.3393587174348963e-05,0.18421039511022044,51749298.6492986,0.0,0.0,0.0,1.0,0.0
51895864.0,-0.00012961087775550982,0.04949452944488979,0.027959946126252508,0.16587342348697395,0.0,1514.997995991984,1500.0,1167.9973605951905,1498.0027372204408,1500.9972627795592,1526.9973605951905,14.388211508096191,14.743433361563126,11.728712853026053,14.415385086773547,14.329587415791583,14.683578609218436,14.283517344248496,14.636369125150301,126.72397075771543,126.72397075771543,11.728124173927856,-0.001426879374749499,-0.005977240030060121,0.00030341219238476955,-0.20886761483567134,0.1942070455731463,-0.054871072917835675,2.0,0.5537055305370742,1.553705530537074,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27327818707615237,0.02847986579358718,-0.3434171765450901,-0.01630211227454889,19.70198108629259,132.02226171262527,42.61101576773547,-0.023491139997995993,-0.012808422124248497,0.027538338280561122,0.0,-0.7390025338857716,0.367164783482966,-8.570336414086173,-5.32e+20,954.1944542212425,11.728590073166332,0.024466124961923852,-0.0658915109298597,-0.015325879482965944,-0.6764264185911821,0.19381044967334654,-8.486532918715431,0.023227761937875752,-0.058819013795591166,-0.0299709090721443,-5.32e+20,100.03473,102.92403425511021,-0.14446518783567133,-2.0716740276633265,15.369870781723447,14.80560977727455,0.011285215488977957,0.08731047415631267,-0.35967363150901804,76.918988172004,503.6618871032064,11.728712853026053,95419.87046983968,1.1337459152164329,0.345876503158318,0.1565614446973942,0.030859660418839363,0.02783798264128255,-0.04077504118236472,-0.02428770356312626,0.3472448826853709,0.032564878967935876,-0.023375213,0.9847157888977955,0.17290093742484977,0.014016705859719439,-0.014323064803607215,0.1892399054729459,398711585.72665334,327326291.08196396,504177.9107637275,14.693751432244488,11.12624794705411,-9.585006977346694,1.535020932038076,5.571853730470942,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-27.497787473507014,-325.71463016292586,-103.76013849378758,11.113064363466933,-9.60407800738477,1.807344896476954,-0.23858239577955917,-0.46903766791783574,0.9940315003627254,103.93029849378757,0.37496231317835693,0.23124347274949902,-0.010700697444889773,0.1878530786973948,51895863.57915831,0.0,0.0,0.0,1.0,0.0
52045771.0,0.0004351398256512971,0.06024009920641282,0.03063326431663327,0.17034486190581163,0.0,1515.0,1500.0,1171.1643286573146,1499.0,1500.0,1532.1643286573146,14.460618601783567,14.817659288076152,11.730321001442887,14.449824570981963,14.364549593466934,14.719232699438878,14.31045498014028,14.663802076733466,127.16829923807614,127.16829923807614,11.72961387490982,-0.0014259580400801603,-0.005974247987975952,0.00029831378156312626,-0.20894529718036073,0.1941906976312625,-0.054172868036072144,2.0,0.5645401629599198,1.56454016295992,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4201406677555112,0.03281708676152305,-0.13843080230260515,0.3677812325130262,30.62490928400802,179.84505656472948,42.773993305691384,-0.022877328178356714,-0.011210380078156312,0.027446095853707417,0.0,-0.6867852046432866,0.3292945199498998,-8.971391891092185,-3.4994188376753485e+20,954.2179792987976,11.730111861242484,0.02379639903807615,-0.05020110639278558,-0.032138079088176355,-0.7796732241002003,0.22158955156713425,-8.89604077550501,0.020919192146292585,-0.04048517375751502,-0.031936316064128265,-3.4994188376753485e+20,100.03473,102.62456767074148,-0.12949196611022043,-2.088192037304609,15.369653706773548,14.940008493366733,0.00859290166533066,0.16431235023647298,-0.3602173862645291,76.40381997368738,503.38468333907815,11.730321001442887,95423.05843765532,1.1337837831523045,-0.24132306577555163,-0.14263179712224452,-0.36353606510420905,0.03257459458917836,-0.027416113671342678,-0.03873643455711424,0.5794678021282565,0.036430618979959924,-0.023375213,0.9579550924248497,0.28581019960120246,0.014113453567134268,-0.016403126945891782,0.1951140915951904,398711734.2350701,327326123.5761523,503943.8854102204,14.716640316032064,11.103359683967936,-9.651600785422847,1.6848814131583165,5.567386234300602,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-25.823842250921842,-327.17067959378755,-103.50106346993988,11.09262152480962,-9.670367355541082,1.9287723304368738,-0.02343204528056108,-0.4324968957154309,0.7801886500601202,103.67121946993989,0.6533810483326654,0.23553541415631266,0.008874209639278569,0.1919062327254509,52045771.19438878,0.0,0.0,0.0,1.0,0.0
52183670.0,-0.0014636535531062135,0.06958281258116233,0.03237501912024048,0.17335727386773547,0.0,1516.0,1500.0,1174.0,1500.3306613226453,1498.6693386773547,1536.3306613226453,14.51260571478958,14.870635759358716,11.732032354909819,14.514167861122244,14.429452755390782,14.785533032665331,14.361161540160321,14.71555718769539,128.06915098637273,128.06915098637273,11.73139305230461,-0.0014249946172344688,-0.00597100441482966,0.00029305770541082166,-0.2090397167775551,0.19417293972144287,-0.05338426875551102,2.0,0.5753747943827655,1.5753747943827656,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238519866753507,0.03685249492985972,-0.016415785925851703,0.5880071658456913,35.767844915731466,206.4347649975952,42.959592491002006,-0.02226875299198397,-0.009657630873747495,0.027248508813627254,0.0,-0.7465647193567134,0.2758169093206413,-9.261505433837675,-4.282525050100201e+20,954.2694656613227,11.731744443406814,0.028906875062124245,-0.032704676597194386,-0.043770304543086176,-0.709299263755511,0.24494401626452902,-9.13030624676954,0.025970140360721445,-0.02619500754308617,-0.04082352443286573,-4.282525050100201e+20,100.03473,102.33516777735471,-0.1150220179238477,-2.082749913733467,15.369389447975951,15.0571636497996,0.00624451829258517,0.22201468505210423,-0.3607207009318637,75.95993443496995,503.03059467174353,11.732032354909819,95427.10462807615,1.1338318633867734,-0.08994722349498968,0.0890647389679359,0.09988129924248476,0.02807404178557114,-0.014739550130260518,-0.04262242381162325,0.6587852020681362,0.04043195116032064,-0.023375213,0.9459044794669339,0.32360368206012025,0.015346852408817635,-0.01759499805210421,0.2041179544709419,398711881.1691383,327325956.4783567,503693.961758517,14.748665564128258,11.08,-9.724442704376754,1.8044428482424848,5.562705178014028,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-24.16637079513026,-328.62371113647293,-103.22908505591182,11.084079597695391,-9.742322903258517,2.0146778071442886,-0.07076420854509019,-0.4829738240801603,0.5669293878456914,103.39924418737475,0.7982294170801604,0.2423007587014028,0.04450505397595191,0.19941977966933866,52183670.1242485,0.0,0.0,0.0,1.0,0.0
52325570.0,-0.0010531026192384955,0.0777011495210421,0.03294210380961924,0.1760244120240481,0.0,1515.5030060120241,1500.0,1176.5066537154307,1497.5090180360721,1501.4909819639279,1540.0036477034068,14.504514555611223,14.862175694368739,11.733829820841684,14.578511151262525,14.49435592731463,14.851833374248498,14.41186810018036,14.767312288657315,128.97000273466935,128.97000273466935,11.733172226312625,-0.0014240321943887776,-0.005967760841683367,0.00028780179358717435,-0.20913413637474948,0.19415518231462925,-0.052595669474949897,2.0,0.5862094263026052,1.5862094263026052,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723566023847696,0.04050176954308618,-0.0005526127915831543,0.5985973127014028,33.515977503947894,205.8593014472946,43.174133353627255,-0.021979366198396796,-0.008116587691382765,0.026962066571142286,0.0,-0.7303425995150299,0.12857988431062128,-9.389335377236474,-5.32e+20,954.285565109018,11.733453402705411,0.027908121410821655,-0.025342854669338666,-0.041140148124248474,-0.6870978322865731,0.2399510318917834,-9.313284110627256,0.026974934356713432,-0.01837107059519038,-0.03419760228456913,-5.32e+20,100.03473,102.06698215751503,-0.10161263396593186,-2.0588142070901805,15.369099432004008,15.137579311182364,0.004630410314629257,0.25975460748296597,-0.3611655665030061,75.60277551759519,502.8164039935872,11.733829820841684,95429.55281861725,1.133860892733467,0.10396543987374826,0.007110759611222116,-0.039118418683366435,0.029107476346693396,-0.0008343647835671189,-0.03787430203006009,0.6501765244028056,0.04405568726052105,-0.023375213,0.9472453748877755,0.3195369798857715,0.01713907952905812,-0.01810679168937876,0.21932766923246494,398712033.44028056,327325782.4256513,503411.33451583167,14.792370077174349,11.08,-9.797284038923847,1.8772849118977957,5.559145386390782,0.0,0.0,0.0,764000.0,39.8714138,32.7364368,-22.537458466553105,-330.0639982138277,-102.951490197996,11.082298610501002,-9.819443993038076,2.0697549721362725,0.0472270397755511,-0.5057836831482966,0.29781467145490975,103.12164669258517,0.6285215671623245,0.26300835557515034,0.09264409112825654,0.2130866785230461,52325569.88977956,0.0,0.0,0.0,1.0,0.0
