timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
81988000,0.9798103,0.9798103,0.99894875,0.034982946,0.03566626
82988000,19.0051,19.00808,19.379597,19.00313,19.37455
83988000,23.151049,23.137089,23.589996,23.053852,23.505133
84988000,22.70979,22.66136,23.10981,22.44746,22.89168
85988000,21.272081,21.196066,21.622873,21.095491,21.520275
86988000,20.671728,20.608625,21.030966,20.577768,20.999477
87988000,20.229,20.185741,20.604681,20.325499,20.74734
88988000,19.824358,19.796198,20.212175,19.95053,20.36975
89988000,19.430902,19.40784,19.820438,19.561514,19.977379
90988000,19.116192,19.098286,19.50928,19.269106,19.683773
91988000,19.405666,19.384312,19.806042,19.56516,19.990828
92988000,19.3244,19.297432,19.721247,19.552326,19.98174
93988000,19.377132,19.34565,19.775042,19.474493,19.906746
94988000,19.203423,19.169682,19.599567,19.322145,19.755451
95988000,19.045475,19.007627,19.437887,19.143684,19.577026
96988000,19.000858,18.962696,19.396318,18.991528,19.42581
97988000,18.722275,18.684774,19.116453,18.863653,19.299465
98988000,18.706663,18.66669,19.10214,18.77181,19.209711
99988000,18.664852,18.624151,19.062843,18.67588,19.115791
100988000,18.542414,18.499447,18.939507,18.598541,19.04096
101988000,18.474184,18.42397,18.86654,18.515162,18.959923
102988000,18.46522,18.412237,18.858994,18.421198,18.868172
103988000,18.022312,17.96741,18.407364,18.035923,18.477556
104988000,16.20276,16.15872,16.556911,16.09206,16.488607
105988000,15.888519,15.849272,16.239511,15.793276,16.182137
106988000,16.217161,16.182562,16.580204,16.176935,16.574438
107988000,16.577005,16.555109,16.96086,16.590004,16.996609
108988000,16.741598,16.727448,17.136522,16.795956,17.206705
109988000,16.885056,16.865353,17.277544,16.84073,17.252321
110988000,16.786623,16.756535,17.165804,16.827635,17.23864
111988000,16.92636,16.940895,17.35443,16.847519,17.258774
112988000,16.669134,16.685173,17.092758,16.742558,17.151545
113988000,16.528164,16.551922,16.956213,16.689253,17.096899
114988000,16.380892,16.416664,16.817904,16.625284,17.031624
115988000,16.343815,16.3961,16.796917,16.55579,16.960512
116988000,16.255552,16.325327,16.72428,16.492851,16.895899
117988000,16.143074,16.231552,16.628395,16.434616,16.836426
118988000,16.07805,16.18117,16.576826,16.363985,16.76411
119988000,15.9484825,16.0606,16.453407,16.275537,16.673601
120988000,16.639744,16.76757,17.177559,16.938435,17.352602
121988000,17.528257,17.679422,18.112257,17.933434,18.372488
122988000,17.371588,17.529108,17.959507,17.630613,18.063505
123988000,16.107338,16.250488,16.650126,16.288458,16.689028
124987999,16.287704,16.391218,16.792332,16.44042,16.84274
125987999,17.054003,17.150703,17.56726,17.21219,17.630241
126987999,17.782465,17.863115,18.29295,17.799944,18.22826
127987999,18.07351,18.138899,18.572126,18.163832,18.597656
128987999,18.33083,18.389112,18.825075,18.440483,18.877663
129987999,18.598324,18.647905,19.086544,18.701473,19.14137
130988000,18.688793,18.737381,19.174551,18.934185,19.375946
131988000,18.781284,18.83278,19.268702,18.97935,19.418661
132988000,19.171896,19.22625,19.667152,19.396439,19.841244
133988000,19.153975,19.218735,19.655678,19.488995,19.932081
134988000,18.310354,18.416245,18.832554,18.550865,18.970217
135988000,17.638649,17.752594,18.151842,17.621538,18.01784
136988000,17.741035,17.81187,18.210188,17.402136,17.79129
137988000,17.611816,17.669048,18.061758,17.291683,17.676004
138988000,17.375105,17.421251,17.807102,16.873478,17.247196
139988000,17.355614,17.395569,17.780212,16.90617,17.279991
140988000,17.30951,17.342623,17.725206,17.046099,17.42214
141988000,17.14194,17.178793,17.557365,17.001585,17.376251
142988000,16.892767,16.94039,17.313427,16.88609,17.25793
143988000,16.780138,16.832874,17.203274,16.779541,17.148767
144988000,16.637045,16.705496,17.072922,16.716272,17.083937
145988000,16.719177,16.799503,17.168753,16.694553,17.061497
146988000,16.649689,16.735659,17.103512,16.659542,17.02572
147988000,16.492937,16.59615,16.960907,16.514734,16.877705
148988000,16.551498,16.655352,17.021149,16.568773,16.932669
149988000,16.922256,17.027758,17.401752,17.00244,17.375877
150988000,18.511969,18.623846,19.03347,18.492859,18.899603
151988000,18.501726,18.605522,19.01768,18.479322,18.888685
152988000,18.039717,18.132225,18.538067,17.96159,18.363613
153988000,17.51517,17.602007,18.000664,17.534193,17.931314
154988000,17.343525,17.431007,17.829746,17.284077,17.679455
155988000,17.110989,17.198557,17.595598,17.152754,17.548737
156988000,17.07632,17.164824,17.564371,17.086012,17.483727
157988000,16.997013,17.089628,17.490612,17.020096,17.419468
158988000,16.89089,16.985657,17.387403,16.9203,17.3205
159988000,16.692406,16.789892,17.190308,16.805433,17.20622
160988000,16.62802,16.725552,17.127365,16.673914,17.074486
161988000,16.450935,16.549093,16.94958,16.553322,16.953909
162988000,16.492567,16.588776,16.993038,16.459578,16.860691
163988000,15.1589155,15.246006,15.620077,15.254437,15.628715
164988000,14.502965,14.586546,14.945196,14.520048,14.877064
165988000,14.606617,14.691186,15.051896,14.618722,14.977654
166988000,14.446413,14.526284,14.881988,14.417753,14.7708
167988000,14.726634,14.801596,15.162106,14.6995535,15.057579
168988000,15.264371,15.337057,15.708346,15.158836,15.525811
169988000,15.510716,15.579685,15.954517,15.434343,15.805678
170988000,15.599517,15.666688,16.041502,15.5820675,15.954857
171988000,15.758141,15.824702,16.201183,15.673823,16.046715
172988000,15.832892,15.8965645,16.272642,15.763403,16.136332
173988000,15.864935,15.927631,16.302244,15.859254,16.232258
174988000,16.108519,16.171438,16.549623,15.9918995,16.365887
