timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
82752000,1.1044904e-05,-0.0011449556,0.0,-3.2476357e-05
82772000,1.300305e-05,-0.0018186865,0.0,-0.00014943651
82796000,5.5611235e-06,-0.0025082086,0.0,-0.00041312922
82812000,-8.014289e-06,-0.0029048917,0.0,-0.0006536053
82832000,-3.753087e-05,-0.003385904,0.0,-0.0010214057
82852000,-8.092922e-05,-0.0038572466,0.0,-0.0014432599
82872000,-0.00013940789,-0.004319117,0.0,-0.0019051777
82892000,-0.00020934625,-0.004748649,0.0,-0.0023916203
82912000,-0.0002885837,-0.0051342426,0.0,-0.0028732542
82932000,-0.000381749,-0.0055128513,0.0,-0.0033324624
82952000,-0.00048758407,-0.0058765784,0.0,-0.0037617674
82972000,-0.0006033453,-0.0062259943,0.0,-0.004150389
82996000,-0.0007490387,-0.0066104718,0.0,-0.0045500626
83012000,-0.0008445238,-0.006838029,0.0,-0.0047808387
83036000,-0.0009946182,-0.0071530454,0.0,-0.0050556986
83052000,-0.0010985255,-0.0073474194,0.0,-0.0051960316
83072000,-0.0012298112,-0.0075744158,0.0,-0.005324714
83092000,-0.0013565664,-0.0077757393,0.0,-0.005399716
83112000,-0.0014793333,-0.007957779,0.0,-0.005434663
83132000,-0.0016013003,-0.008133238,0.0,-0.0054293675
83152000,-0.0017229301,-0.008303932,0.0,-0.005385025
83172000,-0.0018422995,-0.008468889,0.0,-0.0053087925
83196000,-0.001982408,-0.008672613,0.0,-0.005182483
83212000,-0.002075778,-0.00881187,0.0,-0.005083019
83236000,-0.0022162644,-0.009031272,0.0,-0.0049232515
83252000,-0.002307068,-0.009168454,0.0,-0.00483208
83272000,-0.002418006,-0.009315687,0.0,-0.004754813
83296000,-0.002553574,-0.009486038,0.0,-0.0047009615
83312000,-0.002643759,-0.009595006,0.0,-0.0046953657
83332000,-0.0027571523,-0.00973282,0.0,-0.004720823
83352000,-0.0028689266,-0.009879654,0.0,-0.00478873
83372000,-0.00298339,-0.010045725,0.0,-0.004890741
83392000,-0.0030975242,-0.010242294,0.0,-0.005014294
83412000,-0.0032128287,-0.010464324,0.0,-0.0051537124
83432000,-0.0033274684,-0.010712898,0.0,-0.0053014723
83456000,-0.0034632578,-0.011031609,0.0,-0.005488614
83472000,-0.003552659,-0.011260497,0.0,-0.005613747
83492000,-0.0036643564,-0.01155634,0.0,-0.005768188
83512000,-0.0037734206,-0.011858213,0.0,-0.005920575
83532000,-0.0038810864,-0.012159924,0.0,-0.006068557
83552000,-0.0039865323,-0.012454184,0.0,-0.0062114215
83572000,-0.0040914714,-0.012740211,0.0,-0.0063478886
83592000,-0.004196341,-0.01301267,0.0,-0.0064744954
83612000,-0.00429919,-0.013271719,0.0,-0.0065913755
83632000,-0.0043999883,-0.0135181695,0.0,-0.0067013125
83656000,-0.004521918,-0.013792937,0.0,-0.006829371
83672000,-0.004602057,-0.013965658,0.0,-0.0069148582
83692000,-0.0047000204,-0.014168533,0.0,-0.00702271
83716000,-0.0048187734,-0.014402087,0.0,-0.007158231
83732000,-0.004896755,-0.014552211,0.0,-0.0072549162
83756000,-0.005012792,-0.014769647,0.0,-0.00740897
83772000,-0.005090722,-0.0149105815,0.0,-0.0075213285
83792000,-0.005187305,-0.015084133,0.0,-0.0076737953
83812000,-0.0052831457,-0.015256236,0.0,-0.007838534
83832000,-0.005377727,-0.015425355,0.0,-0.008021119
83852000,-0.0054729623,-0.015597489,0.0,-0.0082189655
83872000,-0.0055681993,-0.01577041,0.0,-0.008431741
83892000,-0.005663272,-0.015943512,0.0,-0.008661378
83912000,-0.0057582255,-0.01612115,0.0,-0.008904666
83932000,-0.0058529573,-0.01630008,0.0,-0.009164354
83952000,-0.005947852,-0.016480116,0.0,-0.009438596
83972000,-0.0060423794,-0.016655922,0.0,-0.009728842
83992000,-0.006136529,-0.016832357,0.0,-0.010030039
84012000,-0.006230726,-0.01700866,0.0,-0.010338824
84036000,-0.0063425326,-0.017213732,0.0,-0.010715675
84052000,-0.0064170794,-0.017350353,0.0,-0.010963689
84076000,-0.0065292944,-0.017552989,0.0,-0.011331305
84096000,-0.006623254,-0.017718727,0.0,-0.01163303
84116000,-0.0067145783,-0.017880302,0.0,-0.011931617
84132000,-0.0067870812,-0.01800589,0.0,-0.012168707
84156000,-0.006895454,-0.01818689,0.0,-0.012519426
84172000,-0.006968804,-0.018303057,0.0,-0.01275048
84192000,-0.007059648,-0.018445179,0.0,-0.013039884
84216000,-0.00716722,-0.01860717,0.0,-0.013385238
84232000,-0.0072386367,-0.0187153,0.0,-0.013616776
84252000,-0.0073284735,-0.018844709,0.0,-0.013905651
84272000,-0.007417573,-0.018969305,0.0,-0.014195523
84292000,-0.007504916,-0.019087143,0.0,-0.014485354
84312000,-0.0075935824,-0.019200271,0.0,-0.014777343
84332000,-0.0076828497,-0.019311313,0.0,-0.015071649
84352000,-0.007771414,-0.01941802,0.0,-0.015365427
84372000,-0.007860549,-0.019521996,0.0,-0.015662506
84396000,-0.007967704,-0.0196457,0.0,-0.01602307
84412000,-0.008039286,-0.019721853,0.0,-0.01626527
84432000,-0.00812724,-0.01981738,0.0,-0.016572021
84452000,-0.008214989,-0.019910548,0.0,-0.016881237
84472000,-0.008304315,-0.02000142,0.0,-0.017189799
84492000,-0.00839413,-0.020090763,0.0,-0.017500054
84512000,-0.00848351,-0.020177644,0.0,-0.017810427
84532000,-0.008573312,-0.020260505,0.0,-0.018121922
84552000,-0.008661576,-0.020341175,0.0,-0.018432943
84572000,-0.008751061,-0.02042211,0.0,-0.018744651
84596000,-0.008858711,-0.020515937,0.0,-0.019116884
84612000,-0.008929441,-0.020575045,0.0,-0.01936483
84636000,-0.0090354895,-0.020662691,0.0,-0.019735934
84652000,-0.009105545,-0.020718424,0.0,-0.019982167
84672000,-0.009192827,-0.020787757,0.0,-0.020290602
84692000,-0.009281418,-0.0208538,0.0,-0.020597419
84716000,-0.009388859,-0.020926792,0.0,-0.02096579
84732000,-0.009459669,-0.020972483,0.0,-0.021212416
84756000,-0.009565242,-0.021036793,0.0,-0.021579908
84772000,-0.0096346345,-0.02107753,0.0,-0.021825505
84792000,-0.009722794,-0.02113018,0.0,-0.022132056
84812000,-0.009810749,-0.02118053,0.0,-0.022439776
84836000,-0.009915289,-0.021230951,0.0,-0.022808813
84852000,-0.009985887,-0.021262003,0.0,-0.02305371
84872000,-0.010073987,-0.021297285,0.0,-0.023361698
84892000,-0.010161592,-0.021327527,0.0,-0.023669384
84912000,-0.010250019,-0.02136136,0.0,-0.023977678
84932000,-0.010338323,-0.021394623,0.0,-0.02428619
84952000,-0.010426612,-0.021430882,0.0,-0.024599465
84972000,-0.010515824,-0.02147307,0.0,-0.0249128
84992000,-0.010603832,-0.021516195,0.0,-0.025228223
85012000,-0.010808411,-0.02155112,-1.6164081e-06,0.0
85032000,-0.011074272,-0.021581,-1.1080391e-05,0.0
85052000,-0.011287932,-0.021613222,-8.094771e-07,0.0
85072000,-0.011456448,-0.02165067,1.740884e-05,0.0
85092000,-0.011591229,-0.0216859,3.740611e-05,0.0
85112000,-0.011701882,-0.021718105,7.750667e-05,0.0
85132000,-0.011795782,-0.021749629,0.000123043,0.0
85152000,-0.0118758725,-0.021774037,0.0001856238,0.0
85172000,-0.011947179,-0.021796409,0.00026268046,0.0
85192000,-0.012011154,-0.02181865,0.00034143782,0.0
