timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
82000000,399.52203,12.404602,96617.37,1.1479741
82024000,399.43283,12.404602,96618.42,1.1479867
82048000,399.6394,12.404602,96616.055,1.1479585
82072000,399.56897,12.404602,96616.836,1.1479678
82096000,399.66287,12.404602,96615.74,1.1479548
82120000,399.57367,12.404602,96616.81,1.1479676
82144000,399.67227,12.404602,96615.64,1.1479536
82168000,399.48447,12.404602,96617.81,1.1479795
82192000,399.68634,12.404602,96615.46,1.1479515
82216000,399.50323,12.404602,96617.62,1.1479771
82240000,399.5361,12.404602,96617.23,1.1479725
82264000,399.5408,12.404602,96617.19,1.147972
82288000,399.61594,12.404602,96616.3,1.1479614
82312000,399.59714,12.404602,96616.5,1.1479639
82336000,399.5455,12.404602,96617.12,1.1479712
82360000,399.6253,12.404602,96616.164,1.1479598
82384000,399.4469,12.404602,96618.25,1.1479846
82408000,399.59714,12.404602,96616.5,1.1479639
82432000,399.60184,12.404602,96616.46,1.1479634
82456000,399.42343,12.404602,96618.52,1.1479878
82480000,399.56427,12.404602,96616.89,1.1479685
82504000,399.59714,12.404602,96616.53,1.1479642
82532000,399.60654,12.404602,96616.41,1.1479627
82552000,399.47977,12.404602,96617.84,1.1479799
82576000,399.56427,12.404602,96616.88,1.1479684
82600000,399.57367,12.404602,96616.83,1.1479677
82624000,399.5502,12.404602,96617.055,1.1479704
82648000,399.47507,12.404602,96617.945,1.147981
82676000,399.50793,12.404602,96617.54,1.1479762
82696000,399.66287,12.404602,96615.78,1.1479553
82720000,399.6441,12.404602,96616,1.1479579
82744000,399.58307,12.404602,96616.7,1.1479663
82768000,399.6441,12.404602,96615.99,1.1479578
82792000,399.5455,12.404602,96617.12,1.1479712
82816000,399.5361,12.404602,96617.23,1.1479725
82844000,399.57837,12.404602,96616.75,1.1479669
82864000,399.7192,12.404572,96615.14,1.1479477
82888000,399.6441,12.404572,96615.945,1.1479572
82912000,399.70514,12.404572,96615.266,1.1479492
82936000,399.58777,12.404541,96616.6,1.1479651
82960000,399.5549,12.404541,96617.01,1.1479698
82984000,399.70984,12.404541,96615.19,1.1479483
83008000,399.62064,12.4045105,96616.22,1.1479605
83032000,399.62064,12.4045105,96616.23,1.1479605
83056000,399.47977,12.40448,96617.836,1.1479797
83080000,399.59714,12.40448,96616.55,1.1479644
83104000,399.61124,12.40448,96616.35,1.1479621
83128000,399.51263,12.404449,96617.51,1.1479758
83152000,399.68167,12.404449,96615.55,1.1479526
83176000,399.58777,12.404449,96616.63,1.1479654
83204000,399.58777,12.404419,96616.64,1.1479656
83224000,399.5314,12.404419,96617.28,1.1479732
83248000,399.6441,12.404419,96615.98,1.1479577
83272000,399.51263,12.404419,96617.51,1.1479758
83296000,399.51733,12.404388,96617.45,1.1479752
83320000,399.5455,12.404388,96617.08,1.1479707
83344000,399.66757,12.404388,96615.695,1.1479543
83368000,399.40466,12.404388,96618.734,1.1479903
83392000,399.52673,12.404358,96617.33,1.1479737
83416000,399.7192,12.404358,96615.13,1.1479475
83440000,399.7333,12.404327,96614.96,1.1479455
83464000,399.5596,12.404297,96616.97,1.1479694
83488000,399.6488,12.404236,96615.94,1.1479572
83512000,399.59244,12.404175,96616.57,1.1479647
83536000,399.75677,12.404114,96614.69,1.1479423
83560000,399.70514,12.404022,96615.25,1.147949
83584000,399.86945,12.4039,96613.4,1.147927
83608000,399.7239,12.403748,96615.055,1.1479467
83632000,399.78964,12.403595,96614.32,1.1479379
83656000,399.80374,12.403412,96614.13,1.1479357
83680000,399.80374,12.403229,96614.16,1.147936
83704000,399.97275,12.403015,96612.18,1.1479125
83728000,399.8976,12.4028015,96613.016,1.1479224
83752000,399.84128,12.402557,96613.69,1.1479304
83776000,400.02908,12.402313,96611.54,1.1479049
83800000,399.9258,12.402039,96612.71,1.1479188
83824000,400.06665,12.401764,96611.06,1.1478993
83848000,400.01968,12.401489,96611.65,1.1479062
83872000,399.97745,12.401184,96612.15,1.1479121
83896000,400.16995,12.400848,96609.89,1.1478853
83920000,400.18402,12.400543,96609.75,1.1478837
83944000,400.27792,12.400177,96608.68,1.1478709
83972000,400.33896,12.399841,96607.94,1.1478621
83992000,400.2967,12.399475,96608.414,1.1478678
84016000,400.3061,12.399078,96608.33,1.1478667
84040000,400.45163,12.398682,96606.65,1.1478468
84064000,400.5878,12.398285,96605.06,1.147828
84088000,400.70987,12.397827,96603.66,1.1478113
84112000,400.61597,12.3974,96604.73,1.1478239
84136000,400.71457,12.396942,96603.6,1.1478106
84160000,400.71927,12.396454,96603.57,1.1478102
84184000,400.9493,12.395966,96600.9,1.1477785
84212000,401.10895,12.395477,96599.055,1.1477566
84232000,401.08548,12.3949585,96599.305,1.1477596
84256000,401.11832,12.39444,96598.95,1.1477554
84280000,401.13242,12.39389,96598.78,1.1477534
84304000,401.36716,12.393311,96596.07,1.147721
84328000,401.40002,12.392761,96595.69,1.1477165
84352000,401.4423,12.392181,96595.19,1.1477106
84376000,401.57843,12.391571,96593.64,1.1476922
84400000,401.5409,12.390961,96594.04,1.147697
84424000,401.8038,12.39032,96591.02,1.1476611
84448000,401.82727,12.389709,96590.766,1.1476581
84472000,401.8836,12.389038,96590.09,1.1476501
84500000,402.12775,12.388367,96587.29,1.1476167
84520000,402.1794,12.387695,96586.68,1.1476096
84544000,402.35782,12.387024,96584.63,1.1475852
84568000,402.33902,12.386322,96584.836,1.1475877
84592000,402.6536,12.38559,96581.21,1.1475445
84616000,402.6489,12.384857,96581.266,1.1475452
84640000,402.70056,12.384125,96580.68,1.1475382
84664000,402.98694,12.383362,96577.36,1.1474988
84688000,402.98224,12.382568,96577.43,1.1474997
84712000,403.17004,12.381775,96575.266,1.1474739
84736000,403.25455,12.380981,96574.28,1.1474622
84760000,403.2921,12.380157,96573.81,1.1474566
84784000,403.39542,12.3793335,96572.61,1.1474423
84808000,403.62076,12.378479,96570.01,1.1474115
84832000,403.63016,12.3776245,96569.93,1.1474105
84856000,403.9588,12.37677,96566.11,1.1473651
84880000,404.10904,12.375885,96564.4,1.1473448
84904000,404.2593,12.3749695,96562.664,1.1473242
84928000,404.29214,12.374054,96562.29,1.1473197
84952000,404.47058,12.373108,96560.22,1.1472951
84976000,404.65836,12.372162,96557.99,1.1472687
85000000,404.77576,12.371216,96556.66,1.1472528
85024000,404.76636,12.370239,96556.78,1.1472543
85048000,405.06683,12.369263,96553.33,1.1472132
85072000,405.04807,12.368256,96553.555,1.147216
85096000,405.34854,12.367249,96550.04,1.1471742
85120000,405.4659,12.366211,96548.734,1.1471586
85144000,405.74762,12.365173,96545.42,1.1471193
85168000,405.82272,12.364105,96544.586,1.1471094
85192000,405.88376,12.363037,96543.875,1.1471009
85216000,406.2171,12.361969,96540.02,1.1470551
85240000,406.38144,12.36087,96538.16,1.147033
85264000,406.5176,12.359772,96536.586,1.1470144
85288000,406.5927,12.358643,96535.664,1.1470034
85312000,406.8087,12.357544,96533.2,1.1469741
85336000,406.94952,12.356415,96531.57,1.1469548
85360000,407.0857,12.355255,96530.01,1.1469362
85384000,407.42844,12.354126,96526.07,1.1468894
85408000,407.47537,12.352966,96525.484,1.1468824
85432000,407.76178,12.351807,96522.19,1.1468433
85456000,407.98712,12.350647,96519.6,1.1468126
85480000,407.96835,12.349487,96519.84,1.1468154
85504000,408.25006,12.348328,96516.57,1.1467766
85528000,408.4097,12.347137,96514.734,1.1467547
85552000,408.69608,12.345947,96511.38,1.1467149
85576000,408.89798,12.344757,96509.1,1.1466877
85600000,408.97778,12.343567,96508.16,1.1466765
85624000,409.04352,12.342377,96507.41,1.1466676
85648000,409.39093,12.341187,96503.375,1.1466197
85672000,409.4473,12.339966,96502.7,1.1466118
85696000,409.81818,12.338776,96498.44,1.146561
85720000,410.04825,12.337555,96495.8,1.1465297
85744000,410.04355,12.336334,96495.86,1.1465304
85768000,410.35342,12.335114,96492.27,1.1464878
85792000,410.5694,12.333893,96489.76,1.1464579
85820000,410.71494,12.332703,96488.086,1.1464381
85840000,410.80414,12.331482,96487.055,1.1464258
85864000,410.96848,12.330261,96485.19,1.1464037
85888000,411.1046,12.329041,96483.58,1.1463845
85912000,411.38162,12.32782,96480.414,1.1463469
85936000,411.62106,12.326569,96477.65,1.146314
85960000,411.6868,12.325348,96476.88,1.146305
85984000,411.75253,12.324127,96476.1,1.1462957
