timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ
82768000,-0.16349876,-0.17549875,0.40059984,-0.457996,13.253928,11.981863,0.025441302,19.895708,0.10999999,-20.481627
82960000,-0.23831616,-0.25031617,0.40060034,-0.47930777,13.254036,17.634897,-0.087617226,19.113775,0.10999999,-19.032404
83176000,-0.3056736,-0.3176736,0.40059984,-0.517715,13.253993,22.228455,-0.17948923,15.889742,0.10999999,-21.98398
83368000,-0.35621256,-0.36821258,0.40060085,-0.5097337,13.253925,24.586926,-0.22666,12.485897,0.10999999,-28.397985
83560000,-0.3473119,-0.3593119,0.40059984,0.13913333,13.253961,25.623207,-0.24738492,9.382289,0.10999999,-36.787937
83776000,-0.12079433,-0.13279434,0.40060008,1.1468092,13.2541275,25.692394,-0.24876533,6.4275546,0.10999999,-46.831017
83968000,0.24784246,0.23584245,0.40060034,1.8572547,13.254218,25.229094,-0.2394975,4.4218736,0.10999999,-55.2206
84160000,0.7615916,0.7495916,0.40060085,2.6615548,13.254638,24.517975,-0.22526674,2.893595,0.10999999,-62.621815
84376000,1.5138856,1.5018857,0.40059882,3.4964905,13.254967,23.704891,-0.20899849,1.6544207,0.10999999,-69.636116
84568000,2.3265514,2.3145516,0.40059483,4.2135878,13.255448,23.14172,-0.19772543,0.8722266,0.10999999,-74.85512
84760000,3.2760856,3.2640858,0.40059483,4.96336,13.256192,22.671862,-0.18831338,0.30764604,0.10999999,-79.334305
84976000,4.5166144,4.5046144,0.40060282,5.814003,13.256908,22.324116,-0.18134414,-0.13380891,0.10999999,-83.69435
85168000,5.769129,5.757129,0.40058687,6.5401263,13.257475,22.130873,-0.17746796,-0.39928848,0.10999999,-87.168846
85384000,7.317887,7.305887,0.40058687,7.093607,13.258442,22.02364,-0.17530395,-0.5038574,0.10999999,-90.785805
85576000,8.765392,8.753392,0.40060282,7.3716373,13.259354,22.01579,-0.17512874,-0.4889073,0.10999999,-93.84974
85768000,9.652503,10.245314,1.6083906,7.5502243,13.260311,22.046444,-0.17572266,-0.8236968,0.1072249,-93.90485
85960000,10.249293,11.75714,2.90786,7.6084766,13.26126,21.745987,-0.16969453,-1.8799746,0.10152127,-91.19858
86176000,11.161126,13.439456,3.4921803,7.3072686,13.262369,21.203608,-0.15882477,-1.9667042,0.09518397,-88.54665
86368000,12.060552,14.842866,3.691317,6.760247,13.263289,20.836163,-0.15145746,-1.5266417,0.0896846,-86.49608
86560000,12.994476,16.151299,3.7691352,6.351453,13.264142,20.680433,-0.14832582,-1.0805151,0.084222406,-84.62664
86776000,14.062403,17.546322,3.7975397,6.0346646,13.264987,20.687988,-0.14846002,-0.73096985,0.077983655,-82.61783
86968000,15.018052,18.73179,3.8021343,5.791981,13.265986,20.75929,-0.14986607,-0.54032797,0.07231419,-80.86663
87160000,15.976184,19.878843,3.7996497,5.5944924,13.266693,20.83592,-0.15138455,-0.44767484,0.066511616,-79.11971
87376000,17.05532,21.129684,3.7942755,5.4370847,13.267376,20.864162,-0.15193573,-0.4069531,0.059880313,-77.173454
