timestamp,indicated_airspeed_m_s,true_airspeed_m_s
82000000,0.6252505,0.6374634
82024000,-1.4689664,-1.4976608
82048000,-1.0829303,-1.1040779
82072000,0.81532747,0.8312595
82096000,1.7139976,1.7474833
82120000,-1.6349546,-1.6669056
82144000,1.2477379,1.2721146
82168000,1.1535833,1.1761277
82192000,-1.0432274,-1.0636032
82216000,0.7842112,0.79953766
82240000,1.5208805,1.5505869
82264000,0.992579,1.0119685
82288000,1.4565799,1.4850338
82312000,-1.359773,-1.3863423
82336000,-1.3593223,-1.3858813
82360000,1.742364,1.7764013
82384000,2.5467508,2.5965147
82408000,3.5092506,3.577783
82432000,4.948199,5.0448785
82456000,6.009877,6.127301
82480000,6.7885346,6.9210987
82504000,7.9303513,8.08528
82532000,9.075638,9.252959
82552000,9.602981,9.790612
82576000,10.349987,10.552135
82600000,11.119324,11.3365555
82624000,11.847994,12.079465
82648000,12.523491,12.768143
82676000,13.1226225,13.378918
82696000,13.719132,13.987107
82720000,14.27743,14.556442
82744000,14.927784,15.219488
82768000,15.338576,15.638251
82792000,15.78525,16.09371
82816000,16.278688,16.596693
82844000,16.809305,17.137667
82864000,17.193644,17.529558
82888000,17.593187,17.937054
82912000,17.956738,18.307634
82936000,18.310818,18.6687
82960000,18.611721,18.975351
82984000,19.0051,19.376375
83008000,19.323357,19.701035
83032000,19.59653,19.97944
83056000,19.881845,20.270329
83080000,20.133259,20.526484
83104000,20.416447,20.815342
83128000,20.569761,20.971672
83152000,20.812565,21.219093
83176000,20.948835,21.358242
83204000,21.09768,21.50987
83224000,21.357998,21.775276
83248000,21.492584,21.91242
83272000,21.540415,21.961332
83296000,21.702288,22.126192
83320000,21.844685,22.271376
83344000,21.87056,22.2978
83368000,22.0309,22.461432
83392000,22.259483,22.694124
83416000,22.309677,22.745466
83440000,22.404924,22.84283
83464000,22.492363,22.931997
83488000,22.538137,22.978426
83512000,22.632368,23.074617
83536000,22.701681,23.145208
83560000,22.693308,23.13689
83584000,22.861345,23.30814
83608000,22.846905,23.293634
83632000,22.852665,23.299301
83656000,22.850023,23.296688
83680000,22.923792,23.371916
83704000,22.936478,23.384838
83728000,23.037094,23.487652
83752000,23.034653,23.48505
83776000,23.104435,23.556107
83800000,23.075087,23.526434
83824000,23.068562,23.519629
83848000,23.110949,23.563034
83872000,23.200068,23.65381
83896000,23.12407,23.576252
83920000,23.188831,23.642546
83944000,23.1392,23.591944
83972000,23.151049,23.60414
83992000,23.221764,23.676315
84016000,23.190903,23.644775
84040000,23.18632,23.640095
84064000,23.168915,23.622543
84088000,23.192698,23.646963
84112000,23.18593,23.640217
84136000,23.186737,23.640892
84160000,23.136389,23.589676
84184000,23.147894,23.601389
84212000,23.201468,23.656319
84232000,23.160341,23.614592
84256000,23.134415,23.588104
84280000,23.066465,23.51884
84304000,23.118502,23.571896
84328000,23.072498,23.525297
84352000,23.113478,23.567102
84376000,23.145168,23.599451
84400000,23.119034,23.57297
84424000,23.103134,23.55668
84448000,23.039482,23.492123
84472000,23.082016,23.535494
84500000,22.997656,23.449532
84520000,23.03752,23.490492
84544000,23.010223,23.462706
84568000,22.994299,23.446688
84592000,22.915646,23.366432
84616000,22.993979,23.446714
84640000,22.959946,23.411976
84664000,22.860079,23.31018
84688000,22.922247,23.373941
84712000,22.967754,23.420307
84736000,22.92677,23.378742
84760000,22.839388,23.289724
84784000,22.823984,23.274183
84808000,22.808743,23.25861
84832000,22.829655,23.28021
84856000,22.741644,23.19044
84880000,22.775734,23.225626
84904000,22.761703,23.211487
84928000,22.75286,23.202635
84952000,22.680948,23.129313
84976000,22.70979,23.158934
85000000,22.755606,23.205883
85024000,22.633783,23.081772
85048000,22.638054,23.086071
85072000,22.606564,23.05433
85096000,22.517925,22.963871
85120000,22.588293,23.036009
85144000,22.56265,23.009972
85168000,22.599224,23.047623
85192000,22.513775,22.960531
85216000,22.548744,22.996237
85240000,22.589918,23.038647
85264000,22.45422,22.900429
85288000,22.42095,22.866636
85312000,22.472004,22.918774
85336000,22.441597,22.888008
85360000,22.419222,22.865334
85384000,22.436646,22.883244
85408000,22.394144,22.840315
85432000,22.391851,22.838001
85456000,22.469963,22.91832
85480000,22.374487,22.820894
85504000,22.368574,22.814789
85528000,22.373573,22.820225
85552000,22.331448,22.77743
85576000,22.341969,22.78851
85600000,22.267479,22.712748
85624000,22.308979,22.755142
85648000,22.25647,22.701628
85672000,22.294044,22.74038
85696000,22.268269,22.714117
85720000,22.326477,22.773945
