timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,yaw,dist_bottom
82056000,39.8714138,32.7368418,-0.009071147,0.02818616,0.0661533,-0.003940311,0.022060564,0.03022231,-0.11358317,0.045368634,-0.031705942,1.6126544,0.1
82152000,39.8714138,32.7368418,-0.008667642,0.027859626,0.06615321,-0.003685466,0.021449596,0.030469708,0.05533796,0.016717704,0.017075798,1.6126809,0.1
82256000,39.8714138,32.7368418,-0.008275976,0.027701396,0.066969745,-0.00268506,0.019542553,0.031288836,0.023728918,0.022662729,0.030824913,1.6126729,0.1
82352000,39.8714138,32.7368418,-0.008777357,0.036666032,0.067233466,-0.038117435,0.9144985,0.056968644,-2.018918,47.848034,1.4274446,1.6127595,0.1
82456000,39.8714138,32.7368418,-0.02461733,0.40086687,0.0775976,-0.25183776,5.9895363,0.20012383,-1.8242908,43.872482,1.3009272,1.6126822,0.1
82552000,39.8714138,32.7368418,-0.05610665,1.1546992,0.098863155,-0.4058678,9.705733,0.30589294,-1.4497272,34.425728,1.0520983,1.6127751,0.1
82656000,39.8714138,32.7368418,-0.10456705,2.3249135,0.13256663,-0.5361442,12.866839,0.39639065,-1.1340673,27.158,0.8043907,1.6126746,0.1
82760000,39.8714138,32.7368418,-0.15484555,3.7926323,0.17235519,-0.59893686,15.38999,0.45611358,0.04006567,22.609467,0.28296,1.6145921,0.1
82856000,39.8714138,32.7368418,-0.19873522,5.363659,0.21132725,-0.6295737,17.324236,0.47447222,-1.0069559,18.327791,0.25887972,1.641905,0.1
82960000,39.8714138,32.7368418,-0.24570441,7.2502413,0.25031617,-0.7780337,19.008068,0.47930777,-2.1340914,14.424095,0.18371454,1.6657782,0.1
83056000,39.8714138,32.7368418,-0.29742557,9.127618,0.2825754,-0.9560402,20.22149,0.48630673,-1.9778696,11.147092,0.275515,1.6568404,0.1
83152000,39.8714138,32.7368418,-0.35465926,11.107751,0.31136504,-1.0300337,21.123718,0.5112414,-0.65527606,8.250919,0.56453323,1.6302159,0.1
83256000,39.8714138,32.7368418,-0.4067436,13.33774,0.34032673,-0.9929196,21.842419,0.5254308,-0.19034754,6.023612,0.36810243,1.6055872,0.1
83352000,39.8714138,32.7368418,-0.44984275,15.456429,0.36517113,-0.9939252,22.366096,0.5185257,-1.1268353,4.8436575,-0.16987789,1.6106571,0.1
83456000,39.8714138,32.7368418,-0.49069443,17.803679,0.38029328,-1.1053699,22.801523,0.34138215,-2.141722,3.3999329,-3.0178194,1.6287153,0.1
83552000,39.8714138,32.7368418,-0.5456682,20.00598,0.36316782,-1.2806698,23.055586,-0.0960804,-2.558179,2.0971186,-5.0597887,1.637302,0.1
83656000,39.8714138,32.7368418,-0.61912227,22.41734,0.2871774,-1.4698855,23.21735,-0.6435894,-2.3444064,1.2452152,-4.622976,1.6368334,0.1
83760000,39.8714138,32.7368418,-0.71919346,24.839722,0.15760891,-1.636968,23.308725,-1.0866469,-1.993623,0.7284478,-3.6154108,1.6372818,0.20448248
83856000,39.8714138,32.7368418,-0.82436115,27.081034,-0.004155616,-1.7777984,23.347359,-1.4360406,-2.062267,0.21502258,-3.406762,1.6444552,0.366247
83952000,39.8714138,32.7368418,-0.9532146,29.324787,-0.19935745,-1.9420149,23.340303,-1.7938957,-2.2611952,-0.15451002,-3.7272198,1.6565071,0.5614488
84056000,39.8714138,32.7368418,-1.1122441,31.757511,-0.45309126,-2.1385078,23.284647,-2.2248867,-2.3839128,-0.796612,-4.012662,1.6693387,0.8151827
84152000,39.8714138,32.7368418,-1.2881365,33.99456,-0.72492826,-2.3321152,23.199358,-2.6285408,-2.2830715,-0.99151343,-3.9216464,1.6779311,1.0870197
84256000,39.8714138,32.7368418,-1.4995344,36.412224,-1.0626338,-2.5292876,23.084448,-3.0447118,-2.147619,-1.1866499,-3.776171,1.685124,1.4247252
84352000,39.8714138,32.7368418,-1.7217379,38.63025,-1.4094003,-2.7030299,22.963385,-3.4080002,-1.9461827,-1.2404665,-3.5893905,1.6921538,1.7714918
