timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
82000000,-0.008567889,-0.012778039,-0.002015932,-0.18183668,0.10254044,-9.748247
82004000,-0.007004784,0.000214256,-0.006073678,-0.1964139,0.11392667,-9.803434
82012000,-0.004055925,-0.008421917,-0.004078484,-0.23096645,0.18687852,-9.798699
82020000,-0.0007749,-0.00589484,0.01076365,-0.19901046,0.19425347,-9.811961
82024000,-0.003517261,-0.000573582,-0.002192547,-0.29174778,0.23099014,-9.806708
82032000,0.005184148,-0.009554043,0.001676858,-0.26011702,0.2236903,-9.793801
82036000,-0.004243633,-0.006246146,-0.003163843,-0.2788782,0.12776811,-9.816507
82040000,-0.010488303,-0.000991677,-0.005571938,-0.22339585,0.16047046,-9.782662
82044000,-0.005965123,-0.00301802,-0.000915304,-0.23276646,0.22128826,-9.782705
82048000,0.000679086,-0.005653581,0.001788422,-0.22329037,0.14568958,-9.719911
82052000,0.003904408,-0.001799506,0.000395366,-0.15431522,0.2326209,-9.750786
82056000,0.003440857,-0.009247836,-0.002572113,-0.19470572,0.25028244,-9.844532
82060000,-0.004579559,-0.01088526,-0.009283979,-0.2035058,0.17605709,-9.819975
82064000,-0.006475531,-0.006688627,-0.004377884,-0.13284194,0.20951335,-9.78182
82068000,-0.002852225,-0.003233709,0.005065603,-0.18228751,0.22674498,-9.753356
82072000,-0.004570248,0.00021207,0.004397216,-0.2734077,0.18948995,-9.75689
82076000,-0.002672869,-0.008434748,-0.000448528,-0.22549653,0.1100108,-9.7783575
82080000,0.000432734,-0.013149004,-0.002929997,-0.22980072,0.08106759,-9.798752
82084000,0.001377459,-0.011602091,0.000352904,-0.29229313,0.11352447,-9.801823
82088000,-0.004477636,-0.006667477,0.007482399,-0.2672194,0.040436048,-9.836756
82092000,-0.009596756,-0.002802844,0.001936053,-0.31533557,0.042510167,-9.81582
82096000,-0.003166197,-0.008862829,-0.000725013,-0.22842593,0.14450067,-9.745014
82100000,-0.00119578,-0.01162486,0.003807391,-0.14641403,0.22426529,-9.776224
82108000,-0.000871399,0.003921882,0.006236057,-0.25673345,0.09817907,-9.716517
82116000,-0.005014658,-0.002940041,-0.001779447,-0.24938828,0.12250285,-9.860941
82120000,-0.004966621,-0.002651279,-0.000480025,-0.21180055,0.1587735,-9.84263
82124000,-0.0014568,-0.008097971,0.000606131,-0.27330562,0.21469657,-9.813772
82132000,-0.003733362,-0.005780529,-0.002197455,-0.22093055,0.08526672,-9.849406
82136000,-0.005061415,-0.008663026,-0.002742876,-0.23149124,0.13543302,-9.840197
82140000,-0.00594099,-0.004272782,0.001772986,-0.2622851,0.10356925,-9.8174
82148000,-0.002289119,-0.014572423,-0.005707922,-0.23949836,0.19138433,-9.772428
82156000,-0.002077369,0.0001257,-0.002130153,-0.24106257,0.08109545,-9.888916
82160000,-0.010074518,-0.007644633,-0.006723037,-0.263437,0.15843128,-9.850323
82164000,-0.003380274,-0.002790854,-0.007781652,-0.2756456,0.18069005,-9.789585
82172000,-0.007635057,-0.001910903,0.001516796,-0.28064138,0.1538654,-9.798864
82176000,-0.006760592,-0.001225695,0.004375024,-0.24486557,0.18739022,-9.800884
82180000,-0.0022886,-0.005149028,0.005548864,-0.269942,0.09655084,-9.829638
82184000,-0.002654762,-0.005607782,0.005152381,-0.23137657,0.08564326,-9.801306
82192000,-0.005332479,-0.003586421,0.001605369,-0.22223458,0.09462084,-9.819937
82196000,-0.006399484,-0.010362887,-0.000797476,-0.20348185,0.18764561,-9.778175
82200000,-0.005299779,-0.004838564,-0.002057645,-0.2904675,0.1857426,-9.717663
82204000,-0.005636985,0.000923733,0.001483546,-0.3037309,0.08378357,-9.683373
82208000,4.59E-05,-0.006635175,0.001323835,-0.23250383,0.09036579,-9.756173
82216000,-0.004582348,8.78E-05,-0.004101508,-0.28717244,0.18094078,-9.734299
82220000,-0.007845323,0.001205743,-0.003454377,-0.2568309,0.15203725,-9.723744
82224000,-0.007450298,-0.004958946,-0.00145215,-0.18660621,0.1147373,-9.782144
82228000,-0.007661019,-0.008127088,0.001492041,-0.2125843,0.12547338,-9.873288
82232000,-0.003168517,-0.004271026,-0.000812613,-0.26309267,0.1857714,-9.831962
82240000,-0.005888051,-0.005679754,0.001150614,-0.26631185,0.10114201,-9.88364
82248000,-0.003890421,-0.008907966,-0.000722735,-0.25324485,0.16352698,-9.778565
82256000,-0.0054496,-0.006639119,-3.05E-08,-0.21970752,0.118270054,-9.782875
82260000,-0.010995553,-0.009904729,0.00066542,-0.22705248,0.07336893,-9.764848
82264000,-0.002729909,-0.008191489,-0.002921847,-0.1874388,0.08141454,-9.767657
82268000,0.000198123,-0.006575142,-0.003080416,-0.19829686,0.12717657,-9.757382
82272000,-0.002057119,-0.00199701,-0.002160117,-0.22583832,0.10482158,-9.795166
82276000,0.001563372,-0.006518937,-0.00230241,-0.22238202,0.08063836,-9.82496
82284000,-0.000231644,-0.005484585,0.000283542,-0.3099845,0.13284738,-9.882462
82288000,-0.005337739,-0.005214051,0.006244472,-0.31873736,0.108612806,-9.801629
82292000,-0.006269767,-0.005966502,0.004863655,-0.27744392,0.11832376,-9.789465
82296000,-0.004674177,-0.002493176,-0.000550129,-0.18576948,0.139278,-9.8172
82300000,-0.00149596,-0.002801227,0.001869037,-0.18822882,0.13558707,-9.733076
82304000,-0.002512126,-0.006447091,-0.000167391,-0.22659586,0.10562658,-9.752892
82308000,-0.004609825,-0.00760353,-0.002068068,-0.18885311,0.10334256,-9.823012
82312000,0.000105284,-0.003914525,-0.003689517,-0.20223609,0.10671379,-9.833952
82316000,0.004814195,-0.003053301,-0.001031851,-0.28370717,0.12276301,-9.810977
82324000,-0.002148408,0.001790121,-0.003132835,1.1064912,0.09798882,-9.7961235
82328000,-0.00538967,-0.006076345,-0.003628724,7.847145,0.06927844,-9.752203
82332000,-1.06E-05,-0.00825486,0.004295206,18.297573,0.16056478,-9.709698
82340000,-0.004604987,-0.006140363,0.00670114,34.804264,0.1335069,-9.767575
82344000,-0.003142363,-0.008272359,0.003339271,40.44506,0.1576237,-9.845424
82352000,-0.000239128,-0.004072072,0.004277184,47.669918,0.15163158,-9.6629715
82356000,0.003417001,-0.002527697,0.003925133,47.669918,0.15163158,-9.6629715
82360000,0.003654382,0.002897305,-0.000742791,50.851154,0.14431353,-9.7217865
82364000,6.41E-05,0.006372177,-0.004217449,51.667904,0.16390915,-9.735072
82368000,-0.001125001,-0.005563517,0.001731023,52.19201,0.20908938,-9.718121
82376000,-0.006215491,-0.00463459,-0.003070086,52.30696,0.20101474,-9.738149
82380000,-0.005857195,-0.00331414,-0.000740873,52.052612,0.1534094,-9.78298
82384000,0.00052194,-0.007229418,-0.003397233,51.690487,0.19528416,-9.733247
82388000,-0.002993125,-0.008800125,-0.004098404,51.426075,0.17499009,-9.67523
82392000,-0.005831335,-0.004532141,-0.000475656,51.045853,0.15717667,-9.714796
82396000,-0.001075146,-0.006543467,-0.003362877,50.611416,0.18391062,-9.656296
82404000,-0.002070927,-0.009831332,-0.003920959,49.380478,0.113622874,-9.721701
82412000,-0.002900681,-0.003157022,-0.002871181,48.67304,0.15284792,-9.732229
82416000,-0.009797791,-0.006068448,0.003819355,48.156708,0.12155969,-9.7387
82420000,-0.011918789,-0.007891889,0.005918362,47.55454,0.1624881,-9.743767
82424000,-0.007129995,-0.003462615,-0.001233767,47.016575,0.15959717,-9.775812
82428000,-0.006057228,-0.002366115,0.001113677,46.583282,0.060882375,-9.758511
82432000,-0.002294145,-0.004538795,0.002149835,46.17713,0.06010827,-9.758346
82440000,-0.00156546,-0.008299935,-0.001543218,45.249813,0.10167688,-9.74217
82444000,-0.000850332,-0.010323286,0.001060646,44.749096,0.14913651,-9.715565
82448000,-0.000732984,-0.005705908,-9.23E-05,44.381165,0.14152876,-9.732197
82452000,-0.003311938,-0.005856815,-0.00017252,44.038063,0.08252426,-9.696148
82456000,-0.005091121,-0.002309842,0.000685946,43.688736,0.12902395,-9.679002
82460000,-0.000674932,-0.002099152,0.001986896,43.15306,0.20510198,-9.726862
82464000,0.003558315,-0.000922017,-0.004343896,42.645687,0.15024395,-9.792931
82468000,0.001219672,-0.001676185,-0.006026188,42.27988,0.099464245,-9.752225
82472000,-0.000242147,-0.003255239,-0.00341374,42.008423,0.0898694,-9.745394
82476000,-0.002178313,-0.003470948,-0.003470604,41.60438,0.0662795,-9.836701
