timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
81184000,-0.001284616,-0.005779721,1.49E-06,0.019902324,0.00571408,-0.01249344
82184000,-0.001282635,-0.005791579,-5.16E-06,0.01989869,0.005726566,-0.010589997
83184000,-0.001185231,-0.005849448,0.000273096,0.020133017,0.008968101,-0.009930609
84184000,-0.001100521,-0.005865348,0.000536422,0.006759808,0.036860343,-0.007544459
85184000,-0.001104636,-0.00584162,0.000554038,-0.03282098,0.036139734,-0.002195096
86184000,-0.001139665,-0.005824999,0.000606055,-0.07520639,0.01921139,0.00528475
87184000,-0.001160693,-0.005819321,0.000643655,-0.106812134,0.00872465,0.013344025
88184000,-0.001186999,-0.00581664,0.000691981,-0.12719697,-0.00417971,0.020633856
89184000,-0.001222152,-0.00582014,0.000751455,-0.13470842,-0.014016812,0.027826441
90184000,-0.00124524,-0.005831924,0.00077418,-0.13514057,-0.015771382,0.031775724
91184000,-0.001261971,-0.005852908,0.000771592,-0.13271333,-0.012574676,0.03438507
92184000,-0.001272984,-0.005880425,0.000749555,-0.12988752,-0.007771097,0.036251035
93184000,-0.00128384,-0.005904603,0.00072729,-0.12770121,-0.003335942,0.035948373
94184000,-0.001282967,-0.005922503,0.00071757,-0.12702715,-8.11E-06,0.034453668
95184000,-0.001264393,-0.005950605,0.000714391,-0.1278897,0.003925243,0.032425903
96184000,-0.001237321,-0.005987438,0.000716549,-0.13021775,0.008059364,0.030091383
97184000,-0.001208544,-0.006017075,0.000717529,-0.13260552,0.010799879,0.027026106
98184000,-0.001168991,-0.006052534,0.000721361,-0.13567737,0.0131464,0.024012411
99184000,-0.001130961,-0.006075634,0.000729779,-0.13829038,0.014420372,0.020925619
100184000,-0.001092114,-0.006100363,0.000732015,-0.14036559,0.014504451,0.01768837
101184000,-0.001060334,-0.006106015,0.000739237,-0.14162433,0.013810021,0.014301132
102184000,-0.00102995,-0.006108265,0.00074739,-0.14216681,0.01297081,0.01220954
103184000,-0.000999911,-0.006097805,0.000755665,-0.14201275,0.012064705,0.010446034
104184000,-0.000978127,-0.006072718,0.000768003,-0.14154719,0.011980766,0.009537762
105184000,-0.000946597,-0.006039925,0.000765234,-0.14124784,0.012659493,0.008595233
106184000,-0.00090915,-0.006004341,0.000752309,-0.14244494,0.014287924,0.006478984
107184000,-0.000888921,-0.005979582,0.000757901,-0.14412944,0.015536379,0.004129156
108184000,-0.000880516,-0.005956261,0.000781685,-0.14699724,0.017170452,0.000488756
109184000,-0.000909274,-0.005935354,0.000809773,-0.15154807,0.02059593,-0.003244066
110184000,-0.000955423,-0.005900986,0.000824408,-0.15610105,0.027867073,-0.005723613
111184000,-0.001006089,-0.005848299,0.000794983,-0.16007718,0.038085394,-0.007636798
112184000,-0.001037022,-0.00577294,0.000731117,-0.16055633,0.049457002,-0.006540773
