timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius
82720000,0,-0.34519723,1.3822188,1.39214,0.5135795,209.9451,41.48575
83224000,0,-0.13789074,1.352936,1.3817103,2.5860543,200.7046,62.089016
83728000,0,0.003005073,1.3188819,1.3678846,5.0579796,189.53175,66.86502
84232000,0,0.14369555,1.2749745,1.3499655,7.9475136,178.188,66.59598
84736000,0,0.2946801,1.2205788,1.3276352,11.19759,167.28772,64.67248
85240000,-0.43633232,0.34906584,1.2792419,1.3001863,2.144213,157.08951,61.975952
85720000,-0.71832126,0.33382216,1.2022684,1.2681483,6.760156,147.90207,60.7127
86224000,-0.6954666,0.1984655,1.1180612,1.2340695,11.048582,138.70746,56.794323
86728000,-0.65473956,0.2043005,1.0676192,1.205188,14.023527,129.4405,57.533203
87232000,-0.5733053,0.20492142,1.0306219,1.1783737,16.177977,119.76077,57.89157
87736000,-0.45896786,0.20501104,1.0130359,1.1575096,17.101677,109.81596,57.718533
88240000,-0.32709828,0.20483838,1.0181544,1.1454442,16.711897,99.78171,57.350006
88720000,-0.20889185,0.20468765,1.034792,1.1395099,15.663673,90.26032,56.86644
89224000,-0.11468317,0.20471558,1.0569324,1.1352519,14.28793,80.35741,56.23022
89728000,-0.046207774,0.20500004,1.0885597,1.1371958,12.419206,70.56104,55.595337
90232000,-0.010795221,0.2053693,1.1210358,1.1397624,10.550483,60.859177,55.05996
90736000,0.002134138,0.2058004,1.1542244,1.1433079,8.681761,51.24798,54.62115
91240000,-0.12156711,0.18324749,1.1061789,1.0445962,-4.161319,287.91324,54.797707
91720000,-0.20244226,0.18656936,1.0791354,1.0398772,-2.7144413,278.80905,55.45354
92224000,-0.25881988,0.18956219,1.0469276,1.0336088,-0.9324579,269.2252,55.633415
92728000,-0.29093114,0.19268206,1.0118982,1.0262297,1.0170746,259.62524,55.678642
93232000,-0.2859007,0.19580923,0.9894247,1.0210798,2.2678232,249.99258,55.679337
93736000,-0.27430385,0.19950715,0.96380806,1.0148094,3.6861234,240.31705,55.58984
94240000,-0.24524279,0.20316474,0.94752413,1.0103172,4.5731916,230.62218,55.40047
94720000,-0.21259458,0.20632191,0.93713766,1.0070053,5.1251574,221.39746,55.171963
95224000,-0.17834836,0.20972154,0.93016624,1.004271,5.480995,211.74113,54.901543
95728000,-0.14343627,0.21290065,0.9297809,1.0030446,5.4731483,202.12411,54.613194
96232000,-0.11016073,0.21605368,0.9355916,1.0035136,5.1302013,192.54977,54.32604
96736000,-0.09214548,0.21911818,0.9384779,1.0030752,4.954809,183.0127,54.11559
97240000,-0.08381195,0.22236657,0.9413464,1.0025884,4.7794113,173.51785,53.881134
97720000,-0.07311556,0.22523099,0.950565,1.0041777,4.2689095,164.51212,53.685463
98224000,-0.07224473,0.228231,0.95676947,1.0048282,3.9259644,155.08061,53.537834
98728000,-0.07375857,0.2314458,0.9630319,1.0055621,3.5830154,145.67471,53.411087
99232000,-0.090737686,0.234896,0.9592922,1.0024905,3.771305,136.2897,53.25607
99736000,-0.0912472,0.23803337,0.96556884,1.0031606,3.4283485,126.9358,53.10965
100240000,-0.10459285,0.24141566,0.96186906,0.9994096,3.616642,117.59664,52.995834
100720000,-0.1055741,0.24465038,0.9645259,0.9982669,3.4698257,108.710976,52.899303
101224000,-0.114615396,0.24812156,0.9608035,0.99336874,3.6581116,99.40394,52.781315
101728000,-0.10626511,0.25153628,0.9671563,0.9933691,3.315155,90.11599,52.648224
102232000,-0.11078945,0.25493106,0.96337944,0.9867696,3.5034485,80.85439,52.496376
102736000,-0.10968225,0.25837588,0.96281594,0.98097515,3.5241852,71.61627,52.36596
103240000,-0.1120871,0.26169452,0.95898056,0.97056067,3.712471,62.397903,52.196136
103720000,-0.105854124,0.2646194,0.9616033,0.96348244,3.565651,53.646343,52.046413
104224000,0.028571127,0.07651689,1.0507412,1.6304249,31.293995,313.1456,49.77894
104728000,0.16559444,0.005263082,1.1567796,1.6456476,25.96685,306.0797,47.837067
105232000,0.27907547,-0.015474088,1.2716839,1.6615644,20.639713,299.27875,46.596138
105736000,0.3505682,-0.017525254,1.383996,1.6768917,15.679552,292.52963,46.160202
106240000,0.38667557,-0.009181626,1.4959774,1.6928365,10.771183,285.58026,46.33842
106720000,0.37280416,0.001487953,1.5791264,1.705178,7.06734,278.6166,46.845566
107224000,0.33128327,0.011768233,1.6530086,1.7169667,3.678687,270.8782,47.477364
107728000,0.2709194,0.020966839,1.708192,1.7264556,1.0757866,262.7597,48.078987
108232000,0.19407026,0.029061016,1.7361484,1.7316173,-0.2707963,254.36443,48.53785
108736000,0.12909876,0.03601117,1.755124,1.7354282,-1.198607,245.79878,48.818687
109240000,0.08058326,0.041266847,1.7665226,1.737976,-1.7594357,237.14754,48.947155
109720000,0.044265073,0.045943636,1.7672795,1.7384118,-1.7979097,228.86711,48.986595
110224000,0.016108334,0.049960535,1.760579,1.7372283,-1.4694033,220.1656,48.971607
110728000,0.01356156,0.05273347,1.7624667,1.7379252,-1.5596685,211.45906,48.904747
111232000,0.009699889,0.04892425,1.7568324,1.7368858,-1.2829523,202.7638,48.85568
111736000,0.008926976,0.05650616,1.7500715,1.7354748,-0.9544449,194.05556,48.943417
112240000,0.02031696,0.060045827,1.7519909,1.736189,-1.0447102,185.35454,48.772606
112720000,0.028329631,0.05993949,1.7528659,1.7366683,-1.0831852,177.09592,48.58469
113224000,0.037444405,0.05998308,1.7558492,1.7378349,-1.2252407,168.45187,48.47206
113728000,0.04211386,0.060308814,1.7577665,1.7387899,-1.3155079,159.84196,48.375046
114232000,0.033650473,0.061000906,1.751013,1.7370874,-0.9869995,151.25102,48.281975
114736000,0.03439776,0.06130947,1.7529329,1.7381126,-1.0772648,142.70067,48.17422
115240000,0.03517445,0.06186802,1.754869,1.7392685,-1.167532,134.17662,48.051712
115744000,0.034255892,0.06163677,1.7557352,1.7401448,-1.2060032,125.68056,47.927254
116224000,0.033869497,0.062112078,1.7565856,1.741144,-1.2444763,117.60606,47.83977
116728000,0.03506403,0.061965503,1.7585368,1.7428029,-1.3347416,109.16069,47.730736
117232000,0.03525691,0.06226474,1.7593974,1.7441854,-1.3732147,100.73711,47.641075
117736000,0.036775943,0.062444184,1.7613536,1.7464284,-1.4634838,92.338776,47.547424
118240000,0.025513947,0.06305877,1.7534009,1.7434684,-1.0831814,83.96443,47.44618
118720000,0.024996724,0.063106425,1.7531681,1.7446374,-1.0698662,76.010735,47.345623
119224000,0.02583814,0.06327772,1.7540448,1.7469157,-1.1083374,67.682274,47.216793
119728000,0.027938703,0.06336975,1.7560334,1.7508029,-1.1986008,59.380768,47.07524
120232000,0.028266722,0.06346582,1.7569274,1.7548265,-1.2370758,51.103897,46.93888
120736000,0.07036212,0.012715997,1.791541,2.091465,16.65882,241.39047,46.182938
121240000,0.22536135,0.08287117,1.9025347,2.1047797,13.008827,233.37202,50.97799
121720000,0.27730504,0.086794205,1.9724079,2.1174245,9.711357,225.26402,51.9164
122224000,0.2815759,0.081316315,2.032516,2.1301537,6.5853424,216.6288,51.565514
