timestamp,control[0],control[1],control[2],control[3],control[4]
128772000,0.001179343,-0.05762512,-0.052977,0,0
128776000,0.001342045,-0.057557657,-0.053089608,0,0
128779999,-0.000646387,-0.05783455,-0.053617697,0,0
128784000,-0.000485869,-0.057803944,-0.05353862,0,0
128788000,-0.000426597,-0.057563953,-0.052990243,0,0
128791999,-0.000581728,-0.05760046,-0.05293345,0,0
128796000,-0.000964167,-0.057658628,-0.052999675,0,0
128800000,-0.001284349,-0.05768564,-0.053083353,0,0
128803999,0.003282216,-0.057859827,-0.053333607,0,0
128808000,0.003485132,-0.057883315,-0.053358436,0,0
128812000,0.00382642,-0.057929527,-0.053390577,0,0
128815999,0.003856952,-0.05795498,-0.053435218,0,0
128820000,0.003515437,-0.05797159,-0.053466428,0,0
128824000,0.003208296,-0.05800523,-0.053418797,0,0
128827999,0.001391401,-0.058215756,-0.052885585,0,0
128832000,0.001727756,-0.05817789,-0.052670628,0,0
128836000,0.001686138,-0.058233,-0.052700955,0,0
128839999,0.001415426,-0.058298275,-0.05276394,0,0
128844000,0.001307855,-0.05831389,-0.0527616,0,0
128848000,0.001321862,-0.058316797,-0.052759826,0,0
128851999,0.000281832,-0.058383904,-0.052721668,0,0
128856000,0.000460247,-0.058419194,-0.052709453,0,0
128860000,0.000359161,-0.058530875,-0.052661728,0,0
128868000,-0.000184134,-0.058594227,-0.052611727,0,0
128875999,0.002116553,-0.058748577,-0.052791234,0,0
128880000,0.002180042,-0.05880592,-0.052834004,0,0
128884000,0.002160028,-0.0588996,-0.052861195,0,0
128887999,0.002140801,-0.058937572,-0.052866407,0,0
128892000,0.001923544,-0.05862716,-0.05218931,0,0
128896000,0.001736116,-0.058656365,-0.052173417,0,0
128900000,-0.000148999,-0.058720842,-0.05196962,0,0
128904000,0.000108848,-0.058713347,-0.051961433,0,0
128908000,0.000419963,-0.058611616,-0.05187725,0,0
128912000,0.000512403,-0.058563977,-0.051858503,0,0
128916000,0.000506744,-0.058590293,-0.051854767,0,0
128920000,-0.000170951,-0.058699667,-0.05199459,0,0
128924000,0.001676781,-0.05878416,-0.052331302,0,0
128928000,0.001598497,-0.05884488,-0.052326005,0,0
128936000,0.001699384,-0.058857452,-0.052316204,0,0
128940000,0.00156523,-0.05877889,-0.0522658,0,0
128948000,4.69E-05,-0.05886677,-0.051820654,0,0
128952000,9.93E-05,-0.0589465,-0.051837116,0,0
128956000,0.000116635,-0.059034817,-0.05183864,0,0
128960000,0.00020416,-0.059093352,-0.051847104,0,0
128964000,0.000337861,-0.05912359,-0.051889896,0,0
128968000,0.000503697,-0.059110112,-0.051927794,0,0
128972000,-0.001527847,-0.05910017,-0.05242272,0,0
128975999,-0.001611837,-0.059092756,-0.052327484,0,0
128984000,-0.001586495,-0.059081584,-0.052229576,0,0
128987999,-0.001515996,-0.05915639,-0.052472576,0,0
128992000,-0.00186284,-0.059198484,-0.052541923,0,0
128996000,0.002573591,-0.059338693,-0.05272334,0,0
128999999,0.002648146,-0.05936469,-0.05268622,0,0
129004000,0.002896258,-0.059433863,-0.05266033,0,0
129011999,0.002834126,-0.059435096,-0.05273777,0,0
129020000,-0.00481581,-0.059662454,-0.05345983,0,0
129023999,-0.00485132,-0.05972005,-0.053425055,0,0
129028000,-0.004900851,-0.059741873,-0.053343225,0,0
129032000,-0.004878478,-0.059788413,-0.05328834,0,0
129035999,-0.004735502,-0.05979736,-0.053272843,0,0
129040000,-0.004493516,-0.059747525,-0.05324596,0,0
129044000,-0.003091082,-0.05992086,-0.05283811,0,0
129047999,-0.00333287,-0.05995104,-0.05281459,0,0
129052000,-0.003329537,-0.05996978,-0.052812524,0,0
129056000,-0.002946025,-0.06005511,-0.05287349,0,0
129059999,-0.002740369,-0.060135342,-0.052974682,0,0
129064000,-0.002640501,-0.060216244,-0.053024657,0,0
129068000,-0.003630809,-0.060427092,-0.05329646,0,0
129071999,-0.003838848,-0.06045179,-0.05331597,0,0
129076000,-0.00383964,-0.060477,-0.053316124,0,0
129083999,-0.004025055,-0.060456667,-0.05329531,0,0
129088000,-0.003825683,-0.060294442,-0.05293067,0,0
129092000,-0.00480314,-0.060422897,-0.05318188,0,0
129095999,-0.004300775,-0.06036759,-0.053124994,0,0
129100000,-0.00418869,-0.060411263,-0.053153023,0,0
129104000,-0.003983476,-0.060481522,-0.05319469,0,0
129107999,-0.003695903,-0.060544766,-0.05322759,0,0
129116000,-0.002282536,-0.060772628,-0.052858256,0,0
129119999,-0.00262684,-0.06080395,-0.052854866,0,0
129124000,-0.002542103,-0.060910877,-0.052825607,0,0
129128000,-0.002168634,-0.061016545,-0.0528304,0,0
129131999,-0.001813418,-0.06101007,-0.052849043,0,0
