,timestamp,control[0],control[1],control[2],control[3],control[4],output[2],output[3],output[4],output[5],output[6],output[7],indicated_airspeed_m_s,true_airspeed_m_s,indicated_airspeed_m_s.1,equivalent_airspeed_m_s,true_airspeed_m_s.1,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2],instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1,x,y,z,temperature.1,pressure,temperature.2,gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x.1,y.1,z.1,temperature.3,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,throttle_integ,pitch_integ,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,xyz[0],xyz[1],xyz[2],xyz[0].1,xyz[1].1,xyz[2].1,roll_body,pitch_body,yaw_body,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],lat,lon,alt,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,ground_contact,maybe_landed,landed,ref_lat,ref_lon,x.2,y.2,z.2,vx,vy,vz,ax,ay,az,yaw,dist_bottom,roll,pitch,yaw.1,thrust_body[0].1,timestamp.1,isTakeoff,isClimbing,isDescending,isCruise,isLand
1277,58538061,-0.048535463,-0.050390922000000005,0.088812923,0.0,0.0,1540.0,1500.0,1000.0,1523.292859,1475.707141,1478.0,13.327434400000001,13.65679024,13.62479116,13.55058659,13.88524586,13.00452818,13.325692499999999,120.5439031,120.5439031,11.74354018,-0.001409914,-0.005747314,0.00019271700000000002,-0.182858613,0.174601465,-0.009705769,2.0,1.320864173,2.320864173,11,0,0,1,0,0.0,0,0,0,0,0,0.025611436,-0.34049901899999996,-0.610622346,-0.598096541,0.615864635,182.8927262,38.84859941,-0.02155907,0.045333350999999994,0.040075948,0.0,-1.568949538,1.42859045,-6.993337417,3344830000000000.0,954.1768243999999,11.72761714,-0.158627089,-0.274098173,0.312411098,-1.43217279,1.271616293,-5.133133635,-0.132836419,-0.11732191300000001,0.211053765,3344830000000000.0,94.01608266,104.12368199999999,-3.4773860389999998,-3.2112461110000003,15.37055328,13.42600436,0.038890972,-0.0117769,-0.1,71.97011417,503.92979119999995,11.72665604,95416.82132,1.133709664,0.262327998,0.51425624,-0.260478642,-0.128252946,-0.09051162300000001,0.19442167600000002,0.000572845,-0.34452248,-0.613669373,0.939196776,-0.051503858,-0.163487173,-0.29752549300000003,0.0,398679015.1,327338039.1,504818.6545,13.506489300000002,10.1473248,-8.878935119,2.375411015,5.564201209,0,0,0.0,39.8714138,32.7364372,-389.7332259,-225.47450840000002,-104.5764311,10.21047643,-8.7837102,2.7521903639999996,1.388560585,2.019853023,3.5194103219999997,-0.5997377770000001,104.7025626,-0.12771914,-0.093098452,0.03803143,0.0,58538061,0,0,1,0,0
1278,58572412,-0.044325128,-0.048856269,0.086708773,0.0,0.0,1536.285257,1500.0,1000.0,1523.0,1476.0,1493.714743,13.353423800000002,13.68341225,13.62420245,13.54896823,13.88352507,13.014762300000001,13.33611962,121.4362487,121.4362487,11.74467785,-0.001410413,-0.00574796,0.00019251,-0.182890782,0.17456922800000002,-0.00964986,2.0,1.323464693,2.323464693,11,0,0,1,0,0.0,0,0,0,0,0,0.019010182,-0.34119887200000004,-0.60979572,-0.597937633,0.5843315729999999,182.37779030000002,38.87382622,-0.02155373,0.045159182,0.039629974,0.0,-1.5610699540000001,1.3880817580000002,-7.126016405,3344830000000000.0,954.1912520999999,11.72838261,-0.15998515800000002,-0.25193223600000003,0.30794407,-1.4414641000000001,1.3410921999999998,-5.197956,-0.133087185,-0.105959905,0.19901467899999997,3344830000000000.0,93.91402491,104.0062718,-3.3539242789999997,-3.3091773310000003,15.370481,13.46503148,0.038108982,0.06239008099999999,-0.1,71.51219597,503.78089230000006,11.72741427,95418.54411,1.133730105,0.153292918,0.736193525,-0.173040201,-0.126041451,-0.067457607,0.182430996,0.000917375,-0.348390253,-0.607425117,0.93981488,-0.05140136,-0.165518532,-0.294463353,0.0,398679050.2,327337999.8,504719.5501,13.49342468,10.19585069,-8.800547348,2.528453586,5.570944043,0,0,0.0,39.8714138,32.7364372,-389.3600078,-225.7947161,-104.47837690000001,10.26150073,-8.707664115,2.883662558,1.4098312880000001,1.9857505130000002,3.258989788,-0.591497058,104.6045069,-0.131379915,-0.11608367300000001,0.034348469,0.0,58572412,0,0,1,0,0
1279,58606763,-0.044845395999999996,-0.04281315,0.08482382599999999,0.0,0.0,1534.0,1500.0,1000.0,1523.0,1476.0,1501.0,13.53238628,13.86665533,13.62361373,13.54734986,13.88180427,13.02499642,13.34654674,122.32859440000001,122.32859440000001,11.74581552,-0.001410913,-0.005748606999999999,0.00019230200000000002,-0.182922952,0.174536992,-0.009593951,2.0,1.326065213,2.326065213,11,0,0,1,0,0.0,0,0,0,0,0,0.012408928,-0.341898724,-0.608969094,-0.597778724,0.5527985120000001,181.8628545,38.89905304,-0.021540597999999998,0.045024092,0.039188815,0.0,-1.560261746,1.37224954,-7.291328817999999,3344830000000000.0,954.2046787,11.72916251,-0.155058719,-0.229057213,0.303827322,-1.462453309,1.4748846009999999,-5.416816932000001,-0.133774105,-0.08869274699999999,0.18742578199999999,3344830000000000.0,93.81196716,103.8888615,-3.2304625189999996,-3.40710855,15.37040871,13.5040586,0.037326992999999996,0.13655706199999998,-0.1,71.05427778,503.700594,11.728209199999998,95419.41553,1.133740499,0.302383059,0.669884907,-0.628753129,-0.134567677,-0.035557788,0.17701564,-0.00477748,-0.34585931700000005,-0.606922372,0.939948818,-0.053663982,-0.163503194,-0.294759375,0.0,398679085.3,327337960.4,504620.4457,13.48036007,10.24437658,-8.722159578,2.6814961569999998,5.5776868760000005,0,0,0.0,39.8714138,32.7364372,-388.9501351,-226.13305519999997,-104.3601748,10.32261017,-8.628582696,3.004014517,1.4816757619999998,1.961932327,3.107877878,-0.58360873,104.4863067,-0.117317016,-0.121431846,0.036103756,0.0,58606763,0,0,1,0,0
1280,58641114,-0.048732794,-0.043931054000000004,0.081996472,0.0,0.0,1531.0,1500.0,1000.0,1524.0,1475.0,1515.0,13.54134674,13.875795199999999,13.62302501,13.5457315,13.88008348,13.03523053,13.35697386,123.22093999999998,123.22093999999998,11.74695319,-0.0014114129999999998,-0.0057492540000000005,0.000192095,-0.18295512100000003,0.174504755,-0.009538042,2.0,1.328665733,2.3286657330000002,11,0,0,1,0,0.0,0,0,0,0,0,0.006127114,-0.340732155,-0.608697815,-0.597738786,0.543288057,181.3410601,38.95908224,-0.02153515,0.044919249,0.038710541,0.0,-1.575309829,1.41174989,-7.529815837,3344830000000000.0,954.2158606,11.72997473,-0.144680597,-0.20952087600000002,0.293397757,-1.458177342,1.3836686409999999,-5.634067846000001,-0.13543902,-0.058184345,0.176846355,3344830000000000.0,93.70990942,103.7714513,-3.107000759,-3.50503977,15.37033643,13.54308573,0.036545004,0.210724042,-0.1,70.59635958,503.60835819999994,11.72903139,95420.47352,1.1337530409999999,0.174128234,1.077486786,-0.356624035,-0.128839838,-0.0030802570000000003,0.159923225,-0.013800126999999999,-0.342980136,-0.609563816,0.939538718,-0.057690277000000005,-0.160737716,-0.29679245,0.0,398679120.4,327337921.0,504521.3413,13.46729546,10.29290248,-8.643771807,2.8345387289999997,5.584429709,0,0,0.0,39.8714138,32.7364372,-388.5395548,-226.4717442,-104.2415838,10.38391428,-8.549442685,3.124151823,1.554496459,1.9383126590000002,2.958875946,-0.575727205,104.36771759999999,-0.131502145,-0.133488195,0.026598961,0.0,58641114,0,0,1,0,0
1281,58675465,-0.046049278,-0.026702607000000003,0.077622501,0.0,0.0,1528.0,1500.0,1000.0,1523.262452,1475.737548,1522.0,13.53587796,13.87010961,13.62243629,13.54411314,13.87836268,13.04546465,13.36740098,124.1132856,124.1132856,11.74809085,-0.0014119129999999999,-0.005749901,0.000191888,-0.18298729100000002,0.174472519,-0.009482134,2.0,1.331266253,2.331266253,11,0,0,1,0,0.0,0,0,0,0,0,8.379999999999999e-05,-0.338172221,-0.608841129,-0.5977876639999999,0.550218442,180.8141455,39.04509295,-0.021525349,0.044864265,0.038215829,0.0,-1.590357913,1.45125024,-7.768302856,3344830000000000.0,954.2270424000001,11.73078695,-0.140443494,-0.191793755,0.278877741,-1.481917718,1.3923104419999999,-5.903203432000001,-0.137103936,-0.027675943999999997,0.16626692699999998,3344830000000000.0,93.58169148,103.64307009999999,-3.178652951,-3.57220106,15.37022164,13.58583099,0.035687804,0.271478816,-0.1,70.14754836,503.4841487,11.72985459,95421.87669,1.133769675,-0.24121984800000001,-0.148900005,0.063875077,-0.133609494,-0.004908633,0.157611674,-0.016070473000000002,-0.34084205799999995,-0.606181663,0.9401527740000001,-0.058175036,-0.159495855,-0.295437263,0.0,398679155.7,327337882.7,504413.17100000003,13.46164833,10.34966985,-8.569504984,2.9702738710000003,5.591373944,0,0,0.0,39.8714138,32.7364372,-388.1379463,-226.79888530000002,-104.12233540000001,10.44446474,-8.473861689,3.2366080910000004,1.603136759,1.911217533,2.802851302,-0.568295743,104.24847109999999,-0.128666383,-0.13228832699999998,0.022617037000000003,0.0,58675465,0,0,1,0,0
1282,58709816,-0.047444674000000006,0.002754103,0.068500639,0.0,0.0,1528.0,1500.0,1000.0,1524.0,1475.0,1511.0,13.46345462,13.795836900000001,13.62184757,13.54249477,13.87664189,13.05569877,13.377828099999999,125.0056313,125.0056313,11.74922852,-0.001412413,-0.005750548,0.00019168,-0.18301946100000002,0.174440282,-0.009426225,2.0,1.333866773,2.333866773,11,0,0,1,0,0.0,0,0,0,0,0,-0.0059595640000000005,-0.33561228600000004,-0.608984442,-0.597836542,0.557148828,180.28723080000003,39.13110366,-0.02152098,0.044850334000000006,0.03766874,0.0,-1.6122851,1.5103115219999999,-8.058090638,3344830000000000.0,954.2465476,11.73163805,-0.138626589,-0.17068834100000002,0.270785791,-1.4661817680000002,1.422787468,-6.140351225,-0.135444174,-0.022036402000000004,0.16055269,3344830000000000.0,93.44244833,103.51006509999999,-3.3325359480000003,-3.626394359,15.37008893,13.63014326,0.034798907000000004,0.32658101300000003,-0.1,69.70257526,503.38507000000004,11.73072025,95423.06,1.1337838,0.055232628,-0.736847817,-0.129113811,-0.12924441,-0.020474105,0.156086015,-0.026887782000000002,-0.34000898799999996,-0.610687485,0.9392255190000001,-0.063493207,-0.157363214,-0.29842993100000004,0.0,398679191.1,327337845.7,504293.5365,13.46538108,10.4168591,-8.500449359,3.084122678,5.598572862999999,0,0,0.0,39.8714138,32.7364372,-387.7528977,-227.10471090000001,-104.00187340000001,10.5036241,-8.404849951000001,3.334886635,1.607144678,1.877707379,2.6338640769999997,-0.561695014,104.128011,-0.139376865,-0.13240579800000002,0.013659109,0.0,58709816,0,0,1,0,0
1283,58744166,-0.040688458999999996,0.018281947,0.06681728299999999,0.0,0.0,1529.0,1500.0,1000.0,1520.247249,1478.752751,1507.0,13.53005218,13.86403228,13.62125885,13.54087641,13.87492109,13.06593288,13.38825522,125.8979769,125.8979769,11.75036619,-0.0014129129999999998,-0.005751195,0.000191473,-0.18305163,0.174408045,-0.009370316,2.0,1.336467293,2.336467293,11,0,0,1,0,0.0,0,0,0,0,0,-0.012002902,-0.333052352,-0.609127756,-0.59788542,0.564079213,179.76031619999998,39.21711437,-0.021509851,0.044864870999999994,0.037111055,0.0,-1.637488815,1.578689706,-8.372313049,3344830000000000.0,954.2700173000001,11.73250766,-0.126559849,-0.15427602,0.249976892,-1.5099680780000002,1.410727553,-6.39952612,-0.132200864,-0.028241936000000002,0.157155749,3344830000000000.0,93.30320518,103.3770602,-3.486418945,-3.680587657,15.36995622,13.67445553,0.033910009,0.38168320899999997,-0.1,69.25760217,503.19483310000004,11.73159163,95425.20482,1.1338093009999999,-0.575382061,-0.04840513900000001,-0.414457715,-0.138321574,-0.050867718,0.15061733800000002,-0.026981946,-0.33511383699999997,-0.605490066,0.9403914940000001,-0.062410401,-0.155205762,-0.296079018,0.0,398679226.6,327337808.8,504173.902,13.46911382,10.48404835,-8.431393735,3.197971485,5.605771782000001,0,0,0.0,39.8714138,32.7364372,-387.3678492,-227.41053650000003,-103.8814115,10.56278345,-8.335838212999999,3.4331651780000003,1.611152598,1.844197224,2.464876851,-0.555094285,104.007551,-0.12780434699999998,-0.128764701,0.012048208000000001,0.0,58744166,0,0,1,0,0
1284,58782517,-0.04935757,0.044232112999999997,0.058665007000000005,0.0,0.0,1527.0,1500.0,1000.0,1523.0,1476.0,1499.0,13.54426351,13.87840668,13.62067013,13.53925804,13.873200299999999,13.076167,13.39868234,126.79032250000002,126.79032250000002,11.75150386,-0.0014134129999999999,-0.005751841,0.000191266,-0.1830838,0.174375809,-0.009314407,2.0,1.339067814,2.339067814,11,0,0,1,0,0.0,0,0,0,0,0,-0.018046241,-0.330492417,-0.6092710689999999,-0.597934298,0.571009598,179.23340159999998,39.30312508,-0.021493917,0.04492159,0.036540575,0.0,-1.660724969,1.6380435869999999,-8.668283588,3344830000000000.0,954.293039,11.73338912,-0.138012524,-0.13974676800000002,0.243527895,-1.591063329,1.4628022040000002,-6.661685922999999,-0.129489493,-0.035498294,0.153984504,3344830000000000.0,93.16396202,103.2440552,-3.640301942,-3.7347809560000003,15.36982352,13.718767800000002,0.033021111,0.436785406,-0.1,68.81262908,503.0385633,11.73251122,95426.98166,1.13383034,-0.30212989,-0.79973594,-0.022921597999999998,-0.13455652199999998,-0.073392704,0.15267174,-0.036364996000000004,-0.324599591,-0.608868792,0.94044284,-0.065546223,-0.148753999,-0.298568016,0.0,398679262.0,327337771.8,504054.2675,13.47284657,10.55123761,-8.36233811,3.3118202930000002,5.612970701,0,0,0.0,39.8714138,32.7364372,-386.9544358,-227.7295442,-103.7464405,10.6299864,-8.265895798999999,3.515440779,1.707200667,1.798260439,2.173256484,-0.548497744,103.8725791,-0.12467019300000001,-0.111464063,0.013426053,0.0,58782517,0,0,1,0,0
1285,58816868,-0.047161905,0.035029189,0.057206743,0.0,0.0,1526.0,1500.0,1000.0,1524.0,1475.0,1494.0,13.51243997,13.84576545,13.62008141,13.53763968,13.87147951,13.08640112,13.40910946,127.68266820000001,127.68266820000001,11.75264152,-0.001413913,-0.005752488,0.000191058,-0.18311597,0.174343572,-0.009258498,2.0,1.341668334,2.341668334,11,0,0,1,0,0.0,0,0,0,0,0,-0.02408958,-0.32793248199999997,-0.609414382,-0.5979831760000001,0.577939984,178.706487,39.38913579,-0.021480055,0.045007067000000005,0.035930098,0.0,-1.643447245,1.51157888,-8.588431518,3344830000000000.0,954.3068357999999,11.73451453,-0.137342028,-0.128388527,0.23502216899999998,-1.5348361959999999,1.4615040259999998,-6.879647537,-0.13773124,-0.064392097,0.155460552,3344830000000000.0,93.02471887,103.1110503,-3.794184939,-3.788974255,15.36969081,13.76308008,0.032132214,0.49188760299999995,-0.1,68.36765599,502.8163182,11.73343017,95429.5195,1.133860609,-0.079837029,-0.8285968440000001,-0.048141455,-0.140583714,-0.10493307199999999,0.152070286,-0.041414559,-0.319239184,-0.608367573,0.940774916,-0.06709932,-0.14549061,-0.298783959,0.0,398679297.5,327337734.9,503934.6329,13.47657932,10.61842686,-8.293282485,3.4256691,5.62016962,0,0,0.0,39.8714138,32.7364372,-386.5300857,-228.0536344,-103.60587530000001,10.70029069,-8.195594545,3.591546148,1.838736519,1.747532336,1.8343526380000001,-0.541902818,103.732012,-0.128853673,-0.083419103,0.018015013,0.0,58816868,0,0,1,0,0
1286,58855219,-0.043763212,0.014370398999999999,0.059412362,0.0,0.0,1527.0,1500.0,1000.0,1520.0,1479.0,1493.0,13.71452624,14.05260932,13.6194927,13.53602132,13.86975871,13.09663523,13.41953658,128.5750138,128.5750138,11.75377919,-0.0014144129999999998,-0.005753135,0.000190851,-0.183148139,0.174311336,-0.009202589,2.0,1.344268854,2.344268854,11,0,0,1,0,0.0,0,0,0,0,0,-0.030132917999999998,-0.325372548,-0.609557696,-0.598032054,0.584870369,178.17957230000002,39.4751465,-0.021464005,0.045089335,0.035374955,0.0,-1.6261695219999999,1.385114173,-8.508579447,3344830000000000.0,954.3206324999999,11.73563993,-0.129183335,-0.12791983,0.218112647,-1.58951287,1.429204837,-6.983885588,-0.145972987,-0.093285899,0.1569366,3344830000000000.0,92.86914282,102.96610770000001,-3.902271068,-3.852346404,15.36958004,13.81078959,0.031175808,0.5471816860000001,-0.1,67.90507204,502.6130659,11.73435011,95431.88357,1.133888653,-0.39697441,-0.42509873600000003,0.40952597,-0.142867591,-0.123821235,0.16019501,-0.052682487,-0.32001184,-0.6135173620000001,0.9395458409999999,-0.072882009,-0.143981576,-0.30200968699999997,0.0,398679333.2,327337697.9,503813.0012,13.48156031,10.68592819,-8.223758752,3.5343688739999997,5.627393056,0,0,0.0,39.8714138,32.7364372,-386.10814589999995,-228.37485730000003,-103.4657515,10.77041698,-8.126158104,3.6651457589999996,1.954127324,1.6942041369999998,1.521230892,-0.535404008,103.5918866,-0.126211081,-0.071447799,0.020751568,0.0,58855219,0,0,1,0,0
