timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
75360000,792000,47.3977419,8.545594,-2.8012087,1079.4379,-100.42379,0.011807763,-0.003991564,0.0,0.07323036,15.280175,0.0009776826,0.0141998585,0.018587714,-0.039994493,0.0343713,-0.0046947533,0.02826165,0.012315809,1.5886048,488.1152,100.62996,0.41151288,0.16053103,0.16474369,0.088196844,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
75464000,792000,47.3977419,8.545594,-2.7941754,1081.0295,-100.42312,0.011807763,-0.003991564,0.0,0.07494262,15.2792015,0.0032279466,0.015573251,0.018587714,-0.039994493,0.0343713,-0.010733871,-0.0016146222,0.05213264,1.5885987,488.1152,100.62929,0.423753,0.1608717,0.16894996,0.08850892,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
75560000,792000,47.3977419,8.545594,-2.787623,1082.498,-100.42214,0.011807763,-0.003991564,0.0,0.0738544,15.281139,0.0035409327,0.015403777,0.018587714,-0.039994493,0.0343713,-0.0043289033,0.00874506,0.03273878,1.5884012,488.1152,100.62831,0.4110105,0.16051814,0.1645421,0.08818429,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
75664000,792000,47.3977419,8.545594,-2.7805111,1084.0881,-100.42066,0.011807763,-0.003991564,0.0,0.07554291,15.279451,0.0042702733,0.01605423,0.018587714,-0.039994493,0.0343713,-0.009993454,0.03374385,-0.037924383,1.5883056,488.1152,100.62683,0.42324176,0.16085906,0.16877092,0.08849713,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
75760000,792000,47.3977419,8.545594,-2.7743993,1085.5576,-100.419014,0.011807763,-0.003991564,0.0,0.07321545,15.279198,0.003985266,0.015969323,0.018587714,-0.039994493,0.0343713,-0.08722015,0.049885504,0.022601334,1.5880713,488.1152,100.62518,0.41056898,0.16050607,0.1643904,0.08817338,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
75864000,792000,47.3977419,8.545594,-2.7678392,1087.1494,-100.41727,0.011807763,-0.003991564,0.0,0.07330547,15.279328,0.0040802625,0.016230607,0.018587714,-0.039994493,0.0343713,0.018831866,-0.042201918,0.050381754,1.5877786,488.1152,100.623436,0.42276615,0.16084726,0.16859324,0.088486925,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
75960000,792000,47.3977419,8.545594,-2.7614107,1088.6179,-100.415726,0.011807763,-0.003991564,0.0,0.07280761,15.278393,0.0040886505,0.016262427,0.018587714,-0.039994493,0.0343713,-0.004777335,-0.0522563,0.052967105,1.5877637,488.1152,100.621895,0.41006878,0.16049302,0.16418639,0.08816066,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76064000,792000,47.3977419,8.545594,-2.7540774,1090.2074,-100.41535,0.011807763,-0.003991564,0.0,0.07444874,15.275169,0.0031394917,0.014016713,0.018587714,-0.039994493,0.0343713,0.03919241,-0.0023461469,-0.03551412,1.587469,488.1152,100.62152,0.4222571,0.16083448,0.16842487,0.08847495,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76160000,792000,47.3977419,8.545594,-2.7471488,1091.6757,-100.41552,0.011807763,-0.003991564,0.0,0.07526928,15.273412,0.0035607526,0.012922574,0.018587714,-0.039994493,0.0343713,-0.057010066,0.032145847,-0.009242444,1.587295,488.1152,100.62169,0.4096292,0.16048077,0.16405079,0.08814975,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76264000,792000,47.3977419,8.545594,-2.739448,1093.2642,-100.41605,0.011807763,-0.003991564,0.0,0.076479636,15.271434,0.0038937104,0.011444844,0.018587714,-0.039994493,0.0343713,-8.4430205e-05,0.008128641,-0.01739431,1.5869932,488.1152,100.62222,0.42178452,0.16082253,0.16825874,0.08846484,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76360000,792000,47.3977419,8.545594,-2.7326963,1094.7299,-100.416046,0.011807763,-0.003991564,0.0,0.07667368,15.271275,0.0071316324,0.013563037,0.018587714,-0.039994493,0.0343713,0.0158701,-0.0133597925,0.039624047,1.5866672,488.1152,100.622215,0.40913206,0.1604676,0.16385621,0.08813725,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76464000,792000,47.3977419,8.545594,-2.7255235,1096.3184,-100.415565,0.011807763,-0.003991564,0.0,0.08046135,15.273228,0.0070216726,0.012669576,0.018587714,-0.039994493,0.0343713,0.07077338,0.02088031,-0.08537154,1.5864683,488.1152,100.621735,0.42127854,0.16080962,0.16807906,0.088452995,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76560000,792000,47.3977419,8.545594,-2.718424,1097.7872,-100.415245,0.011807763,-0.003991564,0.0,0.08092119,15.275677,0.0090143345,0.013777334,0.018587714,-0.039994493,0.0343713,0.012112257,0.040670477,0.026000662,1.5863218,488.1152,100.621414,0.408695,0.16045526,0.16370915,0.088126205,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76664000,792000,47.3977419,8.545594,-2.71044,1099.3805,-100.41467,0.011807763,-0.003991564,0.0,0.08111495,15.278429,0.009667452,0.013772859,0.018587714,-0.039994493,0.0343713,-0.00901168,-0.00579984,-0.010566785,1.5863041,488.1152,100.62084,0.42082307,0.16079763,0.16793516,0.088442676,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76760000,792000,47.3977419,8.545594,-2.7025764,1100.851,-100.4131,0.011807763,-0.003991564,0.0,0.08144821,15.280383,0.012299058,0.01663296,0.018587714,-0.039994493,0.0343713,0.025901781,0.06177212,-0.03423355,1.5861577,488.1152,100.61927,0.40821293,0.16044204,0.16354032,0.08811339,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76864000,792000,47.3977419,8.545594,-2.6935172,1102.4426,-100.41098,0.011807763,-0.003991564,0.0,0.08469422,15.279902,0.013892725,0.018545752,0.018587714,-0.039994493,0.0343713,0.036051553,0.05719531,0.048515383,1.5858407,488.1152,100.61715,0.4203044,0.16078465,0.16772673,0.088430606,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
76960000,792000,47.3977419,8.545594,-2.6848006,1103.912,-100.40997,0.011807763,-0.003991564,0.0,0.087101,15.278503,0.0151850255,0.019145258,0.018587714,-0.039994493,0.0343713,0.031221714,0.0018066493,-0.007265247,1.5857303,488.1152,100.61614,0.40776497,0.16042963,0.16335756,0.08810234,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77064000,792000,47.3977419,8.545594,-2.6751714,1105.5051,-100.40972,0.011807763,-0.003991564,0.0,0.086564265,15.279349,0.01580487,0.01812588,0.018587714,-0.039994493,0.0343713,-0.012239732,-0.0037038405,-0.041369345,1.5854996,488.1152,100.61589,0.4198506,0.16077258,0.1675837,0.08842035,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77160000,792000,47.3977419,8.545594,-2.6662707,1106.9744,-100.40983,0.011807763,-0.003991564,0.0,0.08874248,15.283268,0.01689135,0.01747777,0.018587714,-0.039994493,0.0343713,0.031100526,0.03997437,-0.07035117,1.5853121,488.1152,100.616,0.40728492,0.16041633,0.16319704,0.08808961,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77264000,792000,47.3977419,8.545594,-2.656033,1108.5646,-100.40969,0.011807763,-0.003991564,0.0,0.090272516,15.284865,0.01702524,0.016123196,0.018587714,-0.039994493,0.0343713,0.039704956,-0.0206604,-0.003182329,1.5851327,488.1152,100.61586,0.4193344,0.16075955,0.16737984,0.08840821,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77360000,792000,47.3977419,8.545594,-2.6460347,1110.0327,-100.40994,0.011807763,-0.003991564,0.0,0.09274477,15.284513,0.015458276,0.013050168,0.018587714,-0.039994493,0.0343713,-0.018825186,0.043181177,-0.017581506,1.5848594,488.1152,100.61611,0.4068391,0.16040389,0.16301896,0.08807837,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77464000,792000,47.3977419,8.545594,-2.6346176,1111.6238,-100.409546,0.011807763,-0.003991564,0.0,0.09455717,15.286363,0.016544338,0.013326356,0.018587714,-0.039994493,0.0343713,0.04578012,0.07026278,-0.043170523,1.5849053,488.1152,100.615715,0.41888294,0.16074741,0.16723783,0.08839777,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77560000,792000,47.3977419,8.545594,-2.6240172,1113.0918,-100.41002,0.011807763,-0.003991564,0.0,0.09720084,15.2876005,0.012697757,0.008230997,0.018587714,-0.039994493,0.0343713,0.011277457,0.09370091,-0.08247978,1.5846673,488.1152,100.61619,0.40636155,0.16039053,0.16285844,0.08806562,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77664000,792000,47.3977419,8.545594,-2.6123648,1114.6832,-100.41118,0.011807763,-0.003991564,0.0,0.099114716,15.289411,0.009877687,0.0038985424,0.018587714,-0.039994493,0.0343713,0.037233997,0.019263068,-0.04454888,1.5844594,488.1152,100.61735,0.4183699,0.1607343,0.1670572,0.08838569,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77760000,792000,47.3977419,8.545594,-2.6014693,1116.1512,-100.41276,0.011807763,-0.003991564,0.0,0.10050461,15.289566,0.0069725798,-0.00048399228,0.018587714,-0.039994493,0.0343713,0.026487583,-0.067168534,-0.0648722,1.584421,488.1152,100.61893,0.40591794,0.160378,0.16271332,0.08805439,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77864000,792000,47.3977419,8.545594,-2.5889056,1117.7429,-100.41531,0.011807763,-0.003991564,0.0,0.105135575,15.286793,0.0034381829,-0.006028195,0.018587714,-0.039994493,0.0343713,-0.032002643,0.08381859,-0.015689058,1.5842497,488.1152,100.62148,0.41792208,0.16072206,0.16693944,0.08837518,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
77960000,792000,47.3977419,8.545594,-2.5771534,1119.2112,-100.417564,0.011807763,-0.003991564,0.0,0.106891334,15.28663,0.0020107408,-0.008657372,0.018587714,-0.039994493,0.0343713,-0.053406313,-0.033612855,0.03881752,1.5841181,488.1152,100.62373,0.4054441,0.16036457,0.16256312,0.08804147,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78064000,792000,47.3977419,8.545594,-2.5637395,1120.8013,-100.41828,0.011807763,-0.003991564,0.0,0.11114049,15.284165,0.003485576,-0.0067682452,0.018587714,-0.039994493,0.0343713,-0.016068079,-0.045516875,0.013596377,1.5839609,488.1152,100.62445,0.41741398,0.16070892,0.16676646,0.08836299,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78160000,792000,47.3977419,8.545594,-2.5510507,1122.2693,-100.41917,0.011807763,-0.003991564,0.0,0.11447936,15.283944,0.0040701283,-0.006117861,0.018587714,-0.039994493,0.0343713,0.07934386,-0.025423912,0.107212916,1.5838647,488.1152,100.625336,0.4050053,0.160352,0.16241173,0.08803023,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78264000,792000,47.3977419,8.545594,-2.536791,1123.8615,-100.419975,0.011807763,-0.003991564,0.0,0.11871306,15.284624,0.0055600023,-0.004462333,0.018587714,-0.039994493,0.0343713,-0.003651803,0.043406904,0.013658776,1.5835294,488.1152,100.626144,0.4169701,0.16069669,0.16662638,0.08835254,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78360000,792000,47.3977419,8.545594,-2.5235724,1125.3307,-100.42069,0.011807763,-0.003991564,0.0,0.121059455,15.286714,0.005354567,-0.00469424,0.018587714,-0.039994493,0.0343713,0.0551495,0.04398348,-0.004097819,1.5833619,488.1152,100.62686,0.42846948,0.16100787,0.17054547,0.088633336,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78464000,792000,47.3977419,8.545594,-2.5082395,1126.9224,-100.4217,0.011807763,-0.003991564,0.0,0.12772484,15.286418,0.0064276736,-0.0038836247,0.018587714,-0.039994493,0.0343713,0.06353593,-0.026552908,0.06607081,1.583187,488.1152,100.62787,0.4164646,0.1606835,0.16643356,0.088340275,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78560000,792000,47.3977419,8.545594,-2.4939334,1128.3916,-100.422485,0.011807763,-0.003991564,0.0,0.13286531,15.288923,0.006740028,-0.0038275924,0.018587714,-0.039994493,0.0343713,0.019199243,-0.0059066513,0.023518687,1.5829983,488.1152,100.628654,0.42795885,0.16099498,0.17037745,0.08862185,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78664000,792000,47.3977419,8.545594,-2.4778488,1129.9833,-100.42463,0.011807763,-0.003991564,0.0,0.13868734,15.28734,0.007212222,-0.004882285,0.018587714,-0.039994493,0.0343713,0.09021136,0.013260897,0.020496545,1.5829625,488.1152,100.6308,0.41602257,0.16067125,0.1663009,0.0883298,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78760000,792000,47.3977419,8.545594,-2.4628003,1131.4525,-100.42628,0.011807763,-0.003991564,0.0,0.14251047,15.290476,0.0064825844,-0.0064271064,0.018587714,-0.039994493,0.0343713,-0.002265762,0.034887925,0.03400072,1.5826914,488.1152,100.63245,0.42748472,0.16098304,0.17021325,0.08861198,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78864000,792000,47.3977419,8.545594,-2.4456336,1133.0428,-100.42838,0.011807763,-0.003991564,0.0,0.14710784,15.292786,0.0068953815,-0.0070753163,0.018587714,-0.039994493,0.0343713,0.017526472,0.091867775,0.022561288,1.5823246,488.1152,100.63455,0.415534,0.16065808,0.1661431,0.088317506,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
78960000,792000,47.3977419,8.545594,-2.42948,1134.5106,-100.430115,0.011807763,-0.003991564,0.0,0.1529264,15.291489,0.00927253,-0.0055839852,0.018587714,-0.039994493,0.0343713,0.031727597,-0.05054762,0.03271829,1.582102,488.1152,100.636284,0.42697737,0.16097015,0.17005728,0.088600345,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79064000,792000,47.3977419,8.545594,-2.4108765,1136.1036,-100.431946,0.011807763,-0.003991564,0.0,0.15681818,15.292174,0.007943427,-0.0077833827,0.018587714,-0.039994493,0.0343713,0.038831465,-0.039984208,-0.08851941,1.5819969,488.1152,100.638115,0.4150943,0.16064581,0.16600567,0.08830691,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79160000,792000,47.3977419,8.545594,-2.393759,1137.5734,-100.433,0.011807763,-0.003991564,0.0,0.15994465,15.292338,0.008484879,-0.007247904,0.018587714,-0.039994493,0.0343713,0.03584535,-0.0056271087,-0.014570541,1.5818983,488.1152,100.63917,0.42652142,0.1609582,0.16991703,0.088590525,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79264000,792000,47.3977419,8.545594,-2.3753703,1139.1637,-100.43371,0.011807763,-0.003991564,0.0,0.16539927,15.288876,0.008752479,-0.006628355,0.018587714,-0.039994493,0.0343713,0.03798988,-0.14251857,-0.07587298,1.5816447,488.1152,100.63988,0.41460794,0.16063261,0.16584533,0.08829478,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79360000,792000,47.3977419,8.545594,-2.3584757,1140.6315,-100.43412,0.011807763,-0.003991564,0.0,0.1683676,15.287327,0.008812037,-0.0061153043,0.018587714,-0.039994493,0.0343713,0.022068022,-0.08250595,0.028901732,1.5815351,488.1152,100.64029,0.42601588,0.16094528,0.16975582,0.08857906,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79464000,792000,47.3977419,8.545594,-2.338564,1142.2229,-100.43508,0.011807763,-0.003991564,0.0,0.17545138,15.283797,0.008045798,-0.0067990404,0.018587714,-0.039994493,0.0343713,0.013775002,-0.014927296,-0.027171334,1.5813377,488.1152,100.64125,0.41415605,0.16062033,0.16567566,0.088284366,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79560000,792000,47.3977419,8.545594,-2.319752,1143.6915,-100.43566,0.011807763,-0.003991564,0.0,0.18048348,15.279753,0.008378656,-0.006078353,0.018587714,-0.039994493,0.0343713,-0.017358003,-0.031988222,-0.008664093,1.5812013,488.1152,100.64183,0.42554608,0.16093336,0.16959254,0.08856927,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79664000,792000,47.3977419,8.545594,-2.2991667,1145.2827,-100.43704,0.011807763,-0.003991564,0.0,0.18339653,15.276662,0.0070229904,-0.007849066,0.018587714,-0.039994493,0.0343713,-0.02398157,-0.028903536,-0.03954302,1.5811856,488.1152,100.64321,0.4136718,0.1606072,0.1655296,0.08827218,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79760000,792000,47.3977419,8.545594,-2.2800963,1146.7505,-100.43926,0.011807763,-0.003991564,0.0,0.18871014,15.274794,0.004737455,-0.011216673,0.018587714,-0.039994493,0.0343713,0.010890725,-0.026616937,0.040857118,1.5813578,488.1152,100.64543,0.42504352,0.1609205,0.1694399,0.08855788,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79864000,792000,47.3977419,8.545594,-2.2597463,1148.3391,-100.44149,0.011807763,-0.003991564,0.0,0.19204807,15.274106,0.0048476616,-0.011945622,0.018587714,-0.039994493,0.0343713,-0.017954748,0.12459628,0.0404017,1.5812168,488.1152,100.64766,0.4132227,0.16059494,0.16537315,0.088261805,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
79960000,792000,47.3977419,8.545594,-2.2410839,1149.8041,-100.44312,0.011807763,-0.003991564,0.0,0.19405083,15.271881,0.006896049,-0.010287689,0.018587714,-0.039994493,0.0343713,0.050641097,0.008338887,-0.017819924,1.5811825,488.1152,100.64929,0.4245769,0.16090855,0.1692846,0.08854821,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80064000,792000,47.3977419,8.545594,-2.2209857,1151.39,-100.44453,0.011807763,-0.003991564,0.0,0.19463679,15.274652,0.011471367,-0.005932371,0.018587714,-0.039994493,0.0343713,-0.002219007,0.06609939,0.06442423,1.5811664,488.1152,100.650696,0.41274136,0.16058181,0.16520342,0.08824974,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80160000,792000,47.3977419,8.545594,-2.202383,1152.8563,-100.445786,0.011807763,-0.003991564,0.0,0.19651295,15.277003,0.01363923,-0.00418043,0.018587714,-0.039994493,0.0343713,0.03706755,-0.032304466,0.14017987,1.5812685,488.1152,100.651955,0.42407587,0.16089572,0.16909829,0.08853671,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80264000,792000,47.3977419,8.545594,-2.182616,1154.4475,-100.44671,0.011807763,-0.003991564,0.0,0.1980506,15.277725,0.017485155,-0.0005559521,0.018587714,-0.039994493,0.0343713,-0.04266215,-0.037575457,0.059130598,1.581506,488.1152,100.65288,0.41229343,0.1605696,0.16501205,0.08823907,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80360000,792000,47.3977419,8.545594,-2.1641803,1155.9161,-100.44704,0.011807763,-0.003991564,0.0,0.19940275,15.280931,0.018897165,0.0008356952,0.018587714,-0.039994493,0.0343713,-0.043572348,0.058732603,0.02369005,1.5813396,488.1152,100.653206,0.42360833,0.1608838,0.16890235,0.08852679,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80464000,792000,47.3977419,8.545594,-2.1443212,1157.5052,-100.44709,0.011807763,-0.003991564,0.0,0.20066024,15.281798,0.020750096,0.0027722446,0.018587714,-0.039994493,0.0343713,0.017284283,0.057383116,0.0026635823,1.5813496,488.1152,100.65326,0.41181177,0.16055645,0.16482295,0.08822697,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80560000,792000,47.3977419,8.545594,-2.1257899,1158.9716,-100.44663,0.011807763,-0.003991564,0.0,0.20206341,15.285194,0.021263521,0.0037126755,0.018587714,-0.039994493,0.0343713,-0.046297017,0.10407532,0.09594298,1.5813107,488.1152,100.6528,0.4231062,0.16087092,0.1687164,0.08851548,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80664000,792000,47.3977419,8.545594,-2.1060643,1160.5593,-100.44637,0.011807763,-0.003991564,0.0,0.20292547,15.286624,0.022534994,0.0050999895,0.018587714,-0.039994493,0.0343713,0.023703992,0.030011054,0.04629511,1.5809782,488.1152,100.65254,0.41136318,0.16054419,0.16464417,0.08821667,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80760000,792000,47.3977419,8.545594,-2.0875666,1162.0254,-100.44569,0.011807763,-0.003991564,0.0,0.20445967,15.28599,0.02142986,0.0044955397,0.018587714,-0.039994493,0.0343713,0.05106939,0.075821295,0.01940876,1.5809821,488.1152,100.651855,0.4226388,0.16085897,0.16854006,0.088505805,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80864000,792000,47.3977419,8.545594,-2.0677493,1163.613,-100.44544,0.011807763,-0.003991564,0.0,0.20636691,15.28744,0.021153143,0.0042791385,0.018587714,-0.039994493,0.0343713,0.032682974,0.01737222,0.005604699,1.5810995,488.1152,100.65161,0.410882,0.16053103,0.16447183,0.08820456,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
80960000,792000,47.3977419,8.545594,-2.0494595,1165.0792,-100.445625,0.011807763,-0.003991564,0.0,0.20751148,15.287553,0.018185934,0.0010523053,0.018587714,-0.039994493,0.0343713,-0.011754832,0.05994542,-0.02292171,1.5809653,488.1152,100.651794,0.42213804,0.16084608,0.16837052,0.088494465,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81064000,792000,47.3977419,8.545594,-2.0293663,1166.6686,-100.44722,0.011807763,-0.003991564,0.0,0.2101166,15.288811,0.015584568,-0.0028063771,0.018587714,-0.039994493,0.0343713,0.035488043,0.09361791,0.11959764,1.5807285,488.1152,100.65339,0.41043463,0.16051874,0.16431901,0.08819423,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81160000,792000,47.3977419,8.545594,-2.0101712,1168.1364,-100.448135,0.011807763,-0.003991564,0.0,0.21261102,15.288781,0.016125353,-0.0027080034,0.018587714,-0.039994493,0.0343713,0.01907964,-0.014585617,-0.018030403,1.5807594,488.1152,100.654305,0.42167306,0.1608341,0.16822302,0.08848482,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81264000,792000,47.3977419,8.545594,-1.988963,1169.7256,-100.448906,0.011807763,-0.003991564,0.0,0.21621017,15.286621,0.015385361,-0.0036868697,0.018587714,-0.039994493,0.0343713,0.011296316,-0.06224104,-0.004933215,1.5805657,488.1152,100.655075,0.40995577,0.1605056,0.16417415,0.08818221,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81368000,792000,47.3977419,8.545594,-1.9674473,1171.3141,-100.45009,0.011807763,-0.003991564,0.0,0.21703818,15.2848215,0.013869516,-0.00564339,0.018587714,-0.039994493,0.0343713,-0.025131024,-0.059917506,0.022481194,1.5802734,488.1152,100.65626,0.42213795,0.16084723,0.16840276,0.08849704,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81464000,792000,47.3977419,8.545594,-1.94773,1172.7819,-100.45091,0.011807763,-0.003991564,0.0,0.22009702,15.285811,0.010175112,-0.009164846,0.018587714,-0.039994493,0.0343713,0.023674961,-0.035061877,-0.09587686,1.5799845,488.1152,100.65708,0.40952435,0.16049334,0.16404174,0.088171914,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81560000,792000,47.3977419,8.545594,-1.9281484,1174.2498,-100.45174,0.011807763,-0.003991564,0.0,0.22069299,15.284143,0.0073745353,-0.011570407,0.018587714,-0.039994493,0.0343713,0.08111071,-0.012964912,0.017687676,1.5798744,488.1152,100.657906,0.42072812,0.16080931,0.16793945,0.08846382,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81664000,792000,47.3977419,8.545594,-1.9068192,1175.84,-100.45349,0.011807763,-0.003991564,0.0,0.22358684,15.282989,0.003687159,-0.015373533,0.018587714,-0.039994493,0.0343713,0.067903295,-0.0365382,-0.08949637,1.5799607,488.1152,100.65966,0.4090348,0.16048025,0.16386682,0.08815974,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81760000,792000,47.3977419,8.545594,-1.8872724,1177.3071,-100.45517,0.011807763,-0.003991564,0.0,0.2252537,15.281554,0.0056957165,-0.0133903995,0.018587714,-0.039994493,0.0343713,-0.09296111,0.028059117,0.11585652,1.5798315,488.1152,100.66134,0.42021832,0.16079651,0.16776553,0.08845231,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81864000,792000,47.3977419,8.545594,-1.8662608,1178.8956,-100.45666,0.011807763,-0.003991564,0.0,0.22631842,15.282419,0.010422214,-0.00879869,0.018587714,-0.039994493,0.0343713,-0.029058645,-0.0031527304,0.051924955,1.5798556,488.1152,100.66283,0.40860605,0.16046804,0.16374879,0.088149175,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
81960000,792000,47.3977419,8.545594,-1.8473933,1180.3619,-100.458176,0.011807763,-0.003991564,0.0,0.22621875,15.282904,0.012546242,-0.0072102933,0.018587714,-0.039994493,0.0343713,0.021435218,0.01076053,0.106452025,1.579797,488.1152,100.664345,0.41977403,0.1607846,0.16762112,0.0884424,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
82064000,792000,47.3977419,8.545594,-1.8261623,1181.9504,-100.46006,0.011807763,-0.003991564,0.0,0.22560224,15.282251,0.0132835405,-0.007402251,0.018587714,-0.039994493,0.0343713,0.0085122585,-0.036709473,-0.00032968816,1.5796204,488.1152,100.66623,0.4081201,0.16045497,0.1635255,0.0881368,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
82160000,792000,47.3977419,8.545594,-1.8061332,1183.4167,-100.46127,0.011807763,-0.003991564,0.0,0.22819333,15.282253,0.014586039,-0.006362538,0.018587714,-0.039994493,0.0343713,0.07228572,0.01479886,0.06585102,1.5796232,488.1152,100.66744,0.4192654,0.1607718,0.16739693,0.0884307,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
82264000,792000,47.3977419,8.545594,-1.784394,1185.0057,-100.46167,0.011807763,-0.003991564,0.0,0.23097457,15.283498,0.016987504,-0.0035868625,0.018587714,-0.039994493,0.0343713,0.0279339,-0.02724974,0.038875263,1.5794694,488.1152,100.66784,0.40769187,0.1604428,0.16337185,0.088126235,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
82360000,792000,47.3977419,8.545594,-1.7650577,1186.473,-100.46169,0.011807763,-0.003991564,0.0,0.23244132,15.282369,0.017699653,-0.002347344,0.018587714,-0.039994493,0.0343713,0.018006364,0.10777759,0.08026044,1.5792785,488.1152,100.66786,0.41882017,0.16075994,0.16724966,0.088420786,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
82464000,792000,47.3977419,8.545594,-1.7431072,1188.0623,-100.46178,0.011807763,-0.003991564,0.0,0.23585911,15.281965,0.020461438,0.0006856658,0.018587714,-0.039994493,0.0343713,0.10680352,-0.013929063,-0.009047798,1.5791612,488.1152,100.667946,0.40720525,0.16042972,0.16316874,0.088113874,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
