timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
8096000,0.3074487,0.30744085,0.577906,1.1090916,1.1090906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.033429,0.0,0.0,nan,0.0,0.0,0.0906111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8296000,0.30777767,0.30777037,0.5781307,1.1076565,1.1076553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.032932,0.0,0.0,nan,0.0,0.0,0.09060397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8496000,0.3069837,0.3069768,0.5785185,1.1060469,1.1060457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.03257,0.0,0.0,nan,0.0,0.0,0.09059723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8696000,0.3063947,0.3063887,0.57905006,1.1053966,1.1053953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.032343,0.0,0.0,nan,0.0,0.0,0.09058977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8896000,0.30492938,0.30492374,0.5795759,1.104346,1.1043447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.032244,0.0,0.0,nan,0.0,0.0,0.09058433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9096000,0.30379644,0.30379134,0.5801131,1.104133,1.1041316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0322537,0.0,0.0,nan,0.0,0.0,0.09057714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9296000,0.30203763,0.3020333,0.5805293,1.103391,1.1033897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0323496,0.0,0.0,nan,0.0,0.0,0.09057134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9496000,0.30067247,0.30066895,0.58086455,1.1034188,1.1034174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0325017,0.0,0.0,nan,0.0,0.0,0.090563364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9696000,0.29885486,0.29885212,0.58102584,1.1028482,1.1028467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0326853,0.0,0.0,nan,0.0,0.0,0.09055739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9896000,0.29743594,0.29743364,0.5810649,1.1030059,1.1030045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0328712,0.0,0.0,nan,0.0,0.0,0.09055025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10096000,0.2956849,0.29568306,0.5809341,1.1025268,1.1025255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0330405,0.0,0.0,nan,0.0,0.0,0.090542234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10296000,0.29435542,0.29435346,0.580684,1.1027464,1.1027452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0331726,0.0,0.0,nan,0.0,0.0,0.090534925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10496000,0.29271668,0.29271525,0.5803058,1.1023135,1.1023126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.033258,0.0,0.0,nan,0.0,0.0,0.0905289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10696000,0.29146108,0.29145992,0.57983714,1.1025598,1.1025589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0332875,0.0,0.0,nan,0.0,0.0,0.09052107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10896000,0.28996775,0.28996623,0.57929415,1.1021456,1.1021447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0332603,0.0,0.0,nan,0.0,0.0,0.09051513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11096000,0.28881878,0.28881714,0.5786965,1.1023935,1.1023928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.033175,0.0,0.0,nan,0.0,0.0,0.090509124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11296000,0.2874718,0.28747037,0.578072,1.1019814,1.1019808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.033037,0.0,0.0,nan,0.0,0.0,0.09050474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11496000,0.2864338,0.28643247,0.5774238,1.1022185,1.1022179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0328493,0.0,0.0,nan,0.0,0.0,0.09049869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11696000,0.2852245,0.28522322,0.5767833,1.101801,1.1018004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0326195,0.0,0.0,nan,0.0,0.0,0.09049104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11896000,0.2843082,0.28430676,0.57614076,1.102019,1.1020184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.032352,0.0,0.0,nan,0.0,0.0,0.09048415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12096000,0.28322443,0.2832231,0.5755266,1.1015917,1.1015911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.032055,0.0,0.0,nan,0.0,0.0,0.09047687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12296000,0.28239748,0.28239623,0.5749232,1.1017897,1.1017892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0317326,0.0,0.0,nan,0.0,0.0,0.090470314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12496000,0.28143,0.28142864,0.5743588,1.1013513,1.1013509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0313916,0.0,0.0,nan,0.0,0.0,0.090463385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12696000,0.31362665,0.28127804,0.58367175,1.1015929,1.1013745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0310326,0.0,0.0,nan,0.0,0.0,0.090410665,0.0,0.0,0.0,0.0,0.0,2.2924461,0.0,0.0
12896000,0.3519141,0.28136832,0.59964114,1.1010765,1.1005754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.031131,0.0,0.0,nan,0.0,0.0,0.09032699,0.0,0.0,0.0,0.0,0.0,2.1598513,0.0,0.0
13096000,0.35917804,0.28181738,0.60978305,1.1012187,1.100241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0320597,0.0,0.0,nan,0.0,0.0,0.09025831,0.0,0.0,0.0,0.0,0.0,2.1224267,0.0,0.0
13296000,0.3450792,0.2820271,0.61071044,1.1009222,1.0992951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0334964,0.0,0.0,nan,0.0,0.0,0.090263665,0.0,0.0,0.0,0.0,0.0,2.1074357,0.30916804,0.0
13496000,0.32897446,0.28236642,0.60584795,1.1013799,1.0989054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.034845,0.0,0.0,nan,0.0,0.0,0.09022178,0.0,0.0,0.0,0.0,0.0,2.099149,0.3081942,0.0
13696000,0.31675017,0.28410432,0.5989883,1.1011422,1.0979502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0356917,0.0,0.0,nan,0.0,0.0,0.0901935,0.0,0.0,0.0,0.0,0.0,2.0962045,0.30756298,0.0
13896000,0.31675017,0.28410432,0.5989883,1.1011422,1.0979502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.03772,0.0,0.0,nan,0.0,0.0,0.09017678,0.0,0.0,0.0,0.0,0.0,2.094194,0.30695313,0.0
14096000,0.30911025,0.28643024,0.5921197,1.101618,1.0976708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.037206,0.0,0.0,nan,0.0,0.0,0.09016851,0.0,0.0,0.0,0.0,0.0,2.0929298,0.30679375,0.0
14296000,0.30394593,0.2873889,0.5866294,1.1014305,1.0969949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.036302,0.0,0.0,nan,0.0,0.0,0.090164214,0.0,0.0,0.0,0.0,0.0,2.0926542,0.30667457,0.0
14496000,0.30165407,0.28840882,0.5823136,1.1018677,1.0969723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.035191,0.0,0.0,nan,0.0,0.0,0.09016227,0.0028189863,0.0028406493,0.0028335864,0.0,0.0,2.0924656,0.30653837,0.0
14696000,0.3004907,0.2887529,0.5792141,1.1016196,1.0965335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0340266,0.0,0.0,nan,0.0,0.0,0.09016227,0.002629619,0.002632257,0.002628197,0.0,0.0,2.092561,0.30648425,0.0
14903999,0.30061817,0.28906533,0.5769421,1.10199,1.0967549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.032888,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025837184,0.0025824353,0.002579365,0.0,0.0,2.092821,0.3064341,0.0
15104000,0.30081263,0.2888584,0.5753822,1.1016612,1.0965282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.031849,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025631962,0.0025587145,0.0025563627,0.0,0.0,2.0930238,0.3063625,0.0
15304000,0.3017387,0.28872582,0.574284,1.1019456,1.0969502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.030931,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025526509,0.0025466147,0.0025453467,0.0,0.0,2.0931458,0.3063083,0.0
15504000,0.30158845,0.28795612,0.5735841,1.1015788,1.096888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0301576,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025437982,0.0025420652,0.0025434212,0.0,0.0,2.0922718,0.30629027,0.0
15704000,0.30075675,0.28704628,0.57311904,1.10185,1.0974523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.029531,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025372503,0.0025415896,0.0025447542,0.0,0.0,2.091458,0.306185,0.0
15904000,0.29869753,0.28574428,0.5728136,1.1014808,1.097456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0290384,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025318074,0.0025408787,0.002544702,0.0,0.0,2.0904472,0.30607873,0.0
16104000,0.29676604,0.28469226,0.57260525,1.1017382,1.0980344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0286407,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025286805,0.0025434452,0.0025485284,0.0,0.0,2.0898972,0.30602032,0.0
16304000,0.29595128,0.28349003,0.5722668,1.1013669,1.098008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.028284,0.0,0.0,nan,0.0,0.0,0.09016227,0.002524774,0.0025491666,0.002554887,0.0,0.0,2.0896735,0.306287,0.0
16504000,0.29445076,0.28248993,0.5720615,1.1016263,1.098545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0279956,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025210585,0.002548607,0.0025512953,0.0,0.0,2.0897977,0.3061995,0.0
16704000,0.29064494,0.28113863,0.5719754,1.1012697,1.0984596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.027782,0.0,0.0,nan,0.0,0.0,0.09016227,0.002519575,0.0025440175,0.0025447786,0.0,0.0,2.089895,0.30605197,0.0
16904000,0.28762063,0.28021625,0.5719065,1.1014704,1.0988775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.02762,0.0,0.0,nan,0.0,0.0,0.09016227,0.002518638,0.0025378407,0.0025377828,0.0,0.0,2.090355,0.3059001,0.0
17104000,0.2853471,0.2793938,0.5718271,1.1010195,1.0986608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0274925,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025182266,0.0025330908,0.0025323704,0.0,0.0,2.0902915,0.30560964,0.0
17304000,0.28364813,0.27883086,0.5717498,1.1011556,1.098977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0273876,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025180355,0.0025288162,0.0025276055,0.0,0.0,2.0904455,0.30545545,0.0
17504000,0.2820595,0.27815995,0.57166535,1.1006814,1.0986907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.027299,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025178182,0.0025254283,0.0025240127,0.0,0.0,2.0901597,0.3053035,0.0
17704000,0.28086403,0.2776703,0.57158047,1.1007885,1.0989424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0272202,0.0,0.0,nan,0.0,0.0,0.09016227,0.002517742,0.0025223866,0.0025207717,0.0,0.0,2.0897923,0.305051,0.0
17904000,0.27964813,0.27702537,0.57148856,1.1003035,1.09861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0271497,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025177766,0.0025200725,0.0025183167,0.0,0.0,2.089212,0.30493253,0.0
18104000,0.27868068,0.27650267,0.5713948,1.1003952,1.0988184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.027083,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025177733,0.00251794,0.002516119,0.0,0.0,2.0887148,0.30483165,0.0
18304000,0.27765474,0.2758204,0.5712939,1.0999041,1.0984541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0270185,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025177624,0.0025162809,0.002514437,0.0,0.0,2.08787,0.30462682,0.0
18504000,0.27684176,0.27525106,0.57119095,1.0999782,1.0986271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0269537,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025177693,0.00251483,0.0025129686,0.0,0.0,2.0872874,0.3045373,0.0
18704000,0.2759479,0.27453217,0.5710824,1.0994819,1.0982383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.026888,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025177777,0.002513737,0.0025118883,0.0,0.0,2.086473,0.30446285,0.0
18904000,0.27523863,0.2739282,0.57097334,1.0995389,1.0983796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0268188,0.0,0.0,nan,0.0,0.0,0.09016227,0.002517786,0.0025128433,0.002511011,0.0,0.0,2.0858245,0.30430722,0.0
19104000,0.27446267,0.2732109,0.570862,1.0990359,1.0979677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0267463,0.0,0.0,nan,0.0,0.0,0.09016227,0.002517762,0.0025120731,0.0025102561,0.0,0.0,2.0851316,0.3042367,0.0
19304000,0.2738696,0.27261937,0.5707527,1.0990753,1.0980774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.02667,0.0,0.0,nan,0.0,0.0,0.09016227,0.0025176979,0.0025115137,0.002509699,0.0,0.0,2.084565,0.3041802,0.0
19504000,0.27321756,0.27195284,0.57064515,1.098566,1.0976428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,4.0265894,0.0,0.0,nan,0.0,0.0,0.09016227,0.00251724,0.00251093,0.0025091695,0.0,0.0,2.0839617,0.30406022,0.0
