timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
33744000,47.397664511461954,8.551065931967166,553.9006,63.780975,-0.0,-0.4928528,19.144173,-5.158832,1.5727385,1.0854381,1.0128273,0.0,2,0,0,0
33944000,47.39766345665053,8.551117086606451,554.9457,64.805695,-0.0,-0.46404484,19.103344,-5.180972,1.5718052,1.0850831,1.0128351,0.0,2,0,0,0
34144000,47.397662480184735,8.551168158945739,555.994,65.83365,-0.0,-0.42988443,19.062313,-5.1923847,1.5706518,1.0847467,1.0128424,0.0,2,0,0,0
34344000,47.39766158463206,8.551219087762664,557.0456,66.86484,-0.0,-0.39157918,19.0171,-5.1987963,1.5687889,1.0843822,1.0128487,0.0,2,0,0,0
34544000,47.397660760420564,8.551269886436275,558.0963,67.89517,-0.0,-0.35731024,18.977293,-5.197692,1.5670196,1.0840418,1.012854,0.0,2,0,0,0
34744000,47.39766000397116,8.551320611323863,559.1476,68.926056,-0.0,-0.3215433,18.937477,-5.199201,1.565338,1.0836792,1.0128579,0.0,2,0,0,0
34944000,47.39765932244672,8.551371236477653,560.2012,69.95926,-0.0,-0.28602538,18.895607,-5.2032,1.5635715,1.0833439,1.0128604,0.0,2,0,0,0
35144000,47.39765871628916,8.551421844609592,561.25195,70.989655,-0.0,-0.24964553,18.861204,-5.1963253,1.562549,1.082992,1.0128615,0.0,2,0,0,0
35344000,47.39765817971281,8.551472366792854,562.3021,72.01944,-0.0,-0.21358803,18.826271,-5.199876,1.561316,1.0826703,1.012861,0.0,2,0,0,0
35544000,47.39765773222255,8.55152277302658,563.35455,73.05148,-0.0,-0.17948298,18.79047,-5.20117,1.5601809,1.0823373,1.0128589,0.0,2,0,0,0
35744000,47.39765736737519,8.551573107504279,564.4053,74.08182,-0.0,-0.14438824,18.758923,-5.1885376,1.5592549,1.08203,1.0128554,0.0,2,0,0,0
35944000,47.39765707672344,8.551623359278093,565.45496,75.111115,-0.0,-0.10869078,18.72645,-5.1853814,1.5583701,1.0817161,1.0128503,0.0,2,0,0,0
36144000,47.397656852688435,8.551673476449835,566.5051,76.1409,-0.0,-0.07845292,18.692163,-5.180398,1.5573826,1.0814297,1.0128438,0.0,2,0,0,0
36344000,47.397656687373164,8.551723585518994,567.55634,77.17172,-0.0,-0.04727363,18.657711,-5.1751924,1.5565587,1.0811318,1.0128357,0.0,2,0,0,0
36544000,47.397656590066234,8.551773523901614,568.60803,78.20303,-0.0,-0.01609658,18.62075,-5.171954,1.555813,1.0808636,1.0128267,0.0,2,0,0,0
36744000,47.397656567630825,8.551823418909816,569.6566,79.23123,-0.0,0.018041415,18.587084,-5.1634407,1.5547801,1.0904043,1.0129235,0.0,2,0,0,0
36944000,47.39765660613375,8.55187320242665,570.7046,80.25882,-0.0,0.04925046,18.55591,-5.1592093,1.554001,1.0900826,1.0129116,0.0,2,0,0,0
