timestamp,timestamp_sample,device_id,x,y,z,temperature
6980000,6980000,1311244,-0.29755726,0.07701077,-9.9572115,11.828796
7080000,7080000,1311244,-0.10529724,0.18186347,-9.954182,11.828796
7180000,7180000,1311244,-0.07346789,0.083525226,-10.042614,11.828796
7280000,7280000,1311244,-0.20328428,0.23573987,-9.954461,11.828796
7380000,7380000,1311244,-0.1737265,0.04377161,-9.864666,11.828796
7480000,7480000,1311244,-0.21950041,0.27913493,-9.960759,11.828796
7580000,7580000,1311244,-0.22970493,0.2695515,-9.932531,11.828796
7680000,7680000,1311244,-0.25235346,0.20789075,-10.023885,11.828796
7780000,7780000,1311244,-0.2153231,0.20103751,-10.022489,11.828796
7880000,7880000,1311244,-0.113373,0.19408141,-9.903111,11.828796
7980000,7980000,1311244,-0.19446681,0.11123285,-9.967985,11.828796
8080000,8080000,1311244,-0.18378536,0.21270037,-9.9734955,11.828796
8180000,8180000,1311244,-0.14084893,0.21031779,-9.868591,11.828796
8280000,8280000,1311244,-0.12437263,0.15597595,-9.929042,11.828796
8380000,8380000,1311244,-0.20448674,0.17442338,-9.8457155,11.828796
8480000,8480000,1311244,-0.24054445,0.16970427,-9.98861,11.828796
8580000,8580000,1311244,-0.17669742,0.21835323,-10.010587,11.828796
8680000,8680000,1311244,-0.18049154,0.20928276,-10.060764,11.828796
8780000,8780000,1311244,-0.18833554,0.20102145,-9.80878,11.828796
8880000,8880000,1311244,-0.1941825,0.23552354,-9.937837,11.828796
8980000,8980000,1311244,-0.25418302,0.2515851,-9.941833,11.828796
9080000,9080000,1311244,-0.26259944,0.15862982,-10.018033,11.828796
9180000,9180000,1311244,-0.25024706,0.12809229,-9.933343,11.828796
9280000,9280000,1311244,-0.30839968,0.2517225,-9.982347,11.828796
9380000,9380000,1311244,-0.2817199,0.16104825,-9.830672,11.828796
9480000,9480000,1311244,-0.18036473,0.24835135,-9.794109,11.828796
9580000,9580000,1311244,-0.18610457,0.13152865,-9.893961,11.828796
9680000,9680000,1311244,-0.2828798,0.031225849,-9.84895,11.828796
9780000,9780000,1311244,-0.113684215,0.19543716,-9.970148,11.828796
9880000,9880000,1311244,-0.19454353,0.13649015,-9.946954,11.828796
9980000,9980000,1311244,-0.16560224,0.16618998,-10.028745,11.828796
10080000,10080000,1311244,-0.4144195,0.1363822,-9.870779,11.828796
10180000,10180000,1311244,-0.22264427,0.17478399,-9.969694,11.828796
10280000,10280000,1311244,-0.12510507,0.15086101,-9.975306,11.828796
10380000,10380000,1311244,-0.19758196,0.22243884,-10.016946,11.828796
10480000,10480000,1311244,-0.24509189,0.26418474,-9.828961,11.828796
10580000,10580000,1311244,-0.20448896,0.21520717,-9.95099,11.828796
10680000,10680000,1311244,-0.30175963,0.23248583,-9.765758,11.828796
10780000,10780000,1311244,-0.21613218,0.17878087,-9.980538,11.828796
10880000,10880000,1311244,-0.21553299,0.11437261,-9.883654,11.828796
10980000,10980000,1311244,-0.24154103,0.27269903,-10.007451,11.828796
11080000,11080000,1311244,-0.19995695,0.18851365,-10.02157,11.828796
11180000,11180000,1311244,-0.112117864,0.2233052,-9.848137,11.828796
11280000,11280000,1311244,-0.18817274,0.24803792,-9.911377,11.828796
11380000,11380000,1311244,-0.21261023,0.28870985,-9.918206,11.828796
11480000,11480000,1311244,-0.22486016,0.23542133,-10.006777,11.828796
11580000,11580000,1311244,-0.20086512,0.22821385,-9.813247,11.828796
11680000,11680000,1311244,-0.17693026,0.14597465,-10.017555,11.828796
11780000,11780000,1311244,-0.22570558,0.2810743,-9.78787,11.828796
11880000,11880000,1311244,-0.1653887,0.028743895,-10.060473,11.828796
11980000,11980000,1311244,-0.17757429,0.25799358,-9.844981,11.828796
12080000,12080000,1311244,-0.24503341,0.23288938,-9.971519,11.828796
12180000,12180000,1311244,-0.2415347,0.13137868,-9.956894,11.828796
12280000,12280000,1311244,-0.049314424,0.12876238,-9.910806,11.828796
12380000,12380000,1311244,51.843098,0.17737126,-9.972733,11.828796
12480000,12480000,1311244,40.613102,0.2215621,-9.993898,11.828796
12580000,12580000,1311244,31.743893,0.17640007,-10.058335,11.828796
12680000,12680000,1311244,25.078344,0.17698115,-10.00351,11.828796
12780000,12780000,1311244,21.037773,-0.7430238,-10.424404,11.828796
12880000,12880000,1311244,17.244467,0.2215571,-10.402312,11.828766
12980000,12980000,1311244,13.8684225,0.9825743,-10.300062,11.828735
13080000,13080000,1311244,10.180212,0.40014505,-9.786267,11.828674
13180000,13180000,1311244,7.294595,-0.7251153,-9.597147,11.828613
13280000,13280000,1311244,5.9228706,-0.3640271,-10.116914,11.828583
13380000,13380000,1311244,4.300955,-0.27381736,-12.21486,11.828522
13480000,13480000,1311244,2.9957454,0.09394084,-14.303292,11.828308
13580000,13580000,1311244,2.2750945,0.010867008,-14.895847,11.82782
13680000,13680000,1311244,1.7715421,-0.23796844,-14.097834,11.827087
13780000,13780000,1311244,1.5346442,-0.3486398,-13.380158,11.82605
13880000,13880000,1311244,1.1503671,-0.32518107,-13.177528,11.824799
13980000,13980000,1311244,0.95968777,-0.32852912,-13.419417,11.823334
14080000,14080000,1311244,0.9570759,-0.27042452,-13.479803,11.821655
14180000,14180000,1311244,0.9992603,-0.3146528,-13.547603,11.819763
14280000,14280000,1311244,0.9755933,-0.4558703,-13.387181,11.817535
14384000,14384000,1311244,1.1496502,-0.61157817,-13.176496,11.815216
14484000,14484000,1311244,1.1583117,-0.6165861,-13.1755,11.812683
14588000,14588000,1311244,1.1840533,-0.5373458,-13.367482,11.809814
14688000,14688000,1311244,1.1788747,-0.675246,-13.348203,11.806854
14787999,14787999,1311244,1.2730336,-0.773927,-13.339112,11.803589
14888000,14888000,1311244,1.4908313,-0.772643,-13.240107,11.800201
14992000,14992000,1311244,1.7064453,-0.83031523,-13.253354,11.7966
15092000,15092000,1311244,1.881949,-0.8132503,-12.517667,11.792786
15192000,15192000,1311244,1.9728001,-0.75157773,-12.006668,11.788666
15292000,15292000,1311244,2.0787408,-1.001542,-11.523242,11.784546
15392000,15392000,1311244,2.324255,-0.9675736,-10.854515,11.780334
15492000,15492000,1311244,2.5015898,-0.8778931,-10.685235,11.7760315
15592000,15592000,1311244,2.445479,-1.0154389,-10.341861,11.771851
15692000,15692000,1311244,2.665474,-1.0891696,-10.177156,11.767456
15792000,15792000,1311244,2.5937772,-1.0431889,-10.037113,11.762817
15892000,15892000,1311244,-0.94516426,-0.60292065,-10.92375,11.758514
15992000,15992000,1311244,-0.29239163,-0.6191554,-10.910365,11.753845
16092000,16092000,1311244,0.49523678,-0.6315461,-9.385869,11.749542
16192000,16192000,1311244,1.2180381,-0.7063885,-7.789842,11.744904
16292000,16292000,1311244,1.7778453,-0.80434626,-6.663864,11.740753
16392000,16392000,1311244,2.1645045,-1.0169652,-6.597787,11.73645
16492000,16492000,1311244,2.1910694,-0.84021485,-7.1862717,11.732513
16592000,16592000,1311244,2.0740392,-0.7022841,-8.114675,11.72876
16692000,16692000,1311244,2.2048137,-0.8210013,-8.568721,11.72522
16792000,16792000,1311244,2.1095266,-0.58354825,-8.795766,11.721497
16892000,16892000,1311244,2.1042871,-0.7439159,-8.991711,11.718079
16992000,16992000,1311244,2.0512688,-0.61681676,-8.908883,11.714478
17092000,17092000,1311244,2.004369,-0.59636873,-9.239699,11.711029
17192000,17192000,1311244,2.042506,-0.48727453,-9.3085165,11.707794
17292000,17292000,1311244,1.8534094,-0.4427099,-9.486976,11.704285
17392000,17392000,1311244,2.0022786,-0.3864991,-9.560931,11.70108
17492000,17492000,1311244,1.7915858,-0.3912112,-9.657028,11.697754
17592000,17592000,1311244,1.7906638,-0.41557914,-9.668075,11.694458
17692000,17692000,1311244,1.9788675,-0.42634502,-9.735388,11.6910095
17792000,17792000,1311244,1.9070979,-0.261128,-9.633743,11.687836
17892000,17892000,1311244,1.8761383,-0.2787229,-9.755946,11.68457
17992000,17992000,1311244,1.7767575,-0.14220262,-9.743016,11.681152
18092000,18092000,1311244,1.9646778,-0.18218538,-9.711219,11.677887
18192000,18192000,1311244,1.8822185,-0.079708055,-9.717606,11.674744
18292000,18292000,1311244,1.8973877,-0.07921577,-9.650532,11.671478
18392000,18392000,1311244,1.7974375,-0.18104559,-9.697877,11.668213
18492000,18492000,1311244,1.9577208,-0.00917002,-9.701078,11.6649475
18592000,18592000,1311244,1.8433384,-0.10196799,-9.557373,11.661591
18692000,18692000,1311244,1.8214265,-0.086006016,-9.673814,11.658447
18792000,18792000,1311244,1.8413036,-0.019301105,-9.662613,11.655212
18892000,18892000,1311244,1.9497079,0.011404699,-9.6359625,11.651978
18992000,18992000,1311244,1.81476,-0.060257517,-9.68231,11.648621
19092000,19092000,1311244,1.7984985,0.048876055,-9.693402,11.645386
19192000,19192000,1311244,1.966013,-0.0035844287,-9.741472,11.642273
19292000,19292000,1311244,1.9594518,0.080899134,-9.698852,11.638916
19392000,19392000,1311244,1.8883994,0.036817133,-9.681089,11.635834
19492000,19492000,1311244,1.8810153,0.0931431,-9.687856,11.632599
19592000,19592000,1311244,1.9546689,0.124837205,-9.794492,11.629242
19692000,19692000,1311244,1.9345872,0.11484719,-9.663759,11.626129
19792000,19792000,1311244,1.9470571,0.1474222,-9.583691,11.622803
19892000,19892000,1311244,1.8465514,0.13323854,-9.662174,11.619568
19992000,19992000,1311244,1.7799815,0.21808077,-9.619063,11.616364
20092000,20092000,1311244,1.8988891,0.18613915,-9.54587,11.613281
20192000,20192000,1311244,1.8628092,0.21038082,-9.555014,11.610077
20292000,20292000,1311244,1.8929596,0.18292382,-9.722226,11.606873
20392000,20392000,1311244,1.7853048,0.24286127,-9.608087,11.603516
20492000,20492000,1311244,1.9587735,0.2534993,-9.709733,11.600464
20592000,20592000,1311244,1.9433368,0.37232646,-9.653972,11.5972595
20692000,20692000,1311244,1.8681338,0.19920789,-9.610817,11.593933
20792000,20792000,1311244,2.0321844,0.13639857,-9.594414,11.590851
20892000,20892000,1311244,1.8974723,0.20537369,-9.511447,11.587677
20992000,20992000,1311244,1.8553997,0.16761547,-9.637838,11.584503
21092000,21092000,1311244,1.971887,0.26417616,-9.617488,11.581329
21192000,21192000,1311244,1.9675729,0.26040116,-9.5912285,11.5781555
21292000,21292000,1311244,1.8799958,0.2842314,-9.63312,11.57486
21392000,21392000,1311244,1.8198957,0.24196513,-9.480589,11.571838
21492000,21492000,1311244,1.8421721,0.27379897,-9.641223,11.568665
21592000,21592000,1311244,1.8176304,0.25300926,-9.684345,11.565521
21692000,21692000,1311244,1.9600595,0.21210887,-9.59392,11.562256
21792000,21792000,1311244,1.9052918,0.19051518,-9.698325,11.559235
21892000,21892000,1311244,1.9400378,0.3269382,-9.564884,11.556091
21992000,21992000,1311244,1.9475584,0.23813485,-9.678684,11.5529785
22092000,22092000,1311244,1.9550582,0.27854332,-9.621025,11.549835
22192000,22192000,1311244,1.9273267,0.1966798,-9.697263,11.5466
22292000,22292000,1311244,1.977504,0.2604631,-9.595014,11.54361
22392000,22392000,1311244,1.8932713,0.169523,-9.546859,11.540466
22492000,22492000,1311244,1.9701222,0.24645302,-9.565508,11.537262
22592000,22592000,1311244,2.038807,0.262233,-9.744635,11.534149
22692000,22692000,1311244,1.9755687,0.23634547,-9.725831,11.531158
22792000,22792000,1311244,1.873742,0.2765911,-9.572794,11.527954
22892000,22892000,1311244,1.8905685,0.19677053,-9.56498,11.524994
22992000,22992000,1311244,1.8134228,0.22509904,-9.709122,11.521759
23092000,23092000,1311244,1.9397064,0.2607357,-9.654328,11.518799
23192000,23192000,1311244,1.9956009,0.29782692,-9.62779,11.5155945
23292000,23292000,1311244,1.8931923,0.23399274,-9.709717,11.512665
23392000,23392000,1311244,1.9428275,0.27558905,-9.64071,11.5095825
23492000,23492000,1311244,1.899034,0.3159517,-9.662111,11.506378
23592000,23592000,1311244,2.0223484,0.34359118,-9.759336,11.503326
23692000,23692000,1311244,1.9572968,0.27273542,-9.554296,11.500366
23792000,23792000,1311244,1.9965326,0.24544494,-9.670423,11.497192
23892000,23892000,1311244,1.2342374,0.15930384,-9.645695,11.494232
23992000,23992000,1311244,0.278112,0.20059401,-9.237606,11.491058
24092000,24092000,1311244,-0.24336514,0.27257285,-8.418904,11.488068
24192000,24192000,1311244,-0.3380736,0.21558848,-7.772223,11.485321
24292000,24292000,1311244,-0.39653125,0.21035258,-7.338915,11.482452
24392000,24392000,1311244,-0.53879297,0.15607248,-6.7862034,11.480011
24492000,24492000,1311244,-0.7213745,0.29964197,-6.3700852,11.477692
24592000,24592000,1311244,-0.6318424,0.28354135,-6.524977,11.475494
24692000,24692000,1311244,-0.6756958,0.24797404,-6.7320037,11.473724
24792000,24792000,1311244,-0.7528917,0.25147876,-7.0538006,11.472015
24892000,24892000,1311244,-0.82798624,0.26495987,-7.1372886,11.470581
24992000,24992000,1311244,-0.82660836,0.19682197,-7.2416615,11.46936
25092000,25092000,1311244,-0.7554197,0.1166739,-7.2300725,11.468262
25192000,25192000,1311244,-0.73198557,0.119282715,-7.491989,11.467346
25292000,25292000,1311244,-0.6862042,0.23014674,-7.767219,11.466644
25392000,25392000,1311244,-0.75676495,0.13035102,-7.7969756,11.466064
25492000,25492000,1311244,-0.7103397,0.24931659,-7.984972,11.465607
25592000,25592000,1311244,-0.7806971,0.41449052,-8.173963,11.465271
25692000,25692000,1311244,-0.71910304,0.24016973,-8.172309,11.465088
25792000,25792000,1311244,-0.82332563,0.29036963,-8.419188,11.464996
25892000,25892000,1311244,-0.8238129,0.3049052,-8.550653,11.464996
25992000,25992000,1311244,-0.8765439,0.3120251,-8.69801,11.465088
26092000,26092000,1311244,-0.7777777,0.3485845,-8.78937,11.4652405
26192000,26192000,1311244,-0.74058473,0.35938656,-8.956898,11.465515
26292000,26292000,1311244,-0.6900527,0.41322127,-9.045631,11.46579
26392000,26392000,1311244,-0.68280417,0.3090721,-9.06058,11.466156
26492000,26492000,1311244,-0.820306,0.36688617,-9.319042,11.466583
26592000,26592000,1311244,-0.71687967,0.31938985,-9.390289,11.4670105
26692000,26692000,1311244,-0.63936204,0.41039833,-9.329694,11.467529
26792000,26792000,1311244,-0.7806045,0.30017117,-9.485487,11.468048
26892000,26892000,1311244,-0.62606144,0.33996114,-9.524178,11.468597
26992000,26992000,1311244,-0.7389658,0.36032134,-9.637142,11.469177
27092000,27092000,1311244,-0.68151844,0.42810652,-9.738727,11.469757
27192000,27192000,1311244,-0.74416417,0.45770693,-9.576992,11.470398
27292000,27292000,1311244,-0.61321133,0.39516044,-9.702058,11.471039
27392000,27392000,1311244,-0.7129184,0.3283891,-9.726424,11.471649
27492000,27492000,1311244,-0.81619686,0.32509586,-9.693011,11.472351
27592000,27592000,1311244,-0.60518473,0.3843716,-9.781004,11.472992
27692000,27692000,1311244,-0.5907775,0.3558386,-9.843384,11.473663
27792000,27792000,1311244,-0.626109,0.40891242,-9.900633,11.474335
27892000,27892000,1311244,-0.64559346,0.4079238,-9.785924,11.475006
27992000,27992000,1311244,-0.54134923,0.44392776,-9.817178,11.475647
28092000,28092000,1311244,-0.6106662,0.44954535,-9.878241,11.476318
28192000,28192000,1311244,-0.53078294,0.34217465,-9.959306,11.47702
28292000,28292000,1311244,-0.5989536,0.3635907,-9.890675,11.477661
28392000,28392000,1311244,-0.45070648,0.3992289,-9.987706,11.478302
28492000,28492000,1311244,-0.48713815,0.34094208,-9.968225,11.478973
28592000,28592000,1311244,-0.5257217,0.35290864,-9.989658,11.479645
28692000,28692000,1311244,-0.5683321,0.32773915,-9.968858,11.480255
28792000,28792000,1311244,-0.61094546,0.40022016,-10.030267,11.480896
28892000,28892000,1311244,-0.5724539,0.39434764,-9.975394,11.481537
28992000,28992000,1311244,-0.5148769,0.30770108,-10.010759,11.482178
29092000,29092000,1311244,-0.5828104,0.3274211,-9.955758,11.482788
29192000,29192000,1311244,-0.45661914,0.29152927,-10.027402,11.483398
29292000,29292000,1311244,-0.5147853,0.30679128,-10.065818,11.483978
29392000,29392000,1311244,-0.43733913,0.32087255,-10.027193,11.484558
29492000,29492000,1311244,-0.46904317,0.29616213,-9.982618,11.485138
29592000,29592000,1311244,-0.41738325,0.36286816,-9.91231,11.485718
29692000,29692000,1311244,-0.32519555,0.41422588,-10.081,11.486237
29792000,29792000,1311244,-0.39417094,0.23923257,-10.082231,11.486816
29892000,29892000,1311244,-0.2930995,0.24174431,-10.011946,11.487335
29992000,29992000,1311244,2.3980968,0.287079,-10.175259,11.4878845
30092000,30092000,1311244,3.8048213,0.39833397,-10.953598,11.488373
30192000,30192000,1311244,4.513095,0.31837165,-12.210269,11.4888
30292000,30292000,1311244,4.718908,0.33202642,-13.463753,11.489105
30392000,30392000,1311244,4.286801,0.25271115,-14.239764,11.489166
30496000,30496000,1311244,3.8655424,0.303882,-14.760725,11.488892
30596000,30596000,1311244,3.4935884,0.35880345,-14.610635,11.488312
30700000,30700000,1311244,2.8895311,0.13121827,-14.0459795,11.487366
30800000,30800000,1311244,2.665828,0.25034103,-13.577885,11.486176
30904000,30904000,1311244,2.373561,0.367125,-13.2122135,11.484558
31008000,31008000,1311244,2.21186,0.1927684,-12.83721,11.482849
31108000,31108000,1311244,2.2044265,0.2770635,-12.490736,11.4809265
31212000,31212000,1311244,1.9846045,0.2569008,-12.266661,11.478638
31316000,31316000,1311244,2.1309772,0.34606746,-11.862575,11.476349
31416000,31416000,1311244,2.2381806,0.1921602,-11.460187,11.473816
31520000,31520000,1311244,2.1020954,0.14205094,-11.28228,11.471161
31624000,31624000,1311244,2.3063967,0.23592538,-11.211027,11.468414
31724000,31724000,1311244,2.193855,0.149204,-10.826911,11.465668
31828000,31828000,1311244,2.3621721,0.18806545,-10.788894,11.46283
31924000,31924000,1311244,2.347845,0.09602351,-10.61704,11.460022
32028000,32028000,1311244,2.355312,0.023925785,-10.458585,11.45694
32128000,32128000,1311244,2.4076428,0.08489183,-10.329842,11.453796
32228000,32228000,1311244,2.3522873,0.044615693,-10.266504,11.450867
32328000,32328000,1311244,2.3842518,0.08251786,-10.20597,11.447754
32428000,32428000,1311244,2.4288201,-0.0414886,-10.0903,11.44458
32528000,32528000,1311244,2.3680503,0.005927374,-10.099537,11.441284
32628000,32628000,1311244,2.3195624,-0.00089041103,-10.081907,11.438049
32728000,32728000,1311244,2.1883225,-0.029153772,-9.939278,11.434814
32828000,32828000,1311244,2.296802,0.039409816,-10.020839,11.431671
32928000,32928000,1311244,2.2395504,-0.002458042,-9.875224,11.428375
33028000,33028000,1311244,2.2777853,0.06924046,-9.850827,11.424927
33128000,33128000,1311244,2.3392463,0.01512527,-9.809574,11.4216
33228000,33228000,1311244,2.2492502,0.032061834,-9.84116,11.418396
33328000,33328000,1311244,2.223431,0.072115876,-9.691706,11.415039
33428000,33428000,1311244,2.282335,0.028219186,-9.742098,11.41156
33528000,33528000,1311244,2.315057,0.040680427,-9.716471,11.408173
33628000,33628000,1311244,2.2644792,-0.0008942078,-9.654584,11.404785
33728000,33728000,1311244,2.2857242,-0.03277866,-9.754135,11.401398
33828000,33828000,1311244,2.316688,0.1335357,-9.62065,11.39801
33928000,33928000,1311244,2.2921062,-0.020549469,-9.599138,11.394592
34028000,34028000,1311244,2.1875696,-0.0036672677,-9.653083,11.391327
34128000,34128000,1311244,2.2871447,0.041714646,-9.488981,11.387787
34228000,34228000,1311244,2.2600079,0.019041227,-9.618971,11.384369
34328000,34328000,1311244,2.3157375,-0.0016551564,-9.594506,11.380951
34428000,34428000,1311244,2.1913126,0.10885279,-9.444002,11.377533
34528000,34528000,1311244,2.2683902,0.06445927,-9.46323,11.374115
34628000,34628000,1311244,2.2863173,0.0974397,-9.579191,11.37085
34728000,34728000,1311244,2.2167134,0.028401872,-9.704964,11.367279
34828000,34828000,1311244,2.2526348,0.07778165,-9.631717,11.364014
34928000,34928000,1311244,2.2148328,0.1329162,-9.65325,11.360596
35028000,35028000,1311244,2.1670914,0.044927478,-9.53553,11.357178
35128000,35128000,1311244,2.2181573,0.22161308,-9.540253,11.35376
35228000,35228000,1311244,2.3983657,0.0019665041,-9.544571,11.350342
35328000,35328000,1311244,2.2782722,0.21186315,-9.611745,11.346924
35428000,35428000,1311244,2.1476574,0.10896786,-9.615795,11.343506
35528000,35528000,1311244,2.2564874,0.10157029,-9.520901,11.339935
35628000,35628000,1311244,2.2256122,0.0683062,-9.482167,11.336517
35728000,35728000,1311244,2.3716128,0.10810604,-9.567058,11.333099
35828000,35828000,1311244,2.3955755,0.30287936,-9.595846,11.329834
35928000,35928000,1311244,2.3649936,0.14417005,-9.584794,11.326294
36028000,36028000,1311244,2.3592134,0.12968135,-9.528918,11.323029
36128000,36128000,1311244,2.3135264,0.060119115,-9.498424,11.319458
36228000,36228000,1311244,2.2727726,0.21147421,-9.4320755,11.316193
36328000,36328000,1311244,2.307013,0.20248877,-9.6343,11.312805
36428000,36428000,1311244,2.233595,0.14744005,-9.583618,11.309265
36528000,36528000,1311244,2.3171957,0.20959951,-9.488802,11.306
36628000,36628000,1311244,2.3575435,0.16006958,-9.585171,11.302582
36728000,36728000,1311244,2.2258217,0.16323927,-9.484119,11.299194
36828000,36828000,1311244,2.3489938,0.10932267,-9.582674,11.295654
36928000,36928000,1311244,2.2886024,0.19363205,-9.534951,11.292267
37028000,37028000,1311244,2.2994874,0.2506844,-9.471177,11.289001
37128000,37128000,1311244,2.2395425,0.18976481,-9.536126,11.285614
37228000,37228000,1311244,2.3007169,0.19101584,-9.517521,11.282227
37328000,37328000,1311244,2.2925766,0.22581775,-9.359291,11.278839
37428000,37428000,1311244,2.2551975,0.113854595,-9.447611,11.275452
37528000,37528000,1311244,2.323782,0.20861822,-9.459473,11.271942
37628000,37628000,1311244,2.3455043,0.30908817,-9.584403,11.268677
37728000,37728000,1311244,2.3355014,0.32560048,-9.412779,11.265167
37828000,37828000,1311244,2.3281631,0.17114776,-9.468984,11.261932
37928000,37928000,1311244,2.3652086,0.1680764,-9.4095745,11.258545
38028000,38028000,1311244,2.3256876,0.20888667,-9.440765,11.255035
38128000,38128000,1311244,2.304776,0.25448748,-9.504767,11.251801
38228000,38228000,1311244,2.3540108,0.33219987,-9.449104,11.248291
38328000,38328000,1311244,2.3924387,0.2954285,-9.576164,11.245056
38428000,38428000,1311244,2.474423,0.28773507,-9.541055,11.241547
38528000,38528000,1311244,2.2983692,0.15469323,-9.51046,11.238159
38628000,38628000,1311244,2.316507,0.33073196,-9.536322,11.234802
38728000,38728000,1311244,2.3359737,0.26094124,-9.39633,11.231445
38828000,38828000,1311244,2.3704517,0.24645628,-9.533478,11.22821
38928000,38928000,1311244,2.370659,0.17870452,-9.539837,11.224701
39028000,39028000,1311244,2.303496,0.21963131,-9.446467,11.221466
39128000,39128000,1311244,2.3727784,0.16115901,-9.5829,11.218109
39228000,39228000,1311244,2.4318874,0.30728233,-9.51909,11.214752
39328000,39328000,1311244,2.441464,0.10512239,-9.531347,11.211243
