timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
196016000,197560000,474006476,85541919,543599,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.75,15.179999,4.22,0.71999997,0.2713987,0,0.0,0.0,3,0,10
196220000,197764000,474006753,85542042,543460,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.79,15.049999,4.77,0.68,0.3070034,0,0.0,0.0,3,0,10
196424000,197964000,474007023,85542178,543323,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.82,14.88,5.38,0.59,0.3467969,0,0.0,0.0,3,0,10
196628000,198172000,474007300,85542335,543190,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.849999,14.66,6.0,0.65,0.38833576,0,0.0,0.0,3,0,10
196832000,198376000,474007568,85542507,543074,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.88,14.44,6.6099997,0.53999996,0.429351,0,0.0,0.0,3,0,10
197036000,198576000,474007826,85542692,542973,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.9,14.19,7.19,0.53999996,0.46896994,0,0.0,0.0,3,0,10
197240000,198784000,474008089,85542901,542857,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.92,13.84,7.83,0.55,0.51487213,0,0.0,0.0,3,0,10
197444000,198988000,474008341,85543123,542756,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.929999,13.5199995,8.46,0.47,0.5592035,0,0.0,0.0,3,0,10
197648000,199188000,474008581,85543357,542659,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.94,13.139999,9.03,0.44,0.601964,0,0.0,0.0,3,0,10
197852000,199396000,474008823,85543616,542571,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.96,12.679999,9.66,0.45,0.6511823,0,0.0,0.0,3,0,10
198056000,199600000,474009052,85543888,542480,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.969999,12.21,10.28,0.44,0.6997025,0,0.0,0.0,3,0,10
198260000,199800000,474009268,85544171,542397,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.99,11.719999,10.86,0.41,0.7470009,0,0.0,0.0,3,0,10
198464000,200008000,474009483,85544480,542311,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.01,11.17,11.44,0.42999998,0.7972664,0,0.0,0.0,3,0,10
198668000,200212000,474009683,85544800,542234,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.039999,10.599999,12.0199995,0.41,0.8477064,0,0.0,0.0,3,0,10
198872000,200412000,474009869,85545128,542155,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.06,10.01,12.57,0.37,0.89797187,0,0.0,0.0,3,0,10
199076000,200620000,474010050,85545485,542084,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.1,9.34,13.11,0.39,0.9519025,0,0.0,0.0,3,0,10
199280000,200820000,474010213,85545840,542004,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.14,8.7,13.59,0.39,1.0011208,0,0.0,0.0,3,0,10
199484000,201024000,474010367,85546216,541927,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.18,8.01,14.07,0.39,1.052957,0,0.0,0.0,3,0,10
199688000,201232000,474010511,85546612,541836,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.24,7.2799997,14.5,0.38,1.1051425,0,0.0,0.0,3,0,10
199892000,201432000,474010636,85547006,541753,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.3,6.58,14.92,0.39999998,1.1550589,0,0.0,0.0,3,0,10
200096000,201636000,474010750,85547416,541672,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.369999,5.8599997,15.28,0.38,1.2042772,0,0.0,0.0,3,0,10
200300000,201844000,474010853,85547845,541578,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.449999,5.1,15.66,0.45,1.2557644,0,0.0,0.0,3,0,10
200504000,202044000,474010939,85548266,541492,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.529999,4.4,15.95,0.45999998,1.3013175,0,0.0,0.0,3,0,10
200708000,202248000,474011012,85548703,541390,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.619999,3.6599998,16.199999,0.51,1.3480923,0,0.0,0.0,3,0,10
200912000,202456000,474011073,85549156,541292,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.71,2.87,16.47,0.56,1.3981832,0,0.0,0.0,3,0,10
201116000,202656000,474011119,85549598,541174,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.8,2.1599998,16.67,0.53999996,1.4414674,0,0.0,0.0,3,0,10
201320000,202860000,474011152,85550054,541042,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.9,1.38,16.85,0.65999997,1.4885913,0,0.0,0.0,3,0,10
201524000,203068000,474011171,85550523,540916,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.0,0.63,16.98,0.68,1.5332717,0,0.0,0.0,3,0,10
201728000,203268000,474011176,85550977,540784,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.1,-0.089999996,17.09,0.69,1.5760323,0,0.0,0.0,3,0,10
201932000,203472000,474011167,85551443,540629,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.21,-0.84999996,17.19,0.74,1.6203636,0,0.0,0.0,3,0,10
202136000,203680000,474011144,85551920,540469,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.31,-1.5999999,17.26,0.78999996,1.6632987,0,0.0,0.0,3,0,10
202340000,203880000,474011108,85552380,540306,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.41,-2.36,17.24,0.79999995,1.7072811,0,0.0,0.0,3,0,10
202544000,204088000,474011056,85552858,540132,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.51,-3.11,17.25,0.91999996,1.749169,0,0.0,0.0,3,0,10
202748000,204292000,474010992,85553326,539960,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.609999,-3.87,17.19,0.91999996,1.792453,0,0.0,0.0,3,0,10
202952000,204492000,474010915,85553782,539764,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.699999,-4.63,17.09,0.96999997,1.8355627,0,0.0,0.0,3,0,10
203156000,204700000,474010820,85554254,539551,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.789999,-5.41,16.98,1.04,1.879545,0,0.0,0.0,3,0,10
203360000,204904000,474010713,85554713,539349,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.88,-6.17,16.8,1.05,1.9228292,0,0.0,0.0,3,0,10
203564000,205104000,474010595,85555157,539128,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.949999,-6.91,16.55,1.09,1.9661133,0,0.0,0.0,3,0,10
203768000,205312000,474010458,85555613,538888,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.02,-7.7,16.32,1.11,2.011841,0,0.0,0.0,3,0,10
203972000,205516000,474010309,85556052,538636,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.08,-8.42,15.969999,1.1899999,2.0561724,0,0.0,0.0,3,0,10
204176000,205716000,474010150,85556473,538394,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.14,-9.2,15.66,1.2099999,2.1019,0,0.0,0.0,3,0,10
204380000,205924000,474009970,85556901,538136,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.19,-9.95,15.219999,1.28,2.1498966,0,0.0,0.0,3,0,10
204584000,206128000,474009780,85557308,537886,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.24,-10.71,14.75,1.3399999,2.1987658,0,0.0,0.0,3,0,10
204788000,206328000,474009580,85557696,537622,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.279999,-11.4,14.29,1.3,2.2439697,0,0.0,0.0,3,0,10
204992000,206536000,474009359,85558084,537349,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.32,-12.139999,13.7,1.31,2.295806,0,0.0,0.0,3,0,10
205196000,206740000,474009129,85558447,537071,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.359999,-12.88,13.059999,1.3199999,2.3493876,0,0.0,0.0,3,0,10
205400000,206940000,474008890,85558788,536818,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.39,-13.559999,12.4,1.27,2.4008749,0,0.0,0.0,3,0,10
205604000,207148000,474008628,85559121,536555,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.42,-14.259999,11.66,1.26,2.4563763,0,0.0,0.0,3,0,10
205808000,207348000,474008365,85559422,536305,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.449999,-14.889999,10.88,1.2099999,2.510307,0,0.0,0.0,3,0,10
206012000,207552000,474008085,85559705,536062,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.47,-15.5,10.03,1.16,2.5672047,0,0.0,0.0,3,0,10
206216000,207760000,474007788,85559970,535826,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.5,-16.09,9.09,1.11,2.6274185,0,0.0,0.0,3,0,10
206420000,207960000,474007493,85560200,535612,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.539999,-16.63,8.17,1.01,2.68484,0,0.0,0.0,3,0,10
206624000,208164000,474007182,85560409,535401,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.57,-17.1,7.2,0.96999997,2.7429595,0,0.0,0.0,3,0,10
206828000,208372000,474006856,85560595,535201,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.6,-17.529999,6.2,0.87,2.8012533,0,0.0,0.0,3,0,10
207032000,208572000,474006536,85560746,535021,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.64,-17.9,5.2,0.87,2.8586745,0,0.0,0.0,3,0,10
207236000,208776000,474006204,85560874,534863,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.68,-18.18,4.18,0.78,2.9150486,0,0.0,0.0,3,0,10
207440000,208984000,474005860,85560976,534702,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.72,-18.44,3.1899998,0.74,2.9702013,0,0.0,0.0,3,0,10
207644000,209184000,474005526,85561048,534555,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.76,-18.6,2.25,0.77,3.0208158,0,0.0,0.0,3,0,10
207848000,209388000,474005182,85561096,534411,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.789999,-18.75,1.29,0.71,3.0724776,0,0.0,0.0,3,0,10
208052000,209596000,474004829,85561118,534262,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.83,-18.84,0.32999998,0.74,3.1236157,0,0.0,0.0,3,0,10
208256000,209796000,474004489,85561115,534116,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.869999,-18.859999,-0.51,0.72999996,3.1689942,0,0.0,0.0,3,0,10
208460000,210004000,474004136,85561087,533964,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.9,-18.84,-1.4699999,0.72999996,3.2194343,0,0.0,0.0,3,0,10
208664000,210208000,474003789,85561036,533820,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.92,-18.779999,-2.31,0.66999996,3.26394,0,0.0,0.0,3,0,10
208868000,210408000,474003451,85560963,533664,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.939999,-18.68,-3.1299999,0.77,3.3075733,0,0.0,0.0,3,0,10
209072000,210616000,474003102,85560864,533512,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.96,-18.55,-3.97,0.76,3.3522537,0,0.0,0.0,3,0,10
209276000,210820000,474002763,85560745,533363,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.96,-18.35,-4.77,0.77,3.3957126,0,0.0,0.0,3,0,10
209480000,211020000,474002433,85560607,533217,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.96,-18.13,-5.5699997,0.69,3.4395201,0,0.0,0.0,3,0,10
209684000,211228000,474002096,85560441,533065,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.96,-17.85,-6.3599997,0.75,3.483677,0,0.0,0.0,3,0,10
209888000,211432000,474001770,85560257,532914,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.939999,-17.55,-7.14,0.72999996,3.528183,0,0.0,0.0,3,0,10
210092000,211632000,474001457,85560056,532772,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.92,-17.199999,-7.91,0.68,3.5728633,0,0.0,0.0,3,0,10
210296000,211840000,474001138,85559827,532632,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.89,-16.779999,-8.69,0.66999996,3.6196382,0,0.0,0.0,3,0,10
210500000,212044000,474000833,85559580,532506,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.85,-16.31,-9.46,0.59,3.6672857,0,0.0,0.0,3,0,10
210704000,212244000,474000544,85559318,532394,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.8,-15.799999,-10.19,0.51,3.7145844,0,0.0,0.0,3,0,10
210908000,212452000,474000253,85559024,532297,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.74,-15.19,-10.99,0.39,3.7678165,0,0.0,0.0,3,0,10
211112000,212656000,473999980,85558715,532223,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.66,-14.5,-11.74,0.28,3.8224454,0,0.0,0.0,3,0,10
211316000,212856000,473999725,85558392,532187,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.57,-13.759999,-12.46,0.19,3.8772488,0,0.0,0.0,3,0,10
211520000,213064000,473999474,85558036,532180,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.46,-12.91,-13.17,-0.02,3.9367645,0,0.0,0.0,3,0,10
211724000,213264000,473999249,85557675,532223,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.35,-12.0199995,-13.87,-0.22999999,3.9982002,0,0.0,0.0,3,0,10
211928000,213468000,473999037,85557291,532293,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.22,-11.03,-14.509999,-0.52,4.0624285,0,0.0,0.0,3,0,10
212132000,213676000,473998841,85556879,532423,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,18.08,-9.929999,-15.07,-0.76,4.129449,0,0.0,0.0,3,0,10
212336000,213876000,473998671,85556470,532595,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.94,-8.849999,-15.61,-1.02,4.196295,0,0.0,0.0,3,0,10
212540000,214080000,473998519,85556040,532825,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.779999,-7.72,-16.01,-1.25,4.263141,0,0.0,0.0,3,0,10
212744000,214288000,473998386,85555590,533113,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.609999,-6.5099998,-16.38,-1.49,4.333827,0,0.0,0.0,3,0,10
212948000,214488000,473998278,85555151,533428,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.44,-5.44,-16.6,-1.66,4.395612,0,0.0,0.0,3,0,10
213152000,214692000,473998188,85554699,533786,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.27,-4.35,-16.73,-1.8399999,4.45792,0,0.0,0.0,3,0,10
213356000,214900000,473998116,85554235,534174,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,17.109999,-3.36,-16.75,-1.9499999,4.513945,0,0.0,0.0,3,0,10
213560000,215100000,473998064,85553788,534573,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.89,-2.4299998,-16.699999,-1.9699999,4.5673523,0,0.0,0.0,3,0,10
213764000,215304000,473998027,85553338,534975,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,16.42,-1.56,-16.34,-2.0,4.6169195,0,0.0,0.0,3,0,10
213968000,215512000,473998005,85552891,535394,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.94,-0.81,-15.94,-2.01,4.6609015,0,0.0,0.0,3,0,10
214172000,215712000,473997996,85552472,535797,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.549999,-0.22,-15.549999,-1.9699999,4.698077,0,0.0,0.0,3,0,10
214376000,215916000,473997997,85552053,536191,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,15.2,0.28,-15.219999,-1.81,4.7308893,0,0.0,0.0,3,0,10
214580000,216124000,473998006,85551637,536549,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,14.889999,0.66999996,-14.889999,-1.65,4.757244,0,0.0,0.0,3,0,10
214784000,216324000,473998021,85551245,536857,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,14.62,0.98999995,-14.589999,-1.43,4.7804565,0,0.0,0.0,3,0,10
214988000,216532000,473998042,85550844,537134,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,14.38,1.25,-14.309999,-1.2099999,4.799481,0,0.0,0.0,3,0,10
215192000,216736000,473998067,85550458,537347,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,14.17,1.49,-14.11,-0.95,4.817632,0,0.0,0.0,3,0,10
215396000,216936000,473998096,85550085,537513,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,14.0,1.66,-13.9,-0.71999997,4.831071,0,0.0,0.0,3,0,10
215600000,217144000,473998129,85549701,537642,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.849999,1.8199999,-13.71,-0.51,4.8446846,0,0.0,0.0,3,0,10
215804000,217348000,473998163,85549330,537721,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.74,1.9599999,-13.599999,-0.28,4.8555055,0,0.0,0.0,3,0,10
216008000,217548000,473998199,85548969,537755,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.65,2.04,-13.49,-0.06,4.8628364,0,0.0,0.0,3,0,10
216212000,217756000,473998239,85548597,537754,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.57,2.1499999,-13.42,0.099999994,4.8717375,0,0.0,0.0,3,0,10
216416000,217960000,473998279,85548233,537734,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.5199995,2.19,-13.349999,0.17,4.875228,0,0.0,0.0,3,0,10
216620000,218160000,473998319,85547878,537678,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.49,2.25,-13.29,0.34,4.880464,0,0.0,0.0,3,0,10
216824000,218368000,473998361,85547509,537591,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.469999,2.25,-13.28,0.44,4.8806386,0,0.0,0.0,3,0,10
217028000,218572000,473998404,85547149,537487,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.46,2.27,-13.259999,0.45999998,4.882384,0,0.0,0.0,3,0,10
217232000,218772000,473998445,85546795,537390,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.469999,2.3,-13.299999,0.53999996,4.8836055,0,0.0,0.0,3,0,10
217436000,218980000,473998488,85546426,537262,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.48,2.25,-13.2699995,0.53999996,4.880464,0,0.0,0.0,3,0,10
217640000,219184000,473998529,85546064,537151,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.5,2.26,-13.299999,0.58,4.8806386,0,0.0,0.0,3,0,10
217844000,219384000,473998569,85545709,537031,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.5199995,2.2,-13.349999,0.59,4.876101,0,0.0,0.0,3,0,10
218048000,219592000,473998610,85545339,536920,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.54,2.1499999,-13.36,0.5,4.8719115,0,0.0,0.0,3,0,10
218252000,219792000,473998648,85544982,536818,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.559999,2.07,-13.4,0.53,4.865978,0,0.0,0.0,3,0,10
218456000,219996000,473998686,85544618,536728,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.58,2.03,-13.42,0.45,4.8624873,0,0.0,0.0,3,0,10
218660000,220204000,473998723,85544246,536642,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.58,1.93,-13.45,0.39999998,4.854982,0,0.0,0.0,3,0,10
218864000,220404000,473998758,85543887,536569,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.59,1.8499999,-13.469999,0.35999998,4.8492227,0,0.0,0.0,3,0,10
219068000,220608000,473998791,85543521,536502,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.59,1.77,-13.48,0.22,4.8429394,0,0.0,0.0,3,0,10
219272000,220816000,473998823,85543148,536457,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.59,1.67,-13.49,0.17999999,4.835958,0,0.0,0.0,3,0,10
219476000,221016000,473998853,85542788,536421,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.58,1.5899999,-13.49,0.14,4.8298492,0,0.0,0.0,3,0,10
219680000,221220000,473998880,85542420,536399,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.559999,1.4599999,-13.49,0.08,4.820425,0,0.0,0.0,3,0,10
219884000,221428000,473998907,85542047,536384,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.54,1.38,-13.469999,0.03,4.814491,0,0.0,0.0,3,0,10
220088000,221628000,473998931,85541688,536370,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.5199995,1.25,-13.429999,0.0,4.805764,0,0.0,0.0,3,0,10
220292000,221832000,473998954,85541323,536372,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.49,1.17,-13.45,-0.03,4.799132,0,0.0,0.0,3,0,10
220496000,222040000,473998976,85540951,536377,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.46,1.0799999,-13.42,-0.049999997,4.7931976,0,0.0,0.0,3,0,10
220700000,222240000,473998994,85540594,536401,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.42,1.0,-13.37,-0.049999997,4.787438,0,0.0,0.0,3,0,10
220904000,222444000,473999012,85540230,536413,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.389999,0.9,-13.34,-0.089999996,4.780282,0,0.0,0.0,3,0,10
221108000,222652000,473999028,85539860,536437,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.349999,0.81,-13.309999,-0.07,4.7733006,0,0.0,0.0,3,0,10
221312000,222852000,473999043,85539506,536457,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.309999,0.77,-13.28,-0.089999996,4.7705083,0,0.0,0.0,3,0,10
221516000,223060000,473999057,85539137,536477,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.28,0.69,-13.2699995,-0.089999996,4.7643995,0,0.0,0.0,3,0,10
221720000,223264000,473999069,85538777,536496,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.25,0.57,-13.219999,-0.12,4.756022,0,0.0,0.0,3,0,10
221924000,223464000,473999079,85538425,536521,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.219999,0.53999996,-13.219999,-0.089999996,4.7539277,0,0.0,0.0,3,0,10
222128000,223672000,473999089,85538059,536548,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.179999,0.48,-13.17,-0.089999996,4.749041,0,0.0,0.0,3,0,10
222332000,223876000,473999097,85537701,536567,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.15,0.41,-13.15,-0.099999994,4.7439795,0,0.0,0.0,3,0,10
222536000,224076000,473999105,85537351,536585,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.12,0.35,-13.12,-0.089999996,4.7390924,0,0.0,0.0,3,0,10
222740000,224284000,473999111,85536988,536611,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.09,0.32999998,-13.07,-0.089999996,4.7378707,0,0.0,0.0,3,0,10
222944000,224488000,473999116,85536633,536622,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.07,0.26,-13.07,-0.04,4.7322855,0,0.0,0.0,3,0,10
223148000,224688000,473999120,85536285,536631,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.04,0.21,-13.03,-0.049999997,4.7284455,0,0.0,0.0,3,0,10
223352000,224896000,473999124,85535924,536646,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,13.009999,0.17999999,-13.009999,-0.02,4.7263513,0,0.0,0.0,3,0,10
223556000,225100000,473999127,85535570,536662,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.99,0.13,-13.009999,-0.07,4.7230353,0,0.0,0.0,3,0,10
223760000,225300000,473999129,85535224,536672,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.969999,0.11,-12.96,-0.099999994,4.7211156,0,0.0,0.0,3,0,10
223964000,225508000,473999131,85534864,536687,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.94,0.07,-12.929999,-0.06,4.718148,0,0.0,0.0,3,0,10
224168000,225712000,473999132,85534512,536695,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.92,0.04,-12.91,-0.11,4.7155304,0,0.0,0.0,3,0,10
224372000,225912000,473999132,85534169,536707,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.9,0.0,-12.889999,-0.04,4.712563,0,0.0,0.0,3,0,10
224576000,226120000,473999132,85533812,536719,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.87,-0.01,-12.88,-0.06,4.711516,0,0.0,0.0,3,0,10
224780000,226320000,473999132,85533469,536740,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.849999,-0.04,-12.84,-0.06,4.708898,0,0.0,0.0,3,0,10
224984000,226524000,473999131,85533120,536749,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.83,-0.06,-12.849999,-0.08,4.7076764,0,0.0,0.0,3,0,10
225188000,226732000,473999130,85532765,536761,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.799999,-0.06,-12.79,-0.01,4.7069783,0,0.0,0.0,3,0,10
225392000,226932000,473999128,85532424,536767,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.66,-0.08,-12.65,-0.02,4.705233,0,0.0,0.0,3,0,10
225596000,227136000,473999127,85532085,536772,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.29,-0.089999996,-12.29,0.11,4.7045345,0,0.0,0.0,3,0,10
225800000,227344000,473999125,85531748,536700,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.0,-0.14,-12.0,0.57,4.6998224,0,0.0,0.0,3,0,10
226004000,227544000,473999123,85531431,536494,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.809999,-0.099999994,-11.82,1.36,4.703139,0,0.0,0.0,3,0,10
226208000,227748000,473999120,85531112,536157,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.69,-0.12,-11.66,1.88,4.701568,0,0.0,0.0,3,0,10
226412000,227956000,473999117,85530789,535733,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.63,-0.19,-11.639999,2.22,4.695808,0,0.0,0.0,3,0,10
226616000,228156000,473999114,85530479,535265,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.63,-0.22,-11.63,2.51,4.69319,0,0.0,0.0,3,0,10
226820000,228360000,473999109,85530162,534737,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.67,-0.24,-11.66,2.6799998,4.6916194,0,0.0,0.0,3,0,10
227024000,228568000,473999105,85529838,534156,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.75,-0.26,-11.74,2.78,4.6902227,0,0.0,0.0,3,0,10
227228000,228768000,473999099,85529523,533605,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.84,-0.29999998,-11.84,2.82,4.6863832,0,0.0,0.0,3,0,10
