timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
68580000,0.7062192,-0.014766096,0.014375732,0.7076997,0.0,0.0,0.0,0.0,0
68592000,0.70622206,-0.01477288,0.014373855,0.70769674,0.0,0.0,0.0,0.0,0
68604000,0.70622486,-0.014778224,0.014374006,0.7076938,0.0,0.0,0.0,0.0,0
68616000,0.7062277,-0.014783089,0.014375217,0.7076909,0.0,0.0,0.0,0.0,0
68628000,0.7062306,-0.01478919,0.014375723,0.70768785,0.0,0.0,0.0,0.0,0
68640000,0.70623356,-0.014796445,0.014375552,0.70768476,0.0,0.0,0.0,0.0,0
68652000,0.7062366,-0.01480471,0.014374662,0.70768154,0.0,0.0,0.0,0.0,0
68664000,0.7062397,-0.014813908,0.014373079,0.70767826,0.0,0.0,0.0,0.0,0
68676000,0.70624286,-0.014823082,0.014371668,0.707675,0.0,0.0,0.0,0.0,0
68688000,0.70624596,-0.014831379,0.01437123,0.7076717,0.0,0.0,0.0,0.0,0
68700000,0.7062491,-0.014839712,0.014370909,0.7076684,0.0,0.0,0.0,0.0,0
68712000,0.7062522,-0.014846343,0.014372356,0.7076651,0.0,0.0,0.0,0.0,0
68724000,0.7062554,-0.014851382,0.014375481,0.7076618,0.0,0.0,0.0,0.0,0
68736000,0.70625854,-0.014854873,0.014380141,0.7076585,0.0,0.0,0.0,0.0,0
68748000,0.7062617,-0.014858543,0.014384452,0.70765513,0.0,0.0,0.0,0.0,0
68760000,0.706265,-0.014863223,0.014387589,0.70765173,0.0,0.0,0.0,0.0,0
68772000,0.70626825,-0.014868801,0.014389567,0.7076483,0.0,0.0,0.0,0.0,0
68784000,0.7062716,-0.014874373,0.014391328,0.7076448,0.0,0.0,0.0,0.0,0
68796000,0.7062749,-0.014879683,0.014393167,0.7076413,0.0,0.0,0.0,0.0,0
68808000,0.7062783,-0.014883577,0.014396205,0.7076378,0.0,0.0,0.0,0.0,0
68820000,0.7062817,-0.0148867145,0.014399782,0.70763427,0.0,0.0,0.0,0.0,0
68832000,0.70628524,-0.014890763,0.014402099,0.70763063,0.0,0.0,0.0,0.0,0
68844000,0.7062888,-0.014895014,0.01440254,0.70762694,0.0,0.0,0.0,0.0,0
68856000,0.70629245,-0.014898369,0.014400063,0.7076233,0.0,0.0,0.0,0.0,0
68868000,0.7062962,-0.014902363,0.014396274,0.7076196,0.0,0.0,0.0,0.0,0
68880000,0.7062999,-0.0149063915,0.014392362,0.70761585,0.0,0.0,0.0,0.0,0
68892000,0.7063037,-0.01491133,0.014387454,0.7076121,0.0,0.0,0.0,0.0,0
68904000,0.70630753,-0.014915494,0.014383333,0.7076083,0.0,0.0,0.0,0.0,0
68916000,0.7063113,-0.014918101,0.014380765,0.70760447,0.0,0.0,0.0,0.0,0
68928000,0.70631504,-0.014919201,0.0143795945,0.7076007,0.0,0.0,0.0,0.0,0
68940000,0.70631886,-0.014920639,0.014378046,0.70759696,0.0,0.0,0.0,0.0,0
68952000,0.7063226,-0.014923218,0.014375271,0.7075932,0.0,0.0,0.0,0.0,0
68964000,0.7063264,-0.01492661,0.014371651,0.7075894,0.0,0.0,0.0,0.0,0
68976000,0.7063302,-0.014928826,0.014369271,0.70758563,0.0,0.0,0.0,0.0,0
68988000,0.70633394,-0.01493136,0.014366606,0.7075819,0.0,0.0,0.0,0.0,0
69000000,0.7063378,-0.014935058,0.014362852,0.70757806,0.0,0.0,0.0,0.0,0
69012000,0.7063417,-0.014939517,0.014358315,0.7075741,0.0,0.0,0.0,0.0,0
69024000,0.7063456,-0.014944391,0.014353285,0.70757025,0.0,0.0,0.0,0.0,0
69036000,0.70634955,-0.014950213,0.014347219,0.7075663,0.0,0.0,0.0,0.0,0
69048000,0.7063535,-0.014956044,0.014341027,0.7075624,0.0,0.0,0.0,0.0,0
69060000,0.70635736,-0.014961095,0.014335586,0.7075585,0.0,0.0,0.0,0.0,0
69072000,0.7063613,-0.014967094,0.014329152,0.7075546,0.0,0.0,0.0,0.0,0
69084000,0.7063653,-0.014973997,0.014321789,0.7075506,0.0,0.0,0.0,0.0,0
69096000,0.7063694,-0.014981738,0.014313539,0.70754653,0.0,0.0,0.0,0.0,0
69108000,0.70637345,-0.014989333,0.014305243,0.7075425,0.0,0.0,0.0,0.0,0
69120000,0.7063775,-0.014995105,0.014298609,0.7075384,0.0,0.0,0.0,0.0,0
69132000,0.70638144,-0.014999114,0.014293506,0.7075345,0.0,0.0,0.0,0.0,0
69144000,0.7063854,-0.015001466,0.014289848,0.7075306,0.0,0.0,0.0,0.0,0
69156000,0.7063892,-0.015002586,0.014287309,0.7075268,0.0,0.0,0.0,0.0,0
69168000,0.70639306,-0.0150045,0.014283801,0.707523,0.0,0.0,0.0,0.0,0
69180000,0.706397,-0.015007458,0.014279121,0.70751905,0.0,0.0,0.0,0.0,0
69192000,0.70640105,-0.015011361,0.014273294,0.7075151,0.0,0.0,0.0,0.0,0
69204000,0.7064051,-0.015016091,0.014266325,0.70751107,0.0,0.0,0.0,0.0,0
69216000,0.7064092,-0.015021607,0.014258288,0.707507,0.0,0.0,0.0,0.0,0
69228000,0.7064133,-0.015027541,0.014249502,0.70750296,0.0,0.0,0.0,0.0,0
69240000,0.70641744,-0.015031902,0.014242022,0.7074989,0.0,0.0,0.0,0.0,0
69252000,0.70642155,-0.01503623,0.01423435,0.70749485,0.0,0.0,0.0,0.0,0
69264000,0.70642567,-0.01503965,0.01422737,0.7074908,0.0,0.0,0.0,0.0,0
69276000,0.70642984,-0.015042237,0.014221023,0.70748675,0.0,0.0,0.0,0.0,0
69288000,0.706434,-0.015044804,0.014214378,0.70748264,0.0,0.0,0.0,0.0,0
69300000,0.70643824,-0.015046513,0.014208274,0.7074785,0.0,0.0,0.0,0.0,0
69312000,0.7064424,-0.0150473695,0.014202685,0.70747447,0.0,0.0,0.0,0.0,0
69324000,0.7064465,-0.015046865,0.01419813,0.7074704,0.0,0.0,0.0,0.0,0
69336000,0.70645076,-0.015046818,0.014192893,0.70746636,0.0,0.0,0.0,0.0,0
69348000,0.7064549,-0.015045476,0.014188709,0.7074623,0.0,0.0,0.0,0.0,0
69356000,0.7064577,-0.015044049,0.014186356,0.7074596,0.0,0.0,0.0,0.0,0
69372000,0.7064633,-0.015040125,0.01418246,0.70745414,0.0,0.0,0.0,0.0,0
69384000,0.7064675,-0.015037829,0.014178523,0.70745003,0.0,0.0,0.0,0.0,0
69396000,0.70647186,-0.015036603,0.01417325,0.70744586,0.0,0.0,0.0,0.0,0
69408000,0.7064763,-0.015036355,0.014166688,0.7074416,0.0,0.0,0.0,0.0,0
69420000,0.7064807,-0.015036756,0.0141592175,0.70743734,0.0,0.0,0.0,0.0,0
69432000,0.70648515,-0.015037538,0.014151205,0.707433,0.0,0.0,0.0,0.0,0
69444000,0.70648974,-0.015039224,0.014142105,0.7074286,0.0,0.0,0.0,0.0,0
69456000,0.7064944,-0.0150415,0.014132292,0.70742404,0.0,0.0,0.0,0.0,0
69468000,0.70649904,-0.015042304,0.014123753,0.7074196,0.0,0.0,0.0,0.0,0
69480000,0.7065038,-0.015043124,0.01411495,0.707415,0.0,0.0,0.0,0.0,0
69492000,0.7065085,-0.015043937,0.014105922,0.7074104,0.0,0.0,0.0,0.0,0
69504000,0.7065132,-0.015044982,0.014098579,0.70740587,0.0,0.0,0.0,0.0,0
69516000,0.70651805,-0.01504714,0.014090337,0.70740116,0.0,0.0,0.0,0.0,0
69528000,0.7065229,-0.015050127,0.014081028,0.70739645,0.0,0.0,0.0,0.0,0
69540000,0.70652777,-0.01505304,0.014071581,0.7073917,0.0,0.0,0.0,0.0,0
69552000,0.7065327,-0.015055041,0.01406282,0.70738685,0.0,0.0,0.0,0.0,0
69564000,0.7065377,-0.01505751,0.01405323,0.707382,0.0,0.0,0.0,0.0,0
69576000,0.70654273,-0.01505844,0.014044853,0.70737714,0.0,0.0,0.0,0.0,0
69588000,0.7065477,-0.015057602,0.014037862,0.70737237,0.0,0.0,0.0,0.0,0
69600000,0.7065526,-0.015055105,0.014032185,0.7073676,0.0,0.0,0.0,0.0,0
69608000,0.7065559,-0.015052582,0.014029137,0.7073645,0.0,0.0,0.0,0.0,0
69624000,0.70656234,-0.015045488,0.014024727,0.70735824,0.0,0.0,0.0,0.0,0
69636000,0.7065672,-0.015039342,0.014022002,0.7073536,0.0,0.0,0.0,0.0,0
69648000,0.7065722,-0.015034023,0.014018206,0.7073488,0.0,0.0,0.0,0.0,0
69660000,0.7065771,-0.015028301,0.014014472,0.70734406,0.0,0.0,0.0,0.0,0
69672000,0.7065821,-0.015023629,0.014009406,0.7073393,0.0,0.0,0.0,0.0,0
69684000,0.70658714,-0.015019924,0.014003061,0.70733446,0.0,0.0,0.0,0.0,0
69696000,0.70659226,-0.015017165,0.013995545,0.7073296,0.0,0.0,0.0,0.0,0
69708000,0.7065973,-0.015013605,0.013988661,0.7073247,0.0,0.0,0.0,0.0,0
69720000,0.7066024,-0.015008757,0.0139829395,0.70731986,0.0,0.0,0.0,0.0,0
69732000,0.7066075,-0.015004692,0.01397634,0.70731497,0.0,0.0,0.0,0.0,0
69744000,0.7066127,-0.015001587,0.01396858,0.70731,0.0,0.0,0.0,0.0,0
69756000,0.70661795,-0.014999393,0.013959733,0.707305,0.0,0.0,0.0,0.0,0
69768000,0.7066232,-0.014998049,0.01394985,0.70729995,0.0,0.0,0.0,0.0,0
69780000,0.70662844,-0.014997514,0.0139390025,0.70729494,0.0,0.0,0.0,0.0,0
69792000,0.7066338,-0.01499751,0.01392759,0.7072898,0.0,0.0,0.0,0.0,0
69804000,0.70663905,-0.014996014,0.013917624,0.7072848,0.0,0.0,0.0,0.0,0
69816000,0.70664436,-0.014994587,0.013907629,0.70727974,0.0,0.0,0.0,0.0,0
69828000,0.70664966,-0.014992313,0.013898498,0.7072747,0.0,0.0,0.0,0.0,0
69840000,0.7066549,-0.014989166,0.013890154,0.7072696,0.0,0.0,0.0,0.0,0
69852000,0.7066602,-0.014986606,0.013881199,0.70726454,0.0,0.0,0.0,0.0,0
69864000,0.70666546,-0.014982591,0.013873649,0.7072596,0.0,0.0,0.0,0.0,0
69876000,0.70667064,-0.014978676,0.013866031,0.7072546,0.0,0.0,0.0,0.0,0
69888000,0.7066759,-0.014975734,0.013857552,0.7072496,0.0,0.0,0.0,0.0,0
69900000,0.70668113,-0.014973684,0.013848292,0.7072446,0.0,0.0,0.0,0.0,0
69912000,0.7066865,-0.01497217,0.01383866,0.70723945,0.0,0.0,0.0,0.0,0
69924000,0.70669174,-0.014969113,0.013830641,0.70723444,0.0,0.0,0.0,0.0,0
69936000,0.706697,-0.01496518,0.013823568,0.7072294,0.0,0.0,0.0,0.0,0
69948000,0.7067023,-0.014962103,0.013815695,0.70722437,0.0,0.0,0.0,0.0,0
69960000,0.70670754,-0.014959842,0.013807082,0.7072193,0.0,0.0,0.0,0.0,0
69972000,0.70671284,-0.014958409,0.013797826,0.70721424,0.0,0.0,0.0,0.0,0
69984000,0.70671815,-0.014957462,0.013788252,0.7072091,0.0,0.0,0.0,0.0,0
69996000,0.70672345,-0.014955902,0.013779549,0.70720404,0.0,0.0,0.0,0.0,0
70008000,0.70672876,-0.014955165,0.013770246,0.70719886,0.0,0.0,0.0,0.0,0
70020000,0.7067342,-0.014955152,0.013760324,0.7071937,0.0,0.0,0.0,0.0,0
70032000,0.7067396,-0.014955857,0.013749852,0.7071885,0.0,0.0,0.0,0.0,0
70044000,0.70674497,-0.014957219,0.013738846,0.70718324,0.0,0.0,0.0,0.0,0
70056000,0.7067504,-0.014959244,0.013727378,0.707178,0.0,0.0,0.0,0.0,0
70068000,0.7067559,-0.014961933,0.013715515,0.70717275,0.0,0.0,0.0,0.0,0
70080000,0.70676136,-0.014965256,0.013703284,0.7071674,0.0,0.0,0.0,0.0,0
70092000,0.7067669,-0.0149694905,0.013690442,0.707162,0.0,0.0,0.0,0.0,0
70104000,0.70677257,-0.014974811,0.013676704,0.70715654,0.0,0.0,0.0,0.0,0
70116000,0.7067782,-0.014980594,0.013662683,0.707151,0.0,0.0,0.0,0.0,0
70128000,0.7067839,-0.014986804,0.013648388,0.7071455,0.0,0.0,0.0,0.0,0
70140000,0.70678955,-0.014993857,0.013634274,0.7071399,0.0,0.0,0.0,0.0,0
70152000,0.7067953,-0.015001549,0.013620177,0.7071343,0.0,0.0,0.0,0.0,0
70164000,0.70680094,-0.015008562,0.01360824,0.70712876,0.0,0.0,0.0,0.0,0
70176000,0.7068066,-0.015016297,0.013599655,0.7071231,0.0,0.0,0.0,0.0,0
70188000,0.70681226,-0.015026419,0.013592555,0.7071174,0.0,0.0,0.0,0.0,0
70200000,0.7068179,-0.015038103,0.013586166,0.7071116,0.0,0.0,0.0,0.0,0
70212000,0.70682365,-0.015051913,0.013581102,0.7071057,0.0,0.0,0.0,0.0,0
70224000,0.70682937,-0.01506769,0.013577248,0.70709974,0.0,0.0,0.0,0.0,0
70236000,0.7068351,-0.015085102,0.013574318,0.70709366,0.0,0.0,0.0,0.0,0
70248000,0.7068408,-0.01510225,0.01357103,0.70708764,0.0,0.0,0.0,0.0,0
70260000,0.7068466,-0.015118155,0.01356866,0.70708156,0.0,0.0,0.0,0.0,0
70272000,0.7068525,-0.015134016,0.013565456,0.70707536,0.0,0.0,0.0,0.0,0
70284000,0.7068585,-0.01514949,0.013561115,0.70706916,0.0,0.0,0.0,0.0,0
70296000,0.7068645,-0.01516281,0.013557345,0.7070629,0.0,0.0,0.0,0.0,0
70308000,0.7068705,-0.015174912,0.013553146,0.7070567,0.0,0.0,0.0,0.0,0
70320000,0.7068766,-0.01518798,0.013548911,0.70705044,0.0,0.0,0.0,0.0,0
70332000,0.7068827,-0.015202635,0.013545322,0.7070441,0.0,0.0,0.0,0.0,0
70344000,0.70688885,-0.015218748,0.013542358,0.7070377,0.0,0.0,0.0,0.0,0
70356000,0.70689505,-0.015234174,0.013540796,0.7070312,0.0,0.0,0.0,0.0,0
70368000,0.7069013,-0.015250043,0.013539358,0.7070246,0.0,0.0,0.0,0.0,0
70380000,0.7069077,-0.015266936,0.013538093,0.7070179,0.0,0.0,0.0,0.0,0
70392000,0.70691407,-0.015282427,0.013536348,0.70701116,0.0,0.0,0.0,0.0,0
70404000,0.7069205,-0.015296017,0.013534111,0.7070045,0.0,0.0,0.0,0.0,0
70416000,0.70692694,-0.015307718,0.0135336025,0.7069978,0.0,0.0,0.0,0.0,0
70428000,0.70693344,-0.01531887,0.013533086,0.7069911,0.0,0.0,0.0,0.0,0
70440000,0.70694,-0.015330112,0.013531487,0.7069843,0.0,0.0,0.0,0.0,0
70452000,0.70694673,-0.015342066,0.0135294935,0.70697737,0.0,0.0,0.0,0.0,0
70464000,0.70695347,-0.015352489,0.013526628,0.70697045,0.0,0.0,0.0,0.0,0
70476000,0.7069603,-0.015363584,0.01352335,0.7069634,0.0,0.0,0.0,0.0,0
70488000,0.7069672,-0.015373154,0.013520956,0.7069564,0.0,0.0,0.0,0.0,0
70500000,0.706974,-0.015380274,0.013519543,0.7069494,0.0,0.0,0.0,0.0,0
70512000,0.70698094,-0.015386638,0.01351673,0.70694244,0.0,0.0,0.0,0.0,0
70524000,0.7069879,-0.015392239,0.013512602,0.7069354,0.0,0.0,0.0,0.0,0
70536000,0.706995,-0.015395382,0.013509487,0.7069283,0.0,0.0,0.0,0.0,0
70548000,0.707002,-0.015397448,0.013509094,0.7069213,0.0,0.0,0.0,0.0,0
70560000,0.707009,-0.015399953,0.013509808,0.7069142,0.0,0.0,0.0,0.0,0
70572000,0.7070161,-0.015402027,0.013509544,0.70690703,0.0,0.0,0.0,0.0,0
70584000,0.70702326,-0.0154046845,0.013508194,0.7068999,0.0,0.0,0.0,0.0,0
70596000,0.7070304,-0.015409239,0.013507153,0.7068926,0.0,0.0,0.0,0.0,0
70608000,0.7070376,-0.015415663,0.013506474,0.7068853,0.0,0.0,0.0,0.0,0
70620000,0.7070449,-0.015423901,0.013506181,0.7068778,0.0,0.0,0.0,0.0,0
70632000,0.70705223,-0.015433025,0.013507144,0.7068703,0.0,0.0,0.0,0.0,0
70644000,0.70705944,-0.0154415,0.013510672,0.7068628,0.0,0.0,0.0,0.0,0
70656000,0.7070668,-0.015451032,0.01351498,0.70685524,0.0,0.0,0.0,0.0,0
70668000,0.707074,-0.015458514,0.013520436,0.7068477,0.0,0.0,0.0,0.0,0
70680000,0.70708126,-0.0154648125,0.013524863,0.7068402,0.0,0.0,0.0,0.0,0
70692000,0.7070886,-0.01547062,0.013528998,0.7068327,0.0,0.0,0.0,0.0,0
70704000,0.7070958,-0.015475745,0.013534297,0.70682526,0.0,0.0,0.0,0.0,0
70716000,0.70710313,-0.015479589,0.013540101,0.70681775,0.0,0.0,0.0,0.0,0
70728000,0.7071104,-0.015481633,0.013546892,0.7068103,0.0,0.0,0.0,0.0,0
70740000,0.7071177,-0.015485193,0.013553851,0.70680285,0.0,0.0,0.0,0.0,0
70752000,0.70712495,-0.015489858,0.013560088,0.7067953,0.0,0.0,0.0,0.0,0
70764000,0.7071322,-0.015496181,0.013566262,0.70678777,0.0,0.0,0.0,0.0,0
70776000,0.7071395,-0.015503386,0.013572273,0.7067802,0.0,0.0,0.0,0.0,0
70788000,0.7071467,-0.015509679,0.013580334,0.7067727,0.0,0.0,0.0,0.0,0
70800000,0.70715386,-0.015515387,0.013590513,0.70676523,0.0,0.0,0.0,0.0,0
70812000,0.707161,-0.015521904,0.013600027,0.7067577,0.0,0.0,0.0,0.0,0
70824000,0.7071682,-0.015530024,0.013609173,0.7067502,0.0,0.0,0.0,0.0,0
70836000,0.7071754,-0.015539642,0.013617997,0.70674264,0.0,0.0,0.0,0.0,0
70848000,0.7071825,-0.015550592,0.013626515,0.7067351,0.0,0.0,0.0,0.0,0
70860000,0.7071897,-0.015561969,0.0136351,0.7067275,0.0,0.0,0.0,0.0,0
70872000,0.70719683,-0.015572555,0.013641976,0.70672,0.0,0.0,0.0,0.0,0
70884000,0.7072039,-0.015580662,0.013648385,0.70671254,0.0,0.0,0.0,0.0,0
70896000,0.707211,-0.015585562,0.013655171,0.7067052,0.0,0.0,0.0,0.0,0
70908000,0.70721805,-0.015588662,0.013663537,0.706698,0.0,0.0,0.0,0.0,0
70920000,0.707225,-0.0155923795,0.01367228,0.7066908,0.0,0.0,0.0,0.0,0
70932000,0.70723194,-0.015597563,0.01368058,0.7066836,0.0,0.0,0.0,0.0,0
70944000,0.7072388,-0.015603256,0.01368932,0.7066764,0.0,0.0,0.0,0.0,0
70956000,0.7072455,-0.015607561,0.013699994,0.7066694,0.0,0.0,0.0,0.0,0
70968000,0.7072522,-0.015609638,0.013710428,0.7066624,0.0,0.0,0.0,0.0,0
70980000,0.7072588,-0.015609091,0.013720702,0.7066556,0.0,0.0,0.0,0.0,0
70992000,0.70726544,-0.015606627,0.013730213,0.7066489,0.0,0.0,0.0,0.0,0
71004000,0.70727205,-0.015603972,0.013737235,0.7066422,0.0,0.0,0.0,0.0,0
71016000,0.70727867,-0.015601376,0.013742152,0.70663553,0.0,0.0,0.0,0.0,0
71028000,0.7072852,-0.015600327,0.013746579,0.70662886,0.0,0.0,0.0,0.0,0
71040000,0.7072917,-0.015599311,0.013752553,0.7066223,0.0,0.0,0.0,0.0,0
71052000,0.70729804,-0.015598453,0.013760071,0.7066158,0.0,0.0,0.0,0.0,0
71064000,0.7073044,-0.015599476,0.0137673905,0.7066093,0.0,0.0,0.0,0.0,0
71076000,0.70731074,-0.015602123,0.013774371,0.70660275,0.0,0.0,0.0,0.0,0
71088000,0.70731705,-0.015605202,0.013781663,0.70659626,0.0,0.0,0.0,0.0,0
71100000,0.7073233,-0.015608901,0.013789417,0.70658976,0.0,0.0,0.0,0.0,0
71112000,0.7073296,-0.015612759,0.013795502,0.70658326,0.0,0.0,0.0,0.0,0
71124000,0.70733577,-0.0156180225,0.013801269,0.7065768,0.0,0.0,0.0,0.0,0
71136000,0.70734197,-0.015624883,0.013807012,0.7065704,0.0,0.0,0.0,0.0,0
71148000,0.70734805,-0.015632402,0.013813614,0.70656395,0.0,0.0,0.0,0.0,0
71160000,0.7073541,-0.015638957,0.013822248,0.7065576,0.0,0.0,0.0,0.0,0
71172000,0.7073602,-0.015645066,0.013829282,0.7065512,0.0,0.0,0.0,0.0,0
71184000,0.7073663,-0.01564899,0.013835921,0.70654494,0.0,0.0,0.0,0.0,0
71196000,0.7073723,-0.015653018,0.0138425995,0.7065387,0.0,0.0,0.0,0.0,0
71208000,0.70737827,-0.015657298,0.013847796,0.7065325,0.0,0.0,0.0,0.0,0
71220000,0.7073843,-0.01566118,0.013850956,0.7065263,0.0,0.0,0.0,0.0,0
71232000,0.70739037,-0.015664713,0.013852222,0.70652014,0.0,0.0,0.0,0.0,0
71244000,0.7073964,-0.015669197,0.013852987,0.706514,0.0,0.0,0.0,0.0,0
71256000,0.70740235,-0.015673565,0.013855701,0.70650786,0.0,0.0,0.0,0.0,0
71268000,0.7074083,-0.015678696,0.013859376,0.7065017,0.0,0.0,0.0,0.0,0
71280000,0.7074143,-0.015684113,0.013861837,0.7064955,0.0,0.0,0.0,0.0,0
71292000,0.7074203,-0.015688278,0.013863366,0.70648944,0.0,0.0,0.0,0.0,0
71304000,0.7074262,-0.015689548,0.013865688,0.7064835,0.0,0.0,0.0,0.0,0
71316000,0.707432,-0.015688784,0.013869461,0.7064776,0.0,0.0,0.0,0.0,0
71328000,0.70743775,-0.015688837,0.013874481,0.70647174,0.0,0.0,0.0,0.0,0
71340000,0.7074434,-0.015688596,0.013881912,0.7064659,0.0,0.0,0.0,0.0,0
71352000,0.7074491,-0.015687678,0.013891195,0.70646006,0.0,0.0,0.0,0.0,0
71364000,0.7074547,-0.015688283,0.013900408,0.7064543,0.0,0.0,0.0,0.0,0
71376000,0.70746034,-0.015690869,0.013909538,0.7064484,0.0,0.0,0.0,0.0,0
71388000,0.70746595,-0.015695315,0.013918561,0.7064425,0.0,0.0,0.0,0.0,0
71400000,0.70747155,-0.015701577,0.013927472,0.7064366,0.0,0.0,0.0,0.0,0
71412000,0.70747715,-0.015709607,0.013936295,0.7064306,0.0,0.0,0.0,0.0,0
71424000,0.70748276,-0.015719298,0.013945003,0.7064246,0.0,0.0,0.0,0.0,0
71436000,0.7074885,-0.015730564,0.01395359,0.70641845,0.0,0.0,0.0,0.0,0
71448000,0.70749414,-0.015743233,0.013961975,0.7064123,0.0,0.0,0.0,0.0,0
71460000,0.7074999,-0.015757188,0.0139701255,0.70640606,0.0,0.0,0.0,0.0,0
71472000,0.70750564,-0.015772015,0.013978292,0.70639986,0.0,0.0,0.0,0.0,0
71484000,0.7075113,-0.015785616,0.0139884055,0.70639366,0.0,0.0,0.0,0.0,0
71496000,0.7075169,-0.015797785,0.014000636,0.7063875,0.0,0.0,0.0,0.0,0
71508000,0.70752245,-0.015807468,0.014013726,0.7063815,0.0,0.0,0.0,0.0,0
71520000,0.707528,-0.01581735,0.014026736,0.7063754,0.0,0.0,0.0,0.0,0
71532000,0.70753366,-0.01582842,0.014038951,0.70636934,0.0,0.0,0.0,0.0,0
71544000,0.70753926,-0.015838815,0.014051998,0.7063632,0.0,0.0,0.0,0.0,0
71556000,0.70754474,-0.015847746,0.0140666375,0.7063572,0.0,0.0,0.0,0.0,0
71568000,0.7075502,-0.015855234,0.0140826935,0.7063513,0.0,0.0,0.0,0.0,0
71580000,0.7075556,-0.015861988,0.014099544,0.7063454,0.0,0.0,0.0,0.0,0
71592000,0.70756096,-0.015869286,0.014115835,0.7063395,0.0,0.0,0.0,0.0,0
71604000,0.7075664,-0.015877448,0.014131075,0.7063336,0.0,0.0,0.0,0.0,0
71616000,0.70757186,-0.01588668,0.014145017,0.7063276,0.0,0.0,0.0,0.0,0
71628000,0.70757735,-0.015895963,0.014158505,0.70632166,0.0,0.0,0.0,0.0,0
71640000,0.70758283,-0.015905268,0.014171496,0.70631564,0.0,0.0,0.0,0.0,0
71652000,0.7075883,-0.015914526,0.0141839925,0.70630974,0.0,0.0,0.0,0.0,0
71664000,0.70759374,-0.015921991,0.014197669,0.70630383,0.0,0.0,0.0,0.0,0
71676000,0.7075991,-0.015929502,0.014210761,0.706298,0.0,0.0,0.0,0.0,0
71688000,0.7076045,-0.015937861,0.0142224245,0.70629215,0.0,0.0,0.0,0.0,0
71700000,0.70761,-0.01594702,0.014232743,0.70628625,0.0,0.0,0.0,0.0,0
71712000,0.7076155,-0.01595602,0.014242607,0.70628035,0.0,0.0,0.0,0.0,0
71724000,0.707621,-0.015963376,0.014253358,0.7062745,0.0,0.0,0.0,0.0,0
71736000,0.70762634,-0.015969463,0.014264686,0.7062687,0.0,0.0,0.0,0.0,0
71748000,0.7076317,-0.015973927,0.014275585,0.70626307,0.0,0.0,0.0,0.0,0
71760000,0.7076371,-0.015978502,0.014284428,0.7062574,0.0,0.0,0.0,0.0,0
71772000,0.70764244,-0.01598383,0.014292024,0.70625174,0.0,0.0,0.0,0.0,0
71784000,0.70764786,-0.015989853,0.014298447,0.7062461,0.0,0.0,0.0,0.0,0
71792000,0.7076515,-0.015993603,0.014301476,0.70624226,0.0,0.0,0.0,0.0,0
71808000,0.70765877,-0.015999816,0.014307462,0.7062347,0.0,0.0,0.0,0.0,0
71820000,0.7076642,-0.016003165,0.014312861,0.7062291,0.0,0.0,0.0,0.0,0
71832000,0.7076696,-0.016006216,0.014316113,0.70622355,0.0,0.0,0.0,0.0,0
71844000,0.707675,-0.016009832,0.014318197,0.706218,0.0,0.0,0.0,0.0,0
71856000,0.7076804,-0.016014274,0.01431947,0.70621246,0.0,0.0,0.0,0.0,0
71868000,0.70768577,-0.01601865,0.014320867,0.7062069,0.0,0.0,0.0,0.0,0
71880000,0.70769113,-0.016021332,0.014324133,0.7062015,0.0,0.0,0.0,0.0,0
71892000,0.7076964,-0.016022425,0.014329172,0.70619607,0.0,0.0,0.0,0.0,0
71904000,0.7077015,-0.016021978,0.014335842,0.7061908,0.0,0.0,0.0,0.0,0
71916000,0.70770663,-0.016021846,0.014342388,0.7061855,0.0,0.0,0.0,0.0,0
71928000,0.70771176,-0.016022839,0.014347969,0.7061803,0.0,0.0,0.0,0.0,0
71940000,0.7077168,-0.016024925,0.014352674,0.706175,0.0,0.0,0.0,0.0,0
71952000,0.7077219,-0.016027234,0.014357474,0.70616984,0.0,0.0,0.0,0.0,0
71964000,0.7077269,-0.01602893,0.014363197,0.70616466,0.0,0.0,0.0,0.0,0
71976000,0.7077319,-0.016030904,0.014368992,0.7061595,0.0,0.0,0.0,0.0,0
71988000,0.70773685,-0.01603312,0.014374792,0.70615435,0.0,0.0,0.0,0.0,0
72000000,0.70774186,-0.016036399,0.014379746,0.70614916,0.0,0.0,0.0,0.0,0
72012000,0.70774686,-0.016040374,0.014384185,0.706144,0.0,0.0,0.0,0.0,0
72024000,0.7077517,-0.016043007,0.014390115,0.7061389,0.0,0.0,0.0,0.0,0
72036000,0.7077565,-0.016044432,0.014397489,0.7061339,0.0,0.0,0.0,0.0,0
72048000,0.7077613,-0.016046694,0.014404228,0.70612895,0.0,0.0,0.0,0.0,0
72060000,0.7077661,-0.01605005,0.014410113,0.7061239,0.0,0.0,0.0,0.0,0
72072000,0.70777094,-0.016054407,0.0144151645,0.7061189,0.0,0.0,0.0,0.0,0
72084000,0.7077758,-0.016058521,0.014420029,0.7061138,0.0,0.0,0.0,0.0,0
72096000,0.7077806,-0.016059173,0.014424961,0.70610887,0.0,0.0,0.0,0.0,0
72108000,0.7077853,-0.016056253,0.0144296875,0.7061041,0.0,0.0,0.0,0.0,0
72120000,0.70779,-0.016051885,0.014434437,0.70609945,0.0,0.0,0.0,0.0,0
