timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
46576000,0.5361521,0.0008210085,0.3879839,0.004782194,-0.047101974,2.091579,0.0,0.014048791,0.30174497
47576000,0.5346005,0.0031790487,0.37717488,0.004627697,-0.043735504,2.0913947,0.0,0.014051887,0.3016992
48576000,0.52717274,0.005493157,0.36564973,0.00449232,0.008545876,2.092404,0.0,0.015874062,0.3016506
49576000,0.5219156,0.0074473894,0.3559663,0.004340196,-0.06652832,2.0921185,0.0,0.016440118,0.3016146
50576000,0.51568145,0.010009046,0.34548008,0.004190407,0.04354,2.091911,0.0,0.015717534,0.3015829
51576000,0.5122109,0.0131862005,0.33571595,0.004052314,0.03135872,2.091657,0.0,0.013432042,0.3015505
52576000,0.5062721,0.015591144,0.3277016,0.003919062,0.14350986,2.0914912,0.0,0.012559525,0.30152258
53576000,0.5004362,0.017965745,0.31902823,0.0037978352,0.10870075,2.0912526,0.0,0.011892725,0.3014968
54576000,0.49385485,0.020799402,0.31184042,0.0036820183,-0.051321983,2.0911958,0.0,0.011015018,0.30147877
55576000,0.4918667,0.022358608,0.30400026,0.0035771057,0.07757187,2.090969,0.0,0.009457554,0.30144674
56576000,0.48815417,0.024801109,0.29747453,0.0034772316,0.06918049,2.090817,0.0,0.008829685,0.30142787
57576000,0.483784,0.0272455,0.29034737,0.0033868079,-0.072197914,2.0906043,0.0,0.007392073,0.3014
58576000,0.4807225,0.028514514,0.28359982,0.0032998668,-0.07573795,2.0904908,0.0,0.00635403,0.30137384
59576000,0.4765348,0.030595021,0.2780484,0.003232395,0.01910305,2.0915031,0.0,0.004782216,0.3013472
60576000,0.4712442,0.032780215,0.2719355,0.0031555211,0.027905464,2.0913131,0.0,0.0025507498,0.30132407
61576000,0.46681392,0.034308724,0.26687607,0.003086086,0.031017303,2.0910501,0.0,0.0009564751,0.3012962
62583999,0.46106288,0.03641015,0.26127732,0.0030202677,-0.047465324,2.0909197,0.0,0.00084897026,0.30127516
63583999,0.45515916,0.03823557,0.2559271,0.0029580232,0.031912804,2.0908406,0.0,0.00060592726,0.30125585
64583999,0.45068902,0.039198574,0.25148982,0.0029016193,-0.081726074,2.090646,0.0,-0.00011460942,0.30124354
65584000,0.44741094,0.04068869,0.24660258,0.0028464019,0.0146512985,2.090529,0.0,0.0003254074,0.30121636
66584000,0.4444074,0.041817162,0.24254002,0.0027969752,0.0027065277,2.090293,0.0,0.00061273033,0.30119962
67584000,0.4393619,0.04367734,0.23805879,0.0027483373,-0.010631561,2.0902092,0.0,1.5412304e-05,0.30118075
68584000,0.43448192,0.04474204,0.2343382,0.0027045116,-0.05468273,2.0899835,0.0,0.0008597713,0.30116105
69584000,0.4321249,0.045624036,0.23021056,0.00266917,-0.040216446,2.091141,0.0,0.0011078569,0.30114552
70584000,0.42792085,0.046853807,0.22623387,0.0026298573,0.0006017685,2.0909126,0.0,0.0016509534,0.3011293
71584000,0.4223015,0.047153126,0.22293825,0.0025913336,-0.079683304,2.0908298,0.0,0.0027092602,0.3011089
72584000,0.41878372,0.048397854,0.21925367,0.0025554234,0.036310196,2.0906303,0.0,0.0034823846,0.30109382
73584000,0.4162259,0.04879429,0.21618141,0.0025200776,-0.058870316,2.0905173,0.0,0.0029422322,0.30108327
74584000,0.4144776,0.048798155,0.21273151,0.0024878199,-0.03745365,2.0903728,0.0,0.00344532,0.30106202
75584000,0.4138194,0.049103864,0.2094031,0.0024563158,0.030226707,2.0902061,0.0,0.0037863196,0.30104694
76584000,0.4114864,0.048789587,0.20662417,0.002428174,-0.05448723,2.0900104,0.0,0.005425047,0.30103678
77584000,0.40980533,0.048816606,0.20350537,0.0023996627,-0.028211594,2.0899277,0.0,0.005792511,0.3010147
78584000,0.40876904,0.04895637,0.20090134,0.0023737368,-0.07953167,2.0897756,0.0,0.0052431608,0.30100375
79584000,0.40751648,0.0499965,0.19797473,0.0023527269,-0.1051178,2.091052,0.0,0.004113801,0.30098996
80584000,0.4079158,0.050156243,0.19549163,0.0023275898,0.0799675,2.0908117,0.0,0.0026234193,0.30097494
81584000,0.40711012,0.050170425,0.19269952,0.002302126,0.08181858,2.0906794,0.0,0.002329469,0.3009603
82584000,0.40645248,0.050922733,0.18998653,0.0022790139,0.012498856,2.090477,0.0,0.002403838,0.30094787
83584000,0.4063506,0.05138542,0.18768755,0.002255728,0.019557,2.090436,0.0,0.0024213276,0.3009358
84584000,0.4045259,0.05060957,0.18512718,0.002235399,-0.07162285,2.090175,0.0,0.0032339473,0.30092546
85584000,0.40542504,0.0501873,0.18302444,0.002217696,0.014252663,2.090032,0.0,0.003255451,0.30091882
86584000,0.40486956,0.04920679,0.18062173,0.0022049039,0.015375137,2.0898883,0.0,0.0046949084,0.30090293
87584000,0.40615648,0.04894322,0.17844334,0.0021957569,-0.020650864,2.0898285,0.0,0.0057139774,0.3008969
88584000,0.40337968,0.049008805,0.17356591,0.0022013073,-0.039301872,2.0909948,0.0,0.019383334,0.30081218
89584000,0.39668986,0.049467552,0.15375,0.0022462588,-0.030448914,2.094249,0.0,0.027131824,0.30074754
90584000,0.37326717,0.049892236,0.12748654,0.0023166859,-0.04149151,2.0968893,0.0,0.03446273,0.30062824
91584000,0.34138316,0.050375782,0.09553347,0.0023941493,-0.08064461,2.0999715,0.0,0.04461044,0.30047324
92584000,0.2990673,0.050598662,0.064449266,0.0024616094,0.018177032,2.1033287,0.0,0.051897,0.30034655
93584000,0.24474001,0.050308783,0.040216617,0.00250335,-0.022338867,2.1069064,0.0,0.0561486,0.30026057
94584000,0.18519187,0.048831247,0.025425443,0.0025246611,0.07375717,2.1073625,0.0,0.06844652,0.3002349
95584000,0.1266722,0.044791233,0.017654127,0.0025407958,-0.028116226,2.104183,0.0,0.081528254,0.30023873
96584000,0.076591045,0.03711698,0.013971484,0.0025552837,0.12653923,2.1012127,0.0,0.074276276,0.30022612
97584000,0.04587691,0.025515333,0.0125552425,0.0025508786,0.32637405,2.099947,0.0,0.047808927,0.30022317
98584000,0.046166044,0.014628596,0.012163198,0.0025361404,0.124435425,2.097043,0.0,0.02710642,0.3002187
99584000,0.05759015,0.007501021,0.011898001,0.0025252665,0.12350178,2.09635,0.0,0.0051796706,0.30021486
100584000,0.0638393,0.0043944707,0.011597556,0.0025436806,0.067391396,2.0942507,0.0,-0.01805009,0.30022585
101584000,0.064401254,0.0033660668,0.011247023,0.0025781977,-0.019086838,2.0930605,0.0,-0.03265983,0.3002302
102584000,0.06051756,0.003693645,0.010839282,0.00262512,-0.14285469,2.0927112,0.0,-0.042781856,0.3002194
103584000,0.056883644,0.0038702881,0.010362359,0.0026832572,0.04058361,2.0926695,0.0,-0.054407276,0.30021447
104584000,0.055999894,0.0032274362,0.009773852,0.002754206,-0.12505627,2.0929387,0.0,-0.068717845,0.30021292
105584000,0.061863355,0.0017696834,0.009067101,0.002838554,-0.06468487,2.0931532,0.0,-0.09120326,0.30019635
106584000,0.07086515,0.0008711107,0.008249724,0.0029307576,0.0038032532,2.093331,0.0,-0.10314079,0.30019116
107584000,0.077026755,0.00021382431,0.0074210167,0.003020161,0.03946495,2.0930653,0.0,-0.104840495,0.30017912
108584000,0.08167532,5.441145e-06,0.006636885,0.0030982567,0.022480965,2.0925708,0.0,-0.095830426,0.3001618
109584000,0.082184106,-0.0006179968,0.005960775,0.0031605116,-0.05376053,2.0920782,0.0,-0.08511138,0.30016017
110584000,0.08270775,-0.0011078981,0.0054299296,0.003202399,-0.070905685,2.0927892,0.0,-0.07277026,0.30015984
111584000,0.08464824,-0.000766282,0.004986155,0.003218715,0.043878555,2.092404,0.0,-0.06298924,0.300159
112584000,0.08557647,-0.0007375227,0.0046681883,0.0032035068,-0.14681149,2.0921276,0.0,-0.053345434,0.30016544
113584000,0.08668189,-0.00035526743,0.004482474,0.0031588052,-0.051402092,2.0918872,0.0,-0.043133713,0.3001734
114584000,0.08680441,-0.00076546136,0.0044084922,0.0030863204,0.029941559,2.091628,0.0,-0.029107558,0.30017638
115584000,0.086172156,-0.0029274775,0.004416716,0.0030017083,0.009028435,2.091356,0.0,-0.0051867557,0.3001843
116584000,0.08601332,-0.0052115805,0.004467949,0.0029137467,-0.04264164,2.0910418,0.0,0.017053245,0.30019408
117584000,0.086344615,-0.0053741965,0.0045273807,0.0028378235,-0.04699707,2.0907416,0.0,0.039168153,0.30020097
118584000,0.085749455,-0.0039892895,0.0045717135,0.0027846699,0.07906532,2.0904605,0.0,0.0537171,0.30021483
119584000,0.08331906,-0.0014700679,0.004579573,0.002766644,0.09749603,2.0903227,0.0,0.0649549,0.30022773
120584000,0.07735404,0.0020000124,0.004533475,0.0027930476,0.0101623535,2.0919242,0.0,0.068390995,0.30023688
121584000,0.06873491,0.0050163763,0.0044214823,0.0028525016,0.07875633,2.0925503,0.0,0.06834737,0.30023357
122584000,0.058226835,0.007056531,0.004278119,0.0029359062,0.171175,2.0913377,0.0,0.058144044,0.3002089
123584000,0.050152518,0.01148996,0.0042364397,0.0029788155,0.10824013,2.10346,0.0,0.049260426,0.3001485
124584000,0.048487693,0.01155087,0.004285335,0.0029317702,-0.11281395,2.1091268,0.0,0.01608354,0.3000982
125584000,0.047049247,0.009356974,0.0043262155,0.0028497013,-0.1796627,2.1021595,0.0,-0.021467082,0.30008376
126584000,0.04662202,0.00882559,0.0042880834,0.00278786,-0.037903786,2.0973418,0.0,-0.04403056,0.3000864
127584000,0.04513246,0.007849475,0.0041457666,0.0027816307,-0.07337475,2.095321,0.0,-0.050444633,0.30009115
128584000,0.042238906,0.0074725496,0.0039366055,0.0028297044,-0.0821619,2.0946655,0.0,-0.060273323,0.30010098
129584000,0.041571345,0.0077442275,0.0037437659,0.00290046,0.018268585,2.0938933,0.0,-0.07765058,0.30011404
130584000,0.043246754,0.007668757,0.0036075334,0.0029690324,-0.009638786,2.0948045,0.0,-0.08960007,0.3001243
131584000,0.04750154,0.0063870917,0.0034958317,0.0030299504,0.008544922,2.0939493,0.0,-0.09726736,0.30014312
132584000,0.05130333,0.004967244,0.0034075235,0.0030912217,0.027528763,2.0934703,0.0,-0.10235025,0.30015898
133584000,0.05546933,0.003222507,0.0033341595,0.0031557737,0.033029556,2.0930393,0.0,-0.105701394,0.30015928
134584000,0.058099225,0.0017475777,0.0032656484,0.0032218436,0.012397766,2.0928733,0.0,-0.10675914,0.30016097
135584000,0.0604782,0.00044148412,0.0032040905,0.003288764,0.06579685,2.0925949,0.0,-0.106696606,0.30016184
136584000,0.06244524,-0.0009017702,0.0031464433,0.003354796,-0.013317108,2.0923424,0.0,-0.106253035,0.30015144
137584000,0.06454749,-0.0022405288,0.00309691,0.0034202167,0.008367538,2.0918467,0.0,-0.10627916,0.3001528
138584000,0.066307545,-0.0035973443,0.0030520943,0.003484162,0.038601875,2.0915174,0.0,-0.10586173,0.30015236
139584000,0.06856701,-0.0052188346,0.0030147692,0.0035472305,0.032873154,2.0910282,0.0,-0.1061051,0.3001469
140584000,0.070050456,-0.006500813,0.0029816271,0.0036091756,-0.0009832382,2.090721,0.0,-0.10726648,0.30015087
141584000,0.07009002,-0.0073300675,0.0029600696,0.003671414,-0.013680458,2.0916684,0.0,-0.10751302,0.30015394
142584000,0.07035411,-0.008169744,0.0029361253,0.0037316326,-0.015584946,2.091383,0.0,-0.108050644,0.30015296
143584000,0.069859356,-0.008834475,0.0029173864,0.0037913318,-0.0640831,2.0910065,0.0,-0.10819234,0.30015725
144584000,0.06935373,-0.00936228,0.0029013434,0.0038506258,0.003566742,2.0907257,0.0,-0.107918695,0.30016232
145584000,0.07019976,-0.010591118,0.0028896758,0.0039098384,-0.056477547,2.0904253,0.0,-0.10608651,0.3001616
146584000,0.07024559,-0.01148254,0.0028803095,0.003968845,0.024201393,2.0904179,0.0,-0.10442392,0.30015627
147584000,0.07002152,-0.011537458,0.002889835,0.0040137996,0.019439697,2.0899062,0.0,-0.08918707,0.30014995
148584000,0.07000754,-0.010951293,0.002933012,0.004001247,-0.025615692,2.090756,0.0,-0.058717825,0.30015057
149584000,0.07050212,-0.010544845,0.0030038082,0.0039151805,0.010374069,2.0917926,0.0,-0.032497074,0.30016246
150584000,0.07081796,-0.011102793,0.0030783755,0.0037726883,0.042128563,2.0918212,0.0,-0.015358901,0.30018187
151584000,0.070920095,-0.012069903,0.0031459667,0.0036262828,-0.10899639,2.0925093,0.0,-0.0059475396,0.3002069
152584000,0.070243105,-0.015854247,0.0032095404,0.0034731627,0.04670906,2.0920987,0.0,-0.001518443,0.30022538
153584000,0.06981765,-0.018405478,0.0032741819,0.003334739,-0.011938095,2.0921865,0.0,0.0011436564,0.30024678
154584000,0.069377996,-0.020978155,0.0033399318,0.0032057,-0.05356407,2.0926611,0.0,0.0020078283,0.30024904
155584000,0.06884224,-0.023872808,0.0034066057,0.0030898843,0.0031766891,2.0927942,0.0,0.0016967969,0.30024993
156584000,0.06857849,-0.02571167,0.0034739247,0.0029817612,0.042759895,2.092724,0.0,-0.00014959431,0.30024892
157584000,0.06860827,-0.026330503,0.003541774,0.0028846897,0.028491974,2.0922747,0.0,-0.001228028,0.30024126
158584000,0.06820215,-0.028109632,0.0036100906,0.0027939484,0.10515213,2.0918226,0.0,-0.002916238,0.30022353
159584000,0.06779723,-0.02990424,0.0036795568,0.0027132807,-0.060168266,2.0912962,0.0,-0.003499125,0.30022076
160584000,0.06732201,-0.031731106,0.0037495831,0.0026383817,-0.019477844,2.0909011,0.0,-0.003834928,0.30021554
161584000,0.06694959,-0.033058207,0.0038212538,0.0025802744,0.06098175,2.0918388,0.0,-0.005028744,0.30020714
162584000,0.066574275,-0.034347236,0.0038927442,0.002518598,-0.06214714,2.0915196,0.0,-0.0061348695,0.3002058
163584000,0.06637173,-0.034949765,0.0039653024,0.002464632,-0.055966377,2.091179,0.0,-0.0071225483,0.30020097
164584000,0.06623174,-0.035161268,0.0040383413,0.002414787,0.055332184,2.0909588,0.0,-0.007041401,0.30020246
165584000,0.066063106,-0.035555493,0.004112074,0.0023714576,-0.013502121,2.090683,0.0,-0.0067991074,0.30020416
166584000,0.06607775,-0.035187062,0.004186409,0.0023310978,0.014598846,2.0905406,0.0,-0.006324139,0.300208
167584000,0.06603656,-0.035063185,0.004261042,0.0022960627,-0.036779404,2.090242,0.0,-0.0066454555,0.30020565
168584000,0.06619271,-0.034020435,0.00433632,0.0022632584,-0.028536797,2.0901797,0.0,-0.0076568904,0.30021074
169584000,0.06638361,-0.032730754,0.004411756,0.0022349502,-0.039147377,2.0899458,0.0,-0.008080112,0.30021456
170584000,0.066667385,-0.03104194,0.0044874796,0.002208135,0.028697014,2.0898666,0.0,-0.008497446,0.30021286
171584000,0.06700721,-0.028831905,0.0045640096,0.0021906153,-0.05219364,2.0908983,0.0,-0.009586382,0.3002182
172584000,0.067107916,-0.027899155,0.004640298,0.0021683702,0.01991272,2.0908334,0.0,-0.0101687275,0.30022165
173584000,0.06730475,-0.026692623,0.0047170646,0.0021492364,0.06866455,2.0906017,0.0,-0.009937137,0.30022
174584000,0.067195706,-0.027014414,0.0047936025,0.002130706,-0.0904541,2.0905254,0.0,-0.009931117,0.30022293
175584000,0.06719831,-0.026757935,0.0048705013,0.0021148196,-0.08437443,2.0903623,0.0,-0.00985232,0.30022782
176584000,0.067150526,-0.026800504,0.0049470626,0.002099105,0.024267197,2.0902526,0.0,-0.009745459,0.3002246
177584000,0.06709315,-0.026892815,0.005023359,0.0020855884,-0.043409348,2.090017,0.0,-0.011301835,0.30022985
178584000,0.06680016,-0.028060015,0.0050957464,0.0020711387,0.06879711,2.0896623,0.0,-0.011088618,0.30023625
179584000,0.06629209,-0.029218363,0.005144682,0.0020587118,0.013382912,2.090029,0.0,-0.0032484576,0.3002309
180584000,0.061795015,-0.03306981,0.0051233075,0.0020550783,0.19678879,2.092197,0.0,0.014241299,0.3002327
181584000,0.049338084,-0.039604016,0.005008764,0.0020804591,0.038211823,2.0945325,0.0,0.06957456,0.30025968
182584000,0.05460515,-0.038254283,0.0048665875,0.002145116,-0.10934734,2.0925634,0.0,0.07368534,0.30022064
183584000,0.05934316,-0.037417278,0.0047582006,0.002272182,-0.038915634,2.0895555,0.0,0.06108026,0.30018538
184584000,0.058983188,-0.037897736,0.0047108387,0.0024527225,0.0052433014,2.0881839,0.0,0.04781858,0.30015972
185584000,0.056691002,-0.03921913,0.004768826,0.0026602698,0.006471634,2.0921803,0.0,0.03615123,0.30013797
186584000,0.053558074,-0.0421346,0.0049509974,0.0028654828,-0.029554367,2.0978944,0.0,0.022410953,0.30011752
187584000,0.05181605,-0.045442652,0.005235377,0.003054672,-0.017688751,2.0976589,0.0,0.008989902,0.3001073
188584000,0.051321197,-0.04658076,0.005554971,0.0032219472,-0.06271362,2.093901,0.0,-0.011567841,0.3001041
189584000,0.04954059,-0.04552096,0.005830161,0.0033914144,-0.0554657,2.0898933,0.0,-0.032539878,0.30010417
190584000,0.046961527,-0.044331275,0.005996645,0.0035937822,-0.115550995,2.0871863,0.0,-0.047677666,0.30011034
191584000,0.0517842,-0.047342017,0.006025164,0.0038610545,0.06876755,2.0887325,0.0,-0.060736325,0.30012414
192584000,0.060310043,-0.050435957,0.005902359,0.004182986,0.03111744,2.087952,0.0,-0.0868155,0.30013564
193584000,0.06448782,-0.05181149,0.0056773764,0.0045077787,-0.090898514,2.0863647,0.0,-0.09318425,0.30014485
194584000,0.06599438,-0.052771762,0.005431604,0.004823478,0.03420925,2.0851402,0.0,-0.08562263,0.300141
195584000,0.06531443,-0.05374761,0.005201661,0.0051116026,0.006542206,2.0844042,0.0,-0.07383571,0.30014223
196584000,0.06694754,-0.054008875,0.005027141,0.0053476817,0.07941055,2.083871,0.0,-0.06291734,0.30014426
197584000,0.069413096,-0.05299342,0.004925166,0.005496125,0.13175774,2.0835466,0.0,-0.055798028,0.30014837
198584000,0.07139685,-0.050926633,0.004926865,0.005526365,-0.008974075,2.0832374,0.0,-0.049950086,0.30014482
199584000,0.07337588,-0.046686556,0.0050291508,0.0054191193,0.100069046,2.0831351,0.0,-0.040963612,0.30014807
200584000,0.07387025,-0.042015895,0.0052013397,0.005211313,0.11697388,2.0828302,0.0,-0.021484649,0.30014858
201584000,0.07246117,-0.03699686,0.00539138,0.0049507474,0.0809021,2.0824788,0.0,-0.002019707,0.3001469
202584000,0.069215715,-0.030084154,0.0055542355,0.0047279038,0.041606903,2.083267,0.0,0.018357115,0.30015185
203584000,0.063266814,-0.021669215,0.005653061,0.004529296,0.09467125,2.082937,0.0,0.032202292,0.30015957
204584000,0.053944547,-0.013563987,0.005666715,0.004415925,0.19023514,2.0826597,0.0,0.038995326,0.30016467
205584000,0.04414909,-0.008361259,0.0055694664,0.004402538,0.049634933,2.082889,0.0,0.039872844,0.30017382
206584000,0.035827216,-0.0064597903,0.005369735,0.0044943336,0.03815651,2.083645,0.0,0.03845669,0.3001794
207584000,0.029142538,-0.0063359016,0.0051007834,0.0046529383,0.073415756,2.084207,0.0,0.044134736,0.30016944
208584000,0.023465483,-0.0074195475,0.0048419763,0.0048237336,0.11543846,2.083591,0.0,0.05290575,0.30016267
209584000,0.016608816,-0.009679868,0.0046260245,0.00496581,0.12429428,2.0828173,0.0,0.05720894,0.30015874
210584000,0.011212157,-0.012718894,0.0044866386,0.0050506326,0.07179642,2.082288,0.0,0.055949178,0.30014643
211584000,0.005494728,-0.018144976,0.0044366764,0.00504148,0.056554794,2.0828965,0.0,0.043462243,0.30014423
212584000,0.0028067993,-0.022788271,0.0044980156,0.004923584,-0.09138298,2.0859973,0.0,0.020686487,0.3001409
213584000,0.0014475829,-0.02848483,0.00459309,0.0046961345,0.17792892,2.0857365,0.0,0.008021262,0.30013412
214584000,0.0033183866,-0.044951756,0.0046844003,0.004442285,0.074751854,2.083613,0.0,-0.0032538278,0.30015925
215584000,0.004706738,-0.05268792,0.0047591096,0.00419228,0.10174084,2.081794,0.0,-0.01497637,0.30017784
216584000,0.004563219,-0.054372877,0.0048284275,0.003968363,-0.06479359,2.0807512,0.0,-0.019498054,0.30017725
217584000,0.0044751563,-0.055838894,0.004901093,0.0037687542,-0.028772354,2.0806403,0.0,-0.019430788,0.30017498
218584000,0.004488543,-0.058754515,0.004982872,0.0035970155,0.104613304,2.0808694,0.0,-0.01807408,0.30017537
219584000,0.004376075,-0.0623481,0.005071158,0.0034412076,0.014295578,2.0811677,0.0,-0.014265717,0.30017772
220584000,0.004112939,-0.06487937,0.005163171,0.0033028778,0.016929626,2.081004,0.0,-0.011972957,0.30017814
221584000,0.0037604722,-0.0672746,0.0052549005,0.0031742249,0.034223557,2.080824,0.0,-0.008863335,0.300189
222584000,0.003600637,-0.06865263,0.0053456924,0.0030715454,0.102163315,2.0818388,0.0,-0.0056968923,0.30020142
223584000,0.003466237,-0.06926008,0.0054352093,0.002965272,0.008780479,2.0816936,0.0,-0.0037817815,0.3002059
224584000,0.0033744245,-0.06990526,0.0055226833,0.0028721872,-0.06374073,2.0815256,0.0,-0.0036904614,0.3002183
225584000,0.003289104,-0.07257658,0.005609196,0.0027872375,0.3070326,2.0814655,0.0,-0.0029164895,0.3002266
226584000,0.003256707,-0.07411519,0.005697009,0.0027172577,-0.040780067,2.0793386,0.0,-0.0018979362,0.30026463
227584000,0.0035600143,-0.06973238,0.005802354,0.0026740327,-0.09307289,2.0788388,0.0,-8.8630506e-05,0.30025208
228584000,0.0036859554,-0.06888128,0.0059309085,0.0026593194,-0.1387415,2.0791411,0.0,0.0009518653,0.30025584
229584000,0.0036618765,-0.069944255,0.0060761543,0.002660916,-0.1570034,2.0793848,0.0,0.0026181405,0.30026034
230584000,0.0035967608,-0.07114884,0.0062334267,0.0026752676,-0.14725685,2.0789163,0.0,0.0016899641,0.30027914
231584000,0.003538486,-0.07192717,0.0063979137,0.0026947127,-0.15137863,2.0783288,0.0,0.0022149703,0.30029282
232584000,0.0035074297,-0.070930876,0.006570122,0.0027290753,-0.119745255,2.0790448,0.0,0.002785475,0.3002898
233584000,0.0034677365,-0.071008,0.00674705,0.0027566063,-0.11536598,2.0784082,0.0,0.0026979086,0.3002965
234584000,0.0034927845,-0.07197173,0.00692851,0.0027877826,0.06514168,2.077752,0.0,0.005104093,0.30030286
235584000,0.0035971918,-0.0739673,0.007114632,0.0028177055,-0.120051384,2.0771766,0.0,0.0050817714,0.30030015
236584000,0.0036029804,-0.07370048,0.007302251,0.0028491528,-0.035320282,2.0765665,0.0,0.0043837754,0.30030805
237584000,0.0037278214,-0.07522397,0.0074934964,0.0028777153,0.082938194,2.0761285,0.0,0.0033599958,0.3003181
238584000,0.0038702541,-0.076864175,0.0076851216,0.002907085,0.002670288,2.075632,0.0,0.0033294663,0.30031356
239584000,0.0040167263,-0.07841357,0.007879606,0.0029327453,0.0141506195,2.0751963,0.0,0.0031712973,0.30032483
240584000,0.004198302,-0.08018195,0.008073464,0.0029587122,0.04875946,2.0747504,0.0,0.003819518,0.30033436
241584000,0.00438885,-0.08164867,0.008268091,0.0029807496,-0.052362442,2.0744224,0.0,0.0039108554,0.3003303
242584000,0.0045647533,-0.08283798,0.008465427,0.0030035183,0.03486061,2.0751522,0.0,0.0038756486,0.3003417
243584000,0.0047257654,-0.08543935,0.008661545,0.003031999,0.01702118,2.0747578,0.0,0.0034886631,0.30035067
244584000,0.004856283,-0.087622635,0.008860643,0.0030521583,0.051535606,2.0742831,0.0,0.0046398942,0.30034694
245584000,0.004982979,-0.0897094,0.009059051,0.003069634,-0.100502014,2.0739527,0.0,0.004213896,0.30035105
246584000,0.00512865,-0.0915502,0.009259219,0.0030893097,-0.027338028,2.073531,0.0,0.0047609042,0.3003559
247584000,0.0052792155,-0.09290052,0.009463552,0.0031064886,0.008321762,2.0731812,0.0,0.005196472,0.3003514
248584000,0.0054382784,-0.09575513,0.009666964,0.0031257183,0.14995384,2.0727096,0.0,0.006223653,0.30035716
