timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,total_energy_error,energy_distribution_error,total_energy_rate_error,energy_distribution_rate_error,throttle_integ,pitch_integ,mode
76088000,588.11176,588.5306,-0.020941162,-0.0025114624,15.434054,15.278426,0.003112564,-0.012800667,-1.7175598,-6.4970703,0.01081608,-0.42386276,-0.39097464,59.801464,0
76280000,588.11176,588.5314,-0.020980835,-0.004467769,15.433946,15.247146,0.003736,-0.013911195,-1.2496185,-6.980957,0.101241425,-0.4310072,-0.39102122,59.66919,0
76496000,588.11176,588.53064,-0.020944213,-0.007808587,15.433913,15.221678,0.004244709,-0.011462746,-0.8548126,-7.361328,0.11451402,-0.3679103,-0.3910619,59.513893,0
76688000,588.11176,588.52954,-0.020889282,-0.01003454,15.434035,15.252691,0.0036268805,0.0041977745,-1.314743,-6.8793945,-0.033658996,-0.09774098,-0.3910989,59.376625,0
76880000,588.11176,588.52594,-0.02070923,-0.014217545,15.434134,15.247595,0.003730774,-0.00042815856,-1.1998596,-6.92334,-0.07072606,-0.12707539,-0.39114314,59.244354,0
77096000,588.11176,588.5251,-0.020666504,-0.01561011,15.434069,15.199313,0.00469511,0.0045291665,-0.45754242,-7.648926,-0.021375969,-0.052108526,-0.3911748,59.086624,0
77288000,588.11176,588.52496,-0.0206604,-0.016375536,15.4340515,15.241888,0.0038432693,0.005656097,-1.1048508,-6.9995117,-0.069343306,-0.014389247,-0.39120468,58.947414,0
77480000,588.11176,588.5247,-0.020648194,-0.015817778,15.434035,15.241783,0.003845043,0.0075724013,-1.101059,-6.998535,-0.082506955,0.009441376,-0.39124346,58.813126,0
77696000,588.11176,588.52673,-0.020748902,-0.0086162295,15.434078,15.251362,0.0036543272,0.010936537,-1.2659683,-6.8725586,-0.16741934,-0.007917255,-0.39128911,58.662823,0
77888000,588.11176,588.5311,-0.020968629,-0.0028271924,15.433996,15.248726,0.003705406,0.004631671,-1.2704926,-6.955078,-0.18694253,-0.16378236,-0.39133662,58.531754,0
78080000,588.11176,588.53357,-0.0210907,-0.0036243438,15.434094,15.243235,0.0038171958,-0.003944805,-1.2091827,-7.063965,-0.113628715,-0.28960446,-0.39137834,58.396076,0
78296000,588.11176,588.5354,-0.021182252,-0.0054097655,15.434152,15.212914,0.0044247434,0.0035374423,-0.76416016,-7.5444336,-0.08965579,-0.1681737,-0.39140913,58.233833,0
78488000,588.11176,588.5371,-0.021267701,-0.0069817645,15.434074,15.210103,0.0044794274,0.005448959,-0.7396774,-7.6030273,-0.13383654,-0.1253505,-0.3914382,58.089893,0
78680000,588.11176,588.54016,-0.021420289,-0.0068465783,15.434074,15.201132,0.0046588513,0.007675319,-0.633049,-7.7695312,-0.14371333,-0.09706557,-0.39146513,57.94399,0
78896000,588.11176,588.5443,-0.021627808,-0.0082803825,15.434033,15.205555,0.0045695687,0.01192457,-0.7414627,-7.741699,-0.22786836,-0.019056648,-0.39149022,57.77537,0
79088000,588.11176,588.5475,-0.0217865,-0.008257247,15.433997,15.241121,0.0038575171,0.008235853,-1.3147049,-7.230957,-0.21922116,-0.06594589,-0.39152768,57.632397,0
79280000,588.11176,588.54895,-0.02185974,-0.009274613,15.434066,15.232549,0.004030342,0.0016564465,-1.19767,-7.3774414,-0.1539048,-0.15957843,-0.39157405,57.493423,0
79496000,588.11176,588.55054,-0.021939088,-0.008014195,15.434003,15.262272,0.0034346199,-0.004417898,-1.6669769,-6.9384766,-0.06384286,-0.25640383,-0.39163885,57.343456,0
79688000,588.11176,588.5527,-0.0220459,-0.005995721,15.434205,15.263578,0.0034125326,-0.013618463,-1.7047958,-6.942871,0.054182302,-0.4173524,-0.3917007,57.21185,0
79880000,588.11176,588.557,-0.022262573,-0.005555378,15.434148,15.220451,0.0042739296,-0.015829077,-1.0908203,-7.6416016,0.10873426,-0.46981847,-0.3917515,57.072742,0
80096000,588.11176,588.5601,-0.022418214,-0.0121484585,15.433987,15.174347,0.005192795,-0.005079243,-0.42340088,-8.370605,0.09203032,-0.25658333,-0.3917738,56.8956,0
80288000,588.11176,588.562,-0.022512818,-0.017874802,15.434062,15.168422,0.005312805,0.005783318,-0.35090637,-8.47998,0.0011167862,-0.03834644,-0.39178944,56.73489,0
80480000,588.11176,588.5622,-0.022521973,-0.021291193,15.433972,15.1203,0.006273441,0.009637075,0.3745346,-9.209473,-0.048815783,0.038789302,-0.39178684,56.563816,0
80696000,588.11176,588.5612,-0.022473145,-0.022611,15.434144,15.172844,0.0052260016,0.015913168,-0.40891266,-8.406738,-0.1597246,0.1635066,-0.39178792,56.373795,0
80888000,588.11176,588.5606,-0.022442628,-0.020887751,15.434121,15.186739,0.0049476433,0.0185314,-0.6143265,-8.189453,-0.19910064,0.19104487,-0.39180762,56.215508,0
81080000,588.11176,588.5626,-0.022543335,-0.015909033,15.434121,15.196464,0.004753151,0.0145521,-0.7815933,-8.061035,-0.22988702,0.08384907,-0.39183182,56.059444,0
81296000,588.11176,588.56445,-0.022634888,-0.014611567,15.434158,15.224184,0.0041994858,0.012960847,-1.2207184,-7.658203,-0.22286196,0.05470264,-0.39187032,55.889168,0
81488000,588.11176,588.5663,-0.02272644,-0.009374853,15.434181,15.230107,0.004081478,0.012779552,-1.3286285,-7.586426,-0.24004248,0.0015382171,-0.3919174,55.74412,0
81680000,588.11176,588.56903,-0.02286377,-0.0038432055,15.433981,15.216813,0.004343357,0.0070342016,-1.1561966,-7.8125,-0.23062311,-0.14558193,-0.39196166,55.596794,0
81896000,588.11176,588.57227,-0.023025513,-0.0109538,15.434035,15.181164,0.0050574304,0.005511787,-0.64525604,-8.386719,-0.15011966,-0.11148542,-0.39199096,55.418365,0
82088000,588.11176,588.57556,-0.023190308,-0.013288587,15.434209,15.176631,0.0051515577,0.0061491234,-0.6060028,-8.490723,-0.13348134,-0.08196305,-0.39201388,55.256813,0
82280000,588.11176,588.57684,-0.023254395,-0.017338747,15.4340515,15.184008,0.005000877,0.009684533,-0.7331085,-8.38916,-0.14085719,0.013103992,-0.39203873,55.095417,0
82496000,588.11176,588.577,-0.02326355,-0.020485144,15.433924,15.214217,0.004394131,0.0026731743,-1.1957016,-7.929199,-0.058007173,-0.053429842,-0.39207354,54.917435,0
82688000,588.11176,588.5772,-0.023272706,-0.016398648,15.43416,15.196938,0.0047444534,-0.0021639275,-0.93125916,-8.197266,0.0051994054,-0.1723977,-0.39211458,54.764797,0
82880000,588.11176,588.57715,-0.023269653,-0.01836888,15.434187,15.208308,0.0045175743,-0.0042531774,-1.1032181,-8.024414,0.0598351,-0.18144846,-0.39214692,54.60721,0
83096000,588.11176,588.5771,-0.023266602,-0.022858232,15.434089,15.229719,0.004087391,-0.011800663,-1.4301071,-7.6967773,0.18291295,-0.24597535,-0.39219972,54.439095,0
83288000,588.11176,588.5766,-0.023242189,-0.024789497,15.4341545,15.227,0.0041430853,-0.010415153,-1.3828049,-7.734375,0.23582596,-0.2065044,-0.39224672,54.28978,0
83480000,588.11176,588.5757,-0.023196412,-0.027285418,15.434048,15.194529,0.0047903825,-0.009881708,-0.8817444,-8.217773,0.23478445,-0.18283606,-0.39228895,54.13803,0
83696000,588.11176,588.5718,-0.023001099,-0.031649742,15.434168,15.192041,0.004842529,-0.004013145,-0.80352783,-8.219238,0.22930817,-0.04972154,-0.3923195,53.959156,0
83888000,588.11176,588.567,-0.022763062,-0.036667716,15.43401,15.1931,0.0048181913,-0.00540417,-0.775177,-8.153809,0.26753813,-0.018951267,-0.3923475,53.802258,0
84080000,588.11176,588.56195,-0.022509767,-0.04061196,15.434017,15.209495,0.004490452,-0.0016891804,-0.9749527,-7.8549805,0.2671331,0.08353281,-0.39237827,53.648746,0
84296000,588.11176,588.5546,-0.022143556,-0.046704948,15.434117,15.188932,0.004903698,0.0013664078,-0.5891113,-8.097168,0.31318307,0.1871373,-0.39240637,53.47518,0
84488000,588.11176,588.5478,-0.021801759,-0.04888718,15.43414,15.209845,0.004485912,0.0038176663,-0.83922577,-7.7124023,0.29201502,0.25545335,-0.3924344,53.32524,0
84680000,588.11176,588.5425,-0.021536255,-0.04881941,15.434023,15.214997,0.004380512,0.0076460005,-0.8676605,-7.5805664,0.23260528,0.31724077,-0.39246136,53.176964,0
84896000,588.11176,588.53577,-0.021200562,-0.04901368,15.434076,15.25932,0.003495121,0.0096185515,-1.4762726,-6.840332,0.20473349,0.3661929,-0.39250827,53.02183,0
85088000,588.11176,588.531,-0.020962525,-0.049718216,15.434175,15.238965,0.00390419,0.0065292786,-1.117485,-7.1054688,0.24186799,0.32200065,-0.39255226,52.887337,0
85280000,588.11176,588.52594,-0.02070923,-0.05234478,15.434009,15.265499,0.0033701896,0.002368613,-1.4749451,-6.6484375,0.2703319,0.29494923,-0.3925979,52.755585,0
85496000,588.11176,588.5197,-0.02039795,-0.055463716,15.434152,15.215893,0.004365177,-0.0012137542,-0.65566254,-7.345215,0.38258475,0.25898924,-0.39263198,52.600243,0
85688000,588.11176,588.5129,-0.020056153,-0.060097083,15.433981,15.222299,0.004233646,0.006829397,-0.6888962,-7.1782227,0.37480474,0.4321807,-0.392653,52.45957,0
85880000,588.11176,588.5073,-0.019778444,-0.060789514,15.433962,15.217253,0.0043341825,0.009756666,-0.5581894,-7.2006836,0.32928407,0.4846965,-0.3926738,52.321125,0
86096000,588.11176,588.5021,-0.019515991,-0.059759803,15.433981,15.215492,0.004369774,0.010372711,-0.47935486,-7.1762695,0.29161048,0.4859946,-0.39269498,52.16629,0
86288000,588.11176,588.49817,-0.01932068,-0.05947383,15.434197,15.212035,0.004443245,0.011892655,-0.38533783,-7.1938477,0.26276526,0.5070886,-0.39270788,52.02722,0
86480000,588.11176,588.4953,-0.019177247,-0.059994504,15.434196,15.247401,0.0037359046,0.012205276,-0.89564514,-6.626953,0.2696558,0.5294165,-0.39273188,51.895523,0
86696000,588.11176,588.4939,-0.019107057,-0.058232214,15.4339905,15.25429,0.003594017,0.015418586,-0.99020386,-6.504883,0.22707054,0.5640622,-0.39276165,51.749783,0
86888000,588.11176,588.4928,-0.019052124,-0.055380687,15.434074,15.289629,0.0028889084,0.014487499,-1.517868,-5.9560547,0.19857097,0.53359973,-0.39280817,51.63162,0
87080000,588.11176,588.4899,-0.018908693,-0.055461973,15.434164,15.274406,0.0031951522,0.00528291,-1.2555313,-6.161621,0.27303648,0.39035445,-0.39285386,51.513847,0
87296000,588.11176,588.4864,-0.01873169,-0.05599708,15.433948,15.255596,0.0035670279,0.006956741,-0.9370651,-6.4106445,0.3359427,0.41716075,-0.3928926,51.375572,0
87488000,588.11176,588.4794,-0.018380737,-0.05944351,15.43398,15.252464,0.0036303138,0.012385373,-0.8199463,-6.3901367,0.29830062,0.5362245,-0.39292634,51.254353,0
87680000,588.11176,588.47046,-0.017935181,-0.07129153,15.433968,15.228085,0.00411766,0.018938886,-0.36118317,-6.673828,0.28913862,0.74894595,-0.39294443,51.127674,0
87896000,588.11176,588.4567,-0.017248536,-0.09371783,15.434028,15.260045,0.0034796523,0.027973855,-0.71269226,-6.0527344,0.32845786,1.1236902,-0.39296788,50.991714,0
88088000,588.11176,588.4396,-0.016390992,-0.14468081,15.433952,15.265929,0.0033604621,0.049795188,-0.63570404,-5.7939453,0.48027086,1.9669626,-0.39299214,50.87841,0
88280000,588.11176,588.4099,-0.014907837,-0.21904466,15.434035,15.288429,0.0029121207,0.072069295,-0.6871414,-5.1601562,0.795344,3.0592031,-0.39301452,50.7731,0
88496000,588.11176,588.3616,-0.012490845,-0.28087,15.434023,15.285892,0.0029626274,0.09489243,-0.17441559,-4.7250977,1.0941123,4.0371294,-0.39303258,50.66749,0
88688000,588.11176,588.3076,-0.009793091,-0.3346021,15.433962,15.336497,0.0019492912,0.11339264,-0.4213791,-3.4204102,1.3326124,4.8944387,-0.3930442,50.590923,0
88880000,588.11176,588.2455,-0.0066864016,-0.35774732,15.433813,15.412093,0.00043439865,0.120394245,-0.976532,-1.6464844,1.5517676,5.291564,-0.3930709,50.544796,0
89096000,588.11176,588.1733,-0.003076172,-0.34982488,15.4338045,15.469408,-0.00071207044,0.108892836,-1.1536484,-0.053222656,1.6638293,5.0959663,-0.39311218,50.527824,0
89288000,588.11176,588.11005,8.544922e-05,-0.34776843,15.433849,15.505751,-0.0014380264,0.09247597,-1.0956955,1.1289062,1.8063892,4.8674884,-0.39315626,50.5423,0
89480000,588.11176,588.0463,0.0032714845,-0.3499752,15.433756,15.511109,-0.0015470695,0.08472526,-0.55524445,1.8383789,2.0281608,4.802346,-0.39317942,50.569057,0
89696000,588.11176,587.97437,0.006869507,-0.3557904,15.433529,15.533335,-0.0019961165,0.08406434,-0.1981659,2.8925781,2.1495938,4.8932853,-0.39319044,50.61975,0
89888000,588.11176,587.9087,0.010153199,-0.36402485,15.433443,15.555391,-0.0024389648,0.07695916,0.1016922,3.880371,2.3390079,4.904502,-0.39319357,50.68701,0
90080000,588.11176,587.8406,0.0135589605,-0.3832714,15.433506,15.594648,-0.003222847,0.07153477,0.1592102,5.1591797,2.6119595,5.0573955,-0.39318883,50.775215,0
90296000,588.11176,587.75885,0.017645264,-0.41435742,15.433457,15.640341,-0.0041376683,0.061416697,0.24661255,6.675293,2.9778025,5.2617917,-0.39318413,50.906376,0
90488000,588.11176,587.6768,0.021746827,-0.45023084,15.433367,15.672787,-0.0047883987,0.049346175,0.54142,7.989258,3.5153377,5.4769597,-0.39317265,51.0501,0
90680000,588.11176,587.5871,0.026232911,-0.48975402,15.433413,15.719572,-0.00572319,0.047372043,0.6876526,9.602051,4.008934,5.894738,-0.39314926,51.21979,0
90896000,588.11176,587.4752,0.031826783,-0.54556787,15.433281,15.767351,-0.006681404,0.04482706,1.0305862,11.453613,4.5600643,6.474459,-0.39311552,51.44943,0
91088000,588.11176,587.3651,0.037332155,-0.6032011,15.433145,15.783873,-0.0070145605,0.05727015,1.8479233,12.796875,5.0451427,7.2961473,-0.39306208,51.682663,0
91280000,588.11176,587.24207,0.043484498,-0.66276276,15.433107,15.835523,-0.008048305,0.060921688,2.23732,14.8203125,5.5639153,8.018096,-0.39299005,51.949963,0
91496000,588.11176,587.08813,0.05118103,-0.7403843,15.432873,15.853969,-0.0084219165,0.0707269,3.450714,16.625488,6.253765,9.017427,-0.39287755,52.29226,0
91688000,588.11176,586.93604,0.058786012,-0.80859184,15.432744,15.886534,-0.009075794,0.08769041,4.4235992,18.635742,6.7395873,10.04335,-0.39273822,52.632904,0
91880000,588.11176,586.77124,0.06702576,-0.8745902,15.432719,15.954131,-0.010428238,0.100866094,4.963257,21.328613,7.225708,11.009703,-0.39257264,53.019215,0
92096000,588.11176,586.56836,0.0771698,-0.9488636,15.432578,16.023058,-0.011809597,0.11197732,5.8487854,24.422852,7.7871737,12.045396,-0.39236066,53.517853,0
92288000,588.11176,586.37396,0.08688965,-1.0075251,15.432365,16.06582,-0.012669105,0.12192128,7.0656433,27.018066,8.295965,12.894848,-0.3921356,54.016335,0
92480000,588.11176,586.1699,0.097091675,-1.0510924,15.432372,16.112782,-0.013608188,0.13435897,8.311157,29.774902,8.693641,13.644002,-0.39186272,54.563812,0
92696000,588.11176,585.9278,0.109198,-1.0983173,15.432261,16.211824,-0.015591259,0.14719242,9.083206,33.751953,9.023425,14.4807,-0.39152166,55.255573,0
92888000,588.11176,585.7025,0.12046204,-1.1245815,15.431793,16.343327,-0.018230667,0.15756866,9.14444,38.1084,9.222482,15.082851,-0.39119825,55.948017,0
93080000,588.11176,585.4741,0.13188171,-1.1446668,15.43173,16.431572,-0.019996833,0.1681512,9.937088,41.79492,9.355801,15.610231,-0.39086503,56.720516,0
93296000,588.11176,585.2156,0.14480896,-1.1474235,15.431408,16.506697,-0.021505775,0.18776482,11.230515,45.573242,9.324825,16.126839,-0.39044306,57.66698,0
93488000,588.11176,584.98627,0.15627442,-1.1295197,15.431432,16.568773,-0.02274683,0.21094558,12.452805,48.848145,8.956562,16.481329,-0.39003253,58.58073,0
93680000,588.11176,584.7593,0.1676239,-1.0994505,15.431099,16.665764,-0.024693297,0.24162029,13.062042,52.690918,8.338613,16.864075,-0.38958803,59.56186,0
93896000,588.11176,584.5114,0.1800171,-1.0640863,15.431005,16.74906,-0.026361102,0.26440367,14.099579,56.51465,7.6327558,17.070524,-0.38905248,60.746597,0
94088000,588.11176,584.2975,0.19071351,-1.0351921,15.430821,16.854336,-0.028470287,0.27983245,14.426071,60.384277,7.0369964,17.218266,-0.3885513,61.87266,0
94280000,588.11176,584.08856,0.20115967,-1.021096,15.430741,16.98336,-0.031052379,0.27662787,14.290726,64.617676,6.7880726,17.211678,-0.3880525,63.079567,0
94496000,588.11176,583.852,0.21298829,-1.0180386,15.430421,17.074923,-0.032890033,0.26062027,15.046387,68.501465,6.9227047,17.083918,-0.38747475,64.52216,0
94688000,588.11176,583.6386,0.22365724,-1.0236602,15.430302,17.118591,-0.033765793,0.25329423,16.390717,71.34277,7.183522,17.146069,-0.38692176,65.86782,0
94880000,588.11176,583.4223,0.23447266,-1.0297325,15.430357,17.213757,-0.03566799,0.235646,16.879044,75.09668,7.51412,17.06795,-0.3863322,67.27431,0
95096000,588.11176,583.1739,0.24689332,-1.0441809,15.43009,17.273382,-0.036865845,0.1936527,18.282806,78.56494,8.278255,16.642948,-0.38563386,68.935974,0
95288000,588.11176,582.9517,0.25800171,-1.048036,15.429646,17.337955,-0.0381662,0.1517869,19.337173,81.867676,9.102323,16.101254,-0.38497394,70.48023,0
95480000,588.11176,582.7314,0.26901856,-1.039448,15.429699,17.391022,-0.039226454,0.10202368,20.577179,84.94922,10.012008,15.288158,-0.3842746,72.08613,0
95696000,588.11176,582.4877,0.28120422,-1.0083193,15.429368,17.43506,-0.040113848,0.043637536,22.195358,88.11133,10.892554,14.106116,-0.38342702,73.95772,0
95888000,588.11176,582.28143,0.29151613,-0.952701,15.429327,17.461535,-0.04064415,-0.031818498,23.755264,90.59619,11.643121,12.355711,-0.38261777,75.675255,0
96080000,588.11176,582.0935,0.30091247,-0.8610204,15.429223,17.48932,-0.041201953,-0.10483065,25.111328,92.92676,12.264235,10.281846,-0.38175926,77.439865,0
96296000,588.11176,581.91223,0.3099762,-0.7104691,15.429254,17.438284,-0.040180605,-0.18563136,27.780441,93.8125,12.547898,7.4707384,-0.38071764,79.46143,0
96488000,588.11176,581.7888,0.31614685,-0.5145248,15.42899,17.390999,-0.03924017,-0.24844217,29.810287,94.20361,12.133431,4.5078745,-0.37970218,81.26577,0
96680000,588.11176,581.7121,0.31998292,-0.2790462,15.428964,17.31277,-0.037676144,-0.3062875,31.919724,93.59912,11.193487,1.2240622,-0.3786157,83.067986,0
96896000,588.11176,581.68835,0.32117006,0.050110724,15.429116,17.173788,-0.034893434,-0.35937244,34.5515,91.433105,9.256187,-2.9143498,-0.37729886,85.06414,0
97088000,588.11176,581.73566,0.31880495,0.39538795,15.429005,17.058138,-0.032582663,-0.39333752,36.065384,88.9917,6.775044,-6.904829,-0.3760623,86.796104,0
97280000,588.11176,581.854,0.31288758,0.76874965,15.428831,16.93249,-0.030073166,-0.43309698,37.03749,85.697754,3.8479702,-11.294676,-0.3747828,88.47175,0
97496000,588.11176,582.07635,0.30177003,1.1913788,15.429298,16.75619,-0.026537819,-0.49305817,37.833694,80.54004,0.5274136,-16.541185,-0.37330717,90.26332,0
97688000,588.11176,582.3481,0.2881836,1.5329664,15.4293375,16.626257,-0.023938388,-0.56417286,37.33847,75.70654,-2.0862772,-21.189228,-0.3719922,91.75849,0
97880000,588.11176,582.68274,0.27145082,1.8278757,15.429548,16.439466,-0.020198364,-0.6621131,37.147675,69.33252,-3.9462988,-25.81605,-0.37069476,93.14739,0
98096000,588.11176,583.1242,0.24937744,2.0932865,15.430081,16.184738,-0.015093136,-0.7828918,36.981964,60.839844,-5.242424,-30.509192,-0.36923683,94.54504,0
98288000,588.11176,583.5613,0.2275238,2.267449,15.430402,15.944225,-0.01027647,-0.8847607,36.564484,52.685547,-5.833967,-33.947807,-0.36794868,95.62428,0
98480000,588.11176,584.0258,0.20429687,2.382565,15.430518,15.695141,-0.005292454,-0.9754946,35.951057,44.18799,-6.0679817,-36.588974,-0.36668348,96.545425,0
98696000,588.11176,584.5679,0.17719422,2.4355605,15.431156,15.376811,0.0010869026,-1.0516431,35.590546,33.916504,-6.0156894,-38.334637,-0.36528027,97.37864,0
98888000,588.11176,585.0553,0.15282288,2.4297922,15.431477,15.156028,0.005508976,-1.0829988,34.18627,25.760742,-5.933508,-38.826893,-0.36405724,97.93844,0
99080000,588.11176,585.5359,0.12879334,2.375728,15.431784,14.943134,0.009772987,-1.1105139,32.68209,17.839355,-5.541767,-38.775497,-0.36289158,98.34713,0
99296000,588.11176,586.0579,0.10269165,2.2674568,15.43218,14.692365,0.014796314,-1.1073943,31.284416,8.997559,-4.998238,-37.716724,-0.36163858,98.62668,0
99488000,588.11176,586.4985,0.08066406,2.1357353,15.43244,14.459792,0.019452954,-1.077013,30.358116,1.2836914,-4.5337768,-36.008034,-0.36056265,98.715195,0
99680000,588.11176,586.9114,0.060018923,1.9766179,15.4326935,14.2354145,0.02394558,-1.0232891,29.531982,-5.9887695,-4.1060057,-33.70323,-0.35951632,98.659706,0
99896000,588.11176,587.33417,0.038879395,1.7683328,15.433293,14.09645,0.026736869,-0.9377457,27.363808,-12.112793,-3.5986795,-30.555925,-0.35840425,98.4564,0
100088000,588.11176,587.67126,0.022024537,1.5787594,15.433433,14.0116825,0.028435001,-0.8640286,25.251625,-16.611816,-3.0402198,-27.771273,-0.35748962,98.17447,0
100280000,588.11176,587.9704,0.0070678713,1.3861618,15.433443,13.902684,0.030615177,-0.7836443,23.8395,-21.067383,-2.4750226,-24.844685,-0.3566367,97.80745,0
100496000,588.11176,588.2601,-0.0074157715,1.1658058,15.43389,13.821588,0.032246053,-0.68038905,22.129753,-25.039062,-1.8896661,-21.355122,-0.35573235,97.30088,0
100688000,588.11176,588.478,-0.0183136,0.9815357,15.434132,13.8040695,0.03260124,-0.5843975,20.238243,-27.421875,-1.4835241,-18.322266,-0.35499322,96.79191,0
100880000,588.11176,588.6605,-0.027438356,0.8117665,15.434139,13.760247,0.03347784,-0.5061898,19.05278,-29.81543,-1.0345101,-15.655749,-0.35431418,96.24133,0
101096000,588.11176,588.8252,-0.035671998,0.6341712,15.434398,13.775212,0.03318371,-0.41445255,17.235497,-31.228516,-0.6110766,-12.735202,-0.35360238,95.57778,0
101288000,588.11176,588.9406,-0.04144287,0.49525902,15.434423,13.738105,0.03392637,-0.33745793,16.614532,-32.871582,-0.31325474,-10.365364,-0.3530113,94.95927,0
101480000,588.11176,589.03015,-0.045919802,0.37651145,15.434477,13.6956415,0.034776706,-0.26659516,16.319885,-34.33252,-0.08679099,-8.270117,-0.35243443,94.31068,0
101696000,588.11176,589.1049,-0.049658205,0.26254722,15.434481,13.754205,0.033605516,-0.19234337,14.782776,-34.262695,0.02030402,-6.1694365,-0.35182226,93.566864,0
101888000,588.11176,589.15106,-0.051965334,0.17955345,15.434383,13.789036,0.03290695,-0.13341868,13.849442,-34.23291,0.009211991,-4.563894,-0.35132712,92.91062,0
102080000,588.11176,589.1818,-0.05350342,0.117826246,15.4346075,13.800396,0.03268423,-0.09471363,13.39444,-34.381836,0.05287186,-3.438311,-0.3508544,92.25266,0
102296000,588.11176,589.20276,-0.05455017,0.06421574,15.434598,13.792173,0.032848492,-0.060372714,13.30217,-34.700684,0.1038014,-2.4504187,-0.35033056,91.50639,0
102488000,588.11176,589.2125,-0.055038452,0.028477812,15.434675,13.820251,0.032288473,-0.035558328,12.820007,-34.410156,0.1286771,-1.7566746,-0.3498748,90.84288,0
102680000,588.11176,589.2147,-0.055148315,0.006713432,15.434561,13.773328,0.033224657,-0.013754875,13.444145,-35.07715,0.085003026,-1.253721,-0.34941578,90.17561,0
102896000,588.11176,589.21356,-0.055090334,-0.009323698,15.434477,13.730756,0.034074422,0.023019515,14.039528,-35.649902,-0.1482802,-0.60060954,-0.34887248,89.410164,0
103088000,588.11176,589.2118,-0.055001833,-0.009798895,15.434639,13.709173,0.034509316,0.04255761,14.3557205,-35.931152,-0.41280377,-0.33295393,-0.34837282,88.72124,0
103280000,588.11176,589.2096,-0.05489197,0.002824944,15.434586,13.740549,0.03388073,0.054615565,13.945755,-35.478027,-0.71014863,-0.28110152,-0.34787866,88.03605,0
103496000,588.11176,589.2085,-0.054837037,0.022393836,15.434495,13.688972,0.034910448,0.05779838,14.66246,-36.17334,-0.96669996,-0.4440639,-0.34731522,87.26182,0
103688000,588.11176,589.2128,-0.05505371,0.04927962,15.434532,13.698466,0.034721315,0.06574825,14.490547,-36.085938,-1.2708833,-0.59813905,-0.34680608,86.568535,0
103880000,588.11176,589.2235,-0.05558777,0.0792799,15.4346,13.725832,0.03417536,0.06394083,14.011856,-35.816406,-1.6107848,-0.91404414,-0.34630916,85.87888,0
104096000,588.11176,589.241,-0.056463625,0.115089364,15.434569,13.724138,0.03420862,0.05891664,13.862762,-36.01123,-1.870973,-1.3432639,-0.34575996,85.10245,0
104288000,588.11176,589.2636,-0.057592776,0.15160613,15.434479,13.724853,0.034192525,0.05307775,13.629875,-36.22168,-2.1578777,-1.7923435,-0.34528005,84.40909,0
104480000,588.11176,589.2908,-0.058950808,0.18716668,15.434584,13.751834,0.033654995,0.044350553,12.994713,-36.118652,-2.429587,-2.2665045,-0.34481278,83.71316,0
104696000,588.11176,589.32745,-0.060784914,0.22721523,15.434626,13.711578,0.034460943,0.03311194,13.188263,-37.03174,-2.6925256,-2.8428135,-0.3442968,82.92189,0
104888000,588.11176,589.368,-0.06281128,0.25734237,15.434786,13.65119,0.03567192,0.04155958,13.619484,-38.257812,-3.0160105,-3.0592613,-0.34382477,82.19655,0
105080000,588.11176,589.416,-0.06521302,0.28142437,15.434606,13.615703,0.03637806,0.043875165,13.629318,-39.20996,-3.3445816,-3.2972734,-0.34334758,81.45151,0
105296000,588.11176,589.4742,-0.06812134,0.3005371,15.434841,13.558304,0.037530746,0.06978576,13.842514,-40.564453,-3.8050475,-3.1779811,-0.34280002,80.58477,0
105488000,588.11176,589.52966,-0.07089539,0.311866,15.434663,13.556719,0.03755888,0.088355064,13.317314,-41.126953,-4.2508984,-3.0649772,-0.3423277,79.8007,0
105680000,588.11176,589.58685,-0.073754884,0.31770095,15.434655,13.563942,0.037414264,0.1179818,12.658211,-41.589844,-4.6983314,-2.746057,-0.3418693,79.002846,0
105896000,588.11176,589.6511,-0.07696839,0.31684062,15.434992,13.543871,0.037822418,0.13683797,12.305069,-42.49756,-5.074451,-2.520893,-0.34138113,78.09466,0
106088000,588.11176,589.707,-0.079760745,0.30729297,15.434782,13.509806,0.038499527,0.16667795,12.215271,-43.50244,-5.355715,-2.0640347,-0.3409508,77.26689,0
106280000,588.11176,589.76166,-0.082495116,0.29309723,15.434935,13.503622,0.03862625,0.19496685,11.764526,-44.125,-5.6863713,-1.5721383,-0.34053507,76.42606,0
106496000,588.11176,589.81683,-0.08525391,0.27237478,15.434965,13.500524,0.03868883,0.21768333,11.265816,-44.708496,-5.856086,-1.09062,-0.34008083,75.46451,0
106688000,588.11176,589.86206,-0.08751526,0.24389671,15.434924,13.508197,0.038534544,0.25279978,10.718201,-45.047363,-6.043606,-0.3557043,-0.3396965,74.601616,0
106880000,588.11176,589.9038,-0.089602664,0.21769488,15.435058,13.538565,0.03792986,0.28276312,9.89991,-45.04834,-6.233966,0.3011315,-0.33933666,73.735855,0
107096000,588.11176,589.9456,-0.09169312,0.19037332,15.435154,13.564552,0.037412032,0.31034482,9.139557,-45.10742,-6.403133,0.9360843,-0.33895898,72.759315,0
