timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
84504000,0.008130979,0.012584951,-0.0007658902,0.20185474,0.0,0.0
84508000,0.008096015,0.012572091,-0.00076625467,0.20185474,0.0,0.0
84516000,0.007995294,0.012547548,-0.00079393014,0.20197582,0.0,0.0
84520000,0.007900639,0.012557113,-0.000794721,0.20197582,0.0,0.0
84524000,0.007868722,0.012567183,-0.0007949592,0.20197582,0.0,0.0
84532000,0.007847654,0.012507345,-0.00079539453,0.20197582,0.0,0.0
84540000,0.007871033,0.012391236,-0.00082368753,0.20210347,0.0,0.0
84548000,0.0077895084,0.012366253,-0.00082449673,0.20210347,0.0,0.0
84556000,0.007712505,0.012444315,-0.0008248476,0.20210347,0.0,0.0
84564000,0.0077965073,0.0123113915,-0.00085190235,0.20222709,0.0,0.0
84568000,0.007777813,0.012282685,-0.00085217954,0.20222709,0.0,0.0
84572000,0.0077611585,0.012273999,-0.00085235777,0.20222709,0.0,0.0
84576000,0.0077805957,0.012303184,-0.00085207255,0.20222709,0.0,0.0
84580000,0.007793988,0.012314162,-0.0008519128,0.20222709,0.0,0.0
84588000,0.0077864034,0.012340918,-0.0008744504,0.20211658,0.0,0.0
84596000,0.0077688484,0.012357417,-0.0008745361,0.20211658,0.0,0.0
84604000,0.007721381,0.012347669,-0.0008749852,0.20211658,0.0,0.0
84612000,0.007679174,0.012399678,-0.0009048989,0.2020213,0.0,0.0
84620000,0.0076036965,0.012418283,-0.0009054825,0.2020213,0.0,0.0
84628000,0.0075221425,0.012339307,-0.00090648973,0.2020213,0.0,0.0
84632000,0.007488794,0.012320331,-0.0009068489,0.2020213,0.0,0.0
84636000,0.0075296145,0.012380824,-0.0009357759,0.20191947,0.0,0.0
84644000,0.0075460165,0.012368552,-0.00093567977,0.20191947,0.0,0.0
84652000,0.007558857,0.01252214,-0.0009349911,0.20191947,0.0,0.0
84656000,0.007537775,0.012571809,-0.0009349898,0.20191947,0.0,0.0
84660000,0.007576848,0.012648736,-0.00097070565,0.20183542,0.0,0.0
84664000,0.0075556133,0.012660135,-0.0009708515,0.20183542,0.0,0.0
84668000,0.0075483103,0.012675289,-0.00097086024,0.20183542,0.0,0.0
84676000,0.00752149,0.012680858,-0.00097107753,0.20183542,0.0,0.0
84680000,0.0074889483,0.01269859,-0.00097130146,0.20183542,0.0,0.0
84684000,0.0075152493,0.01274104,-0.0010055475,0.20175159,0.0,0.0
84688000,0.007511487,0.012726346,-0.0010056343,0.20175159,0.0,0.0
84692000,0.0075089196,0.012690052,-0.0010057885,0.20175159,0.0,0.0
84696000,0.0074960697,0.0126481,-0.0010060538,0.20175159,0.0,0.0
84700000,0.0074876407,0.012611248,-0.0010062611,0.20175159,0.0,0.0
84704000,0.0074777566,0.012597039,-0.0010063994,0.20175159,0.0,0.0
84708000,0.0074917274,0.01264398,-0.0010389203,0.20164049,0.0,0.0
84712000,0.00740594,0.012624378,-0.0010397477,0.20164049,0.0,0.0
84716000,0.007347112,0.01262799,-0.0010402551,0.20164049,0.0,0.0
84720000,0.0073126536,0.012637766,-0.0010405261,0.20164049,0.0,0.0
84724000,0.007285594,0.0126537355,-0.0010407108,0.20164049,0.0,0.0
84728000,0.0072654877,0.012666748,-0.0010408448,0.20164049,0.0,0.0
84732000,0.0073675197,0.012725361,-0.001074907,0.2015338,0.0,0.0
84736000,0.0073898733,0.012708145,-0.0010747669,0.2015338,0.0,0.0
84740000,0.0073588467,0.0126825925,-0.00107513,0.2015338,0.0,0.0
84744000,0.007346869,0.012680288,-0.0010752439,0.2015338,0.0,0.0
84748000,0.007361902,0.012714646,-0.0010749936,0.2015338,0.0,0.0
84752000,0.0073683993,0.012731143,-0.0010748794,0.2015338,0.0,0.0
84756000,0.0074243806,0.012753643,-0.001109922,0.20143288,0.0,0.0
84760000,0.007398964,0.012718289,-0.0011102683,0.20143288,0.0,0.0
84764000,0.007384016,0.012714359,-0.0011104146,0.20143288,0.0,0.0
84768000,0.0073522483,0.012702518,-0.001110737,0.20143288,0.0,0.0
84772000,0.0073237466,0.012711001,-0.001110962,0.20143288,0.0,0.0
84776000,0.007265811,0.01274711,-0.0011113586,0.20143288,0.0,0.0
84780000,0.007287968,0.01281229,-0.001145528,0.20135248,0.0,0.0
84784000,0.007247732,0.0127488505,-0.0011393736,0.20135248,0.0,0.0
84788000,0.0071914126,0.01272306,-0.0011399582,0.20135248,0.0,0.0
84792000,0.0071286084,0.012723402,-0.0011405164,0.20135248,0.0,0.0
84796000,0.0070786043,0.012720727,-0.00114097,0.20135248,0.0,0.0
84800000,0.007028675,0.01268925,-0.0011415109,0.20135248,0.0,0.0
84804000,0.0070496676,0.012814664,-0.001179576,0.20104277,0.0,0.0
84808000,0.007035891,0.012759019,-0.0011798671,0.20104277,0.0,0.0
84812000,0.007070833,0.012757789,-0.0011795589,0.20104277,0.0,0.0
84816000,0.007096076,0.012744719,-0.0011793736,0.20104277,0.0,0.0
84820000,0.0071101584,0.012719232,-0.001179326,0.20104277,0.0,0.0
84824000,0.007151739,0.012700814,-0.0011790129,0.20104277,0.0,0.0
84828000,0.007242376,0.012902898,-0.0012165167,0.20074815,0.0,0.0
84836000,0.007188677,0.012887772,-0.0012170477,0.20074815,0.0,0.0
84840000,0.007141823,0.012863108,-0.001217545,0.20074815,0.0,0.0
84844000,0.007100895,0.0128832385,-0.0012178532,0.20074815,0.0,0.0
84848000,0.0070498176,0.012936135,-0.001218157,0.20074815,0.0,0.0
84852000,0.0071244347,0.0131554585,-0.0012601706,0.20045829,0.0,0.0
84856000,0.007126374,0.01314776,-0.0012601753,0.20045829,0.0,0.0
84860000,0.0071211155,0.013109836,-0.0012603356,0.20045829,0.0,0.0
84864000,0.0070918053,0.013112057,-0.001260598,0.20045829,0.0,0.0
84868000,0.007062868,0.0131648965,-0.0012607101,0.20045829,0.0,0.0
84872000,0.007049456,0.013195629,-0.0012607443,0.20045829,0.0,0.0
84876000,0.0071220705,0.013400122,-0.0013075644,0.20017308,0.0,0.0
84880000,0.0070763496,0.013415596,-0.0013079492,0.20017308,0.0,0.0
84884000,0.007043481,0.013413235,-0.0013203619,0.20017308,0.0,0.0
84888000,0.0070305048,0.013399797,-0.0013205212,0.20017308,0.0,0.0
84892000,0.0070318393,0.013417351,-0.0013204594,0.20017308,0.0,0.0
84896000,0.007034264,0.0134680765,-0.0013202941,0.20017308,0.0,0.0
84900000,0.0071483417,0.013430599,-0.0013615573,0.2002632,0.0,0.0
84904000,0.0071869497,0.013426647,-0.0013612055,0.2002632,0.0,0.0
84908000,0.007203923,0.013426808,-0.0013610455,0.2002632,0.0,0.0
84912000,0.0072211777,0.013392697,-0.0013609815,0.2002632,0.0,0.0
84916000,0.0072276723,0.013381811,-0.0013609523,0.2002632,0.0,0.0
84920000,0.0071837613,0.013404922,-0.0013612976,0.2002632,0.0,0.0
84924000,0.007232349,0.013325235,-0.0014095022,0.20035586,0.0,0.0
84928000,0.0072154086,0.013292423,-0.0014097518,0.20035586,0.0,0.0
84932000,0.007199516,0.01326125,-0.0014099868,0.20035586,0.0,0.0
84936000,0.0071578436,0.013239185,-0.0014104341,0.20035586,0.0,0.0
84940000,0.007124507,0.013210471,-0.0014108218,0.20035586,0.0,0.0
84944000,0.007115437,0.013200862,-0.0014109318,0.20035586,0.0,0.0
84948000,0.0072102603,0.013083067,-0.00145537,0.20045057,0.0,0.0
84952000,0.007220797,0.01299804,-0.0014555058,0.20045057,0.0,0.0
84956000,0.0072360868,0.012955123,-0.0014554849,0.20045057,0.0,0.0
84960000,0.007225644,0.012885367,-0.0014557705,0.20045057,0.0,0.0
84964000,0.007189867,0.012812368,-0.0014562911,0.20045057,0.0,0.0
84968000,0.007142949,0.012787088,-0.0014567794,0.20045057,0.0,0.0
84972000,0.007189773,0.012717718,-0.0015050939,0.2005504,0.0,0.0
84976000,0.007136403,0.012696111,-0.0015056249,0.2005504,0.0,0.0
84980000,0.0070888884,0.012643602,-0.001506182,0.2005504,0.0,0.0
84984000,0.0070523946,0.012606382,-0.0015100634,0.2005504,0.0,0.0
84988000,0.007045544,0.012609392,-0.0015101162,0.2005504,0.0,0.0
84992000,0.007043601,0.012614874,-0.0015101194,0.2005504,0.0,0.0
84996000,0.0071396083,0.012470197,-0.0015571415,0.20073152,0.0,0.0
85000000,0.007124947,0.012458507,-0.0015572992,0.20073152,0.0,0.0
85004000,0.0070897676,0.012489221,-0.0015575287,0.20073152,0.0,0.0
85008000,0.007104302,0.012518998,-0.0015573275,0.20073152,0.0,0.0
85012000,0.0071127918,0.012509172,-0.0015572777,0.20073152,0.0,0.0
85016000,0.0070903325,0.012498117,-0.0015575018,0.20073152,0.0,0.0
85020000,0.0072127343,0.0123633295,-0.0016117005,0.20090702,0.0,0.0
85024000,0.007221993,0.0123549625,-0.0016116415,0.20090702,0.0,0.0
85028000,0.0072155525,0.01233184,-0.001611755,0.20090702,0.0,0.0
85036000,0.0071823457,0.012324877,-0.0016120588,0.20090702,0.0,0.0
85040000,0.0071397168,0.012355048,-0.0016123527,0.20090702,0.0,0.0
85044000,0.0071940576,0.012277955,-0.0015975393,0.20108488,0.0,0.0
85048000,0.007171552,0.012318626,-0.0015873263,0.20108488,0.0,0.0
85052000,0.0071351095,0.0123055475,-0.0015709475,0.20108488,0.0,0.0
85060000,0.0070694224,0.012274016,-0.0015414396,0.20108488,0.0,0.0
85068000,0.007169993,0.012170002,-0.0015344343,0.20125198,0.0,0.0
85072000,0.007168523,0.01221861,-0.0015336776,0.20125198,0.0,0.0
85076000,0.0071710376,0.012257821,-0.001534733,0.20125198,0.0,0.0
85084000,0.0071565756,0.012261701,-0.0015186474,0.20125198,0.0,0.0
85092000,0.007234211,0.012235502,-0.0014990506,0.20116568,0.0,0.0
85100000,0.007204099,0.0121530285,-0.0014857358,0.20116568,0.0,0.0
85108000,0.0072036213,0.01227573,-0.0014852881,0.20116568,0.0,0.0
85116000,0.0073801223,0.012298475,-0.001498302,0.2010841,0.0,0.0
85124000,0.007348495,0.012240601,-0.0014842642,0.2010841,0.0,0.0
85128000,0.007331865,0.012268062,-0.0014767719,0.2010841,0.0,0.0
85132000,0.0072932956,0.012314385,-0.0014594307,0.2010841,0.0,0.0
85140000,0.007361522,0.012381773,-0.0014321316,0.20100388,0.0,0.0
85148000,0.007302076,0.012388573,-0.0014055299,0.20100388,0.0,0.0
85156000,0.0071439613,0.01236288,-0.0013348513,0.20100388,0.0,0.0
85160000,0.007120418,0.012349734,-0.0013243424,0.20100388,0.0,0.0
85164000,0.0072307163,0.012397226,-0.0013120176,0.20092788,0.0,0.0
85172000,0.0071785087,0.012454699,-0.0012885706,0.20092788,0.0,0.0
85180000,0.007225108,0.01240904,-0.001309489,0.20092788,0.0,0.0
85188000,0.0073307343,0.012508468,-0.0012936362,0.20078361,0.0,0.0
85196000,0.007283587,0.012538566,-0.0012725397,0.20078361,0.0,0.0
85204000,0.0072042746,0.01261217,-0.0012370186,0.20078361,0.0,0.0
85212000,0.0072293985,0.012720975,-0.0011818906,0.2006596,0.0,0.0
85220000,0.0071891397,0.012740996,-0.0011638942,0.2006596,0.0,0.0
85228000,0.0071081356,0.012703878,-0.0011277986,0.2006596,0.0,0.0
85232000,0.0070754904,0.012714303,-0.0011132145,0.2006596,0.0,0.0
85236000,0.0071890536,0.012797526,-0.001097054,0.20053512,0.0,0.0
85244000,0.0072162487,0.012816328,-0.0011091621,0.20053512,0.0,0.0
85252000,0.007207579,0.012931676,-0.0011051293,0.20053512,0.0,0.0
85256000,0.0071967095,0.012957558,-0.0011002432,0.20053512,0.0,0.0
85260000,0.007320011,0.013021417,-0.0010893675,0.20041996,0.0,0.0
85268000,0.0072118877,0.012974697,-0.0010411976,0.20041996,0.0,0.0
85276000,0.0071900105,0.012991136,-0.0010314164,0.20041996,0.0,0.0
85284000,0.007316515,0.013091059,-0.001027232,0.20032418,0.0,0.0
85292000,0.007266102,0.013009836,-0.0010045352,0.20032418,0.0,0.0
85300000,0.007264958,0.012922051,-0.0010041292,0.20032418,0.0,0.0
85308000,0.0073829354,0.012582393,-0.0009842558,0.20078492,0.0,0.0
85316000,0.0073802597,0.012537627,-0.0009831003,0.20078492,0.0,0.0
85324000,0.007299491,0.012573072,-0.000946501,0.20078492,0.0,0.0
85332000,0.0074001886,0.012244528,-0.0009146945,0.2012251,0.0,0.0
85336000,0.007402663,0.012203047,-0.0009158632,0.2012251,0.0,0.0
85340000,0.0073786913,0.012174678,-0.0009050402,0.2012251,0.0,0.0
85344000,0.007355531,0.012167545,-0.0008945601,0.2012251,0.0,0.0
85348000,0.0073251477,0.012166538,-0.0008808017,0.2012251,0.0,0.0
85356000,0.0074742306,0.011920546,-0.0008543631,0.20165291,0.0,0.0
85364000,0.007425844,0.011861458,-0.0008325045,0.20165291,0.0,0.0
85372000,0.007409416,0.011874918,-0.0008250475,0.20165291,0.0,0.0
85380000,0.0075898413,0.0116278,-0.00082235027,0.20205444,0.0,0.0
85388000,0.0076151793,0.011697055,-0.00082634547,0.20205444,0.0,0.0
85392000,0.0076284143,0.011736986,-0.0008322475,0.20205444,0.0,0.0
85396000,0.007603003,0.011765255,-0.00082080485,0.20205444,0.0,0.0
85400000,0.007578012,0.011776841,-0.00080956856,0.20205444,0.0,0.0
85404000,0.007748959,0.011764591,-0.00080293964,0.20209214,0.0,0.0
85412000,0.007738316,0.01169702,-0.0007982283,0.20209214,0.0,0.0
85420000,0.0076904357,0.011706065,-0.0007767135,0.20209214,0.0,0.0
85424000,0.007663907,0.011693524,-0.0007648103,0.20209214,0.0,0.0
85428000,0.007846638,0.011655316,-0.00075742195,0.20214033,0.0,0.0
85436000,0.0078302985,0.01168453,-0.00075005455,0.20214033,0.0,0.0
85444000,0.0077880803,0.011688789,-0.0007310875,0.20214033,0.0,0.0
85452000,0.007961025,0.011667669,-0.00071331323,0.2021912,0.0,0.0
85460000,0.007957258,0.011555966,-0.00071172253,0.2021912,0.0,0.0
85468000,0.007916521,0.011545919,-0.0006934298,0.2021912,0.0,0.0
85476000,0.00810677,0.011517929,-0.0006819412,0.20225117,0.0,0.0
85484000,0.008113584,0.011546253,-0.0006872186,0.20225117,0.0,0.0
85492000,0.008072581,0.011504081,-0.0006687738,0.20225117,0.0,0.0
85500000,0.008204807,0.011343493,-0.00062286825,0.2024351,0.0,0.0
85508000,0.008164731,0.01133057,-0.0006048098,0.2024351,0.0,0.0
85516000,0.00811445,0.011426894,-0.00058206863,0.2024351,0.0,0.0
85524000,0.008325395,0.01141667,-0.0005682099,0.20259815,0.0,0.0
85532000,0.008232066,0.011530644,-0.0005260578,0.20259815,0.0,0.0
85540000,0.008176197,0.011587102,-0.00050083804,0.20259815,0.0,0.0
85548000,0.008335955,0.0116249155,-0.00047454046,0.2027573,0.0,0.0
85556000,0.0082725175,0.011580495,-0.00044597252,0.2027573,0.0,0.0
85564000,0.0082181115,0.011629703,-0.000421423,0.2027573,0.0,0.0
85572000,0.008348298,0.011469568,-0.00038557025,0.20290491,0.0,0.0
85580000,0.0082790265,0.011544638,-0.00035430744,0.20290491,0.0,0.0
85588000,0.008267014,0.011689768,-0.00034619623,0.20290491,0.0,0.0
85596000,0.008424569,0.01180354,-0.00033437516,0.20275158,0.0,0.0
85604000,0.008362508,0.011861422,-0.00030659753,0.20275158,0.0,0.0
85612000,0.008325387,0.011882786,-0.00028998932,0.20275158,0.0,0.0
85616000,0.008317909,0.0118973,-0.00028664025,0.20275158,0.0,0.0
85620000,0.008482388,0.011998386,-0.0002743939,0.20260203,0.0,0.0
85624000,0.008457746,0.011998292,-0.0002633769,0.20260203,0.0,0.0
85628000,0.008412415,0.012011065,-0.00024310531,0.20260203,0.0,0.0
85632000,0.008349234,0.012038798,-0.0002148508,0.20260203,0.0,0.0
85636000,0.008325226,0.012063255,-0.00020411034,0.20260203,0.0,0.0
85640000,0.00829112,0.012071851,-0.00018886142,0.20260203,0.0,0.0
85644000,0.00841741,0.012155946,-0.0001542439,0.2024605,0.0,0.0
85648000,0.008340398,0.012120273,-0.000119825796,0.2024605,0.0,0.0
85652000,0.008287311,0.0121120885,-9.6096395e-05,0.2024605,0.0,0.0
85656000,0.008259975,0.012146346,-8.387335e-05,0.2024605,0.0,0.0
85660000,0.008227978,0.012184482,-6.9567664e-05,0.2024605,0.0,0.0
85664000,0.0081701,0.012204989,-4.369662e-05,0.2024605,0.0,0.0
85668000,0.008329308,0.012302053,-2.7441461e-05,0.2023144,0.0,0.0
85672000,0.008348554,0.012281394,-3.6043948e-05,0.2023144,0.0,0.0
85676000,0.008358478,0.0122659905,-4.0479e-05,0.2023144,0.0,0.0
85680000,0.008339601,0.012222445,-3.2044565e-05,0.2023144,0.0,0.0
85684000,0.00832432,0.012175069,-2.5358211e-05,0.2023144,0.0,0.0
85688000,0.008295617,0.012166135,-1.2456941e-05,0.2023144,0.0,0.0
85692000,0.008484111,0.012123037,-5.472341e-07,0.20238847,0.0,0.0
85696000,0.008496,0.012147941,-5.89134e-06,0.20238847,0.0,0.0
85700000,0.008519245,0.01217882,-1.6339192e-05,0.20238847,0.0,0.0
85704000,0.008503929,0.012153298,-9.455431e-06,0.20238847,0.0,0.0
85708000,0.008476213,0.012116052,3.003146e-06,0.20238847,0.0,0.0
85712000,0.008461846,0.012078319,9.461363e-06,0.20238847,0.0,0.0
85716000,0.008677899,0.012016181,1.7045304e-05,0.20246083,0.0,0.0
85720000,0.00865419,0.012036295,2.7703909e-05,0.20246083,0.0,0.0
85724000,0.008626605,0.0120339645,4.010461e-05,0.20246083,0.0,0.0
85728000,0.008578248,0.012012327,6.184608e-05,0.20246083,0.0,0.0
85732000,0.008524493,0.011978798,8.6017186e-05,0.20246083,0.0,0.0
85736000,0.00846961,0.011947715,0.00011069706,0.20246083,0.0,0.0
85740000,0.008667422,0.011862245,0.00013048902,0.20252639,0.0,0.0
85744000,0.008656628,0.011838897,0.00013534684,0.20252639,0.0,0.0
85748000,0.008624811,0.011817193,0.00014965885,0.20252639,0.0,0.0
85756000,0.008542012,0.011858782,0.00018688299,0.20252639,0.0,0.0
85760000,0.008500756,0.011861304,0.00020543436,0.20252639,0.0,0.0
85764000,0.008715536,0.011816897,0.00021521459,0.20258391,0.0,0.0
85768000,0.008702228,0.011832078,0.00022119547,0.20258391,0.0,0.0
85772000,0.008665039,0.011875717,0.00023790565,0.20258391,0.0,0.0
85776000,0.008640565,0.011895533,0.00024890466,0.20258391,0.0,0.0
85780000,0.008663051,0.011857829,0.00023880495,0.20258391,0.0,0.0
85784000,0.00864337,0.011809336,0.00024739007,0.20258391,0.0,0.0
85788000,0.008886395,0.011789413,0.00026625005,0.20260361,0.0,0.0
85792000,0.008854084,0.011800097,0.00028076099,0.20260361,0.0,0.0
85796000,0.008818689,0.011755677,0.00029667682,0.20260361,0.0,0.0
85800000,0.008769123,0.011713093,0.00031896093,0.20260361,0.0,0.0
85804000,0.0087252995,0.011690691,0.0003386583,0.20260361,0.0,0.0
85808000,0.008700073,0.011658081,0.00035000686,0.20260361,0.0,0.0
85812000,0.008886868,0.011625938,0.00037313593,0.20263097,0.0,0.0
85816000,0.008859764,0.011599588,0.0003853272,0.20263097,0.0,0.0
85820000,0.008844522,0.011537872,0.00039220692,0.20263097,0.0,0.0
85828000,0.008740367,0.01147572,0.00043904444,0.20263097,0.0,0.0
85832000,0.008721618,0.011487232,0.00044746345,0.20263097,0.0,0.0
85836000,0.008972899,0.011478025,0.0004541744,0.20265004,0.0,0.0
85840000,0.008989033,0.011505321,0.0004469083,0.20265004,0.0,0.0
85844000,0.009017642,0.011529398,0.0004340387,0.20265004,0.0,0.0
85848000,0.008989764,0.011511277,0.00044657613,0.20265004,0.0,0.0
85852000,0.008986715,0.011477603,0.000447965,0.20265004,0.0,0.0
85856000,0.008974856,0.01146807,0.00045330054,0.20265004,0.0,0.0
85860000,0.0092046,0.011453596,0.00046797362,0.20267224,0.0,0.0
85864000,0.009199689,0.0114758015,0.00047016703,0.20267224,0.0,0.0
85868000,0.009179754,0.011505314,0.00047910796,0.20267224,0.0,0.0
85872000,0.009128487,0.011512517,0.00050214166,0.20267224,0.0,0.0
85876000,0.009100559,0.011537251,0.0005146751,0.20267224,0.0,0.0
85880000,0.0090611465,0.011550002,0.0005323773,0.20267224,0.0,0.0
85884000,0.009278903,0.011519919,0.00055398647,0.20269382,0.0,0.0
85888000,0.009233823,0.011513417,0.0005742406,0.20269382,0.0,0.0
85892000,0.009202971,0.0115295425,0.0005880878,0.20269382,0.0,0.0
85896000,0.009181585,0.01155025,0.00059767824,0.20269382,0.0,0.0
85900000,0.009149387,0.0115522705,0.0006121392,0.20269382,0.0,0.0
85904000,0.009118527,0.011573464,0.00062598404,0.20269382,0.0,0.0
85908000,0.009370936,0.011627274,0.000636024,0.20270023,0.0,0.0
85912000,0.009365816,0.011688074,0.00063827407,0.20270023,0.0,0.0
85916000,0.009355061,0.011704822,0.00064308994,0.20270023,0.0,0.0
85920000,0.009318354,0.011722147,0.00065956014,0.20270023,0.0,0.0
85924000,0.009274622,0.011746552,0.0006791783,0.20270023,0.0,0.0
85928000,0.009246483,0.01173965,0.0006918208,0.20270023,0.0,0.0
85932000,0.009475147,0.011711695,0.0007138683,0.20269558,0.0,0.0
85936000,0.009411012,0.011713478,0.00074266916,0.20269558,0.0,0.0
85940000,0.009381383,0.011701353,0.0007559866,0.20269558,0.0,0.0
85944000,0.009360739,0.011657736,0.00076530036,0.20269558,0.0,0.0
85948000,0.00932273,0.011612142,0.000782417,0.20269558,0.0,0.0
85952000,0.009298462,0.011605158,0.0007933236,0.20269558,0.0,0.0
85956000,0.009548209,0.01162345,0.0008144319,0.20269051,0.0,0.0
85960000,0.009459981,0.011649015,0.00085403095,0.20269051,0.0,0.0
85964000,0.009395665,0.011658411,0.0008829064,0.20269051,0.0,0.0
85968000,0.00935795,0.011688869,0.0008998101,0.20269051,0.0,0.0
85972000,0.009352175,0.011721674,0.0009023655,0.20269051,0.0,0.0
85976000,0.0093305325,0.011753669,0.00091204746,0.20269051,0.0,0.0
85980000,0.009628263,0.011775817,0.0009203572,0.20268127,0.0,0.0
85984000,0.009641841,0.011772346,0.0009147309,0.20268127,0.0,0.0
85988000,0.009618834,0.011748292,0.0009250961,0.20268127,0.0,0.0
85992000,0.009579593,0.011722545,0.0009427578,0.20268127,0.0,0.0
85996000,0.009569813,0.011726928,0.0009471473,0.20268127,0.0,0.0
86000000,0.009588162,0.01174904,0.00093887566,0.20268127,0.0,0.0
86004000,0.009903794,0.011733284,0.00093960675,0.20269388,0.0,0.0
86008000,0.009891861,0.011746256,0.0009449525,0.20269388,0.0,0.0
86012000,0.009894876,0.011724201,0.0009436245,0.20269388,0.0,0.0
86016000,0.009860186,0.011679549,0.0009592661,0.20269388,0.0,0.0
86020000,0.00982382,0.011688411,0.00097559637,0.20269388,0.0,0.0
86024000,0.009809814,0.011705679,0.0009818675,0.20269388,0.0,0.0
86028000,0.010142439,0.011708302,0.0010041819,0.20271811,0.0,0.0
86032000,0.010100323,0.011739666,0.001023065,0.20271811,0.0,0.0
86036000,0.010082461,0.011734443,0.0010310973,0.20271811,0.0,0.0
86040000,0.010042383,0.011687171,0.0010491686,0.20271811,0.0,0.0
86044000,0.009986024,0.011678079,0.0010745052,0.20271811,0.0,0.0
86048000,0.009936372,0.011690063,0.0010967994,0.20271811,0.0,0.0
86052000,0.010228954,0.011683114,0.0011158108,0.20274511,0.0,0.0
86056000,0.010187675,0.01164647,0.0011344125,0.20274511,0.0,0.0
86060000,0.010142116,0.011613686,0.0011549337,0.20274511,0.0,0.0
86064000,0.010094305,0.011638921,0.0011763814,0.20274511,0.0,0.0
86068000,0.010058068,0.011672101,0.0011926148,0.20274511,0.0,0.0
86072000,0.0100296885,0.011695432,0.0012053307,0.20274511,0.0,0.0
86076000,0.01032608,0.011668651,0.0012310252,0.20276889,0.0,0.0
86080000,0.010267176,0.011698104,0.0012574472,0.20276889,0.0,0.0
86084000,0.010219432,0.011731863,0.0012812581,0.20276889,0.0,0.0
86088000,0.0101384595,0.01173911,0.0013176975,0.20276889,0.0,0.0
86092000,0.010085077,0.011787816,0.001341645,0.20276889,0.0,0.0
86096000,0.010077738,0.011868717,0.0013448104,0.20276889,0.0,0.0
86100000,0.010436573,0.01187985,0.0013461025,0.20287779,0.0,0.0
86104000,0.010428874,0.011908143,0.001349519,0.20287779,0.0,0.0
86108000,0.0103785265,0.01189631,0.0013721999,0.20287779,0.0,0.0
86112000,0.010315867,0.011889919,0.0014004126,0.20287779,0.0,0.0
86116000,0.010280016,0.011864054,0.0014165952,0.20287779,0.0,0.0
86120000,0.010228128,0.011826219,0.0014400195,0.20287779,0.0,0.0
86124000,0.010549849,0.011773786,0.0014666086,0.20297354,0.0,0.0
86128000,0.010501278,0.011811619,0.0014884016,0.20297354,0.0,0.0
86132000,0.010440436,0.011799676,0.0015158117,0.20297354,0.0,0.0
86136000,0.010400445,0.011746296,0.0015339182,0.20297354,0.0,0.0
86140000,0.010336744,0.011728519,0.0015626303,0.20297354,0.0,0.0
86144000,0.010245652,0.011692196,0.0016037131,0.20297354,0.0,0.0
86148000,0.010607355,0.0115645,0.0016222349,0.20305866,0.0,0.0
86152000,0.010572378,0.011568744,0.001637976,0.20305866,0.0,0.0
86156000,0.010505326,0.0115934955,0.0016681163,0.20305866,0.0,0.0
86160000,0.010461205,0.011590023,0.0016879906,0.20305866,0.0,0.0
86164000,0.010440477,0.011575107,0.0016973558,0.20305866,0.0,0.0
86168000,0.0104140425,0.01160834,0.0017091866,0.20305866,0.0,0.0
86172000,0.010817756,0.011546182,0.0017182605,0.20313802,0.0,0.0
86176000,0.010780666,0.011503648,0.0017350563,0.20313802,0.0,0.0
86180000,0.010736931,0.011488185,0.0017547859,0.20313802,0.0,0.0
86184000,0.010731924,0.011510742,0.001755158,0.20313802,0.0,0.0
86188000,0.01071753,0.011535975,0.0017615771,0.20313802,0.0,0.0
86192000,0.010692714,0.01152496,0.0017727654,0.20313802,0.0,0.0
86196000,0.011076348,0.011487953,0.0017876683,0.20317629,0.0,0.0
86200000,0.011001044,0.0114892,0.0018215432,0.20317629,0.0,0.0
86204000,0.0109626725,0.011507344,0.001838763,0.20317629,0.0,0.0
86208000,0.010970126,0.0115363225,0.0018353417,0.20317629,0.0,0.0
86212000,0.010966003,0.011531833,0.0018372076,0.20317629,0.0,0.0
86216000,0.010990706,0.011513076,0.0018261384,0.20317629,0.0,0.0
86220000,0.011438155,0.0114620365,0.0018222814,0.20320943,0.0,0.0
86224000,0.011434704,0.011454024,0.0018238521,0.20320943,0.0,0.0
86228000,0.011434098,0.0114532625,0.0018241269,0.20320943,0.0,0.0
86232000,0.011380597,0.011450952,0.0018482024,0.20320943,0.0,0.0
86236000,0.011301946,0.0114653865,0.001883553,0.20320943,0.0,0.0
86240000,0.011262115,0.011489818,0.0019014132,0.20320943,0.0,0.0
86244000,0.011720406,0.011459239,0.0018998581,0.20324978,0.0,0.0
86248000,0.011673088,0.011436108,0.0019212026,0.20324978,0.0,0.0
86252000,0.01161257,0.011423742,0.0019484615,0.20324978,0.0,0.0
86256000,0.011594047,0.011412218,0.0019568242,0.20324978,0.0,0.0
86260000,0.011564245,0.011409628,0.001970239,0.20324978,0.0,0.0
86264000,0.011481244,0.011446384,0.00200749,0.20324978,0.0,0.0
86268000,0.011945616,0.011420188,0.0020512466,0.2032778,0.0,0.0
86272000,0.011892279,0.011416154,0.0020752554,0.2032778,0.0,0.0
86276000,0.011854228,0.011414491,0.0020923796,0.2032778,0.0,0.0
86280000,0.0118026715,0.011377669,0.0021156757,0.2032778,0.0,0.0
86284000,0.011742684,0.01136592,0.0021308365,0.2032778,0.0,0.0
