timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
588000,588000,-0.0011832062,-0.003442494,-0.002006025
592000,592000,-0.0011622786,-0.0033650245,-0.0019953095
596000,596000,-0.0011054511,-0.0034638057,-0.0018295588
600000,600000,-0.0010706167,-0.003647154,-0.001535036
604000,604000,-0.0010344259,-0.0037339036,-0.0012265742
608000,608000,-0.00095584855,-0.0038629645,-0.000980261
612000,612000,-0.0008714847,-0.0041450784,-0.0007962095
616000,616000,-0.0008646329,-0.0045771827,-0.0006162659
620000,620000,-0.00096574106,-0.0050914115,-0.00045779033
624000,624000,-0.0011466035,-0.005623675,-0.00036646513
628000,628000,-0.0012572887,-0.0062409835,-0.0003702556
632000,632000,-0.0011671546,-0.0068208072,-0.00039339167
636000,636000,-0.00090881635,-0.007141851,-0.00028821605
640000,640000,-0.00058557355,-0.0072679827,-8.251192e-05
644000,644000,-0.00029890775,-0.007290069,3.751252e-05
648000,648000,-0.00011218968,-0.0071945866,2.3013636e-05
652000,652000,3.3575983e-05,-0.007066627,-3.5828583e-05
656000,656000,0.0002270764,-0.006912791,-0.00015786958
664000,664000,0.0005792333,-0.006424313,-0.00060705515
668000,668000,0.0006512477,-0.0062583596,-0.00062246586
676000,676000,0.0009899286,-0.006021168,-0.00046310935
684000,684000,0.00077571,-0.0061415294,-0.00026456546
688000,688000,0.00060231675,-0.006202528,-3.4055713e-05
692000,692000,0.00025723694,-0.006192432,0.0002159567
696000,696000,-0.0002724119,-0.0062199016,0.00041151984
704000,704000,-0.0014316831,-0.006019997,0.000589375
708000,708000,-0.0020250576,-0.005646279,0.0003429436
716000,716000,-0.0029998894,-0.0049911863,-0.000621369
724000,724000,-0.0035793309,-0.004416822,-0.0012831126
728000,728000,-0.003786228,-0.0040443363,-0.0012236335
732000,732000,-0.004002518,-0.0036646335,-0.001116785
736000,736000,-0.004284689,-0.0032902358,-0.0010166606
744000,744000,-0.0047936854,-0.0032186904,-0.0005947379
748000,748000,-0.004687626,-0.0034404972,-0.00047772581
752000,752000,-0.004339474,-0.003582789,-0.00060337107
756000,756000,-0.0038968092,-0.003713743,-0.00076306897
760000,760000,-0.003335272,-0.0038240878,-0.00089410844
768000,768000,-0.0020718353,-0.0039283154,-0.0012045795
776000,776000,-0.0011948067,-0.004104461,-0.0013425155
780000,780000,-0.0007309779,-0.0043153847,-0.0013656259
784000,784000,-0.00024358675,-0.004376888,-0.0013495607
792000,792000,0.0008506359,-0.0041559148,-0.0014256553
796000,796000,0.0012764656,-0.0042275726,-0.0014862738
800000,800000,0.001489662,-0.0043143667,-0.0014744019
808000,808000,0.0011957597,-0.0045032217,-0.0016420993
812000,812000,0.00063393055,-0.0047141407,-0.0018451638
816000,816000,2.3631976e-05,-0.005196515,-0.002081249
820000,820000,-0.0005289638,-0.00584236,-0.002227216
824000,824000,-0.00096788973,-0.006411457,-0.002154998
832000,832000,-0.0014683735,-0.0067849844,-0.0017843924
836000,836000,-0.001687539,-0.006740827,-0.0015515914
840000,840000,-0.0018673661,-0.006740471,-0.0013654022
844000,844000,-0.0019720118,-0.0066681644,-0.0013373296
848000,848000,-0.0020192638,-0.0065679234,-0.0014488539
856000,856000,-0.002059848,-0.0069645927,-0.0017401525
860000,860000,-0.001836302,-0.0072100656,-0.0016736222
864000,864000,-0.001551646,-0.007366999,-0.0014412202
868000,868000,-0.0013060393,-0.007521459,-0.0011598617
872000,872000,-0.0010422571,-0.007646041,-0.00090021855
876000,876000,-0.00066657027,-0.007636857,-0.0007844915
880000,880000,-0.00021537676,-0.007452674,-0.000891323
884000,884000,0.0001947642,-0.0071660164,-0.0010387007
888000,888000,0.00052151957,-0.00688354,-0.0010321185
896000,896000,0.00094136654,-0.0062177614,-0.0008828592
900000,900000,0.0010995553,-0.0058301357,-0.00083165
904000,904000,0.0012678176,-0.0055005043,-0.0007354219
908000,908000,0.0014571256,-0.0052947067,-0.0006014595
912000,912000,0.0016385647,-0.0052168444,-0.0005034409
916000,916000,0.0017346989,-0.0052659228,-0.0004952699
920000,920000,0.0017261583,-0.005355819,-0.0005509689
928000,928000,0.001528047,-0.005465974,-0.0005992303
932000,932000,0.0012959973,-0.005530817,-0.00050213
936000,936000,0.0010140416,-0.0056136865,-0.00042391277
940000,940000,0.00075222226,-0.0057638003,-0.00033517566
944000,944000,0.0005086427,-0.0059491484,-0.00022897999
948000,948000,0.00026723975,-0.0060568624,-0.00013691763
952000,952000,-4.0209372e-05,-0.006083458,-8.165822e-05
956000,956000,-0.00043597052,-0.0059791226,-2.4857727e-06
964000,964000,-0.000850995,-0.005310416,0.00021956509
968000,968000,-0.00083895103,-0.005027357,0.00030401186
972000,972000,-0.00083487935,-0.00482044,0.00040431833
976000,976000,-0.00080385525,-0.004632757,0.00045326535
980000,980000,-0.00072193553,-0.0043752957,0.0004289333
988000,988000,-0.00045821656,-0.0038023782,0.00035439894
992000,992000,-0.00032637667,-0.0036107658,0.0002074645
996000,996000,-0.00018473985,-0.0035187486,1.1220251e-05
1004000,1004000,-4.3387525e-05,-0.0036249408,-0.0004292066
1012000,1012000,-0.0003455865,-0.004010653,-0.000852606
1016000,1016000,-0.0005044902,-0.0041180854,-0.0011791626
1024000,1024000,-0.00046896213,-0.00434333,-0.0018258118
1028000,1028000,-0.0005019852,-0.0046107653,-0.0021688207
1032000,1032000,-0.00048815977,-0.0049141617,-0.0024259805
1036000,1036000,-0.00040579002,-0.005068998,-0.0024390148
