timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,yaw_acceptance,altitude_acceptance
146456000,-0.54695827,0.039525006,-1.5093893,-1.5093383,526.3386,601.34875,72.45409,nan,0.0
146960000,-0.5312872,0.033003837,-1.5196145,-1.5195637,521.9674,596.96967,72.55522,nan,0.0
147464000,-0.5039859,0.034777783,-1.5299547,-1.5299042,517.1574,592.1463,73.01126,nan,0.0
147968000,-0.46258864,0.03870004,-1.5397034,-1.5396534,511.70746,586.7092,73.54537,nan,0.0
148472000,-0.40654916,0.042998057,-1.548147,-1.5480975,505.61523,580.6261,73.94968,nan,0.0
148952000,-0.34226954,0.046728946,-1.5545465,-1.5544975,499.2975,574.2916,74.18399,nan,0.0
149456000,-0.27015185,0.048657734,-1.5603254,-1.560277,492.1468,567.1809,74.279526,nan,0.0
149960000,-0.2011761,0.04933847,-1.5647337,-1.564686,484.73285,559.7444,74.23908,nan,0.0
150464000,-0.14278688,0.04818323,-1.5684915,-1.5684444,477.1156,552.11145,74.13748,nan,0.0
150968000,-0.09674743,0.046111707,-1.5707964,-1.5707499,469.36212,544.3771,73.99679,nan,0.0
151472000,-0.06313292,0.04466912,-1.5723772,-1.5723314,461.61078,536.59985,73.902245,nan,0.0
151952000,-0.04060367,0.04323734,-1.5732012,-1.573156,454.1468,529.1773,73.81157,nan,0.0
152456000,-0.023790019,0.041591227,-1.573237,-1.5731924,446.39478,521.3907,73.67757,nan,0.0
152960000,-0.0134266075,0.03977295,-1.5740995,-1.5740557,438.64404,513.6223,73.62284,nan,0.0
153464000,-0.0063992785,0.03863066,-1.5741507,-1.5741075,430.82037,505.85242,73.63934,nan,0.0
153968000,-0.0022758595,0.03855844,-1.5742029,-1.5741603,423.06842,498.0719,73.67973,nan,0.0
154472000,7.44127e-05,0.037939962,-1.5742568,-1.5742148,415.31644,490.2956,73.724884,nan,0.0
154952000,0.0011266845,0.03818276,-1.5743097,-1.5742685,407.9234,482.88907,73.79913,nan,0.0
155456000,0.0017944284,0.03788243,-1.5743675,-1.574327,400.09967,475.09747,73.863785,nan,0.0
155960000,0.0030869162,0.037604254,-1.5735192,-1.5734793,392.34644,467.31195,73.90614,nan,0.0
156464000,0.0033235794,0.038605668,-1.5735655,-1.5735263,384.52267,459.52496,73.87295,nan,0.0
156968000,0.0031730626,0.037954,-1.5736135,-1.5735749,376.69888,451.73044,73.83979,nan,0.0
157472000,0.0028108717,0.037557095,-1.5736626,-1.5736248,368.94696,443.94055,73.90194,nan,0.0
157952000,0.0025037029,0.037987873,-1.5737118,-1.5736744,361.4821,436.5113,73.9242,nan,0.0
158456000,0.002969146,0.03807111,-1.572775,-1.5727384,353.72913,428.70068,73.93678,nan,0.0
158960000,0.0024138594,0.038072843,-1.5728118,-1.572776,345.90536,420.88705,73.90992,nan,0.0
159464000,0.0017927898,0.03753694,-1.57285,-1.5728147,338.0816,413.08127,73.91601,nan,0.0
159968000,0.0012923918,0.037459284,-1.5728897,-1.5728551,330.25784,405.27853,73.939384,nan,0.0
160472000,0.001052466,0.037538037,-1.5729305,-1.5728966,322.50586,397.4713,73.94452,nan,0.0
160952000,0.0006556386,0.037479427,-1.5729713,-1.5729381,315.04102,390.04117,73.94027,nan,0.0
161456000,0.00061401434,0.037447065,-1.5730158,-1.5729833,307.21725,382.22455,73.99262,nan,0.0
161960000,0.0012819063,0.037719645,-1.5719292,-1.5718973,299.39276,374.41635,73.99153,nan,0.0
162464000,0.0014051805,0.037969656,-1.5719532,-1.571922,291.64078,366.61414,73.95092,nan,0.0
162968000,0.0010589369,0.038129758,-1.5719784,-1.5719478,283.81702,358.81403,73.9244,nan,0.0
163472000,0.0009403985,0.03835816,-1.5720048,-1.5719749,275.99323,350.99548,73.95854,nan,0.0
163952000,0.0003102012,0.0390968,-1.572031,-1.5720017,268.52838,343.55353,73.92759,nan,0.0
164456000,0.00018118485,0.03886208,-1.5720599,-1.5720311,260.70462,335.73926,73.88715,nan,0.0
164960000,0.0001233665,0.03942729,-1.5720897,-1.5720617,252.9526,327.92,73.93738,nan,0.0
165464000,0.00015739341,0.04010391,-1.5721213,-1.572094,245.12888,320.10037,73.940475,nan,0.0
165968000,0.00018578848,0.039739933,-1.5721545,-1.5721278,237.30511,312.27277,73.94243,nan,0.0
166472000,-0.00011918703,0.039907876,-1.5721897,-1.5721637,229.40958,304.4437,73.983986,nan,0.0
166952000,0.00072397076,0.040562678,-1.5707964,-1.570771,222.01614,296.98706,73.97589,nan,0.0
167456000,0.0003922985,0.0407602,-1.5707964,-1.5707717,214.19241,289.1636,73.94978,nan,0.0
167960000,0.00026503508,0.040781405,-1.5707964,-1.5707723,206.36862,281.3384,73.90392,nan,0.0
168464000,0.0005295277,0.040623896,-1.5707964,-1.570773,198.54483,273.51434,73.87138,nan,0.0
168968000,0.00034508045,0.04036676,-1.5707964,-1.5707736,190.72107,265.68976,73.87839,nan,0.0
169472000,0.00019113427,0.04106194,-1.5707964,-1.5707743,182.82553,257.86005,73.855125,nan,0.0
169952000,-5.2518953e-05,0.04106511,-1.5707964,-1.5707749,175.43243,250.40465,73.80419,nan,0.0
170456000,0.00016643813,0.04109456,-1.5707964,-1.5707756,167.53688,242.56894,73.76717,nan,0.0
170960000,0.00029086595,0.041024994,-1.5707964,-1.5707763,159.7131,234.73459,73.72896,nan,0.0
171464000,0.00037966124,0.040956583,-1.5707964,-1.5707769,151.88934,226.89688,73.721176,nan,0.0
171968000,0.00019533376,0.04068863,-1.5707964,-1.5707777,144.06557,219.06479,73.73411,nan,0.0
172472000,8.595328e-05,0.040745385,-1.5707964,-1.5707783,136.24179,211.22952,73.789734,nan,0.0
172952000,0.00013996326,0.04081087,-1.5707964,-1.570779,128.77693,203.76382,73.82632,nan,0.0
173456000,0.0002671867,0.04079934,-1.5707964,-1.5707796,120.953125,195.92184,73.87332,nan,0.0
173960000,0.0002494178,0.04099271,-1.5707964,-1.5707803,113.05759,188.08202,73.938255,nan,0.0
174464000,0.00015808105,0.04142187,-1.5707964,-1.570781,105.233826,180.24327,73.94902,nan,0.0
174968000,0.0002100378,0.04105964,-1.5707964,-1.5707816,97.41005,172.40459,73.91361,nan,0.0
175472000,0.00037121808,0.04098532,-1.5707964,-1.5707823,89.58629,164.57195,73.95467,nan,0.0
175952000,0.0002001779,0.041257262,-1.5707964,-1.5707829,82.1214,157.10326,74.00126,nan,0.0
176456000,0.00036914813,0.041857075,-1.5707964,-1.5707836,74.22586,149.25883,73.99298,nan,0.0
176960000,-0.075852595,0.0418165,-1.5707964,-1.5707842,66.402084,141.42241,73.95372,nan,0.0
177464000,-0.15355709,0.041823193,-1.5707964,-1.5707849,58.578323,133.58362,73.96854,nan,0.0
177968000,-0.2283008,0.04200359,-1.5674233,-1.5674126,50.755264,125.74802,73.97534,nan,0.0
178472000,-0.29740426,0.041713137,-1.5636028,-1.5635928,42.93383,117.93009,74.0439,nan,0.0
178952000,-0.3519588,0.04195053,-1.555448,-1.5554386,35.550682,110.54145,74.13326,nan,0.0
179456000,-0.38739315,0.041514892,-1.537817,-1.5378082,27.913422,102.93928,74.08488,nan,0.0
179960000,-0.38752082,0.04135594,-1.5086704,-1.5086623,20.648888,95.68201,73.88977,nan,0.0
180464000,-0.33527854,0.0075785294,-1.4610045,-1.460997,14.038017,89.05905,73.44742,nan,0.0
180968000,-0.22853479,-0.22674671,-1.4025284,-1.4025216,8.581284,83.552345,69.3824,nan,0.0
181472000,-0.12590261,-0.30014014,-1.3330488,-1.3330426,4.2466125,79.270706,67.613304,nan,0.0
181952000,-0.0060100798,-0.29541337,-1.2538681,-1.2538625,1.2196579,76.24191,67.98276,nan,0.0
182456000,0.138078,-0.26104322,-1.159343,-1.1593381,-0.75858307,74.194725,70.400505,nan,0.0
182960000,0.2770455,-0.22796273,-1.0569674,-1.0569632,-1.6454926,73.2961,74.232666,nan,0.0
183464000,0.38791922,-0.2023767,-0.9479266,-0.9479232,-1.5615463,73.42716,78.1656,nan,0.0
183968000,0.46555957,-0.18558244,-0.8335899,-0.8335873,-0.5415344,74.35863,81.443344,nan,0.0
184472000,0.5104684,-0.17570187,-0.72104543,-0.7210436,0.6733322,75.80946,83.80077,nan,0.0
184952000,0.536237,-0.17004293,-0.6095861,-0.6095849,2.6038666,77.42582,85.20443,nan,0.0
185456000,0.54263335,-0.17084225,-0.497247,-0.4972463,4.149811,79.148346,85.95682,nan,0.0
185960000,0.5346768,-0.17618418,-0.38544208,-0.38544166,5.5657196,80.71364,85.99781,nan,0.0
186464000,0.5163313,-0.18473741,-0.2748889,-0.27488875,6.9742355,81.99636,85.46879,nan,0.0
186968000,0.488878,-0.19847004,-0.16592406,-0.16592398,8.005753,82.91455,84.52894,nan,0.0
187472000,0.4537698,-0.2144465,-0.060361303,-0.0603613,8.289986,83.44768,83.39115,nan,0.0
187952000,0.42029548,-0.23096837,0.0394921,0.039492104,8.627686,83.60268,82.258865,nan,0.0
188456000,0.3841677,-0.24912852,0.1430674,0.14306737,8.567909,83.42229,81.09379,nan,0.0
188960000,0.3486865,-0.26736003,0.24522652,0.24522641,8.078766,82.93082,80.05996,nan,0.0
189464000,0.31591466,-0.28374168,0.34786275,0.34786245,7.1184616,82.17509,79.23297,nan,0.0
189968000,0.28709638,-0.2971449,0.45000088,0.4500003,6.02433,81.19586,78.74173,nan,0.0
190472000,0.26285768,-0.2984349,0.5505096,0.55050856,5.1308594,80.03607,78.50868,nan,0.0
190952000,0.23514938,-0.09834291,0.6493573,0.64935577,3.8199081,78.77943,78.44456,nan,0.0
191456000,0.18540384,-0.06883564,0.7525762,0.7525741,2.2885666,77.196976,77.2135,nan,0.0
191960000,0.13921809,-0.07328047,0.8579725,0.85796964,0.2390747,75.37673,75.38612,nan,0.0
192464000,0.10544696,-0.08091413,0.96075475,0.96075135,-1.7006226,73.43128,73.86126,nan,0.0
192968000,0.08574096,-0.086853355,1.0625998,1.0625957,-3.5199966,71.44871,72.95991,nan,0.0
193472000,0.08243134,-0.088693045,1.1693658,1.1693611,-5.522835,69.5075,72.79072,nan,0.0
193952000,0.09092892,-0.08400519,1.2720836,1.2720786,-7.256569,67.75832,73.12415,nan,0.0
194456000,0.109630875,-0.07893985,1.3836452,1.3836398,-8.886726,66.089096,73.70651,nan,0.0
194960000,0.13943441,-0.07245861,1.5050831,1.5050775,-10.404198,64.63806,74.37679,nan,0.0
195464000,0.16726734,-0.06703649,1.624286,1.6242806,-11.5295105,63.44004,74.960365,nan,0.0
195968000,0.19506803,-0.0629242,1.7481982,1.7481931,-12.505688,62.50509,75.45633,nan,0.0
196472000,0.2228318,-0.06008413,1.8775141,1.8775096,-13.185608,61.823654,75.862465,nan,0.0
196952000,0.24757066,-0.05707264,2.0051842,2.0051804,-13.518826,61.39178,76.15144,nan,0.0
197456000,0.2633251,-0.055625807,2.13441,2.1344068,-13.864174,61.128864,76.36331,nan,0.0
197960000,0.27538863,-0.054340664,2.2650945,2.2650921,-14.010193,61.014996,76.56368,nan,0.0
198464000,0.28686398,-0.052538704,2.398963,2.3989613,-13.96703,61.005558,76.82406,nan,0.0
198968000,0.29566252,-0.050109126,2.5319552,2.5319543,-13.949436,61.063362,77.172104,nan,0.0
199472000,0.3057691,-0.047904603,2.6645122,2.6645117,-13.881012,61.171196,77.75667,nan,0.0
199952000,0.3211082,-0.044317685,2.7931015,2.7931015,-13.622765,61.33414,78.50527,nan,0.0
200456000,0.34279937,-0.038738016,2.9291549,2.9291549,-13.381966,61.60525,79.503746,nan,0.0
200960000,0.36943513,-0.032103047,3.0652459,3.0652459,-12.88953,62.034203,80.61253,nan,0.0
201464000,0.39865303,-0.025177836,-3.0818048,-3.0818048,-12.534668,62.66679,81.79281,nan,0.0
201968000,0.4320741,-0.017442843,-2.9450176,-2.9450176,-11.4218445,63.546467,83.07112,nan,0.0
202472000,0.464213,-0.008873026,-2.8078961,-2.8078961,-10.352737,64.701515,84.22903,nan,0.0
202952000,0.4931827,0.00025431035,-2.6786413,-2.6786408,-9.103279,66.0604,85.30416,nan,0.0
203456000,0.51922673,0.009453444,-2.5465603,-2.5465593,-7.388542,67.736694,86.27561,nan,0.0
203960000,0.5400686,0.01858467,-2.4173474,-2.4173455,-5.342392,69.62349,87.014275,nan,0.0
204464000,0.55630285,0.028167367,-2.2887483,-2.2887456,-3.4276276,71.654564,87.58419,nan,0.0
204968000,0.56466734,0.03788041,-2.1688874,-2.1688838,-1.1735687,73.74642,87.9911,nan,0.0
205472000,0.56836843,0.047426898,-2.0472126,-2.0472078,0.8450546,75.80559,88.271034,nan,0.0
205952000,0.56687427,0.056181427,-1.9335648,-1.9335593,2.6956253,77.63685,88.52523,nan,0.0
206456000,0.56218344,0.064482704,-1.8137393,-1.8137331,4.3475876,79.350334,88.80615,nan,0.0
206960000,0.5562822,0.07234913,-1.6970941,-1.6970874,5.81942,80.81203,89.16726,nan,0.0
207464000,0.5504291,0.08018706,-1.5863057,-1.5862987,7.0517883,82.064,89.552376,nan,0.0
207968000,0.5533581,0.08743162,-1.4686456,-1.4686385,8.193382,83.177986,89.955605,nan,0.0
208472000,0.5569704,0.09510353,-1.35769,-1.3576833,9.234535,84.2391,90.29468,nan,0.0
208952000,0.56249213,0.10235865,-1.2517347,-1.2517285,10.193153,85.254555,90.46842,nan,0.0
209456000,0.5692281,0.10964876,-1.1400104,-1.1400048,11.341377,86.350365,90.49841,nan,0.0
209960000,0.5717996,0.11628659,-1.0307894,-1.0307847,12.451622,87.46199,90.30568,nan,0.0
210464000,0.5682402,0.12268264,-0.9225238,-0.92251986,13.514626,88.5348,89.84051,nan,0.0
210968000,0.55254436,0.12741524,-0.81780493,-0.817802,14.322914,89.46667,89.057106,nan,0.0
211472000,0.52512914,0.12982354,-0.71133447,-0.71133226,15.155716,90.103004,87.87541,nan,0.0
211952000,0.4799181,0.12903717,-0.6141217,-0.6141202,15.307434,90.28706,86.429375,nan,0.0
212456000,0.4189781,0.125269,-0.5131089,-0.5131081,15.071556,89.925,84.605995,nan,0.0
212960000,0.3531271,0.11753026,-0.4150679,-0.4150674,13.998558,88.99558,82.638405,nan,0.0
213464000,0.20016153,0.15871415,-1.4626216,-1.5535151,-7.717475,508.61398,80.39875,nan,0.0
213968000,0.12219772,0.15435426,-1.4430285,-1.5528569,-8.664256,500.44113,75.032776,nan,0.0
214472000,0.06836878,0.14155085,-1.4352305,-1.552765,-8.757565,492.7071,71.07542,nan,0.0
214952000,0.03195917,0.13218188,-1.4353042,-1.5529664,-8.418088,485.67758,68.36082,nan,0.0
215456000,0.0016366313,0.12676212,-1.4431914,-1.5534564,-7.654468,478.5719,66.381035,nan,0.0
215960000,-0.024776615,0.12587649,-1.4594051,-1.554241,-6.4649763,471.66266,65.17693,nan,0.0
216464000,-0.040676445,0.12853824,-1.470461,-1.5547441,-5.698764,464.8659,64.62366,nan,0.0
216968000,-0.055557124,0.13328579,-1.4889086,-1.5555444,-4.5066795,458.10986,64.57103,nan,0.0
217472000,-0.066179045,0.13949624,-1.5075704,-1.5563513,-3.3154593,451.35562,64.79705,nan,0.0
217952000,-0.068723425,0.14522421,-1.5196311,-1.5568749,-2.5449274,444.9023,65.05706,nan,0.0
218456000,-0.07226927,0.15119174,-1.5380152,-1.5576955,-1.3537071,438.09982,65.26125,nan,0.0
218960000,-0.06958626,0.15565349,-1.5497599,-1.558227,-0.5874951,431.28055,65.280205,nan,0.0
219464000,-0.06593855,0.15944481,-1.5615002,-1.5587634,0.17871696,424.44824,65.211334,nan,0.0
219968000,-0.058045086,0.1622226,-1.5667791,-1.5590059,0.5207848,417.62756,64.94017,nan,0.0
220472000,-0.054569405,0.16450794,-1.5786963,-1.5595514,1.2869967,410.8335,64.558304,nan,0.0
220952000,-0.048470173,0.16601288,-1.5842463,-1.5598032,1.6342483,404.3962,64.12839,nan,0.0
221456000,-0.043222517,0.16746314,-1.5898186,-1.5600549,1.97718,397.68042,63.669094,nan,0.0
221960000,-0.038931932,0.16901001,-1.5954682,-1.5603094,2.3209758,390.99747,63.241188,nan,0.0
222464000,-0.03143221,0.17057844,-1.5944343,-1.5602605,2.241491,384.35187,62.84478,nan,0.0
222968000,-0.024794756,0.17237855,-1.5933738,-1.5602111,2.1620064,377.74274,62.472588,nan,0.0
223472000,-0.023300208,0.17400952,-1.5991102,-1.5604706,2.5066662,371.16837,62.13886,nan,0.0
223952000,-0.018535415,0.1756669,-1.5980972,-1.5604244,2.4315012,364.9311,61.827,nan,0.0
224456000,-0.0143692065,0.17733657,-1.5970031,-1.5603757,2.3528805,358.41302,61.53858,nan,0.0
224960000,-0.01136864,0.17902243,-1.5959249,-1.5603269,2.275124,351.92624,61.230408,nan,0.0
225464000,-0.009167142,0.0072852224,-1.5961629,-1.5602784,2.1982312,345.52982,58.78468,nan,0.0
225968000,-0.0025035636,0.014497145,-1.5891006,-1.5599148,1.7006499,339.4759,56.059704,nan,0.0
226472000,0.0014223125,0.04033653,-1.5881665,-1.5598679,1.6298051,333.58682,55.43041,nan,0.0
226952000,0.0052824337,0.053911224,-1.5866183,-1.5598227,1.5624158,327.96887,56.090813,nan,0.0
227456000,0.008883267,0.06639941,-1.5847921,-1.5597737,1.4898429,321.9666,57.2363,nan,0.0
227960000,0.015972989,0.07520229,-1.5758208,-1.5594013,0.99226177,315.84787,58.1616,nan,0.0
228464000,0.01731842,0.081781864,-1.5744346,-1.5593487,0.9179609,309.6546,58.56429,nan,0.0
228968000,0.021660995,0.085006796,-1.5659251,-1.5589695,0.41865206,303.447,58.42599,nan,0.0
229472000,0.020764528,0.08691408,-1.5647008,-1.5589143,0.34435105,297.2758,57.959717,nan,0.0
229952000,0.01932891,0.08940751,-1.5635433,-1.5588617,0.27436996,291.44727,57.354843,nan,0.0
230456000,0.021536237,0.09173119,-1.5548443,-1.5584768,-0.22234702,285.38867,56.78857,nan,0.0
230960000,0.018750528,0.092675634,-1.5535163,-1.5584198,-0.2949202,279.38318,56.247326,nan,0.0
231464000,0.016053665,0.09450243,-1.55219,-1.558363,-0.36662912,273.4341,55.807407,nan,0.0
231968000,0.013604286,0.096940294,-1.550876,-1.5583062,-0.437474,267.52518,55.49291,nan,0.0
232472000,0.011223209,0.09861663,-1.5495578,-1.558249,-0.50831914,261.6341,55.24231,nan,0.0
232952000,0.009130081,0.09953908,-1.5482956,-1.558194,-0.57570815,256.0508,55.019215,nan,0.0
233456000,0.007424929,0.09955974,-1.5469593,-1.5581356,-0.6465533,250.21277,54.79235,nan,0.0
233960000,0.0056703775,0.10136696,-1.5456405,-1.5580782,-0.7156699,244.40622,54.553177,nan,0.0
234464000,0.004083243,0.10253162,-1.5443,-1.5580195,-0.7856512,238.616,54.336147,nan,0.0
234968000,0.002856262,0.10279259,-1.5429565,-1.557961,-0.8547683,232.85173,54.090992,nan,0.0
235472000,-0.0019729473,0.10342099,-1.5494771,-1.5582476,-0.49974132,227.11572,53.837566,nan,0.0
235952000,-0.0020012038,0.1031932,-1.5482129,-1.5581925,-0.56540227,221.68472,53.610394,nan,0.0
236456000,-0.0013864003,0.10387818,-1.5468926,-1.5581347,-0.63365555,216.01189,53.397793,nan,0.0
236960000,-0.00051202363,0.10306887,-1.5455655,-1.5580763,-0.7019086,210.35593,53.2005,nan,0.0
237464000,-0.0040152115,0.104204044,-1.5522453,-1.5583702,-0.3451538,204.72469,52.984066,nan,0.0
237968000,-0.0033252432,0.10335097,-1.5509439,-1.5583131,-0.41254282,199.11478,52.783943,nan,0.0
238472000,-0.0025765602,0.10357861,-1.5496393,-1.5582556,-0.47993183,193.52638,52.6237,nan,0.0
238952000,-0.0062281685,0.10342379,-1.5564761,-1.5585574,-0.11972046,188.21999,52.43046,nan,0.0
239456000,-0.005058418,0.10341959,-1.5551933,-1.5585011,-0.18624592,182.66838,52.223637,nan,0.0
239960000,-0.0038158472,0.10311811,-1.5539001,-1.5584444,-0.25277138,177.13957,52.016216,nan,0.0
240464000,-0.007246501,0.10255474,-1.5607831,-1.558749,0.10484815,171.63199,51.812954,nan,0.0
240968000,-0.0057934364,0.10158746,-1.5595014,-1.5586928,0.038323164,166.1378,51.661392,nan,0.0
241472000,-0.004184777,0.10192992,-1.5582289,-1.5586369,-0.027338505,160.65382,51.515575,nan,0.0
241952000,-0.002682747,0.10220226,-1.5570167,-1.5585834,-0.08954382,155.45174,51.3788,nan,0.0
242456000,-0.005314807,0.10126671,-1.5640064,-1.5588952,0.26893926,150.00041,51.256702,nan,0.0
242960000,-0.0043619806,0.10092404,-1.5627359,-1.5588394,0.20327806,144.56438,51.12195,nan,0.0
243464000,-0.0033263091,0.10030274,-1.5614588,-1.558783,0.13761663,139.14589,50.982872,nan,0.0
243968000,-0.002234299,0.100837715,-1.5601902,-1.558727,0.07281971,133.74303,50.90086,nan,0.0
244472000,-0.0014261612,0.100896575,-1.5589173,-1.5586703,0.008022785,128.34729,50.871483,nan,0.0
244952000,-0.0005843284,0.10011381,-1.5576946,-1.5586154,-0.054183006,123.213455,50.87488,nan,0.0
245456000,-0.004192663,0.10021418,-1.5647513,-1.5589371,0.30516386,117.81677,50.931465,nan,0.0
245960000,-0.0038010662,0.10068585,-1.5634718,-1.5588807,0.24036694,112.41311,51.00955,nan,0.0
246464000,-0.0025710657,0.10116908,-1.5621998,-1.5588236,0.17556953,107.00842,51.034355,nan,0.0
246968000,-0.001679387,0.10088927,-1.5609121,-1.5587653,0.109908104,101.605576,51.058514,nan,0.0
247472000,-0.0008768666,0.101865046,-1.559643,-1.5587071,0.04511118,96.197525,51.064617,nan,0.0
247952000,-0.0043414095,0.10124756,-1.5667243,-1.5590395,0.40705013,91.04269,51.10735,nan,0.0
248456000,-0.0035402847,0.10177176,-1.5654539,-1.5589821,0.3422532,85.62989,51.126606,nan,0.0
248960000,-0.0022222316,0.10374876,-1.5641907,-1.5589242,0.27745533,80.220024,51.085903,nan,0.0
249464000,-0.00093331176,0.10298824,-1.5629095,-1.5588648,0.21179485,74.81373,51.03669,nan,0.0
249968000,-7.922486e-06,0.104182824,-1.5616368,-1.5588057,0.14699697,69.40861,51.089905,nan,0.0
250472000,0.000529356,0.10543634,-1.560367,-1.558746,0.08220005,63.996624,51.138504,nan,0.0
250952000,0.0008780982,0.10559395,-1.5591502,-1.558688,0.019994259,58.840553,51.17887,nan,0.0
251456000,-0.003142467,0.10562132,-1.566154,-1.5590289,0.3784771,53.423664,51.184525,nan,0.0
251960000,-0.0025742934,0.10669813,-1.5648946,-1.5589694,0.3136797,48.00476,51.130394,nan,0.0
252464000,-0.0013493622,0.10645135,-1.5636107,-1.5589085,0.24801922,42.589054,51.12632,nan,0.0
252968000,6.9259404e-05,0.1077281,-1.5623472,-1.5588477,0.1832223,37.181095,51.071186,nan,0.0
253472000,0.00076359574,0.10779956,-1.5610791,-1.5587863,0.118424416,31.778595,51.054214,nan,0.0
253952000,0.0010868171,0.108214974,-1.5598606,-1.5587267,0.056219578,26.634573,51.061394,nan,0.0
254456000,0.0058307033,0.0032629473,-1.5583856,-1.5583856,0.0,21.237328,47.884876,nan,0.0
254960000,0.004484035,0.016750365,-1.5583856,-1.5583856,0.0,15.915554,47.134987,nan,0.0
255464000,0.004236289,0.033860985,-1.5583856,-1.5583856,0.0,10.619872,47.406273,nan,0.0
255968000,0.00340396,0.04363323,-1.5583856,-1.5583856,0.0,6.1175833,25.850513,nan,0.0
256472000,0.00039623555,0.04363323,-1.5583856,-1.5583856,0.0,4.495708,2.9488676,nan,0.0
256952000,6.666323e-05,0.04363323,-1.5583856,-1.5583856,0.0,4.451018,0.54743576,nan,0.0
257456000,5.1246036e-05,0.04363323,-1.5583856,-1.5583856,0.0,4.437146,0.46747866,nan,0.0
257960000,3.5464695e-05,0.04363323,-1.5583856,-1.5583856,0.0,4.431705,0.36216515,nan,0.0
258464000,2.7444936e-05,0.04363323,-1.5583856,-1.5583856,0.0,4.4259357,0.2958416,nan,0.0
258968000,-0.0039240094,0.0,-1.8586469,-1.5677124,0.13686335,nan,0.47746477,nan,0.0
259472000,-0.0032879855,0.0,-1.8586469,-1.5677124,0.13686335,nan,0.47746477,nan,0.0
