timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
90984000,0.15551984,0.004933811,0.07832211,0.070547596,0.07975197,1.9763935,1.0,-0.02756736,0.09048855
91984000,0.13212904,-0.021837132,0.0844323,0.076438814,0.075258255,1.9706771,1.0,-0.03800862,0.090486765
92984000,0.12214339,-0.039165866,0.08870436,0.08256346,0.15566444,1.9815819,1.0,-0.044690087,0.09040042
93984000,0.13372737,-0.036757257,0.08338033,0.080563515,0.124053955,2.023182,1.0,-0.053611994,0.090229765
94984000,0.14337042,-0.035789397,0.07117718,0.067548186,0.020925522,2.0566564,1.0,-0.07105821,0.09009371
95984000,0.13895854,-0.05138777,0.063627504,0.054280292,0.036375046,2.0619907,1.0,-0.07555874,0.09004295
96984000,0.13184772,-0.073649034,0.063261434,0.045720305,-0.107904434,2.0502758,1.0,-0.052225966,0.09005429
97984000,0.13890947,-0.07455027,0.069162525,0.04348333,-0.012798309,2.025059,1.0,-0.028483532,0.090146475
98984000,0.14689347,-0.068554685,0.07689441,0.04640265,0.051599503,2.007742,1.0,-0.0080002565,0.090317644
99984000,0.14445975,-0.0645245,0.083541825,0.051162377,0.14111328,1.9987327,1.0,0.014396222,0.09048004
100984000,0.12675065,-0.060161438,0.08882269,0.056226917,0.32719135,1.9932727,1.0,0.029797075,0.09059518
101984000,0.09527456,-0.06282599,0.09297557,0.061280858,0.1987505,1.9893014,1.0,0.038962364,0.09067211
102984000,0.05344611,-0.07911773,0.09608387,0.06630912,0.10272026,1.9862288,1.0,0.046097606,0.09073264
103984000,0.00026084587,-0.111785024,0.097814485,0.07123632,0.11698151,1.9846127,1.0,0.055610698,0.090786144
104984000,-0.06599392,-0.16123663,0.09711766,0.07547453,0.033961296,1.9863441,1.0,0.06856514,0.090829164
105984000,-0.12923864,-0.22020155,0.0925781,0.07769653,-0.114715576,1.9935857,1.0,0.07950534,0.09081709
106984000,-0.1706502,-0.26836002,0.0841142,0.07677732,-0.050581932,2.0046837,1.0,0.0821481,0.09071924
107984000,-0.16839519,-0.28225738,0.0737779,0.07310585,-0.24827099,2.0154212,1.0,0.07742216,0.090569176
108984000,-0.14644358,-0.27540898,0.0638227,0.067968465,-0.18982506,2.0240948,1.0,0.0699236,0.090416126
109984000,-0.10373686,-0.24581662,0.05532867,0.062341444,-0.26334095,2.0312915,1.0,0.06315838,0.09027981
110984000,-0.055642772,-0.2068158,0.04857494,0.056782693,-0.20640755,2.0371938,1.0,0.05674827,0.090165585
111984000,-0.0076578804,-0.16418791,0.043609638,0.051712856,-0.11525059,2.0405698,1.0,0.05079829,0.09008175
112984000,0.023100631,-0.13635269,0.04047157,0.047562916,-0.1496439,2.0397153,1.0,0.04535697,0.09003909
113984000,0.05527355,-0.105213895,0.03919775,0.04475023,-0.067399025,2.033379,1.0,0.034455568,0.09004502
114984000,0.0847245,-0.074770175,0.039749674,0.04355874,-0.14801788,2.0224338,1.0,0.014629578,0.09009186
115984000,0.100069515,-0.05757212,0.041989386,0.04407234,-0.13473606,2.0093188,1.0,-0.00935201,0.090157956
116984000,0.10717159,-0.04731232,0.045792367,0.046290923,-0.15154076,1.9958333,1.0,-0.03221837,0.09022797
117984000,0.10087092,-0.050113764,0.051115237,0.050265953,-0.086660385,1.9831316,1.0,-0.049366374,0.09029686
118984000,0.084006116,-0.062809356,0.057866238,0.056055576,-0.030569077,1.972784,1.0,-0.060251396,0.09035748
119984000,0.05533694,-0.0865739,0.06543084,0.06332123,-0.12727737,1.9680285,1.0,-0.06358549,0.090396926
120984000,0.012901956,-0.12479279,0.07159847,0.07020977,-0.08654785,1.9749058,1.0,-0.061156534,0.090391584
121984000,-0.03939924,-0.17465413,0.072609656,0.07283412,-0.19602394,1.9886256,1.0,-0.05308271,0.09046391
122984000,-0.07701305,-0.21059637,0.07541285,0.076706775,-0.09718132,1.9677968,1.0,-0.040350243,0.0904507
123984000,-0.09076252,-0.22237349,0.078714356,0.07886578,-0.045487404,1.9962533,1.0,-0.024529718,0.090398595
124984000,-0.056854058,-0.18692695,0.0676295,0.06629649,-0.2537775,2.0477135,1.0,0.013357523,0.090158425
125984000,-0.010869582,-0.14262584,0.05386624,0.05306526,-0.09914875,2.0582213,1.0,0.03503514,0.0900318
126983999,0.0061030257,-0.12800325,0.05059933,0.05127743,-0.038496017,2.0553434,1.0,0.04138849,0.09002699
127983999,0.021023896,-0.11652491,0.04793594,0.050697718,-0.120495796,2.0289438,1.0,0.046658177,0.090093985
128983999,0.012152195,-0.12773308,0.04949289,0.054317355,-0.04666519,2.0034719,1.0,0.061351825,0.09019117
129983999,-0.010183931,-0.15199375,0.05392074,0.060402587,-0.054018974,1.9877572,1.0,0.0752313,0.090304494
130983999,-0.0369012,-0.18231612,0.059680667,0.06730801,-0.07999802,1.9803882,1.0,0.08111542,0.0904199
131983999,-0.0772494,-0.22449546,0.065610036,0.073984265,0.044184685,1.9772567,1.0,0.08308748,0.09052675
132984000,-0.12457365,-0.27595228,0.07056802,0.07951191,0.06307316,1.975968,1.0,0.08258593,0.090608194
133984000,-0.1761125,-0.3339742,0.07426323,0.083692655,-0.06921959,1.9754307,1.0,0.07990746,0.090659074
134984000,-0.22213584,-0.38826162,0.07728729,0.087123975,-0.146698,1.9752437,1.0,0.07534724,0.09068914
135984000,-0.26446494,-0.4391674,0.07977227,0.08995496,-0.09334946,1.9750737,1.0,0.07066736,0.090707324
136984000,-0.30565292,-0.48806173,0.08184105,0.09230477,-0.16060638,1.9748222,1.0,0.0657794,0.0907229
137984000,-0.33977562,-0.53101104,0.08359085,0.094266325,-0.18229675,1.9745266,1.0,0.062677465,0.090734415
138984000,-0.3717252,-0.57145923,0.085088715,0.09591513,-0.12405014,1.9742242,1.0,0.059726983,0.090743475
139984000,-0.40488487,-0.6119336,0.08638027,0.09729778,-0.1745758,1.9738833,1.0,0.056171294,0.0907543
140984000,-0.438109,-0.65187234,0.087490246,0.098442174,-0.10156536,1.9735613,1.0,0.053683706,0.090763524
141984000,-0.46777686,-0.6883962,0.08844212,0.09938451,-0.13054466,1.9732904,1.0,0.051655374,0.09077043
142984000,-0.4987207,-0.7253046,0.08925967,0.10015592,-0.065732,1.9730351,1.0,0.049280025,0.09077699
143984000,-0.52380127,-0.75681525,0.089956746,0.10077658,-0.21637917,1.972804,1.0,0.04624956,0.09078128
144984000,-0.5409604,-0.7813314,0.09056961,0.10129262,-0.25444508,1.972633,1.0,0.04397879,0.09078103
145984000,-0.55802554,-0.80476147,0.091105394,0.101718426,-0.087236404,1.9725195,1.0,0.03942439,0.09078213
146984000,-0.57304126,-0.8258681,0.09282741,0.10331982,-0.15372181,1.9690421,1.0,0.03389949,0.090653196
147984000,-0.58883846,-0.84248,0.09662361,0.106249794,0.03596592,1.9701347,1.0,0.008379819,0.09061229
148984000,-0.5430372,-0.7880458,0.09616907,0.10316821,0.36365414,1.9906287,1.0,-0.016033582,0.09055715
149984000,-0.40512508,-0.63556325,0.087191634,0.09054385,0.4474554,2.0147989,1.0,-0.022417633,0.09045184
150984000,-0.2618221,-0.48193744,0.07565166,0.07607719,0.4459114,2.024266,1.0,-0.017843766,0.090345144
151984000,-0.15099059,-0.36533815,0.066833004,0.065421045,0.3076725,2.0231564,1.0,-0.014017347,0.090276144
152984000,-0.07433236,-0.2856865,0.0612364,0.05870383,0.2309885,2.0193756,1.0,-0.011079963,0.09023956
153984000,-0.023198467,-0.23304847,0.05792226,0.054670885,0.15134048,2.0158389,1.0,-0.008933269,0.09022032
154984000,0.011106567,-0.19798309,0.056046724,0.052305356,0.1337061,2.0131621,1.0,-0.006900182,0.090210564
155984000,0.032678563,-0.17604175,0.055031184,0.050940044,0.1180439,2.0114133,1.0,-0.003491767,0.090205446
156984000,0.059200004,-0.14893106,0.054503635,0.050156966,0.11349678,2.0102448,1.0,-0.0001314476,0.09020363
157984000,0.07466617,-0.133074,0.054266613,0.049729634,0.13995934,2.0094485,1.0,0.0019709303,0.090202525
158984000,0.08792501,-0.11938287,0.05419291,0.049513225,0.015839577,2.0089092,1.0,0.004586348,0.09020261
159984000,0.09667588,-0.11024761,0.05421135,0.04942426,0.00675869,2.0085278,1.0,0.0051357057,0.090202965
160984000,0.10263688,-0.10391739,0.054271135,0.049404193,-0.009217262,2.008305,1.0,0.0063816314,0.09020339
161984000,0.10414473,-0.102053665,0.05434091,0.049416233,-0.051469803,2.008195,1.0,0.008128088,0.0902035
162984000,0.11294204,-0.09272244,0.054402966,0.049438596,0.0038805008,2.0081172,1.0,0.00980903,0.09020413
163984000,0.12696946,-0.0780365,0.054461967,0.04947115,0.13140488,2.0080001,1.0,0.01042722,0.09020469
164984000,0.13542573,-0.0689808,0.054516613,0.04950948,0.08485031,2.0079672,1.0,0.011382272,0.09020493
165984000,0.14384021,-0.059948135,0.05455331,0.049539186,0.055653572,2.0079758,1.0,0.011775099,0.090205
166984000,0.14800595,-0.055212595,0.054584626,0.049569845,0.019186974,2.0079174,1.0,0.012009678,0.09020519
167984000,0.15654059,-0.046033286,0.054610435,0.0495999,0.047665596,2.0078692,1.0,0.012923517,0.09020585
168984000,0.16075115,-0.04118084,0.05462175,0.049620345,0.08690071,2.00788,1.0,0.013738132,0.09020603
169984000,0.17236482,-0.02879911,0.054627597,0.049638566,0.073926926,2.0078397,1.0,0.015206006,0.0902066
170984000,0.18510818,-0.015212486,0.054622944,0.049649425,0.16069317,2.0078738,1.0,0.01697089,0.09020685
171984000,0.18930902,-0.010203675,0.054608807,0.049653497,0.015633583,2.007865,1.0,0.018126491,0.0902068
172984000,0.19307888,-0.0056029186,0.054599192,0.049662963,0.08250427,2.0078604,1.0,0.018719679,0.0902063
173984000,0.18707655,-0.010898981,0.054586485,0.049670678,-0.020915985,2.0078716,1.0,0.017858975,0.0902056
174984000,0.18401359,-0.013240941,0.054573618,0.049679007,0.022128105,2.007873,1.0,0.01787673,0.090205714
175984000,0.17785949,-0.018725052,0.054555696,0.0496834,0.006545067,2.0078673,1.0,0.017285569,0.090205185
176984000,0.17855477,-0.017296068,0.05453088,0.049682025,0.042539597,2.0080523,1.0,0.018035602,0.0902046
177984000,0.17649065,-0.018611966,0.054199442,0.049408387,-0.009149551,2.011788,1.0,0.018628245,0.09018472
178984000,0.16274194,-0.03173453,0.052668445,0.048094314,-0.028374672,2.0219338,1.0,0.01365193,0.09012895
179984000,0.14010838,-0.053812567,0.049469903,0.04543511,-0.088074684,2.0349658,1.0,-0.0010203008,0.09006134
180984000,0.11552255,-0.0782869,0.045503158,0.042377487,-0.14892292,2.041246,1.0,-0.04915252,0.09001887
181984000,0.090685315,-0.104217395,0.04295278,0.04080327,-0.05010605,2.0322957,1.0,-0.07081261,0.09001602
182984000,0.075658664,-0.12057428,0.042190094,0.04093491,-0.03287697,2.0274174,1.0,-0.061186846,0.09001784
183984000,0.058676936,-0.13842227,0.041711554,0.0412056,-0.04559517,2.0301442,1.0,-0.048921246,0.09000943
184984000,0.059303887,-0.13879678,0.041078854,0.040975276,0.030927658,2.03257,1.0,-0.036798425,0.090010785
185984000,0.067859694,-0.13089225,0.0409216,0.040764716,0.04348755,2.0280573,1.0,-0.024804378,0.09002984
186984000,0.08551086,-0.11317854,0.04217667,0.041584745,0.06673813,2.0149055,1.0,-0.011539064,0.09007061
187984000,0.10012205,-0.09780819,0.045430776,0.044200733,0.077272415,1.9976172,1.0,0.0070749256,0.090135075
188984000,0.10699593,-0.08952101,0.05080186,0.048923004,0.08406448,1.9809558,1.0,0.026691176,0.09022164
189984000,0.101535276,-0.09268348,0.0579536,0.05561445,0.17079353,1.969278,1.0,0.043941516,0.09031413
190984000,0.07891169,-0.11322669,0.06572017,0.063345864,0.099163055,1.9660939,1.0,0.051312696,0.09039411
191984000,0.03522396,-0.15489368,0.07084449,0.06918212,0.03177643,1.9770156,1.0,0.073997185,0.090482004
192984000,-0.014872795,-0.20513494,0.06998973,0.06960195,-0.09938526,1.9963703,1.0,0.083167985,0.09046737
193984000,-0.03149229,-0.22462177,0.06454477,0.06536893,-0.13478184,2.0137959,1.0,0.07709737,0.09035742
194984000,-0.02184726,-0.21814372,0.057637237,0.059243992,-0.08295822,2.0265594,1.0,0.06850439,0.09023496
195984000,-0.0025036824,-0.20120415,0.05114571,0.05304756,-0.16019917,2.0360112,1.0,0.05898612,0.09013233
196984000,0.021987842,-0.17842036,0.045848075,0.04762019,-0.11212349,2.042043,1.0,0.05265706,0.09005796
197984000,0.05400858,-0.1473628,0.042088505,0.04339855,-0.15273857,2.0434124,1.0,0.0491069,0.09001727
198984000,0.082898654,-0.11898347,0.040085904,0.04070005,-0.123010635,2.0383613,1.0,0.043386173,0.09001682
199984000,0.12028936,-0.081063524,0.03997862,0.039758176,-0.14761734,2.02686,1.0,0.027436871,0.09005524
200984000,0.14628243,-0.054051034,0.04174647,0.040640213,-0.053352356,2.012038,1.0,0.0049613765,0.09011373
201984000,0.1731055,-0.024718653,0.045297578,0.043319043,-0.16568947,1.996702,1.0,-0.016591055,0.09017387
202984000,0.18763138,-0.00695349,0.0506411,0.04787042,-0.16259766,1.9822521,1.0,-0.033513058,0.09022788
203984000,0.19174863,0.0019053993,0.05775481,0.054403476,-0.19745255,1.9708753,1.0,-0.042335607,0.0902723
204984000,0.1764169,-0.007955408,0.06588439,0.062453914,-0.121694565,1.9670429,1.0,-0.04356551,0.09029831
205984000,0.13568617,-0.04310974,0.071821414,0.06925604,-0.24145126,1.9796416,1.0,-0.039020382,0.09028141
206984000,0.08079251,-0.09414313,0.07033129,0.06955263,-0.117866516,2.0088503,1.0,-0.036889866,0.090208165
207984000,0.03216813,-0.14133045,0.062081434,0.062999256,-0.043872833,2.033558,1.0,-0.0429582,0.090119295
208984000,0.009954755,-0.16400136,0.05312668,0.054959726,-0.014669418,2.043779,1.0,-0.048143912,0.09005666
209984000,0.0037801508,-0.17114864,0.046428747,0.048488937,-0.015306473,2.046384,1.0,-0.049746692,0.090021245
210984000,0.019253641,-0.15643539,0.042154957,0.043984313,0.0678463,2.0447152,1.0,-0.041694902,0.0900061
211984000,0.03697942,-0.13889845,0.040124744,0.04140589,0.106925964,2.0362606,1.0,-0.02256151,0.090010785
212984000,0.0612035,-0.113974415,0.040565796,0.041113824,0.039051056,2.019372,1.0,-0.005003442,0.090044945
213984000,0.0789705,-0.0952752,0.043121655,0.042918302,0.13916111,2.004165,1.0,0.0026358166,0.09012512
214984000,0.09320888,-0.07969778,0.046425242,0.045538165,0.09043121,1.9972568,1.0,0.017015122,0.09022657
215984000,0.0969244,-0.07476442,0.049524244,0.048033208,0.09890556,1.9945966,1.0,0.02507537,0.090296775
216984000,0.09200602,-0.078723595,0.052125994,0.050109968,0.07618904,1.9944825,1.0,0.026379816,0.090325184
217984000,0.07930609,-0.09087677,0.054028537,0.051563434,0.018966675,1.9964482,1.0,0.023759907,0.09032656
218984000,0.06616813,-0.103515334,0.05507385,0.0522424,-0.13624668,1.9995663,1.0,0.019962125,0.090318486
219984000,0.06084182,-0.1082434,0.055308692,0.0522032,0.060542107,2.0026786,1.0,0.016637394,0.090308525
220984000,0.062382936,-0.106054395,0.054952856,0.05166425,0.16948795,2.0051787,1.0,0.01373092,0.09029991
221984000,0.06322575,-0.10470175,0.05428449,0.05088851,0.03704834,2.0068166,1.0,0.01105478,0.09029266
222984000,0.07205823,-0.09534418,0.053516004,0.0500684,0.12034702,2.0078607,1.0,0.009322691,0.09028617
223984000,0.07583327,-0.09114589,0.05277041,0.049309067,-0.0069494247,2.0084722,1.0,0.009700106,0.090281054
224984000,0.080966905,-0.08558086,0.052118815,0.048666745,0.019639969,2.0086691,1.0,0.009284849,0.09027853
225984000,0.09104658,-0.074955225,0.051518846,0.04810013,0.07045078,2.0079706,1.0,0.011702491,0.09031295
226984000,0.099952124,-0.06554378,0.051175196,0.047813725,0.035573006,2.0071821,1.0,0.009125159,0.09029511
227984000,0.105531104,-0.059583776,0.050959494,0.047648497,-0.0068645477,2.0081096,1.0,0.007658792,0.09027571
228984000,0.10732303,-0.057504468,0.05068137,0.047410257,0.027015686,2.008638,1.0,0.0064491117,0.09027732
229984000,0.107418545,-0.057171255,0.05042639,0.04718744,0.11999607,2.008234,1.0,0.0063146823,0.09029098
230984000,0.108248055,-0.05606653,0.050282724,0.047068324,0.044864655,2.0073175,1.0,0.0065562376,0.090306774
231984000,0.10303799,-0.061077964,0.050274134,0.04707523,-0.056105614,2.0063968,1.0,0.0063949986,0.09032042
232984000,0.10387433,-0.059988048,0.050361384,0.047169834,-0.019598007,2.0056396,1.0,0.0056032976,0.090332106
233984000,0.105164,-0.058435325,0.050491054,0.047302134,-0.040110588,2.005078,1.0,0.005333149,0.0903434
234984000,0.109265916,-0.054098256,0.050634947,0.047446236,0.010609627,2.0046222,1.0,0.0034526072,0.09035434
235984000,0.11090299,-0.05225835,0.05075655,0.047569163,0.03287697,2.0044644,1.0,0.0046555116,0.090363264
236984000,0.11151633,-0.051420312,0.0508153,0.04763411,0.10219669,2.0045764,1.0,0.0055010435,0.09036883
237984000,0.10280657,-0.060007993,0.05081565,0.04764598,0.070423126,2.0046153,1.0,0.005816819,0.0903743
238984000,0.10139591,-0.061195306,0.05078303,0.047628548,0.01864624,2.0046365,1.0,0.005602154,0.09037884
239984000,0.10485663,-0.057432085,0.050717235,0.047581986,0.19561195,2.0047748,1.0,0.0054097534,0.090382755
240984000,0.09813777,-0.06401631,0.050626624,0.047514264,-0.113615036,2.0048738,1.0,0.005055128,0.090385675
241984000,0.09460199,-0.06740241,0.050507694,0.04742189,-0.04749298,2.0050917,1.0,0.004439654,0.09038684
242984000,0.086423196,-0.07551791,0.050371557,0.047315132,-0.067214966,2.0051904,1.0,0.004377168,0.09038803
