timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
13540000,3.2503337e-06,8.731776e-06,0.0,1.1221521e-05
13560000,2.8845716e-06,8.750582e-06,0.0,1.1703446e-05
13580000,3.0863557e-06,8.048225e-06,0.0,1.2408289e-05
13600000,3.2757707e-06,8.870255e-06,0.0,1.4676337e-05
13620000,2.5916017e-06,8.958754e-06,0.0,1.87142e-05
13640000,2.9098178e-06,7.6098354e-06,0.0,2.3144605e-05
13660000,2.5057466e-06,9.487985e-06,0.0,3.0300298e-05
13680000,3.4652487e-06,9.690428e-06,0.0,3.683213e-05
13700000,2.24941e-06,7.0485667e-06,0.0,4.2212032e-05
13724000,9.8383e-06,-0.00041277162,0.0,4.8646423e-05
13740000,1.8904348e-05,-0.00096684135,0.0,3.592511e-05
13760000,2.8521004e-05,-0.0016340679,0.0,-6.589998e-05
13780000,3.2289678e-05,-0.0022590114,0.0,-0.00026695407
13800000,2.3404678e-05,-0.00278204,0.0,-0.00055460137
13820000,1.1796651e-06,-0.003270091,0.0,-0.0009129426
13840000,-3.5666508e-05,-0.003749013,0.0,-0.0013282124
13860000,-9.2978495e-05,-0.004216395,0.0,-0.0017745012
13880000,-0.00016797177,-0.004664251,0.0,-0.0022367137
13900000,-0.0002520293,-0.0050560096,0.0,-0.0026903215
13920000,-0.00035148056,-0.0054246653,0.0,-0.0031130197
13940000,-0.000466039,-0.0057843183,0.0,-0.0034967219
13960000,-0.0005916402,-0.0061216415,0.0,-0.0038378807
13980000,-0.00072524225,-0.006434621,0.0,-0.004133653
14004000,-0.00088095583,-0.0067476938,0.0,-0.004424033
14020000,-0.0009854599,-0.0069308234,0.0,-0.00457526
14040000,-0.0011186221,-0.007136571,0.0,-0.0047166003
14060000,-0.001253901,-0.007320006,0.0,-0.0048042987
14080000,-0.0013879967,-0.0074921,0.0,-0.004848204
14100000,-0.0015148954,-0.0076477504,0.0,-0.004847265
14124000,-0.0016628514,-0.007824911,0.0,-0.0047941627
14140000,-0.0017595253,-0.007945253,0.0,-0.004730447
14160000,-0.0018797623,-0.008098757,0.0,-0.0046262727
14180000,-0.0019975775,-0.008257723,0.0,-0.004495497
14200000,-0.0021150121,-0.00842832,0.0,-0.0043455516
14220000,-0.0022307967,-0.008607857,0.0,-0.004181939
14244000,-0.0023673852,-0.008783005,0.0,-0.004042623
14260000,-0.0024585,-0.008891987,0.0,-0.003975336
14280000,-0.0025726662,-0.009025117,0.0,-0.0039179595
14300000,-0.0026878538,-0.009156555,0.0,-0.0039021533
14324000,-0.0028267403,-0.009317632,0.0,-0.003929215
14340000,-0.0029188762,-0.009437307,0.0,-0.0039714356
14360000,-0.0030347684,-0.009611672,0.0,-0.0040445016
14380000,-0.0031504056,-0.009813952,0.0,-0.0041283187
14400000,-0.0032654556,-0.010050283,0.0,-0.004221352
14420000,-0.003379782,-0.010310918,0.0,-0.004319672
14440000,-0.0034924091,-0.010587705,0.0,-0.0044187997
14460000,-0.003604627,-0.010875955,0.0,-0.004518452
14484000,-0.003737156,-0.011229482,0.0,-0.0046320786
14500000,-0.0038239784,-0.0114649115,0.0,-0.004702397
14520000,-0.0039312304,-0.011758612,0.0,-0.004785717
14540000,-0.0040380424,-0.012045619,0.0,-0.004863012
14560000,-0.0041430998,-0.012319694,0.0,-0.0049345875
14580000,-0.00424719,-0.012580083,0.0,-0.005000267
