timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
12992000,-0.24547572,-0.24547572,12.404602
14000000,224.00873,224.00873,12.4045105
14984000,329.21094,329.21094,12.399139
15992000,315.7273,315.7273,12.370087
17000000,275.13092,275.13092,12.322113
17984000,261.91083,261.91083,12.279785
18992000,254.08351,254.08351,12.243713
20000000,246.86351,246.86351,12.209869
20984000,241.46233,241.46233,12.177856
21992000,237.6765,237.6765,12.146179
23000000,230.77798,230.77798,12.115692
23984000,228.11272,228.11272,12.086761
24992000,235.89932,235.89932,12.058105
26000000,235.10353,235.10353,12.029907
26984000,231.6521,231.6521,12.001923
27992000,222.08052,222.08052,11.971466
29000000,218.88965,218.88965,11.939545
29984000,217.0851,217.0851,11.908661
30992000,218.37642,218.37642,11.877899
32000000,216.61522,216.61522,11.847687
32984000,213.41782,213.41782,11.818024
33992000,210.37462,210.37462,11.786957
35000000,198.3772,198.3772,11.755402
35984000,159.98712,159.98712,11.736969
36992000,151.79504,151.79504,11.737457
37976000,155.38536,155.38536,11.744995
38984000,159.69186,159.69186,11.7526245
39992000,163.15784,163.15784,11.757751
41000000,162.38795,162.38795,11.7604065
41984000,196.32913,196.32913,11.761444
42992000,193.38191,193.38191,11.755829
44000000,166.14127,166.14127,11.747955
44984000,157.52608,157.52608,11.757538
45992000,168.69858,168.69858,11.780304
47000000,181.08333,181.08333,11.805664
47984000,190.4354,190.4354,11.829102
48992000,193.67334,193.67334,11.851654
50000000,198.36217,198.36217,11.873352
50984000,203.04816,203.04816,11.894348
51992000,205.02917,205.02917,11.916107
53000000,210.17566,210.17566,11.938446
53984000,210.54985,210.54985,11.961304
54992000,213.15213,213.15213,11.986511
56000000,214.19473,214.19473,12.010223
56984000,199.67699,199.67699,12.02475
57996000,198.04686,198.04686,12.037506
59000000,206.73276,206.73276,12.049286
59984000,208.50005,208.50005,12.04184
60992000,205.02498,205.02498,12.023834
62000000,202.47702,202.47702,12.002747
62984000,205.75438,205.75438,11.980774
63996000,204.64511,204.64511,11.957336
65000000,201.62146,201.62146,11.933716
65984000,197.95432,197.95432,11.910919
66996000,197.07367,197.07367,11.887817
68000000,191.28813,191.28813,11.864838
68984000,188.94138,188.94138,11.84256
69992000,184.26201,184.26201,11.820007
71000000,182.6374,182.6374,11.7977295
71988000,179.84941,179.84941,11.776215
72992000,177.22704,177.22704,11.754395
74000000,149.79376,149.79376,11.742218
74984000,146.55315,146.55315,11.743591
75992000,146.05762,146.05762,11.748993
77000000,149.4038,149.4038,11.753296
77984000,153.10121,153.10121,11.755951
78992000,148.15047,148.15047,11.75708
80000000,149.98814,149.98814,11.757172
80984000,147.72557,147.72557,11.756836
81992000,147.52002,147.52002,11.756409
83000000,145.55199,145.55199,11.755951
83984000,144.58362,144.58362,11.755585
84992000,144.37817,144.37817,11.755188
86000000,144.3206,144.3206,11.754761
86984000,142.03719,142.03719,11.754364
87992000,141.6076,141.6076,11.754059
89000000,182.10703,182.10703,11.754059
89984000,180.29442,180.29442,11.74765
90992000,140.11108,140.11108,11.743408
92000000,130.09311,130.09311,11.752136
92984000,137.33388,137.33388,11.7699585
93992000,144.78964,144.78964,11.789886
95000000,145.92026,145.92026,11.807953
95984000,146.87032,146.87032,11.824097
96992000,145.12646,145.12646,11.840179
98000000,146.405,146.405,11.856354
98984000,147.02632,147.02632,11.872284
99992000,149.73198,149.73198,11.888763
101000000,150.397,150.397,11.905304
101984000,154.5723,154.5723,11.921448
102992000,153.95587,153.95587,11.937927
103980000,152.97519,152.97519,11.95401
104984000,157.63148,157.63148,11.970612
105992000,156.15059,156.15059,11.987366
107000000,158.67546,158.67546,12.004364
107988000,161.63963,161.63963,12.02121
108992000,161.33618,161.33618,12.038666
109976000,174.34146,174.34146,12.052948
110984000,182.51357,182.51357,12.05835
111992000,180.55183,180.55183,12.057922
113000000,180.10002,180.10002,12.05542
113984000,170.19156,170.19156,12.05365
114992000,167.36691,167.36691,12.053558
116000000,163.69771,163.69771,12.055206
116984000,162.86377,162.86377,12.05777
117992000,164.60924,164.60924,12.060669
119000000,162.83752,162.83752,12.063293
119984000,165.19447,165.19447,12.06546
120992000,162.15642,162.15642,12.067291
121980000,163.89276,163.89276,12.068878
122984000,164.23888,164.23888,12.070374
123996000,162.2699,162.2699,12.071655
125000000,162.2669,162.2669,12.072876
125984000,158.32379,158.32379,12.073212
126992000,167.19518,167.19518,12.076172
128000000,184.27261,184.27261,12.077759
128984000,192.64655,192.64655,12.067169
129992000,188.92311,188.92311,12.044403
131000000,183.5147,183.5147,12.02005
131984000,183.17726,183.17726,11.998566
132992000,175.30347,175.30347,11.977997
134000000,172.0063,172.0063,11.958649
134984000,168.9358,168.9358,11.940735
135992000,165.88246,165.88246,11.923126
137000000,167.1391,167.1391,11.906097
137988000,166.60492,166.60492,11.889587
138992000,165.71082,165.71082,11.87265
140000000,166.0468,166.0468,11.855713
140984000,163.6246,163.6246,11.839142
141992000,161.6659,161.6659,11.822174
143000000,161.14604,161.14604,11.805206
143984000,159.94312,159.94312,11.788818
144992000,157.86661,157.86661,11.772064
146000000,152.11969,152.11969,11.755493
146984000,132.69838,132.69838,11.744965
147992000,133.13727,133.13727,11.745361
148976000,130.34862,130.34862,11.750183
149984000,130.93394,130.93394,11.763519
150992000,143.10007,143.10007,11.7846985
152000000,149.2528,149.2528,11.806091
152984000,154.41045,154.41045,11.825134
153992000,157.34868,157.34868,11.843597
154976000,158.4861,158.4861,11.861542
155984000,161.52968,161.52968,11.880127
156992000,162.9028,162.9028,11.899017
157976000,165.98201,165.98201,11.91806
158984000,170.18303,170.18303,11.938171
159992000,176.49976,176.49976,11.958649
161000000,178.21353,178.21353,11.979736
161984000,182.21703,182.21703,12.001099
162992000,185.87106,185.87106,12.022888
164000000,234.60652,234.60652,12.028046
164984000,226.0206,226.0206,12.006439
165992000,178.5501,178.5501,11.985382
167000000,161.93266,161.93266,11.980957
167984000,159.59058,159.59058,11.985565
168992000,162.00385,162.00385,11.992676
