timestamp,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_bias[0],accel_bias[1],accel_bias[2]
13184000,-0.001047589,-0.005679365,0.000512898,0.000323714,0.013002732,-0.1296952
14184000,-0.000389639,-0.006330698,0.002688009,-0.004070578,0.01625701,-0.12982723
15184000,-0.00017584,-0.006488116,0.003291699,-0.024581034,0.025790138,-0.12880018
16184000,-0.000681682,-0.006496625,0.003683939,-0.06692136,0.008424103,-0.1263063
17184000,-0.00098181,-0.006557411,0.004053458,-0.10467492,0.001751988,-0.122806765
18184000,-0.001057938,-0.006596257,0.004068593,-0.13950887,0.000215599,-0.11921387
19192000,-0.001091919,-0.006622932,0.004014407,-0.16236047,-0.004365879,-0.116184
20184000,-0.001118948,-0.006639717,0.004005571,-0.17284131,-0.007182722,-0.113769844
21184000,-0.001180819,-0.006664666,0.003886391,-0.1754867,-0.009150449,-0.11282772
22184000,-0.001284434,-0.006710661,0.003691096,-0.17470337,-0.004073345,-0.11235062
23184000,-0.001371895,-0.006751021,0.003450258,-0.17447878,-0.000360918,-0.11177413
24184000,-0.00143962,-0.006780812,0.003239919,-0.17490742,0.003066837,-0.111938305
25184000,-0.001470414,-0.006781701,0.003017862,-0.17514448,0.001919647,-0.11148344
26184000,-0.001451057,-0.006695483,0.002669673,-0.17148736,-0.003345288,-0.11039354
27184000,-0.001395991,-0.006560746,0.002193843,-0.16386677,-0.010829205,-0.10760403
28184000,-0.001391181,-0.006480264,0.001950277,-0.1583778,-0.01286044,-0.1046851
29183999,-0.001418256,-0.006485871,0.001902126,-0.15947676,-0.008150403,-0.1025069
30183999,-0.00148636,-0.006530084,0.001801706,-0.16393746,0.008061464,-0.09988237
31184000,-0.001583832,-0.006586696,0.001515519,-0.16937153,0.039549593,-0.09685438
32184000,-0.001643624,-0.006612324,0.001194145,-0.17184477,0.06882397,-0.09252854
33184000,-0.001647652,-0.006623774,0.000978814,-0.17406948,0.084068924,-0.08883005
34184000,-0.001627182,-0.006608862,0.00090689,-0.17582999,0.09137544,-0.08606869
35184000,-0.001590337,-0.006583961,0.000877306,-0.17640282,0.09453106,-0.08327285
36184000,-0.001551536,-0.006531386,0.000889435,-0.17624655,0.0970173,-0.08072531
37192000,-0.001505795,-0.006470121,0.000891157,-0.1754826,0.09990866,-0.07793457
38184000,-0.001467943,-0.006397553,0.000896493,-0.17458566,0.10204533,-0.0745316
39184000,-0.001439973,-0.006327049,0.000883464,-0.17341894,0.103560254,-0.07099604
40184000,-0.001424459,-0.006256913,0.000875478,-0.17144486,0.10575897,-0.0672704
41184000,-0.001422709,-0.006200191,0.000854197,-0.17035808,0.10726461,-0.06400515
42184000,-0.001419391,-0.00614778,0.000830916,-0.16885431,0.108968936,-0.059900936
43184000,-0.001426576,-0.006115877,0.000792869,-0.16834822,0.11015819,-0.056632545
44184000,-0.001444664,-0.006101803,0.000777494,-0.16862166,0.11122212,-0.053814005
45184000,-0.001458015,-0.006086655,0.000794902,-0.16865465,0.11269151,-0.051336773
46184000,-0.001477574,-0.006057298,0.000832229,-0.16917855,0.11680156,-0.048848573
47184000,-0.00150302,-0.006012772,0.000834771,-0.17046772,0.12294763,-0.046319366
48184000,-0.001532328,-0.005931797,0.000772492,-0.17217949,0.13228004,-0.044210356
49184000,-0.001559802,-0.005841928,0.000649327,-0.17422622,0.14131854,-0.042750575
50184000,-0.001577548,-0.005774836,0.000528002,-0.17591281,0.14719905,-0.04115568
51184000,-0.001584632,-0.00571882,0.000421052,-0.17678803,0.15151617,-0.039081227
52184000,-0.001580047,-0.005683649,0.000341659,-0.17742133,0.15393826,-0.037687786
53184000,-0.001560818,-0.005667363,0.000272881,-0.17776528,0.15506554,-0.035641395
54192000,-0.001533483,-0.005667162,0.000196054,-0.17838168,0.15552278,-0.033301182
55184000,-0.001492287,-0.005686966,0.000148055,-0.17964572,0.15595086,-0.031095931
56184000,-0.001441956,-0.005704645,0.000130602,-0.1813338,0.15628436,-0.028853962
57184000,-0.001407139,-0.005721516,9.91E-05,-0.18267687,0.15594141,-0.02828007
58184000,-0.001402758,-0.00572456,7.57E-05,-0.18319216,0.15533678,-0.027302692
59184000,-0.001428817,-0.005732279,8.15E-05,-0.18436186,0.15598398,-0.0261267
60184000,-0.001460062,-0.005747855,8.79E-05,-0.18631893,0.15679188,-0.023920078
61184000,-0.001492239,-0.005761204,9.43E-05,-0.18927006,0.15719815,-0.020119106
62184000,-0.001518739,-0.005771696,0.000104923,-0.19221619,0.15645006,-0.015833853
63184000,-0.001537581,-0.005782288,0.000115145,-0.19485152,0.15565817,-0.011270159
64184000,-0.001545008,-0.005787827,0.000121056,-0.19725001,0.15526651,-0.006631536
65184000,-0.001548226,-0.005782125,0.000125224,-0.19908072,0.15518805,-0.002480201
66184000,-0.001544708,-0.005784671,0.000125059,-0.20000058,0.15539284,-0.00053717
67184000,-0.00153818,-0.005784512,0.000117318,-0.20064948,0.15563786,-5.14E-05
68184000,-0.001513312,-0.005778126,0.000124983,-0.20162976,0.15585501,1.48E-05
69192000,-0.001487776,-0.005765759,0.00013797,-0.20234302,0.15586714,-0.00068383
70184000,-0.001467049,-0.005761322,0.000150053,-0.20269024,0.15573998,-0.002442975
71184000,-0.001448343,-0.005757533,0.000145904,-0.20332456,0.1556249,-0.003869961
72184000,-0.001433503,-0.005754211,0.000143103,-0.20380098,0.15542056,-0.00528663
73184000,-0.001418696,-0.005755677,0.00014511,-0.20425376,0.15519525,-0.005926614
74184000,-0.001414568,-0.005748303,0.000143837,-0.20449997,0.15499637,-0.006942596
75184000,-0.001405892,-0.005740677,0.000136541,-0.20522955,0.15480529,-0.008107318
76184000,-0.001399501,-0.005733545,0.000133397,-0.20579584,0.15482442,-0.00853314
77184000,-0.001392255,-0.00573443,0.00013132,-0.20627837,0.15453176,-0.008522103
78184000,-0.001398186,-0.005751865,0.000134055,-0.20743802,0.15358028,-0.008102218
79184000,-0.001408076,-0.005772425,0.000138944,-0.20879523,0.15236843,-0.006789904
80184000,-0.001417306,-0.005807765,0.000165771,-0.21075043,0.1504856,-0.005759559
81184000,-0.001428224,-0.00582667,0.000179836,-0.21189855,0.14955728,-0.004863496
82184000,-0.00143997,-0.005844981,0.000193602,-0.21228287,0.148503,-0.003302099
83192000,-0.001457297,-0.005860299,0.000199499,-0.21294235,0.14804922,-0.001725583
84184000,-0.001468616,-0.005874021,0.000203667,-0.21333474,0.14802274,-0.000247469
85184000,-0.001471961,-0.005881027,0.000206469,-0.2136576,0.14815676,0.001541113
86184000,-0.001476466,-0.005895125,0.000207324,-0.21409906,0.14847575,0.002973985
87184000,-0.001485075,-0.005909798,0.0002071,-0.21444292,0.14879905,0.005108244
88184000,-0.00149586,-0.005924419,0.000199098,-0.21480112,0.14920482,0.00627414
89184000,-0.001515042,-0.005937923,0.000189214,-0.21497919,0.14954326,0.007389529
90184000,-0.00153876,-0.005957739,0.000162359,-0.21517499,0.15000397,0.00675163
91184000,-0.001556081,-0.005978014,0.000135947,-0.21558778,0.15011433,0.005974125
92184000,-0.00158651,-0.006004637,0.000111107,-0.21671234,0.14996965,0.005011938
93184000,-0.001610965,-0.006029872,0.000106547,-0.21841946,0.14861763,0.003106846
94184000,-0.001628511,-0.006056759,0.000105662,-0.22075883,0.14642496,0.000818302
95184000,-0.001639262,-0.006071007,9.97E-05,-0.2226492,0.14439885,-0.001311821
96184000,-0.001635859,-0.006073267,9.58E-05,-0.22327092,0.143361,-0.003220202
97184000,-0.001630629,-0.006072731,8.70E-05,-0.22323123,0.14303745,-0.005293893
98184000,-0.001616985,-0.006075471,7.84E-05,-0.22262646,0.14290434,-0.007026226
99184000,-0.001591841,-0.006082382,7.00E-05,-0.2221043,0.1435676,-0.008648654
100184000,-0.001560869,-0.006080581,4.57E-05,-0.22198458,0.1444012,-0.010132646
101184000,-0.001526388,-0.00607753,2.72E-05,-0.22242501,0.1447456,-0.012058002
102184000,-0.001482992,-0.006070204,3.49E-06,-0.22303517,0.1452504,-0.012825013
103184000,-0.001436208,-0.006049919,-1.78E-05,-0.22414583,0.14583609,-0.013665687
