timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
13020000,399.60654,12.404602,96616.39,1.1479626
13039999,399.5455,12.404602,96617.11,1.147971
13064000,399.738,12.404602,96614.88,1.1479447
13088000,399.7427,12.404602,96614.875,1.1479446
13112000,399.61594,12.404602,96616.336,1.1479619
13135999,399.58777,12.404602,96616.63,1.1479654
13164000,399.69104,12.404602,96615.4,1.1479508
13184000,399.7192,12.404602,96615.1,1.1479472
13207999,399.6394,12.404602,96616.055,1.1479585
13232000,399.5596,12.404602,96616.98,1.1479695
13256000,399.58307,12.404602,96616.67,1.1479659
13280000,399.47977,12.404602,96617.836,1.1479797
13308000,399.5596,12.404602,96616.96,1.1479694
13332000,399.47977,12.404602,96617.87,1.1479801
13356000,399.60184,12.404602,96616.445,1.1479632
13376000,399.5502,12.404602,96617.05,1.1479703
13399999,399.47977,12.404602,96617.84,1.1479799
13428000,399.59714,12.404602,96616.5,1.1479639
13448000,399.49857,12.404602,96617.63,1.1479774
13472000,399.5455,12.404602,96617.11,1.147971
13496000,399.5455,12.404602,96617.12,1.1479712
13520000,399.6441,12.404602,96616,1.1479579
13548000,399.7427,12.404602,96614.84,1.1479442
13568000,399.4516,12.404602,96618.2,1.147984
13592000,399.67227,12.404602,96615.66,1.1479539
13616000,399.61594,12.404602,96616.336,1.1479619
13644000,399.65817,12.404602,96615.83,1.1479559
13664000,399.6347,12.404602,96616.086,1.1479589
13688000,399.57837,12.404602,96616.74,1.1479667
13712000,399.49387,12.404602,96617.734,1.1479785
13736000,399.6441,12.404602,96616,1.1479579
13760000,399.56427,12.404602,96616.89,1.1479685
13784000,399.57367,12.404602,96616.78,1.1479672
13808000,399.66287,12.404602,96615.79,1.1479554
13836000,399.8084,12.404602,96614.1,1.1479354
13856000,399.52673,12.404602,96617.33,1.1479737
13880000,399.6253,12.404572,96616.18,1.1479601
13904000,399.66287,12.404572,96615.77,1.1479552
13928000,399.47507,12.404572,96617.9,1.1479805
13952000,399.5408,12.404541,96617.16,1.1479716
13976000,399.6394,12.404541,96616.016,1.147958
14000000,399.70514,12.4045105,96615.25,1.147949
14024000,399.32483,12.4045105,96619.67,1.1480016
14048000,399.56427,12.40448,96616.89,1.1479685
14072000,399.62064,12.40448,96616.25,1.1479609
14100000,399.66287,12.404449,96615.77,1.1479552
14120000,399.5314,12.404449,96617.28,1.1479732
14144000,399.58777,12.404449,96616.64,1.1479656
14168000,399.59714,12.404419,96616.52,1.1479641
14192000,399.49387,12.404419,96617.69,1.147978
14216000,399.6394,12.404419,96616.055,1.1479585
14244000,399.51733,12.404419,96617.47,1.1479753
14268000,399.56427,12.404388,96616.87,1.1479682
14288000,399.5596,12.404388,96616.92,1.1479689
14312000,399.5502,12.404388,96617.05,1.1479703
14336000,399.63,12.404388,96616.11,1.1479592
14364000,399.65817,12.404358,96615.805,1.1479555
14384000,399.6488,12.404358,96615.92,1.147957
14408000,399.68167,12.404327,96615.54,1.1479524
14432000,399.57837,12.404297,96616.75,1.1479669
14456000,399.7239,12.404266,96615.08,1.147947
14480000,399.70044,12.404205,96615.33,1.1479499
14504000,399.7192,12.404114,96615.125,1.1479475
14528000,399.7192,12.404022,96615.11,1.1479473
14552000,399.7427,12.403931,96614.875,1.1479446
14576000,399.39526,12.403778,96618.86,1.1479919
14600000,399.76147,12.4036255,96614.63,1.1479417
14624000,399.68634,12.403473,96615.516,1.1479522
14648000,399.9117,12.403259,96612.91,1.1479212
14676000,399.8178,12.403076,96613.94,1.1479334
14700000,399.79904,12.402832,96614.2,1.1479366
14724000,399.79904,12.402618,96614.19,1.1479363
14748000,399.93048,12.402374,96612.7,1.1479187
14768000,399.98215,12.4021,96612.06,1.1479111
14792000,399.98685,12.401825,96612.03,1.1479107
14816000,399.96335,12.40152,96612.29,1.1479138
14840000,400.2028,12.401245,96609.5,1.1478807
14864000,400.015,12.400909,96611.7,1.1479069
14888000,400.09012,12.400574,96610.81,1.1478963
14912000,400.17932,12.400238,96609.78,1.147884
14936000,400.32956,12.399872,96608.04,1.1478633
14964000,400.28262,12.399506,96608.6,1.14787
14984000,400.35306,12.399139,96607.8,1.1478604
15008000,400.54083,12.398712,96605.59,1.1478343
15032000,400.47043,12.398315,96606.414,1.147844
15056000,400.7521,12.397888,96603.19,1.1478057
15080000,400.54553,12.39743,96605.586,1.1478342
15108000,400.89767,12.396973,96601.484,1.1477854
15132000,400.89767,12.396484,96601.48,1.1477853
15152000,400.96808,12.395996,96600.66,1.1477757
15176000,401.16528,12.395477,96598.37,1.1477484
15200000,401.13242,12.3949585,96598.81,1.1477537
15224000,400.98688,12.39444,96600.484,1.1477735
15248000,401.3437,12.39389,96596.35,1.1477245
15272000,401.4376,12.393311,96595.234,1.1477112
15296000,401.37186,12.392731,96596.016,1.1477205
15320000,401.50333,12.392151,96594.49,1.1477023
15348000,401.54556,12.391541,96594.016,1.1476967
15368000,401.66296,12.39093,96592.62,1.14768
15392000,401.7944,12.39032,96591.13,1.1476624
15416000,401.7052,12.389679,96592.16,1.1476746
15444000,401.91177,12.389008,96589.77,1.1476463
15464000,402.09958,12.388336,96587.59,1.1476204
15488000,402.12775,12.387665,96587.26,1.1476164
15512000,402.386,12.386963,96584.29,1.1475811
15536000,402.3719,12.386261,96584.445,1.147583
15564000,402.59726,12.385529,96581.84,1.1475521
15584000,402.59256,12.384796,96581.89,1.1475526
15608000,402.67706,12.384033,96580.93,1.1475412
15632000,402.8461,12.38327,96578.96,1.1475178
15656000,402.96347,12.382507,96577.6,1.1475017
15680000,403.07144,12.381714,96576.34,1.1474867
15704000,403.2076,12.38089,96574.81,1.1474686
15728000,403.2874,12.380066,96573.87,1.1474572
15752000,403.47992,12.379242,96571.63,1.1474308
15776000,403.4987,12.378387,96571.445,1.1474285
15800000,403.6912,12.377533,96569.21,1.1474019
15824000,403.85553,12.376648,96567.33,1.1473796
15848000,404.09027,12.375732,96564.62,1.1473475
15872000,404.20294,12.374847,96563.32,1.147332
15896000,404.36728,12.373932,96561.414,1.1473093
15920000,404.541,12.372986,96559.414,1.1472856
15944000,404.57855,12.37204,96558.945,1.14728
15968000,404.70062,12.371063,96557.55,1.1472634
15992000,404.94476,12.370087,96554.76,1.1472303
16016000,405.22647,12.36911,96551.49,1.1471914
16040000,405.30157,12.368103,96550.6,1.1471809
16064000,405.32037,12.367096,96550.39,1.1471784
16088000,405.49878,12.366058,96548.305,1.1471536
16112000,405.74292,12.365021,96545.49,1.1471201
16136000,405.82742,12.363953,96544.53,1.1471088
16160000,406.08566,12.362915,96541.58,1.1470736
16184000,405.98236,12.361816,96542.734,1.1470873
16208000,406.17017,12.360748,96540.58,1.1470618
16232000,406.53638,12.35965,96536.336,1.1470114
16256000,406.68192,12.358551,96534.68,1.1469917
16280000,406.96832,12.357452,96531.34,1.146952
16304000,406.92606,12.356323,96531.87,1.1469582
16328000,407.11386,12.355194,96529.69,1.1469324
16352000,407.51294,12.354065,96525.04,1.1468772
16376000,407.51294,12.352936,96525.06,1.1468774
16400000,407.65378,12.351807,96523.44,1.1468581
16424000,408.0153,12.350647,96519.266,1.1468085
16452000,407.88855,12.349487,96520.7,1.1468257
16472000,408.15146,12.348328,96517.695,1.1467899
16496000,408.4003,12.347168,96514.83,1.1467558
16520000,408.54584,12.346008,96513.125,1.1467355
16544000,408.851,12.344849,96509.64,1.1466942
16568000,408.92145,12.343658,96508.82,1.1466844
16592000,409.0717,12.342468,96507.07,1.1466637
16616000,409.19376,12.341309,96505.65,1.1466467
16640000,409.5365,12.340118,96501.68,1.1465997
16664000,409.6022,12.338928,96500.92,1.1465906
16688000,409.7196,12.337738,96499.57,1.1465745
16712000,409.83698,12.336548,96498.22,1.1465585
16736000,410.2971,12.335327,96492.93,1.1464956
16760000,410.3018,12.334137,96492.86,1.1464947
16784000,410.7525,12.332947,96487.68,1.1464332
16808000,410.77127,12.331757,96487.43,1.1464303
16832000,411.06238,12.330536,96484.11,1.1463908
16856000,411.24078,12.329346,96482.016,1.146366
16880000,411.35345,12.3281555,96480.72,1.1463505
16904000,411.607,12.326935,96477.83,1.1463162
16928000,411.6915,12.325745,96476.85,1.1463046
16952000,411.8887,12.324524,96474.53,1.1462771
16980000,412.1563,12.323334,96471.47,1.1462406
17000000,412.33942,12.322113,96469.34,1.1462154
17024000,412.39575,12.320923,96468.67,1.1462075
17048000,412.6352,12.319733,96465.914,1.1461747
17072000,412.85117,12.3185425,96463.45,1.1461453
17100000,412.89343,12.317383,96462.945,1.1461394
17120000,413.24084,12.316193,96458.95,1.1460919
17144000,413.44275,12.315033,96456.62,1.1460642
17168000,413.5883,12.313873,96454.945,1.1460443
17192000,413.43805,12.312744,96456.66,1.1460646
17216000,413.88876,12.311615,96451.47,1.146003
17240000,414.07187,12.310486,96449.33,1.1459776
17264000,414.29254,12.309387,96446.82,1.1459478
17288000,414.25027,12.308289,96447.25,1.1459528
17316000,414.6071,12.30722,96443.164,1.1459043
17336000,414.65405,12.306122,96442.63,1.145898
17360000,414.77612,12.305084,96441.23,1.1458813
17384000,414.9968,12.304016,96438.66,1.1458508
17408000,415.10477,12.3029785,96437.45,1.1458365
17432000,415.31604,12.301941,96434.98,1.145807
17456000,415.70105,12.300903,96430.555,1.1457545
17480000,415.69165,12.299896,96430.67,1.1457559
17504000,415.87476,12.298889,96428.55,1.1457306
17528000,415.7386,12.297882,96430.13,1.1457494
17552000,416.1142,12.296875,96425.8,1.145698
17576000,416.36774,12.295898,96422.86,1.145663
17600000,416.55554,12.294891,96420.72,1.1456376
17624000,416.61188,12.293915,96420.04,1.1456295
17648000,416.79498,12.292938,96417.9,1.1456041
17672000,417.02502,12.291962,96415.29,1.1455731
17696000,416.94522,12.291016,96416.21,1.1455841
17720000,417.28796,12.290039,96412.25,1.145537
17744000,417.11893,12.289093,96414.17,1.1455599
17768000,417.41003,12.288147,96410.81,1.14552
17792000,417.67294,12.287201,96407.77,1.1454839
17816000,417.67294,12.286255,96407.8,1.1454841
17840000,418.14713,12.285309,96402.33,1.1454191
17864000,418.13306,12.284393,96402.49,1.145421
17888000,418.24573,12.283447,96401.16,1.1454052
17912000,418.3725,12.282532,96399.7,1.1453879
17936000,418.5603,12.281616,96397.53,1.1453621
17960000,418.7481,12.280701,96395.4,1.1453367
17984000,418.80914,12.279785,96394.69,1.1453284
18008000,418.8279,12.27887,96394.5,1.1453261
18032000,419.02042,12.277985,96392.25,1.1452994
18056000,419.09082,12.277069,96391.42,1.1452895
18080000,419.27863,12.276184,96389.24,1.1452637
18104000,419.52747,12.275299,96386.37,1.1452295
18128000,419.48523,12.274384,96386.9,1.1452358
18152000,419.79977,12.273499,96383.24,1.1451924
18176000,419.93594,12.272614,96381.68,1.1451738
18200000,420.07678,12.2717285,96380.086,1.1451548
18224000,420.14252,12.270874,96379.33,1.1451459
18248000,420.38666,12.269989,96376.51,1.1451124
18272000,420.38196,12.269104,96376.52,1.1451125
18296000,420.50403,12.2682495,96375.15,1.1450962
18320000,420.64957,12.2673645,96373.47,1.1450763
18344000,420.9172,12.26651,96370.34,1.1450391
18368000,420.97354,12.265625,96369.71,1.1450316
18392000,421.0815,12.2647705,96368.48,1.1450169
18416000,421.16135,12.263916,96367.555,1.145006
18440000,421.41486,12.263031,96364.65,1.1449715
18464000,421.51346,12.2621765,96363.49,1.1449577
18488000,421.6731,12.261322,96361.625,1.1449355
18512000,421.7482,12.260468,96360.805,1.1449257
18536000,421.92664,12.259613,96358.7,1.1449008
18560000,422.16608,12.258759,96355.95,1.1448681
