timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
12988000,1.3049837,1.3049837,1.3304822,0.030063586,0.03065101
13988000,18.887415,18.88487,19.253895,18.974438,19.345215
14988000,23.183771,23.176655,23.630327,23.021881,23.472523
15988000,22.747656,22.706964,23.156326,22.469673,22.91434
16988000,21.22008,21.166647,21.593348,21.0714,21.496183
17988000,20.67872,20.63141,21.054098,20.545753,20.966688
18988000,20.31754,20.281534,20.702362,20.30494,20.726254
19988000,20.063501,20.044083,20.465256,20.08385,20.505857
20988000,19.85508,19.850157,20.272186,19.86842,20.290836
21988000,19.611547,19.619936,20.04184,19.674568,20.097647
22988000,19.375547,19.392487,19.81395,19.48268,19.906101
23988000,19.298418,19.316935,19.741058,19.308603,19.732544
24988000,19.640505,19.661066,20.097013,19.635912,20.071302
25988000,19.641068,19.65645,20.096512,19.566515,20.004562
26988000,19.447557,19.45993,19.899733,19.344587,19.781782
27988000,19.087118,19.102776,19.538992,19.110813,19.547215
28988000,18.849684,18.880743,19.316525,19.050415,19.49011
29988000,18.826168,18.869574,19.309408,19.0892,19.534153
30988000,18.795937,18.840572,19.284222,19.06905,19.51808
31988000,18.830572,18.867682,19.316355,18.944141,19.394632
32988000,18.666473,18.692068,19.14086,18.75539,19.205702
33988000,18.543222,18.554876,19.004745,18.544035,18.993643
34988000,18.056948,18.056974,18.499102,17.926903,18.365847
35988000,16.16179,16.161804,16.55995,15.989741,16.383648
36988000,15.6974,15.695743,16.082268,15.619225,16.003866
37988000,15.927661,15.922497,16.31376,15.798831,16.187057
38988000,16.14687,16.132011,16.527409,16.02535,16.418135
39988000,16.2909,16.271223,16.669462,16.19741,16.593843
40988000,16.349329,16.32637,16.72557,16.236319,16.633318
41988000,17.903557,17.87226,18.309107,17.76302,18.197197
42988000,17.763914,17.735394,18.169767,17.595737,18.026691
43988000,16.360622,16.338938,16.740034,16.176258,16.573362
44988000,16.037003,16.022415,16.414639,15.763902,16.149796
45988000,16.68442,16.655005,17.05978,16.27309,16.668583
46988000,17.17276,17.123867,17.536776,16.822338,17.227976
47988000,17.63278,17.572626,17.993084,17.198282,17.609783
48988000,17.853691,17.789408,18.21203,17.454645,17.869314
49988000,17.985296,17.928755,18.351776,17.663345,18.080107
50988000,18.207338,18.166553,18.592113,17.855661,18.27394
51988000,18.313522,18.286667,18.712242,18.044708,18.464651
52988000,18.476353,18.459158,18.885382,18.235096,18.656145
53988000,18.540627,18.522419,18.94706,18.369888,18.79103
54988000,18.740608,18.721603,19.147028,18.610289,19.033182
